mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text
7	6	45/2	45/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	115		
7	6	91/4	91/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	116		
7	6	23	23	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	117		
7	6	93/4	93/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	118		
7	6	47/2	47/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	119		
7	6	95/4	95/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	120		
7	6	24	24	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	121		
7	6	97/4	97/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	122		
7	6	49/2	49/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	123		
7	6	99/4	99/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	124		
8	7	25	25	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	125		
8	7	51/2	51/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	126		
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	127		
8	7	27	27	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/32	1	128		
8	7	27	27	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	129		
8	7	109/4	109/4	0.125	9/16	9/16	Chord	4/4	1	1	1/32		1/32	1	130		
8	7	219/8	219/8	0.125	19/32	19/32	Chord	4/4	1	1	1/32		1/32	1	131		
8	7	55/2	55/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	132		
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	133		
8	7	25	25	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	134		
8	7	101/4	101/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	135		
8	7	51/2	51/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	136		
8	7	103/4	103/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	137		
8	7	26	26	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	138		
8	7	105/4	105/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	139		
8	7	53/2	53/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	140		
8	7	107/4	107/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	141		
8	7	27	27	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	142		
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	143		
8	7	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	144		
9	8	29	29	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	145		
9	8	59/2	59/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	146		
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	147		
9	8	31	31	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	148		
9	8	63/2	63/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	149		
9	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	150		
9	8	29	29	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	151		
9	8	117/4	117/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	152		
9	8	59/2	59/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	153		
9	8	119/4	119/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	154		
9	8	30	30	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	155		
9	8	121/4	121/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	156		
9	8	61/2	61/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	157		
9	8	123/4	123/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	158		
9	8	31	31	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	159		
9	8	125/4	125/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	160		
9	8	63/2	63/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	161		
9	8	127/4	127/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	162		
9	8	32	32	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	163		
9	8	129/4	129/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	164		
9	8	65/2	65/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	165		
9	8	131/4	131/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	166		
10	9	33	33	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	167		
10	9	67/2	67/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	168		
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	169		
10	9	35	35	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/32	2/3	170		
10	9	35	35	0.16666666666666666	1/2	1/2	Chord	4/4	1	1	1/24		1/16	2/3	171		
10	9	211/6	211/6	0.16666666666666666	13/24	13/24	Chord	4/4	1	1	1/24		1/16	2/3	172		
10	9	106/3	106/3	0.16666666666666666	7/12	7/12	Chord	4/4	1	1	1/24		1/16	2/3	173		
10	9	71/2	71/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	174		
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	175		
10	9	33	33	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	176		
10	9	133/4	133/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	177		
10	9	67/2	67/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	178		
10	9	135/4	135/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	179		
10	9	34	34	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	180		
10	9	137/4	137/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	181		
10	9	69/2	69/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	182		
10	9	139/4	139/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	183		
10	9	35	35	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	184		
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	185		
10	9	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	186		
11	10	37	37	0.16666666666666666	0	0	Chord	4/4	1	1	1/24		1/16	2/3	187		
11	10	223/6	223/6	0.16666666666666666	1/24	1/24	Chord	4/4	1	1	1/24		1/16	2/3	188		
11	10	112/3	112/3	0.16666666666666666	1/12	1/12	Chord	4/4	1	1	1/24		1/16	2/3	189		
11	10	75/2	75/2	0.16666666666666666	1/8	1/8	Chord	4/4	1	1	1/24		1/16	2/3	190		
11	10	113/3	113/3	0.16666666666666666	1/6	1/6	Chord	4/4	1	1	1/24		1/16	2/3	191		
11	10	227/6	227/6	0.16666666666666666	5/24	5/24	Chord	4/4	1	1	1/24		1/16	2/3	192		
11	10	38	38	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	193		
11	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	194		
11	10	39	39	0.16666666666666666	1/2	1/2	Chord	4/4	1	1	1/24		1/16	2/3	195		
11	10	235/6	235/6	0.16666666666666666	13/24	13/24	Chord	4/4	1	1	1/24		1/16	2/3	196		
11	10	118/3	118/3	0.16666666666666666	7/12	7/12	Chord	4/4	1	1	1/24		1/16	2/3	197		
11	10	79/2	79/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	198		
11	10	40	40	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	199		
11	10	81/2	81/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	200		
11	10	37	37	0.16666666666666666	0	0	Chord	4/4	1	2	1/24		1/16	2/3	201		
11	10	223/6	223/6	0.16666666666666666	1/24	1/24	Chord	4/4	1	2	1/24		1/16	2/3	202		
11	10	112/3	112/3	0.16666666666666666	1/12	1/12	Chord	4/4	1	2	1/24		1/16	2/3	203		
11	10	75/2	75/2	0.16666666666666666	1/8	1/8	Chord	4/4	1	2	1/24		1/16	2/3	204		
11	10	113/3	113/3	0.16666666666666666	1/6	1/6	Chord	4/4	1	2	1/24		1/16	2/3	205		
11	10	227/6	227/6	0.16666666666666666	5/24	5/24	Chord	4/4	1	2	1/24		1/16	2/3	206		
11	10	38	38	0.5	1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	207		
11	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	208		
11	10	39	39	0.16666666666666666	1/2	1/2	Chord	4/4	1	2	1/24		1/16	2/3	209		
11	10	235/6	235/6	0.16666666666666666	13/24	13/24	Chord	4/4	1	2	1/24		1/16	2/3	210		
11	10	118/3	118/3	0.16666666666666666	7/12	7/12	Chord	4/4	1	2	1/24		1/16	2/3	211		
11	10	79/2	79/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	212		
11	10	40	40	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	213		
11	10	39	39	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	214		
12	11	41	41	0.16666666666666666	0	0	Chord	4/4	1	1	1/24		1/16	2/3	215		
12	11	247/6	247/6	0.16666666666666666	1/24	1/24	Chord	4/4	1	1	1/24		1/16	2/3	216		
12	11	124/3	124/3	0.16666666666666666	1/12	1/12	Chord	4/4	1	1	1/24		1/16	2/3	217		
12	11	83/2	83/2	0.16666666666666666	1/8	1/8	Chord	4/4	1	1	1/24		1/16	2/3	218		
12	11	125/3	125/3	0.16666666666666666	1/6	1/6	Chord	4/4	1	1	1/24		1/16	2/3	219		
12	11	251/6	251/6	0.16666666666666666	5/24	5/24	Chord	4/4	1	1	1/24		1/16	2/3	220		
12	11	42	42	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	221		
12	11	85/2	85/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	222		
12	11	43	43	0.16666666666666666	1/2	1/2	Chord	4/4	1	1	1/24		1/16	2/3	223		
12	11	259/6	259/6	0.16666666666666666	13/24	13/24	Chord	4/4	1	1	1/24		1/16	2/3	224		
12	11	130/3	130/3	0.16666666666666666	7/12	7/12	Chord	4/4	1	1	1/24		1/16	2/3	225		
12	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	226		
12	11	44	44	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	227		
12	11	89/2	89/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	228		
12	11	41	41	0.16666666666666666	0	0	Chord	4/4	1	2	1/24		1/16	2/3	229		
12	11	247/6	247/6	0.16666666666666666	1/24	1/24	Chord	4/4	1	2	1/24		1/16	2/3	230		
12	11	124/3	124/3	0.16666666666666666	1/12	1/12	Chord	4/4	1	2	1/24		1/16	2/3	231		
12	11	83/2	83/2	0.16666666666666666	1/8	1/8	Chord	4/4	1	2	1/24		1/16	2/3	232		
12	11	125/3	125/3	0.16666666666666666	1/6	1/6	Chord	4/4	1	2	1/24		1/16	2/3	233		
12	11	251/6	251/6	0.16666666666666666	5/24	5/24	Chord	4/4	1	2	1/24		1/16	2/3	234		
12	11	42	42	0.5	1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	235		
12	11	85/2	85/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	236		
12	11	43	43	0.16666666666666666	1/2	1/2	Chord	4/4	1	2	1/24		1/16	2/3	237		
12	11	259/6	259/6	0.16666666666666666	13/24	13/24	Chord	4/4	1	2	1/24		1/16	2/3	238		
12	11	130/3	130/3	0.16666666666666666	7/12	7/12	Chord	4/4	1	2	1/24		1/16	2/3	239		
12	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	240		
12	11	44	44	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	241		
12	11	43	43	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	242		
13	12	45	45	0.16666666666666666	0	0	Chord	4/4	1	1	1/24		1/16	2/3	243		
13	12	271/6	271/6	0.16666666666666666	1/24	1/24	Chord	4/4	1	1	1/24		1/16	2/3	244		
13	12	136/3	136/3	0.16666666666666666	1/12	1/12	Chord	4/4	1	1	1/24		1/16	2/3	245		
13	12	91/2	91/2	0.16666666666666666	1/8	1/8	Chord	4/4	1	1	1/24		1/16	2/3	246		
13	12	137/3	137/3	0.16666666666666666	1/6	1/6	Chord	4/4	1	1	1/24		1/16	2/3	247		
13	12	275/6	275/6	0.16666666666666666	5/24	5/24	Chord	4/4	1	1	1/24		1/16	2/3	248		
13	12	46	46	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	249		
13	12	93/2	93/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	250		
13	12	47	47	0.16666666666666666	1/2	1/2	Chord	4/4	1	1	1/24		1/16	2/3	251		
13	12	283/6	283/6	0.16666666666666666	13/24	13/24	Chord	4/4	1	1	1/24		1/16	2/3	252		
13	12	142/3	142/3	0.16666666666666666	7/12	7/12	Chord	4/4	1	1	1/24		1/16	2/3	253		
13	12	95/2	95/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	254		
13	12	48	48	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	255		
13	12	97/2	97/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	256		
13	12	45	45	0.16666666666666666	0	0	Chord	4/4	1	2	1/24		1/16	2/3	257		
13	12	271/6	271/6	0.16666666666666666	1/24	1/24	Chord	4/4	1	2	1/24		1/16	2/3	258		
13	12	136/3	136/3	0.16666666666666666	1/12	1/12	Chord	4/4	1	2	1/24		1/16	2/3	259		
13	12	91/2	91/2	0.16666666666666666	1/8	1/8	Chord	4/4	1	2	1/24		1/16	2/3	260		
13	12	137/3	137/3	0.16666666666666666	1/6	1/6	Chord	4/4	1	2	1/24		1/16	2/3	261		
13	12	275/6	275/6	0.16666666666666666	5/24	5/24	Chord	4/4	1	2	1/24		1/16	2/3	262		
13	12	46	46	0.5	1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	263		
13	12	93/2	93/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	264		
13	12	47	47	0.16666666666666666	1/2	1/2	Chord	4/4	1	2	1/24		1/16	2/3	265		
13	12	283/6	283/6	0.16666666666666666	13/24	13/24	Chord	4/4	1	2	1/24		1/16	2/3	266		
13	12	142/3	142/3	0.16666666666666666	7/12	7/12	Chord	4/4	1	2	1/24		1/16	2/3	267		
13	12	95/2	95/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	268		
13	12	48	48	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	269		
13	12	47	47	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	270		
14	13	49	49	0.16666666666666666	0	0	Chord	4/4	1	1	1/24		1/16	2/3	271		
14	13	295/6	295/6	0.16666666666666666	1/24	1/24	Chord	4/4	1	1	1/24		1/16	2/3	272		
14	13	148/3	148/3	0.16666666666666666	1/12	1/12	Chord	4/4	1	1	1/24		1/16	2/3	273		
14	13	99/2	99/2	0.16666666666666666	1/8	1/8	Chord	4/4	1	1	1/24		1/16	2/3	274		
14	13	149/3	149/3	0.16666666666666666	1/6	1/6	Chord	4/4	1	1	1/24		1/16	2/3	275		
14	13	299/6	299/6	0.16666666666666666	5/24	5/24	Chord	4/4	1	1	1/24		1/16	2/3	276		
