mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	tempo_visible
3	2	29/4	29/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	24				
3	2	15/2	15/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	25				
3	2	31/4	31/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	26				
3	2	8	8	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	27				
3	2	33/4	33/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	28				
3	2	17/2	17/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	29				
3	2	35/4	35/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	30				
3	2	5	5	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	31				
3	2	21/4	21/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	32				
3	2	11/2	11/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	33				
3	2	23/4	23/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	34				
3	2	6	6	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	35				
3	2	25/4	25/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	36				
3	2	13/2	13/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	37				
3	2	27/4	27/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	38				
3	2	7	7	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	39				
4	3	9	9	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	40				
4	3	37/4	37/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	41				
4	3	19/2	19/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	42				
4	3	39/4	39/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	43				
4	3	10	10	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	44				
4	3	41/4	41/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	45				
4	3	21/2	21/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	46				
4	3	43/4	43/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	47				
4	3	11	11	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	48				
4	3	9	9	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	49				
4	3	10	10	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	50				
4	3	11	11	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	51				
4	3	45/4	45/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	52				
4	3	23/2	23/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	53				
4	3	47/4	47/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	54				
4	3	12	12	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	55				
4	3	49/4	49/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	56				
4	3	25/2	25/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	57				
4	3	51/4	51/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	58				
5	4	53/4	53/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	59				
5	4	27/2	27/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	60				
5	4	55/4	55/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	61				
5	4	14	14	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	62				
5	4	57/4	57/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	63				
5	4	29/2	29/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	64				
5	4	59/4	59/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	65				
5	4	15	15	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	66				
5	4	61/4	61/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	67				
5	4	31/2	31/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	68				
5	4	63/4	63/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	69				
5	4	16	16	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	70				
5	4	65/4	65/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	71				
5	4	33/2	33/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	72				
5	4	67/4	67/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	73				
5	4	13	13	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	74				
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	75				
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	76				
6	5	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	77				
6	5	77/4	77/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	78				
6	5	39/2	39/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	79				
6	5	79/4	79/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	80				
6	5	20	20	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	81				
6	5	81/4	81/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	82				
6	5	41/2	41/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	83				
6	5	83/4	83/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	84				
6	5	17	17	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	85				
6	5	69/4	69/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	86				
6	5	35/2	35/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	87				
6	5	71/4	71/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	88				
6	5	18	18	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	89				
6	5	73/4	73/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	90				
6	5	37/2	37/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	91				
6	5	75/4	75/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	92				
6	5	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	93				
7	6	21	21	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	94				
7	6	85/4	85/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	95				
7	6	43/2	43/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	96				
7	6	87/4	87/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	97				
7	6	22	22	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	98				
7	6	89/4	89/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	99				
7	6	45/2	45/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	100				
7	6	91/4	91/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	101				
7	6	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	102				
7	6	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	103				
7	6	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	104				
7	6	23	23	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	105				
7	6	93/4	93/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	106				
7	6	47/2	47/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	107				
7	6	95/4	95/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	108				
7	6	24	24	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	109				
7	6	97/4	97/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	110				
7	6	49/2	49/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	111				
7	6	99/4	99/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	112				
8	7	101/4	101/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	113				
8	7	51/2	51/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	114				
8	7	103/4	103/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	115				
8	7	26	26	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	116				
8	7	105/4	105/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	117				
8	7	53/2	53/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	118				
8	7	107/4	107/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	119				
8	7	27	27	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	120				
8	7	109/4	109/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	121				
8	7	55/2	55/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	122				
8	7	111/4	111/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	123				
8	7	28	28	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	124				
8	7	113/4	113/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	125				
8	7	57/2	57/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	126				
8	7	115/4	115/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	127				
8	7	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	128				
8	7	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	129				
8	7	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	130				
9	8	29	29	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	131				
9	8	59/2	59/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	132				
9	8	119/4	119/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	133				
9	8	30	30	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	134				
9	8	121/4	121/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	135				
9	8	61/2	61/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	136				
9	8	123/4	123/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	137				
9	8	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	138				
9	8	32	32	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	139				
9	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	140				
9	8	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	141				
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	142				
9	8	31	31	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	143				
9	8	125/4	125/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	144				
9	8	63/2	63/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	145				
9	8	127/4	127/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	146				
9	8	32	32	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	147				
9	8	129/4	129/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	148				
9	8	65/2	65/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	149				
9	8	131/4	131/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	150				
10	9	33	33	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	151				
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	152				
10	9	34	34	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	153				
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	154				
10	9	35	35	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	155				
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	156				
10	9	36	36	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	157				
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	158				
10	9	33	33	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	159				
10	9	133/4	133/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	160				
10	9	67/2	67/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	161				
10	9	135/4	135/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	162				
10	9	34	34	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	163				
10	9	137/4	137/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	164				
10	9	69/2	69/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	165				
10	9	139/4	139/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	166				
10	9	35	35	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	167				
10	9	141/4	141/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	168				
10	9	71/2	71/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	169				
10	9	143/4	143/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	170				
10	9	36	36	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	171				
10	9	145/4	145/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	172				
10	9	73/2	73/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	173				
10	9	147/4	147/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	174				
11	10	37	37	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	175				
11	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	176				
11	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	177				
11	10	39	39	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	178				
11	10	79/2	79/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	179				
11	10	81/2	81/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	180				
11	10	37	37	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	181				
11	10	149/4	149/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	182				
11	10	75/2	75/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	183				
11	10	151/4	151/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	184				
11	10	38	38	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	185				
11	10	153/4	153/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	186				
11	10	77/2	77/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	187				
11	10	155/4	155/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	188				
11	10	39	39	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	189				
11	10	157/4	157/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	190				
11	10	79/2	79/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	191				
11	10	159/4	159/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	192				
11	10	40	40	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	193				
11	10	161/4	161/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	194				
11	10	81/2	81/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	195				
11	10	163/4	163/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	196				
12	11	41	41	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	197				
12	11	83/2	83/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	198				
12	11	85/2	85/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	199				
12	11	43	43	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	200				
12	11	44	44	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	201				
12	11	89/2	89/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	202				
12	11	41	41	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	203				
12	11	165/4	165/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	204				
12	11	83/2	83/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	205				
12	11	167/4	167/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	206				
12	11	42	42	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	207				
12	11	169/4	169/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	208				
12	11	85/2	85/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	209				
12	11	171/4	171/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	210				
12	11	43	43	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	211				
12	11	173/4	173/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	212				
12	11	87/2	87/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	213				
12	11	175/4	175/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	214				
12	11	44	44	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	215				
12	11	177/4	177/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	216				
12	11	89/2	89/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	217				
12	11	179/4	179/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	218				
13	12	47	47	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	219				
13	12	45	45	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	220				
13	12	46	46	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	221				
13	12	47	47	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	222				
13	12	48	48	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	223				
13	12	45	45	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	224				
13	12	181/4	181/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	225				
13	12	91/2	91/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	226				
13	12	183/4	183/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	227				
13	12	46	46	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	228				
13	12	185/4	185/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	229				
13	12	93/2	93/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	230				
13	12	187/4	187/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	231				
13	12	47	47	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	232				
13	12	189/4	189/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	233				
13	12	95/2	95/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	234				
13	12	191/4	191/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	235				
13	12	48	48	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	236				
13	12	193/4	193/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	237				
13	12	97/2	97/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	238				
13	12	195/4	195/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	239				
14	13	49	49	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	240				
14	13	51	51	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	241				
14	13	49	49	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	242				
14	13	50	50	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	243				
14	13	51	51	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	244				
14	13	52	52	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	245				
14	13	49	49	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	246				
14	13	197/4	197/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	247				
14	13	99/2	99/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	248				
14	13	199/4	199/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	249				
14	13	50	50	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	250				
14	13	201/4	201/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	251				
14	13	101/2	101/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	252				
14	13	203/4	203/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	253				
14	13	51	51	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	254				
14	13	205/4	205/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	255				
14	13	103/2	103/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	256				
14	13	207/4	207/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	257				
14	13	52	52	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	258				
14	13	209/4	209/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	259				
14	13	105/2	105/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	260				
14	13	211/4	211/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	261				
15	14	53	53	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	262				
15	14	55	55	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	263				
15	14	53	53	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	264				
15	14	54	54	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	265				
15	14	55	55	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	266				
15	14	56	56	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	267				
15	14	53	53	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	268				
15	14	213/4	213/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	269				
15	14	107/2	107/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	270				
15	14	215/4	215/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	271				
15	14	54	54	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	272				
15	14	217/4	217/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	273				
15	14	109/2	109/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	274				
15	14	219/4	219/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	275				
15	14	55	55	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	276				
15	14	221/4	221/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	277				
15	14	111/2	111/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	278				
15	14	223/4	223/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	279				
15	14	56	56	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	280				
15	14	225/4	225/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	281				
15	14	113/2	113/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	282				
15	14	227/4	227/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	283				
16	15	57	57	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	284				
16	15	59	59	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	285				
16	15	237/4	237/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	286				
16	15	119/2	119/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	287				
16	15	239/4	239/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	288				
16	15	60	60	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	289				
16	15	241/4	241/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	290				
