mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	slur
18	17	195/2	195/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	291			
18	17	98	98	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	292			
18	17	197/2	197/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	293			
18	17	99	99	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	294			
18	17	199/2	199/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	295			
18	17	100	100	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	296			
18	17	201/2	201/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	297			
18	17	101	101	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	298	ornamentTrill		
18	17	193/2	193/2	1.0	0	0	Chord	12/8	1	2	1/4	1/4	1	299			
18	17	195/2	195/2	0.5	1/4	1/4	Chord	12/8	1	2	1/8	1/8	1	300			
18	17	98	98	1.0	3/8	3/8	Chord	12/8	1	2	1/4	1/4	1	301			
18	17	99	99	0.5	5/8	5/8	Chord	12/8	1	2	1/8	1/8	1	302			
18	17	199/2	199/2	1.0	3/4	3/4	Chord	12/8	1	2	1/4	1/4	1	303			
18	17	201/2	201/2	0.5	1	1	Chord	12/8	1	2	1/8	1/8	1	304			
18	17	101	101	1.0	9/8	9/8	Chord	12/8	1	2	1/4	1/4	1	305			
18	17	102	102	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	306			
19	18	205/2	205/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	307			
19	18	103	103	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	308			
19	18	207/2	207/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	309			
19	18	104	104	1.5	3/8	3/8	Chord	12/8	1	1	3/8	1/4	3/2	310	ornamentTrill		
19	18	211/2	211/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	311			
19	18	106	106	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	312			
19	18	213/2	213/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	313			
19	18	107	107	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	314	ornamentTrill		
19	18	205/2	205/2	1.0	0	0	Chord	12/8	1	2	1/4	1/4	1	315			
19	18	207/2	207/2	0.5	1/4	1/4	Chord	12/8	1	2	1/8	1/8	1	316			
19	18	104	104	1.0	3/8	3/8	Chord	12/8	1	2	1/4	1/4	1	317			
19	18	211/2	211/2	1.0	3/4	3/4	Chord	12/8	1	2	1/4	1/4	1	318			
19	18	213/2	213/2	0.5	1	1	Chord	12/8	1	2	1/8	1/8	1	319			
19	18	107	107	1.0	9/8	9/8	Chord	12/8	1	2	1/4	1/4	1	320			
19	18	105	105	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	321			
19	18	108	108	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	322			
20	19	217/2	217/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	323			
20	19	109	109	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	324			
20	19	219/2	219/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	325			
20	19	110	110	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	326			
20	19	221/2	221/2	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	327			
20	19	111	111	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	328			
20	19	223/2	223/2	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	329			
20	19	112	112	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	330			
20	19	225/2	225/2	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	331			
20	19	113	113	1.0	9/8	9/8	Chord	12/8	2	1	1/4	1/4	1	332			
21	19	114	114	0.16666666666666666	0	11/8	Chord	12/8	1	1	1/24	1/16	2/3	333			11
21	19	685/6	685/6	0.16666666666666666	1/24	17/12	Chord	12/8	1	1	1/24	1/16	2/3	334			11
21	19	343/3	343/3	0.16666666666666666	1/12	35/24	Chord	12/8	1	1	1/24	1/16	2/3	335			
22	20	229/2	229/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	336			
22	20	115	115	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	337			
22	20	231/2	231/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	338			
22	20	239/2	239/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	339			
22	20	120	120	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	340			
22	20	116	116	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	341			
22	20	233/2	233/2	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	342			
22	20	117	117	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	343			
22	20	235/2	235/2	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	344			
22	20	118	118	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	345			
22	20	237/2	237/2	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	346			
22	20	119	119	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	347			
23	21	121	121	0.25	1/8	1/8	Chord	12/8	1	1	1/16	1/16	1	348			12
23	21	485/4	485/4	0.25	3/16	3/16	Chord	12/8	1	1	1/16	1/16	1	349			12
23	21	243/2	243/2	0.25	1/4	1/4	Chord	12/8	1	1	1/16	1/16	1	350			12
23	21	487/4	487/4	0.125	5/16	5/16	Chord	12/8	1	1	1/32	1/32	1	351			12
23	21	975/8	975/8	0.125	11/32	11/32	Chord	12/8	1	1	1/32	1/32	1	352			
23	21	122	122	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	353			
23	21	245/2	245/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	354			
23	21	123	123	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	355			
23	21	124	124	0.25	7/8	7/8	Chord	12/8	1	1	1/16	1/16	1	356			13
23	21	497/4	497/4	0.25	15/16	15/16	Chord	12/8	1	1	1/16	1/16	1	357			13
23	21	249/2	249/2	0.25	1	1	Chord	12/8	1	1	1/16	1/16	1	358			13
23	21	499/4	499/4	0.125	17/16	17/16	Chord	12/8	1	1	1/32	1/32	1	359			13
23	21	999/8	999/8	0.125	35/32	35/32	Chord	12/8	1	1	1/32	1/32	1	360			
23	21	125	125	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	361			
23	21	251/2	251/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	362			
23	21	126	126	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	363			
23	21	241/2	241/2	0.5	0	0	Chord	12/8	1	2	1/8	1/8	1	364			
23	21	122	122	1.5	3/8	3/8	Chord	12/8	1	2	3/8	1/4	3/2	365			
23	21	247/2	247/2	0.5	3/4	3/4	Chord	12/8	1	2	1/8	1/8	1	366			
23	21	125	125	1.5	9/8	9/8	Chord	12/8	1	2	3/8	1/4	3/2	367			
24	22	127	127	0.25	1/8	1/8	Chord	12/8	1	1	1/16	1/16	1	368			14
24	22	509/4	509/4	0.25	3/16	3/16	Chord	12/8	1	1	1/16	1/16	1	369			14
24	22	255/2	255/2	0.25	1/4	1/4	Chord	12/8	1	1	1/16	1/16	1	370			14
24	22	511/4	511/4	0.125	5/16	5/16	Chord	12/8	1	1	1/32	1/32	1	371			14
24	22	1023/8	1023/8	0.125	11/32	11/32	Chord	12/8	1	1	1/32	1/32	1	372			
24	22	128	128	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	373			
24	22	257/2	257/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	374			
24	22	129	129	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	375			
24	22	259/2	259/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	376			
24	22	130	130	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	377			
24	22	261/2	261/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	378			
24	22	131	131	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	379			
24	22	263/2	263/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	380			
24	22	132	132	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	381			
24	22	253/2	253/2	1.5	0	0	Chord	12/8	1	2	3/8	1/4	3/2	382			
24	22	128	128	1.0	3/8	3/8	Chord	12/8	1	2	1/4	1/4	1	383			
24	22	129	129	0.5	5/8	5/8	Chord	12/8	1	2	1/8	1/8	1	384			
24	22	259/2	259/2	1.0	3/4	3/4	Chord	12/8	1	2	1/4	1/4	1	385			
24	22	261/2	261/2	0.5	1	1	Chord	12/8	1	2	1/8	1/8	1	386			
24	22	131	131	1.0	9/8	9/8	Chord	12/8	1	2	1/4	1/4	1	387			
24	22	132	132	0.5	11/8	11/8	Chord	12/8	1	2	1/8	1/8	1	388			
25	23	265/2	265/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	389			
25	23	133	133	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	390			
25	23	267/2	267/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	391			
25	23	134	134	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	392			
25	23	269/2	269/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	393			
25	23	135	135	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	394			
25	23	271/2	271/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	395			
25	23	136	136	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	396			
25	23	273/2	273/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	397			
25	23	137	137	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	398			
25	23	275/2	275/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	399			
25	23	138	138	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	400			
25	23	265/2	265/2	1.0	0	0	Chord	12/8	1	2	1/4	1/4	1	401			
25	23	267/2	267/2	0.5	1/4	1/4	Chord	12/8	1	2	1/8	1/8	1	402			
25	23	134	134	1.0	3/8	3/8	Chord	12/8	1	2	1/4	1/4	1	403			
25	23	135	135	0.5	5/8	5/8	Chord	12/8	1	2	1/8	1/8	1	404			
25	23	271/2	271/2	1.5	3/4	3/4	Chord	12/8	1	2	3/8	1/4	3/2	405			
25	23	137	137	1.5	9/8	9/8	Chord	12/8	1	2	3/8	1/4	3/2	406			
25	23	271/2	271/2	1.5	3/4	3/4	Chord	12/8	1	3	3/8	1/4	3/2	407			
26	24	277/2	277/2	0.25	0	0	Chord	12/8	1	1	1/16	1/16	1	408			
26	24	555/4	555/4	0.25	1/16	1/16	Chord	12/8	1	1	1/16	1/16	1	409			15
26	24	139	139	0.25	1/8	1/8	Chord	12/8	1	1	1/16	1/16	1	410			15
26	24	557/4	557/4	0.25	3/16	3/16	Chord	12/8	1	1	1/16	1/16	1	411			15
26	24	279/2	279/2	0.25	1/4	1/4	Chord	12/8	1	1	1/16	1/16	1	412			15
26	24	559/4	559/4	0.125	5/16	5/16	Chord	12/8	1	1	1/32	1/32	1	413			15
26	24	1119/8	1119/8	0.125	11/32	11/32	Chord	12/8	1	1	1/32	1/32	1	414			
26	24	140	140	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	415			
26	24	281/2	281/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	416			
26	24	141	141	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	417			
26	24	283/2	283/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	418			
26	24	142	142	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	419			
26	24	285/2	285/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	420			
26	24	143	143	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	421			
26	24	287/2	287/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	422			
26	24	144	144	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	423			
26	24	277/2	277/2	1.5	0	0	Chord	12/8	1	2	3/8	1/4	3/2	424			
26	24	140	140	1.0	3/8	3/8	Chord	12/8	1	2	1/4	1/4	1	425			
26	24	141	141	0.5	5/8	5/8	Chord	12/8	1	2	1/8	1/8	1	426			
26	24	283/2	283/2	1.0	3/4	3/4	Chord	12/8	1	2	1/4	1/4	1	427			
26	24	285/2	285/2	0.5	1	1	Chord	12/8	1	2	1/8	1/8	1	428			
26	24	143	143	1.0	9/8	9/8	Chord	12/8	1	2	1/4	1/4	1	429			
26	24	144	144	0.5	11/8	11/8	Chord	12/8	1	2	1/8	1/8	1	430			
27	25	289/2	289/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	431			
27	25	145	145	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	432			
27	25	291/2	291/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	433			
27	25	146	146	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	434			
27	25	293/2	293/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	435			
27	25	147	147	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	436			
27	25	295/2	295/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	437			
27	25	148	148	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	438			
27	25	297/2	297/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	439			
27	25	149	149	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	440			
27	25	299/2	299/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	441			
27	25	150	150	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	442			
27	25	289/2	289/2	1.0	0	0	Chord	12/8	1	2	1/4	1/4	1	443			
27	25	291/2	291/2	0.5	1/4	1/4	Chord	12/8	1	2	1/8	1/8	1	444			
27	25	146	146	1.0	3/8	3/8	Chord	12/8	1	2	1/4	1/4	1	445			
27	25	147	147	0.5	5/8	5/8	Chord	12/8	1	2	1/8	1/8	1	446			
27	25	295/2	295/2	1.0	3/4	3/4	Chord	12/8	1	2	1/4	1/4	1	447			
27	25	297/2	297/2	0.5	1	1	Chord	12/8	1	2	1/8	1/8	1	448			
27	25	149	149	0.5	9/8	9/8	Chord	12/8	1	2	1/8	1/8	1	449			
27	25	299/2	299/2	0.5	5/4	5/4	Chord	12/8	1	2	1/8	1/8	1	450			
27	25	150	150	0.5	11/8	11/8	Chord	12/8	1	2	1/8	1/8	1	451			
28	26	301/2	301/2	1.5	0	0	Chord	12/8	1	1	3/8	1/4	3/2	452			
28	26	152	152	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	453			
28	26	305/2	305/2	1.0	1/2	1/2	Chord	12/8	1	1	1/4	1/4	1	454			
28	26	307/2	307/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	455			
28	26	154	154	1.0	7/8	7/8	Chord	12/8	1	1	1/4	1/4	1	456			
28	26	155	155	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	457			
28	26	311/2	311/2	1.0	5/4	5/4	Chord	12/8	1	1	1/4	1/4	1	458			
28	26	301/2	301/2	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	459			
28	26	151	151	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	460			
28	26	303/2	303/2	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	461			
28	26	152	152	1.0	3/8	3/8	Chord	12/8	2	1	1/4	1/4	1	462			
28	26	153	153	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	463			
28	26	307/2	307/2	1.0	3/4	3/4	Chord	12/8	2	1	1/4	1/4	1	464			
28	26	309/2	309/2	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	465			
28	26	155	155	1.0	9/8	9/8	Chord	12/8	2	1	1/4	1/4	1	466			
28	26	156	156	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	467			
29	27	313/2	313/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	468			
29	27	157	157	1.0	1/8	1/8	Chord	12/8	1	1	1/4	1/4	1	469			
29	27	158	158	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	470			
29	27	317/2	317/2	1.0	1/2	1/2	Chord	12/8	1	1	1/4	1/4	1	471			
29	27	319/2	319/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	472			
29	27	160	160	1.0	7/8	7/8	Chord	12/8	1	1	1/4	1/4	1	473			
29	27	161	161	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	474			
29	27	323/2	323/2	1.0	5/4	5/4	Chord	12/8	1	1	1/4	1/4	1	475			
29	27	315/2	315/2	0.5	1/4	1/4	Chord	12/8	1	2	1/8	1/8	1	476			
29	27	158	158	1.0	3/8	3/8	Chord	12/8	1	2	1/4	1/4	1	477			
29	27	159	159	0.5	5/8	5/8	Chord	12/8	1	2	1/8	1/8	1	478			
29	27	319/2	319/2	1.0	3/4	3/4	Chord	12/8	1	2	1/4	1/4	1	479			
29	27	321/2	321/2	0.5	1	1	Chord	12/8	1	2	1/8	1/8	1	480			
29	27	161	161	1.0	9/8	9/8	Chord	12/8	1	2	1/4	1/4	1	481			
29	27	162	162	0.5	11/8	11/8	Chord	12/8	1	2	1/8	1/8	1	482			
29	27	313/2	313/2	1.0	0	0	Chord	12/8	2	1	1/4	1/4	1	483			
30	28	325/2	325/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	484			
30	28	163	163	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	485			
30	28	327/2	327/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	486			
30	28	164	164	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	487			
30	28	329/2	329/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	488			
30	28	165	165	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	489			
30	28	331/2	331/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	490			
30	28	166	166	0.25	7/8	7/8	Chord	12/8	1	1	1/16	1/16	1	491			16
30	28	665/4	665/4	0.25	15/16	15/16	Chord	12/8	1	1	1/16	1/16	1	492			16
30	28	333/2	333/2	0.25	1	1	Chord	12/8	1	1	1/16	1/16	1	493			16
30	28	667/4	667/4	0.125	17/16	17/16	Chord	12/8	1	1	1/32	1/32	1	494			16
30	28	1335/8	1335/8	0.125	35/32	35/32	Chord	12/8	1	1	1/32	1/32	1	495			
30	28	167	167	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	496			
30	28	325/2	325/2	1.0	0	0	Chord	12/8	1	2	1/4	1/4	1	497			
30	28	327/2	327/2	0.5	1/4	1/4	Chord	12/8	1	2	1/8	1/8	1	498			
30	28	164	164	1.0	3/8	3/8	Chord	12/8	1	2	1/4	1/4	1	499			
30	28	165	165	0.5	5/8	5/8	Chord	12/8	1	2	1/8	1/8	1	500			
30	28	331/2	331/2	1.5	3/4	3/4	Chord	12/8	1	2	3/8	1/4	3/2	501			
30	28	167	167	0.5	9/8	9/8	Chord	12/8	1	2	1/8	1/8	1	502			
30	28	335/2	335/2	0.5	5/4	5/4	Chord	12/8	1	2	1/8	1/8	1	503			
30	28	168	168	0.5	11/8	11/8	Chord	12/8	1	2	1/8	1/8	1	504			
31	29	337/2	337/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	505			
31	29	169	169	0.25	1/8	1/8	Chord	12/8	1	1	1/16	1/16	1	506			17
31	29	677/4	677/4	0.25	3/16	3/16	Chord	12/8	1	1	1/16	1/16	1	507			17
31	29	339/2	339/2	0.25	1/4	1/4	Chord	12/8	1	1	1/16	1/16	1	508			17
31	29	679/4	679/4	0.125	5/16	5/16	Chord	12/8	1	1	1/32	1/32	1	509			17
31	29	1359/8	1359/8	0.125	11/32	11/32	Chord	12/8	1	1	1/32	1/32	1	510			
31	29	170	170	1.5	3/8	3/8	Chord	12/8	1	1	3/8	1/4	3/2	511			
31	29	343/2	343/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	512			
31	29	172	172	0.25	7/8	7/8	Chord	12/8	1	1	1/16	1/16	1	513			18
31	29	689/4	689/4	0.25	15/16	15/16	Chord	12/8	1	1	1/16	1/16	1	514			18
31	29	345/2	345/2	0.25	1	1	Chord	12/8	1	1	1/16	1/16	1	515			18
31	29	691/4	691/4	0.125	17/16	17/16	Chord	12/8	1	1	1/32	1/32	1	516			18
31	29	1383/8	1383/8	0.125	35/32	35/32	Chord	12/8	1	1	1/32	1/32	1	517			
31	29	173	173	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	518			
31	29	337/2	337/2	1.5	0	0	Chord	12/8	2	1	3/8	1/4	3/2	519			
31	29	170	170	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	520			
31	29	341/2	341/2	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	521			
31	29	171	171	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	522			
31	29	343/2	343/2	1.5	3/4	3/4	Chord	12/8	2	1	3/8	1/4	3/2	523			
31	29	173	173	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	524			
31	29	347/2	347/2	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	525			
31	29	174	174	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	526			
32	30	349/2	349/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	527			
32	30	175	175	0.25	1/8	1/8	Chord	12/8	1	1	1/16	1/16	1	528			19
32	30	701/4	701/4	0.25	3/16	3/16	Chord	12/8	1	1	1/16	1/16	1	529			19
32	30	351/2	351/2	0.25	1/4	1/4	Chord	12/8	1	1	1/16	1/16	1	530			19
32	30	703/4	703/4	0.125	5/16	5/16	Chord	12/8	1	1	1/32	1/32	1	531			19
32	30	1407/8	1407/8	0.125	11/32	11/32	Chord	12/8	1	1	1/32	1/32	1	532			
32	30	176	176	1.5	3/8	3/8	Chord	12/8	1	1	3/8	1/4	3/2	533			
32	30	355/2	355/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	534			
32	30	178	178	0.25	7/8	7/8	Chord	12/8	1	1	1/16	1/16	1	535			20
32	30	713/4	713/4	0.25	15/16	15/16	Chord	12/8	1	1	1/16	1/16	1	536			20
32	30	357/2	357/2	0.25	1	1	Chord	12/8	1	1	1/16	1/16	1	537			20
32	30	715/4	715/4	0.125	17/16	17/16	Chord	12/8	1	1	1/32	1/32	1	538			20
32	30	1431/8	1431/8	0.125	35/32	35/32	Chord	12/8	1	1	1/32	1/32	1	539			
32	30	179	179	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	540			
32	30	349/2	349/2	1.5	0	0	Chord	12/8	2	1	3/8	1/4	3/2	541			
32	30	176	176	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	542			
32	30	353/2	353/2	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	543			
32	30	177	177	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	544			
32	30	355/2	355/2	1.5	3/4	3/4	Chord	12/8	2	1	3/8	1/4	3/2	545			
32	30	179	179	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	546			
32	30	359/2	359/2	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	547			
32	30	180	180	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	548			
33	31	361/2	361/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	549			
33	31	181	181	0.25	1/8	1/8	Chord	12/8	1	1	1/16	1/16	1	550			
33	31	725/4	725/4	0.25	3/16	3/16	Chord	12/8	1	1	1/16	1/16	1	551			
33	31	363/2	363/2	0.25	1/4	1/4	Chord	12/8	1	1	1/16	1/16	1	552			
33	31	727/4	727/4	0.25	5/16	5/16	Chord	12/8	1	1	1/16	1/16	1	553			
33	31	182	182	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	554			
33	31	365/2	365/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	555			
33	31	183	183	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	556			
33	31	367/2	367/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	557			
33	31	184	184	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	558			
33	31	369/2	369/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	559			
33	31	185	185	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	560			
33	31	371/2	371/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	561			
33	31	186	186	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	562			
33	31	361/2	361/2	1.5	0	0	Chord	12/8	2	1	3/8	1/4	3/2	563			
33	31	182	182	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	564			
33	31	365/2	365/2	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	565			
33	31	183	183	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	566			
33	31	367/2	367/2	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	567			
33	31	184	184	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	568			
33	31	369/2	369/2	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	569			
33	31	185	185	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	570			
33	31	371/2	371/2	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	571			
33	31	186	186	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	572			
34	32	373/2	373/2	1.5	0	0	Chord	12/8	1	1	3/8	1/4	3/2	573	ornamentTrill		
34	32	188	188	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	574			
34	32	377/2	377/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	575			
34	32	189	189	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	576			
34	32	379/2	379/2	1.5	3/4	3/4	Chord	12/8	1	1	3/8	1/4	3/2	577	ornamentTrill		
34	32	191	191	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	578			
34	32	383/2	383/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	579			
34	32	192	192	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	580			
34	32	373/2	373/2	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	581			
34	32	187	187	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	582			
34	32	375/2	375/2	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	583			
34	32	188	188	1.5	3/8	3/8	Chord	12/8	2	1	3/8	1/4	3/2	584			
34	32	379/2	379/2	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	585			
