mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text
13	13	19	19	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	89		
14	14	39/2	39/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	90		
14	14	20	20	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	91		
14	14	81/4	81/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	92		
14	14	41/2	41/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	93		
14	14	39/2	39/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	94		
14	14	41/2	41/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	95		
15	15	21	21	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	96		
15	15	85/4	85/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	97		
15	15	43/2	43/2	0.75	1/8	1/8	Chord	3/8	1	1	3/16	1/8	3/2	98	ornamentTrill	
15	15	89/4	89/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	99		
15	15	21	21	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	100		
15	15	43/2	43/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	101		
15	15	22	22	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	102		
16	16	45/2	45/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	103		
16	16	23	23	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	104		
16	16	47/2	47/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	105		
16	16	45/2	45/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	106		
16	16	23	23	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	107		
16	16	93/4	93/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	108		
16	16	47/2	47/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	109		
17	17	24	24	0.16666666666666666	0	0	Chord	3/8	1	1	1/24	1/16	2/3	110		
17	17	145/6	145/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24	1/16	2/3	111		
17	17	73/3	73/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24	1/16	2/3	112		
17	17	49/2	49/2	0.75	1/8	1/8	Chord	3/8	1	1	3/16	1/8	3/2	113		
17	17	101/4	101/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	114		
17	17	24	24	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	115		
17	17	49/2	49/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	116		
17	17	25	25	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	117		
18	18	51/2	51/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	118		
18	18	26	26	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	119		
18	18	105/4	105/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	120		
18	18	53/2	53/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	121		
18	18	51/2	51/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	122		
18	18	53/2	53/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	123		
19	19	27	27	0.16666666666666666	0	0	Chord	3/8	1	1	1/24	1/16	2/3	124		
19	19	163/6	163/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24	1/16	2/3	125		
19	19	82/3	82/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24	1/16	2/3	126		
19	19	55/2	55/2	0.75	1/8	1/8	Chord	3/8	1	1	3/16	1/8	3/2	127		
19	19	113/4	113/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	128		
19	19	27	27	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	129		
19	19	55/2	55/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	130		
19	19	28	28	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	131		
20	20	57/2	57/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	132		
20	20	29	29	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	133		
20	20	117/4	117/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	134		
20	20	59/2	59/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	135		
20	20	57/2	57/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	136		
20	20	29	29	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	137		
20	20	59/2	59/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	138		
21	21	30	30	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	139		
21	21	121/4	121/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	140		
21	21	61/2	61/2	0.75	1/8	1/8	Chord	3/8	1	1	3/16	1/8	3/2	141		
21	21	125/4	125/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	142		
21	21	30	30	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	143		
21	21	31	31	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	144		
22	22	63/2	63/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	145		
22	22	127/4	127/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	146		
22	22	32	32	0.75	1/8	1/8	Chord	3/8	1	1	3/16	1/8	3/2	147		
22	22	131/4	131/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	148		
22	22	63/2	63/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	149		
22	22	65/2	65/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	150		
23	23	33	33	0.16666666666666666	0	0	Chord	3/8	1	1	1/24	1/16	2/3	151		
23	23	199/6	199/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24	1/16	2/3	152		
23	23	100/3	100/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24	1/16	2/3	153		
23	23	67/2	67/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	154		
23	23	34	34	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	155		
23	23	33	33	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	156		
23	23	67/2	67/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	157		
23	23	34	34	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	158		
24	24	69/2	69/2	0.16666666666666666	0	0	Chord	3/8	1	1	1/24	1/16	2/3	159		
24	24	104/3	104/3	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24	1/16	2/3	160		
24	24	209/6	209/6	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24	1/16	2/3	161		
24	24	35	35	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	162		
24	24	71/2	71/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	163		
24	24	69/2	69/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	164		
24	24	35	35	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	165		
24	24	71/2	71/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	166		
25	25	36	36	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	167		
25	25	145/4	145/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	168		
25	25	73/2	73/2	0.75	1/8	1/8	Chord	3/8	1	1	3/16	1/8	3/2	169	ornamentTrill	
25	25	149/4	149/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	170		
25	25	36	36	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	171		
25	25	73/2	73/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	172		
25	25	37	37	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	173		
26	26	75/2	75/2	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	174		
26	26	75/2	75/2	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	175		
