mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
19	19	27	27	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	95								
20	20	57/2	57/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	96								
20	20	29	29	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	97								
20	20	59/2	59/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	98								
20	20	57/2	57/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	99								
21	21	30	30	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	100	ornamentTrill							
21	21	61/2	61/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	101								
21	21	31	31	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	102								
21	21	30	30	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	103								
22	22	63/2	63/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	104								
22	22	32	32	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	105								
22	22	65/2	65/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	106								
22	22	63/2	63/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	107								
23	23	33	33	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	108	ornamentTrill							
23	23	67/2	67/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	109								
23	23	34	34	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	110								
23	23	33	33	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	111								
23	23	34	34	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	112								
24	24	69/2	69/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	113	ornamentTrill							
24	24	35	35	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	114								
24	24	71/2	71/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	115								
24	24	69/2	69/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	116								
24	24	71/2	71/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	117								
25	25	36	36	0.0	0	0	Chord	3/8	1	1	0	appoggiatura	1/16	1	118								
25	25	36	36	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	119								
25	25	37	37	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	120								
25	25	36	36	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	121								
26	26	75/2	75/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	122	ornamentTrill							
26	26	38	38	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	123								
26	26	77/2	77/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	124								
26	26	75/2	75/2	0.0	0	0	Chord	3/8	2	1	0	grace16	1/16	1	125								
26	26	75/2	75/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	126								
27	27	39	39	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	127	ornamentTrill							
27	27	79/2	79/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	128								
27	27	40	40	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	129								
27	27	39	39	0.0	0	0	Chord	3/8	2	1	0	grace16	1/16	1	130								
27	27	39	39	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	131								
28	28	81/2	81/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	132	ornamentTrill							
28	28	41	41	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	133								
28	28	83/2	83/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	134								
28	28	81/2	81/2	0.0	0	0	Chord	3/8	2	1	0	grace16	1/16	1	135								
28	28	81/2	81/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	136								
29	29	42	42	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	137	ornamentTrill							
29	29	85/2	85/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	138								
29	29	43	43	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	139								
29	29	42	42	0.0	0	0	Chord	3/8	2	1	0	appoggiatura	1/16	1	140								
29	29	42	42	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	141								
30	30	87/2	87/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	142								
30	30	44	44	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	143								
30	30	89/2	89/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	144								
30	30	87/2	87/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	145								
31	31	45	45	0.0	0	0	Chord	3/8	1	1	0	grace4	1/32	1	146								
31	31	45	45	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	147								
31	31	45	45	0.0	0	0	Chord	3/8	2	1	0	grace16	1/16	1	148								
31	31	45	45	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	149								
32	32	93/2	93/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	150								
32	32	47	47	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	151								
32	32	95/2	95/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	152								
32	32	93/2	93/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	153								
33	33	48	48	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	154								
33	33	48	48	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	155								
33	33	97/2	97/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	156								
33	33	49	49	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	157								
34	34	99/2	99/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	158								
34	34	50	50	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	159								
34	34	101/2	101/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	160								
34	34	99/2	99/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	161								
35	35	51	51	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	162								
35	35	51	51	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	163								
35	35	103/2	103/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	164								
35	35	52	52	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	165								
36	36	105/2	105/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	166								
36	36	53	53	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	167								
36	36	107/2	107/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	168								
36	36	105/2	105/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	169								
37	37	54	54	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	170								
37	37	54	54	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	171								
37	37	109/2	109/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	172								
37	37	55	55	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	173								
38	38	111/2	111/2	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	174								
38	38	111/2	111/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	175								
38	38	56	56	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	176								
38	38	113/2	113/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	177								
39	39	57	57	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	178	ornamentTrill							
39	39	57	57	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	179								
39	39	115/2	115/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	180								
39	39	58	58	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	181								
40	40	117/2	117/2	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	182	ornamentTrill							
40	40	117/2	117/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	183								
40	40	59	59	0.0	1/8	1/8	StaffText	3/8	2	1	0						♮						
40	40	59	59	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	184								
40	40	119/2	119/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	185								
41	41	60	60	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	186	ornamentTrill							
41	41	60	60	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	187								
41	41	121/2	121/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	188								
41	41	61	61	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	189								
42	42	123/2	123/2	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	190	ornamentTrill							
42	42	123/2	123/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	191								
42	42	62	62	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	192								
42	42	125/2	125/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	193								
43	43	63	63	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	194	ornamentTrill							
43	43	63	63	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	195								
43	43	127/2	127/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	196								
43	43	64	64	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	197								
44	44	129/2	129/2	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	198	ornamentTrill							
44	44	129/2	129/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	199								
44	44	65	65	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	200								
44	44	131/2	131/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	201								
45	45	133/2	133/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	202								
45	45	67	67	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	203								
45	45	66	66	1.5	0	0	Chord	3/8	2	2	3/8		1/4	3/2	204								
46	46	137/2	137/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	205								
46	46	135/2	135/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	206								
46	46	68	68	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	207								
46	46	137/2	137/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	208								
46	46	135/2	135/2	1.5	0	0	Chord	3/8	2	2	3/8		1/4	3/2	209								
47	47	69	69	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	210								
47	47	139/2	139/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	211								
47	47	70	70	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	212								
47	47	69	69	1.0	0	0	Chord	3/8	1	2	1/4		1/4	1	213								
47	47	70	70	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	214								
47	47	69	69	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	215								
47	47	70	70	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	216								
48	48	141/2	141/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	217								
48	48	71	71	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	218								
48	48	143/2	143/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	219								
48	48	141/2	141/2	1.0	0	0	Chord	3/8	1	2	1/4		1/4	1	220								
48	48	143/2	143/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	221								
48	48	141/2	141/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	222								
48	48	143/2	143/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	223								
49	49	72	72	0.09375	0	0	Chord	3/8	1	1	3/128		1/64	3/2	224								
49	49	2307/32	2307/32	0.09375	3/128	3/128	Chord	3/8	1	1	3/128		1/64	3/2	225								
49	49	1155/16	1155/16	0.09375	3/64	3/64	Chord	3/8	1	1	3/128		1/64	3/2	226								
49	49	2313/32	2313/32	0.09375	9/128	9/128	Chord	3/8	1	1	3/128		1/64	3/2	227								
49	49	579/8	579/8	0.09375	3/32	3/32	Chord	3/8	1	1	3/128		1/64	3/2	228								
49	49	2319/32	2319/32	0.09375	15/128	15/128	Chord	3/8	1	1	3/128		1/64	3/2	229								
49	49	1161/16	1161/16	0.09375	9/64	9/64	Chord	3/8	1	1	3/128		1/64	3/2	230								
49	49	2325/32	2325/32	0.09375	21/128	21/128	Chord	3/8	1	1	3/128		1/64	3/2	231								
49	49	291/4	291/4	0.09375	3/16	3/16	Chord	3/8	1	1	3/128		1/64	3/2	232								
49	49	2331/32	2331/32	0.09375	27/128	27/128	Chord	3/8	1	1	3/128		1/64	3/2	233								
49	49	1167/16	1167/16	0.09375	15/64	15/64	Chord	3/8	1	1	3/128		1/64	3/2	234								
49	49	2337/32	2337/32	0.09375	33/128	33/128	Chord	3/8	1	1	3/128		1/64	3/2	235								
49	49	585/8	585/8	0.09375	9/32	9/32	Chord	3/8	1	1	3/128		1/64	3/2	236								
49	49	2343/32	2343/32	0.09375	39/128	39/128	Chord	3/8	1	1	3/128		1/64	3/2	237								
49	49	1173/16	1173/16	0.09375	21/64	21/64	Chord	3/8	1	1	3/128		1/64	3/2	238								
49	49	2349/32	2349/32	0.09375	45/128	45/128	Chord	3/8	1	1	3/128		1/64	3/2	239								
49	49	72	72	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	240								
50	50	147/2	147/2	0.09375	0	0	Chord	3/8	1	1	3/128		1/64	3/2	241								
50	50	2355/32	2355/32	0.09375	3/128	3/128	Chord	3/8	1	1	3/128		1/64	3/2	242								
50	50	1179/16	1179/16	0.09375	3/64	3/64	Chord	3/8	1	1	3/128		1/64	3/2	243								
50	50	2361/32	2361/32	0.09375	9/128	9/128	Chord	3/8	1	1	3/128		1/64	3/2	244								
50	50	591/8	591/8	0.09375	3/32	3/32	Chord	3/8	1	1	3/128		1/64	3/2	245								
50	50	2367/32	2367/32	0.09375	15/128	15/128	Chord	3/8	1	1	3/128		1/64	3/2	246								
50	50	1185/16	1185/16	0.09375	9/64	9/64	Chord	3/8	1	1	3/128		1/64	3/2	247								
50	50	2373/32	2373/32	0.09375	21/128	21/128	Chord	3/8	1	1	3/128		1/64	3/2	248								
50	50	147/2	147/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	249								
50	50	149/2	149/2	0.05555555555555555	1/4	1/4	Chord	3/8	2	3	1/72		1/64	8/9	250								
50	50	671/9	671/9	0.05555555555555555	19/72	19/72	Chord	3/8	2	3	1/72		1/64	8/9	251								
50	50	1343/18	1343/18	0.05555555555555555	5/18	5/18	Chord	3/8	2	3	1/72		1/64	8/9	252								
50	50	224/3	224/3	0.05555555555555555	7/24	7/24	Chord	3/8	2	3	1/72		1/64	8/9	253								
50	50	1345/18	1345/18	0.05555555555555555	11/36	11/36	Chord	3/8	2	3	1/72		1/64	8/9	254								
50	50	673/9	673/9	0.05555555555555555	23/72	23/72	Chord	3/8	2	3	1/72		1/64	8/9	255								
50	50	449/6	449/6	0.05555555555555555	1/3	1/3	Chord	3/8	2	3	1/72		1/64	8/9	256								
50	50	674/9	674/9	0.05555555555555555	25/72	25/72	Chord	3/8	2	3	1/72		1/64	8/9	257								
50	50	1349/18	1349/18	0.05555555555555555	13/36	13/36	Chord	3/8	2	3	1/72		1/64	8/9	258								
51	51	75	75	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	259								
51	51	75	75	1.5	0	0	Chord	3/8	2	2	3/8		1/4	3/2	260								
52	52	153/2	153/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	261								
52	52	307/4	307/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	262								
52	52	77	77	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	263								
52	52	309/4	309/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	264								
52	52	155/2	155/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	265								
52	52	311/4	311/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	266								
53	53	78	78	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	267								
53	53	313/4	313/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	268								
53	53	157/2	157/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	269								
53	53	315/4	315/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	270								
53	53	79	79	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	271								
53	53	317/4	317/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	272								
54	54	159/2	159/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	273								
54	54	319/4	319/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	274								
54	54	80	80	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	275								
54	54	321/4	321/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	276								
54	54	161/2	161/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	277								
54	54	323/4	323/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	278								
55	55	81	81	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	279								
55	55	325/4	325/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	280								
55	55	163/2	163/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	281								
55	55	327/4	327/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	282								
55	55	82	82	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	283								
55	55	329/4	329/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	284								
56	56	165/2	165/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	285								
