mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text
15	15	57	57	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	116		
15	15	115/2	115/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	117		
15	15	58	58	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	118		
15	15	117/2	117/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	119		
15	15	59	59	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	120		
15	15	119/2	119/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	121		
16	16	60	60	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	122		
16	16	121/2	121/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	123		
16	16	61	61	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	124		
16	16	123/2	123/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	125		
16	16	62	62	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	126		
16	16	125/2	125/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	127		
16	16	63	63	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	128		
16	16	127/2	127/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	129		
16	16	60	60	4.0	0	0	Chord	2/2	2	1	1	1	1	130		
17	17	64	64	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	131		
17	17	66	66	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	132		
17	17	64	64	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	133		
17	17	129/2	129/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	134		
17	17	65	65	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	135		
17	17	131/2	131/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	136		
17	17	66	66	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	137		
17	17	133/2	133/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	138		
17	17	67	67	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	139		
17	17	135/2	135/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	140		
18	18	68	68	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	141		
18	18	70	70	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	142		
18	18	68	68	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	143		
18	18	69	69	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	144		
18	18	139/2	139/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	145		
18	18	70	70	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	146		
18	18	141/2	141/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	147		
18	18	71	71	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	148		
18	18	143/2	143/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	149		
18	18	68	68	4.0	0	0	Chord	2/2	2	1	1	1	1	150		
19	19	72	72	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	151		
19	19	72	72	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	152		
19	19	145/2	145/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	153		
19	19	73	73	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	154		
19	19	147/2	147/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	155		
19	19	74	74	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	156		
19	19	149/2	149/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	157		
19	19	75	75	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	158		
19	19	151/2	151/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	159		
20	20	76	76	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	160		
20	20	76	76	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	161		
20	20	153/2	153/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	162		
20	20	77	77	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	163		
20	20	155/2	155/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	164		
20	20	78	78	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	165		
20	20	157/2	157/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	166		
20	20	79	79	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	167		
20	20	159/2	159/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	168		
21	21	80	80	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	169		
21	21	80	80	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	170		
21	21	161/2	161/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	171		
21	21	81	81	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	172		
21	21	163/2	163/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	173		
21	21	82	82	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	174		
21	21	165/2	165/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	175		
21	21	83	83	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	176		
21	21	167/2	167/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	177		
22	22	84	84	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	178		
22	22	84	84	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	179		
22	22	169/2	169/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	180		
22	22	85	85	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	181		
22	22	171/2	171/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	182		
22	22	86	86	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	183		
22	22	173/2	173/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	184		
22	22	87	87	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	185		
22	22	175/2	175/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	186		
23	23	88	88	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	187		
23	23	177/2	177/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	188		
23	23	89	89	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	189		
23	23	179/2	179/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	190		
23	23	90	90	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	191		
23	23	181/2	181/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	192		
23	23	91	91	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	193		
23	23	183/2	183/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	194		
23	23	88	88	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	195		
23	23	90	90	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	196		
24	24	92	92	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	197		
24	24	185/2	185/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	198		
24	24	93	93	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	199		
24	24	187/2	187/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	200		
24	24	94	94	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	201		
24	24	189/2	189/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	202		
24	24	95	95	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	203		
24	24	191/2	191/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	204		
24	24	92	92	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	205		
24	24	94	94	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	206		
25	25	96	96	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	207		
25	25	193/2	193/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	208		
25	25	97	97	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	209		
25	25	195/2	195/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	210		
25	25	98	98	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	211		
25	25	197/2	197/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	212		
25	25	99	99	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	213		
25	25	199/2	199/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	214		
25	25	96	96	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	215		
25	25	98	98	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	216		
26	26	100	100	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	217		
26	26	201/2	201/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	218		
26	26	101	101	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	219		
26	26	203/2	203/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	220		
26	26	102	102	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	221		
26	26	205/2	205/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	222		
26	26	103	103	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	223		
26	26	207/2	207/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	224		
26	26	100	100	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	225		
26	26	102	102	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	226		
27	27	104	104	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	227		
27	27	209/2	209/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	228		
27	27	105	105	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	229		
27	27	211/2	211/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	230		
27	27	106	106	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	231		
27	27	213/2	213/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	232		
27	27	107	107	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	233		
27	27	215/2	215/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	234		
27	27	104	104	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	235		
27	27	106	106	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	236		
28	28	108	108	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	237		
28	28	217/2	217/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	238		
28	28	109	109	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	239		
28	28	219/2	219/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	240		
28	28	110	110	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	241		
28	28	221/2	221/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	242		
28	28	111	111	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	243		
28	28	223/2	223/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	244		
28	28	108	108	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	245		
28	28	110	110	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	246		
29	29	112	112	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	247		
29	29	225/2	225/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	248		
29	29	113	113	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	249		
29	29	227/2	227/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	250		
29	29	114	114	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	251		
29	29	229/2	229/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	252		
29	29	115	115	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	253		
29	29	231/2	231/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	254		
29	29	112	112	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	255		
29	29	114	114	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	256		
30	30	116	116	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	257		
30	30	233/2	233/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	258		
30	30	117	117	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	259		
30	30	235/2	235/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	260		
30	30	118	118	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	261		
30	30	237/2	237/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	262		
30	30	119	119	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	263		
30	30	239/2	239/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	264		
30	30	116	116	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	265		
30	30	118	118	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	266		
31	31	120	120	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	267		
31	31	241/2	241/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	268		
31	31	121	121	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	269		
31	31	243/2	243/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	270		
31	31	122	122	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	271		
31	31	245/2	245/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	272		
31	31	123	123	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	273		
31	31	247/2	247/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	274		
31	31	120	120	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	275		
31	31	122	122	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	276		
32	32	124	124	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	277		
32	32	249/2	249/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	278		
32	32	125	125	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	279		
32	32	251/2	251/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	280		
32	32	126	126	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	281		
32	32	253/2	253/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	282		
32	32	127	127	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	283		
32	32	255/2	255/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	284		
32	32	124	124	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	285		
32	32	126	126	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	286		
33	33	128	128	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	287		
33	33	257/2	257/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	288		
33	33	129	129	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	289		
33	33	259/2	259/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	290		
33	33	130	130	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	291		
33	33	261/2	261/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	292		
33	33	131	131	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	293		
33	33	263/2	263/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	294		
33	33	128	128	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	295		
33	33	130	130	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	296		
34	34	132	132	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	297		
34	34	265/2	265/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	298		
34	34	133	133	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	299		
34	34	267/2	267/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	300		
34	34	134	134	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	301		
