mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
8	8	29/2	29/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	58								
8	8	59/4	59/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	59								
8	8	15	15	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	60								
8	8	31/2	31/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	61								
8	8	14	14	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	62								
8	8	31/2	31/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	63								
8	8	14	14	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	64								
9	9	16	16	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	65								
9	9	33/2	33/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	66								
9	9	17	17	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	67								
9	9	35/2	35/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	68								
9	9	71/4	71/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	69								
9	9	16	16	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	70								
9	9	33/2	33/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	71								
9	9	17	17	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	72								
9	9	35/2	35/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	73								
10	10	18	18	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	74								
10	10	37/2	37/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	75								
10	10	75/4	75/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	76								
10	10	19	19	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	77								
10	10	77/4	77/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	78								
10	10	39/2	39/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	79								
10	10	79/4	79/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	80								
10	10	18	18	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	81								
10	10	39/2	39/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	82								
10	10	39/2	39/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8	1/8	1	83								
11	11	20	20	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	84								
11	11	81/4	81/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	85								
11	11	41/2	41/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	86								
11	11	83/4	83/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	87								
11	11	21	21	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	88								
11	11	85/4	85/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	89								
11	11	43/2	43/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	90								
11	11	87/4	87/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	91								
11	11	20	20	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	92								
11	11	21	21	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	93								
11	11	20	20	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	94								
11	11	21	21	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	95								
12	12	22	22	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	96								
12	12	89/4	89/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	97								
12	12	45/2	45/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	98								
12	12	91/4	91/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	99								
12	12	23	23	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	100								
12	12	93/4	93/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	101								
12	12	47/2	47/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	102								
12	12	95/4	95/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	103								
12	12	22	22	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	104								
12	12	47/2	47/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	105								
12	12	22	22	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	106								
12	12	47/2	47/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8	1/8	1	107								
13	13	24	24	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	108								
13	13	97/4	97/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	109								
13	13	49/2	49/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	110								
13	13	99/4	99/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	111								
13	13	25	25	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	112								
13	13	101/4	101/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	113								
13	13	51/2	51/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	114								
13	13	103/4	103/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	115								
13	13	24	24	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	116								
13	13	25	25	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	117								
13	13	24	24	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	118								
13	13	25	25	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	119								
14	14	26	26	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	120								
14	14	105/4	105/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	121								
14	14	53/2	53/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	122								
14	14	107/4	107/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	123								
14	14	27	27	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	124								
14	14	26	26	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	125								
14	14	109/4	109/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	126								
14	14	55/2	55/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	127								
14	14	111/4	111/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	128								
14	14	26	26	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	129								
15	15	57/2	57/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	130								
15	15	29	29	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	131								
15	15	59/2	59/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	132								
15	15	28	28	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	133								
15	15	113/4	113/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	134								
15	15	57/2	57/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	135								
15	15	115/4	115/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	136								
15	15	29	29	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	137								
15	15	117/4	117/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	138								
15	15	59/2	59/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	139								
15	15	119/4	119/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	140								
16	16	30	30	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	141								
16	16	61/2	61/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	142								
16	16	31	31	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	143								
16	16	30	30	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	144								
16	16	121/4	121/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	145								
16	16	61/2	61/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	146								
16	16	123/4	123/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	147								
16	16	31	31	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	148								
16	16	125/4	125/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	149								
16	16	63/2	63/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	150								
16	16	127/4	127/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	151								
17	17	65/2	65/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	152								
17	17	33	33	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	153								
17	17	67/2	67/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	154								
17	17	32	32	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	155								
17	17	129/4	129/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	156								
17	17	65/2	65/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	157								
17	17	131/4	131/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	158								
17	17	33	33	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	159								
17	17	133/4	133/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	160								
17	17	67/2	67/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	161								
17	17	135/4	135/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	162								
18	18	34	34	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	163								
18	18	69/2	69/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	164								
18	18	35	35	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	165								
18	18	141/4	141/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	166								
18	18	71/2	71/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	167								
18	18	143/4	143/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	168								
18	18	34	34	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	169								
18	18	137/4	137/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	170								
18	18	69/2	69/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	171								
18	18	139/4	139/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	172								
18	18	35	35	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	173								
18	18	71/2	71/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	174								
19	19	36	36	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	175								
19	19	145/4	145/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	176								
19	19	73/2	73/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	177								
19	19	147/4	147/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	178								
19	19	37	37	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	179								
19	19	149/4	149/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	180								
19	19	75/2	75/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	181								
19	19	151/4	151/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	182								
19	19	36	36	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	183								
19	19	73/2	73/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	184								
19	19	37	37	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	185								
19	19	75/2	75/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	186								
20	20	38	38	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	187								0
20	20	77/2	77/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	188								0
20	20	39	39	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	189								0
20	20	79/2	79/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	190								
20	20	38	38	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	191								
20	20	77/2	77/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	192								
20	20	39	39	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	193								
20	20	79/2	79/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	194								
21	21	40	40	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	195								1
21	21	81/2	81/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	196								1
21	21	41	41	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	197								1
21	21	83/2	83/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	198								
21	21	40	40	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	199								
21	21	81/2	81/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	200								
21	21	41	41	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	201								
21	21	83/2	83/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	202								
22	22	42	42	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	203								2
22	22	85/2	85/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	204								2
22	22	43	43	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	205								2
22	22	87/2	87/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	206								
22	22	42	42	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	207								
22	22	85/2	85/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	208								
22	22	43	43	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	209								
22	22	87/2	87/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	210								
23	23	44	44	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	211								3
23	23	89/2	89/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	212								3
23	23	45	45	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	213								3
23	23	91/2	91/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	214								
23	23	44	44	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	215								
23	23	45	45	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	216								
24	24	46	46	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	217								
24	24	93/2	93/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	218								
24	24	187/4	187/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	219								
24	24	47	47	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	220								
24	24	95/2	95/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	221								
24	24	46	46	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	222								
24	24	95/2	95/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	223								
25	25	48	48	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	224								
25	25	193/4	193/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	225								4
25	25	97/2	97/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	226								4
25	25	195/4	195/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	227								
25	25	49	49	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	228								5
25	25	99/2	99/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	229								
25	25	48	48	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	230								
25	25	99/2	99/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	231								
26	26	50	50	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	232								
26	26	201/4	201/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	233								6
26	26	101/2	101/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	234								6
26	26	203/4	203/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	235								
26	26	51	51	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	236								7
26	26	103/2	103/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	237								
26	26	50	50	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	238								
26	26	103/2	103/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	239								
27	27	52	52	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	240								
27	27	209/4	209/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	241								8
27	27	105/2	105/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	242								8
27	27	211/4	211/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	243								
27	27	53	53	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	244								
27	27	107/2	107/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	245								
27	27	52	52	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	246								
27	27	107/2	107/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	247								
28	28	54	54	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	248								
28	28	217/4	217/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	249								9
28	28	109/2	109/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	250								9
28	28	219/4	219/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	251								
28	28	55	55	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	252								
28	28	111/2	111/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	253								
28	28	54	54	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	254								
28	28	111/2	111/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	255								
29	29	56	56	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	256								
29	29	225/4	225/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	257								10
29	29	113/2	113/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	258								10
29	29	227/4	227/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	259								
29	29	57	57	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	260								
29	29	115/2	115/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	261								
29	29	56	56	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	262								
29	29	115/2	115/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	263								
30	30	58	58	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	264								
30	30	117/2	117/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	265								
30	30	59	59	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	266								
30	30	119/2	119/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	267								
30	30	58	58	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	268								
30	30	59	59	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	269								
30	30	58	58	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	270								
30	30	117/2	117/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	271								
30	30	59	59	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	272								
30	30	119/2	119/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	273								
31	31	60	60	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	274								
31	31	61	61	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	275								
31	31	60	60	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	276								
31	31	61	61	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	277								
31	31	60	60	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	278								
31	31	61	61	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	279								
32	32	62	62	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	280								
32	32	62	62	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	281								
33	33	64	64	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	282								
33	33	65	65	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	283								
33	33	64	64	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	284								
33	33	65	65	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	285								
34	34	66	66	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	286								
34	34	133/2	133/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	287								
34	34	267/4	267/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	288								
34	34	67	67	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	289								
34	34	135/2	135/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	290								
34	34	66	66	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	291								
34	34	135/2	135/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	292								
34	34	135/2	135/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8	1/8	1	293								
