mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
31	30	88	88	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	293						
31	30	177/2	177/2	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	294						
31	30	90	90	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	295						
31	30	175/2	175/2	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	296						
31	30	89	89	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	297						
31	30	179/2	179/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	298						
31	30	179/2	179/2	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	299						
32	31	181/2	181/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	300						
32	31	91	91	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	301						
32	31	183/2	183/2	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	302						
32	31	93	93	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	303						
32	31	181/2	181/2	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	304						
32	31	92	92	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	305						
32	31	185/2	185/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	306						
32	31	181/2	181/2	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	307						
32	31	185/2	185/2	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	308						
33	32	187/2	187/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	309						
33	32	94	94	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	310						
33	32	189/2	189/2	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	311						
33	32	96	96	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	312						
33	32	187/2	187/2	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	313						
33	32	94	94	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	314						
33	32	189/2	189/2	1.5	1/4	1/4	Chord	3/4	1	2	3/8		1/4	3/2	315						
33	32	96	96	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	316						
33	32	187/2	187/2	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	317						
33	32	95	95	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	318						
33	32	191/2	191/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	319						
33	32	187/2	187/2	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	320						
33	32	191/2	191/2	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	321						
34	33	193/2	193/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	322						
34	33	97	97	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	323						
34	33	195/2	195/2	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	324						
34	33	197/2	197/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	325						
34	33	99	99	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	326						
34	33	193/2	193/2	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	327						
34	33	97	97	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	328						
34	33	195/2	195/2	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	329						
34	33	197/2	197/2	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	330						
34	33	193/2	193/2	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	331						
34	33	98	98	1.0	3/8	3/8	Chord	3/4	2	1	1/4		1/4	1	332						
34	33	99	99	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	333						
34	33	193/2	193/2	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	334						
34	33	197/2	197/2	0.5	1/2	1/2	Chord	3/4	2	2	1/8		1/8	1	335						
34	33	99	99	0.5	5/8	5/8	Chord	3/4	2	2	1/8		1/8	1	336						
35	34	199/2	199/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	337						
35	34	100	100	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	338						
35	34	201/2	201/2	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	339						
35	34	102	102	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	340						
35	34	199/2	199/2	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	341						
35	34	203/2	203/2	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	342						
35	34	102	102	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	343						
35	34	199/2	199/2	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	344						
35	34	101	101	1.0	3/8	3/8	Chord	3/4	2	1	1/4		1/4	1	345						
35	34	102	102	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	346						
35	34	199/2	199/2	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	347						
35	34	203/2	203/2	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	348						
36	35	205/2	205/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	349						
36	35	103	103	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	350						
36	35	207/2	207/2	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	351						
36	35	105	105	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	352						
36	35	205/2	205/2	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	353						
36	35	104	104	1.0	3/8	3/8	Chord	3/4	2	1	1/4		1/4	1	354						
36	35	105	105	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	355						
36	35	205/2	205/2	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	356						
36	35	209/2	209/2	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	357						
37	36	211/2	211/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	358						
37	36	106	106	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	359						
37	36	213/2	213/2	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	360						
37	36	108	108	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	361						
37	36	211/2	211/2	1.5	0	0	Chord	3/4	1	2	3/8		1/4	3/2	362						
37	36	107	107	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	363						
37	36	215/2	215/2	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	364						
37	36	211/2	211/2	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	365						
37	36	215/2	215/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	366						
37	36	211/2	211/2	1.5	0	0	Chord	3/4	2	2	3/8		1/4	3/2	367						
37	36	107	107	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	368						
37	36	215/2	215/2	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	369						
38	37	217/2	217/2	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	370						
38	37	110	110	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	371						
38	37	221/2	221/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	372						
38	37	109	109	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	373						
38	37	219/2	219/2	1.5	1/4	1/4	Chord	3/4	1	2	3/8		1/4	3/2	374						
38	37	111	111	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	375						
38	37	217/2	217/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	376						
38	37	219/2	219/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	377						
38	37	221/2	221/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	378						
39	38	223/2	223/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	379						
39	38	112	112	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	380						
39	38	225/2	225/2	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	381						
39	38	114	114	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	382						
39	38	223/2	223/2	1.5	0	0	Chord	3/4	1	2	3/8		1/4	3/2	383						
39	38	113	113	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	384						
39	38	227/2	227/2	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	385						
39	38	223/2	223/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	386						
39	38	225/2	225/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	387						
39	38	227/2	227/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	388						
40	39	229/2	229/2	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	389						
40	39	116	116	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	390						
40	39	233/2	233/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	391						
40	39	115	115	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	392						
40	39	231/2	231/2	1.5	1/4	1/4	Chord	3/4	1	2	3/8		1/4	3/2	393						
40	39	117	117	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	394						
40	39	229/2	229/2	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	395						
40	39	116	116	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	396						
40	39	233/2	233/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	397						
41	40	235/2	235/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	398						
41	40	118	118	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	399						
41	40	237/2	237/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	400						
41	40	119	119	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	401						
41	40	239/2	239/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	402						
41	40	120	120	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	403						
41	40	235/2	235/2	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	404						
41	40	235/2	235/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	405						
41	40	237/2	237/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	406						
41	40	239/2	239/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	407						
42	41	241/2	241/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	408						
42	41	121	121	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	409						
42	41	243/2	243/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	410						
42	41	122	122	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	411						
42	41	245/2	245/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	412						
42	41	123	123	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	413						
42	41	241/2	241/2	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	414						
42	41	122	122	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	415						
42	41	245/2	245/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	416						
43	42	247/2	247/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	417						
43	42	124	124	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	418						
43	42	249/2	249/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	419						
43	42	125	125	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	420						
43	42	251/2	251/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	421						
43	42	126	126	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	422						
43	42	247/2	247/2	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	423	ornamentTrill					
43	42	125	125	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	424						
43	42	251/2	251/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	425						
44	43	253/2	253/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	426						
44	43	127	127	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	427						
44	43	255/2	255/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	428						
44	43	128	128	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	429						
44	43	257/2	257/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	430						
44	43	129	129	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	431						
44	43	253/2	253/2	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	432	ornamentTrill					
44	43	128	128	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	433						
44	43	257/2	257/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	434						
45	44	259/2	259/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	435						
45	44	130	130	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	436						
45	44	261/2	261/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	437						
45	44	131	131	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	438						
45	44	263/2	263/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	439						
45	44	132	132	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	440						
45	44	259/2	259/2	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	441						
45	44	131	131	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	442						
45	44	263/2	263/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	443						
46	45	265/2	265/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	444						
46	45	133	133	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	445						
46	45	267/2	267/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	446						
46	45	134	134	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	447						
46	45	269/2	269/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	448						
46	45	135	135	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	449						
46	45	265/2	265/2	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	450						
46	45	134	134	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	451						
46	45	269/2	269/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	452						
47	46	271/2	271/2	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	453						
47	46	137	137	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	454						
47	46	275/2	275/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	455						
47	46	136	136	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	456						
47	46	273/2	273/2	1.5	1/4	1/4	Chord	3/4	1	2	3/8		1/4	3/2	457						
47	46	138	138	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	458						
47	46	271/2	271/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	459						
47	46	273/2	273/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	460						
47	46	275/2	275/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	461						
48	47	277/2	277/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	462						
48	47	139	139	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	463						
48	47	279/2	279/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	464						
48	47	140	140	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	465						
48	47	281/2	281/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	466						
48	47	141	141	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	467						
48	47	277/2	277/2	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	468						
48	47	277/2	277/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	469						
48	47	279/2	279/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	470						
48	47	281/2	281/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	471						
49	48	283/2	283/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	472						
49	48	142	142	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	473						
49	48	285/2	285/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	474						
49	48	143	143	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	475						
49	48	287/2	287/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	476						
49	48	144	144	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	477						
49	48	283/2	283/2	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	478						
49	48	143	143	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	479						
49	48	287/2	287/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	480						
50	49	289/2	289/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	481						
50	49	145	145	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	482						
50	49	291/2	291/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	483						
50	49	146	146	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	484						
50	49	293/2	293/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	485						
50	49	147	147	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	486						
50	49	289/2	289/2	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	487	ornamentTrill					
50	49	146	146	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	488						
50	49	293/2	293/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	489						
51	50	295/2	295/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	490						
51	50	148	148	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	491						
51	50	297/2	297/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	492						
51	50	149	149	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	493						
51	50	299/2	299/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	494						
51	50	150	150	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	495						
51	50	295/2	295/2	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	496	ornamentTrill					
51	50	149	149	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	497						
51	50	299/2	299/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	498						
52	51	301/2	301/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	499						
52	51	151	151	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	500						
52	51	303/2	303/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	501						
52	51	152	152	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	502						
52	51	305/2	305/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	503						
52	51	153	153	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	504						
52	51	613/4	613/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	505						
52	51	301/2	301/2	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	506						
52	51	305/2	305/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	507						
53	52	307/2	307/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	508						
53	52	154	154	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	509						
53	52	309/2	309/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	510						
53	52	155	155	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	511						
53	52	311/2	311/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	512						
53	52	156	156	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	513						
53	52	625/4	625/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	514						
53	52	307/2	307/2	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	515						
53	52	311/2	311/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	516						
54	53	313/2	313/2	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	517						
54	53	158	158	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	518						
54	53	317/2	317/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	519						
54	53	157	157	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	520						
54	53	315/2	315/2	1.5	1/4	1/4	Chord	3/4	1	2	3/8		1/4	3/2	521						
54	53	159	159	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	522						
54	53	313/2	313/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	523						
54	53	315/2	315/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	524						
54	53	317/2	317/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	525						
55	54	319/2	319/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	526						
55	54	160	160	1.0	1/8	1/8	Chord	3/4	1	1	1/4		1/4	1	527						
55	54	161	161	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	528						
55	54	323/2	323/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	529						
55	54	319/2	319/2	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	530						
55	54	321/2	321/2	1.5	1/4	1/4	Chord	3/4	1	2	3/8		1/4	3/2	531						
55	54	162	162	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	532						
55	54	319/2	319/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	533						
55	54	321/2	321/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	534						
55	54	323/2	323/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	535						
56	55	325/2	325/2	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	536						
56	55	327/2	327/2	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	537						
56	55	329/2	329/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	538						
56	55	325/2	325/2	0.5	0	0	Chord	3/4	1	2	1/8		1/8	1	539						
56	55	163	163	0.5	1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	540						
56	55	327/2	327/2	0.5	1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	541						
56	55	164	164	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	542						
56	55	329/2	329/2	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	543						
56	55	165	165	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	544						
56	55	325/2	325/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	545						
56	55	327/2	327/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	546						
56	55	329/2	329/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	547						
56	55	325/2	325/2	1.5	0	0	Chord	3/4	2	2	3/8		1/4	3/2	548						
56	55	164	164	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	549						
56	55	325/2	325/2	1.0	0	0	Chord	3/4	2	3	1/4		1/4	1	550						
57	56	331/2	331/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	551						
57	56	166	166	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	552						
57	56	333/2	333/2	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	553						
57	56	331/2	331/2	1.5	0	0	Chord	3/4	1	2	3/8		1/4	3/2	554						
57	56	167	167	0.5	3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	555						
57	56	335/2	335/2	0.5	1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	556						
57	56	168	168	0.5	5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	557						
57	56	331/2	331/2	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	558						
57	56	335/2	335/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	559						
57	56	331/2	331/2	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	560						
57	56	333/2	333/2	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	561						
58	57	337/2	337/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	562						
58	57	169	169	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	563						
58	57	339/2	339/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	564						
58	57	170	170	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	565						
58	57	341/2	341/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	566						
58	57	171	171	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	567						
58	57	337/2	337/2	3.0	0	0	Chord	3/4	1	2	3/4		1/2	3/2	568						
58	57	337/2	337/2	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	569						
58	57	170	170	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	570						
58	57	341/2	341/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	571						
59	58	343/2	343/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	572						
59	58	172	172	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	573						
59	58	345/2	345/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	574						
59	58	173	173	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	575						
59	58	347/2	347/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	576						
59	58	174	174	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	577						
59	58	343/2	343/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	578						
59	58	345/2	345/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	579						
59	58	347/2	347/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	580						
60	59	349/2	349/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	581						
60	59	175	175	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	582						
60	59	351/2	351/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	583						
60	59	176	176	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	584						
60	59	353/2	353/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	585						
60	59	177	177	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	586						
60	59	349/2	349/2	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	587						
61	60	355/2	355/2	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	588						
