mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text
4	3	19/2	19/2	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	45		
4	3	17/2	17/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	46		
4	3	21/2	21/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	47		
5	4	23/2	23/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	48		
5	4	47/4	47/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	49		
5	4	12	12	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	50		
5	4	49/4	49/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	51		
5	4	25/2	25/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	52		
5	4	51/4	51/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	53		
5	4	13	13	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	54		
5	4	53/4	53/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	55		
5	4	27/2	27/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	56		
5	4	55/4	55/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	57		
5	4	14	14	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	58		
5	4	57/4	57/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	59		
5	4	25/2	25/2	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	60		
5	4	23/2	23/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	61		
5	4	27/2	27/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	62		
6	5	29/2	29/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	63		
6	5	59/4	59/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	64		
6	5	15	15	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	65		
6	5	61/4	61/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	66		
6	5	31/2	31/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	67		
6	5	63/4	63/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	68		
6	5	16	16	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	69		
6	5	65/4	65/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	70		
6	5	33/2	33/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	71		
6	5	67/4	67/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	72		
6	5	17	17	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	73		
6	5	69/4	69/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	74		
6	5	31/2	31/2	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	75		
6	5	29/2	29/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	76		
6	5	33/2	33/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	77		
7	6	35/2	35/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	78		
7	6	18	18	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	79		
7	6	37/2	37/2	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	80		
7	6	20	20	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	81		
7	6	37/2	37/2	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	82		
7	6	19	19	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	83		
7	6	39/2	39/2	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	84		
7	6	35/2	35/2	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	85		
7	6	18	18	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	86		
7	6	73/4	73/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	87		
7	6	37/2	37/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	88		
7	6	19	19	1.0	3/8	3/8	Chord	3/4	2	1	1/4	1/4	1	89		
7	6	20	20	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	90		
7	6	37/2	37/2	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	91		
7	6	39/2	39/2	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	92		
8	7	41/2	41/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	93		
8	7	21	21	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	94		
8	7	43/2	43/2	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	95		
8	7	23	23	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	96		
8	7	41/2	41/2	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	97		
8	7	43/2	43/2	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	98		
8	7	22	22	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	99		
8	7	45/2	45/2	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	100		
8	7	41/2	41/2	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	101		
8	7	21	21	0.25	1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	102		
8	7	85/4	85/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	103		
8	7	43/2	43/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	104		
8	7	22	22	1.0	3/8	3/8	Chord	3/4	2	1	1/4	1/4	1	105		
8	7	23	23	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	106		
8	7	43/2	43/2	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	107		
8	7	45/2	45/2	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	108		
9	8	47/2	47/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	109		
9	8	24	24	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	110		
9	8	49/2	49/2	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	111		
9	8	26	26	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	112		
9	8	49/2	49/2	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	113		
9	8	25	25	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	114		
9	8	51/2	51/2	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	115		
9	8	47/2	47/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	116		
9	8	49/2	49/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	117		
9	8	25	25	1.0	3/8	3/8	Chord	3/4	2	1	1/4	1/4	1	118		
9	8	26	26	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	119		
9	8	47/2	47/2	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	120		
9	8	24	24	0.25	1/8	1/8	Chord	3/4	2	2	1/16	1/16	1	121		
9	8	97/4	97/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16	1/16	1	122		
9	8	49/2	49/2	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	123		
9	8	51/2	51/2	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	124		
10	9	53/2	53/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	125		
10	9	27	27	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	126		
10	9	109/4	109/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	127		
10	9	55/2	55/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	128		
10	9	111/4	111/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	129		
10	9	28	28	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	130		
10	9	113/4	113/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	131		
10	9	57/2	57/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	132		
10	9	115/4	115/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	133		
10	9	29	29	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	134		
10	9	117/4	117/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	135		
10	9	53/2	53/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	136		
10	9	55/2	55/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	137		
10	9	57/2	57/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	138		
10	9	53/2	53/2	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	139		
11	10	119/4	119/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	140		
11	10	30	30	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	141		
11	10	121/4	121/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	142		
11	10	61/2	61/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	143		
11	10	123/4	123/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	144		
11	10	31	31	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	145		
11	10	125/4	125/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	146		
11	10	63/2	63/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	147		
11	10	127/4	127/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	148		
11	10	32	32	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	149		
11	10	129/4	129/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	150		
11	10	61/2	61/2	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	151		
11	10	59/2	59/2	0.25	0	0	Chord	3/4	2	1	1/16	1/16	1	152		
11	10	63/2	63/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	153		
12	11	65/2	65/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	154		
12	11	131/4	131/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	155		
12	11	33	33	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	156		
12	11	133/4	133/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	157		
12	11	67/2	67/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	158		
12	11	135/4	135/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	159		
12	11	34	34	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	160		
12	11	137/4	137/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	161		
12	11	69/2	69/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	162		
12	11	139/4	139/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	163		
12	11	35	35	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	164		
12	11	141/4	141/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	165		
12	11	67/2	67/2	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	166		
12	11	65/2	65/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	167		
12	11	69/2	69/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	168		
13	12	71/2	71/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	169		
13	12	143/4	143/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	170		
13	12	36	36	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	171		
13	12	145/4	145/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	172		
13	12	73/2	73/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	173		
13	12	147/4	147/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	174		
13	12	37	37	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	175		
13	12	149/4	149/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	176		
13	12	75/2	75/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	177		
13	12	151/4	151/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	178		
13	12	38	38	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	179		
13	12	153/4	153/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	180		
13	12	73/2	73/2	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	181		
13	12	71/2	71/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	182		
13	12	75/2	75/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	183		
14	13	77/2	77/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	184		
14	13	155/4	155/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	185		
14	13	39	39	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	186		
14	13	157/4	157/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	187		
14	13	79/2	79/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	188		
14	13	159/4	159/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	189		
14	13	40	40	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	190		
14	13	161/4	161/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	191		
14	13	81/2	81/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	192		
14	13	163/4	163/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	193		
14	13	41	41	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	194		
14	13	165/4	165/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	195		
14	13	79/2	79/2	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	196		
14	13	77/2	77/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	197		
14	13	81/2	81/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	198		
15	14	83/2	83/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	199		
15	14	167/4	167/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	200		
15	14	42	42	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	201		
15	14	169/4	169/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	202		
15	14	85/2	85/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	203		
15	14	171/4	171/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	204		
15	14	43	43	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	205		
15	14	173/4	173/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	206		
15	14	87/2	87/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	207		
15	14	175/4	175/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	208		
15	14	44	44	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	209		
15	14	177/4	177/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	210		
15	14	85/2	85/2	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	211		
15	14	83/2	83/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	212		
15	14	87/2	87/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	213		
16	15	89/2	89/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	214		
16	15	179/4	179/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	215		
16	15	45	45	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	216		
16	15	181/4	181/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	217		
16	15	91/2	91/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	218		
16	15	183/4	183/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	219		
16	15	46	46	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	220		
16	15	185/4	185/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	221		
16	15	93/2	93/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	222		
16	15	187/4	187/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	223		
16	15	47	47	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	224		
16	15	189/4	189/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	225		
16	15	91/2	91/2	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	226		
16	15	89/2	89/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	227		
16	15	93/2	93/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	228		
17	16	95/2	95/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	229		
17	16	191/4	191/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	230		
17	16	48	48	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	231		
17	16	193/4	193/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	232		
17	16	97/2	97/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	233		
17	16	195/4	195/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	234		
17	16	49	49	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	235		
17	16	197/4	197/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	236		
17	16	99/2	99/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	237		
17	16	199/4	199/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	238		
17	16	50	50	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	239		
17	16	201/4	201/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	240		
17	16	97/2	97/2	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	241		
17	16	95/2	95/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	242		
17	16	99/2	99/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	243		
18	17	101/2	101/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	244		
18	17	203/4	203/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	245		
18	17	51	51	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	246		
18	17	205/4	205/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	247		
18	17	103/2	103/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	248		
18	17	207/4	207/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	249		
18	17	52	52	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	250		
18	17	209/4	209/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	251		
18	17	105/2	105/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	252		
18	17	211/4	211/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	253		
18	17	53	53	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	254		
18	17	213/4	213/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	255		
18	17	103/2	103/2	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	256		
18	17	101/2	101/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	257		
18	17	105/2	105/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	258		
19	18	107/2	107/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	259		
19	18	215/4	215/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	260		
19	18	54	54	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	261		
19	18	217/4	217/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	262		
19	18	109/2	109/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	263		
19	18	219/4	219/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	264		
19	18	55	55	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	265		
19	18	221/4	221/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	266		
19	18	111/2	111/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	267		
19	18	223/4	223/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	268		
19	18	56	56	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	269		
19	18	225/4	225/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	270		
19	18	109/2	109/2	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	271		
19	18	107/2	107/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	272		
19	18	111/2	111/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	273		
20	19	113/2	113/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	274		
20	19	227/4	227/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	275		
20	19	57	57	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	276		
20	19	229/4	229/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	277		
20	19	115/2	115/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	278		
20	19	231/4	231/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	279		
20	19	58	58	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	280		
20	19	233/4	233/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	281		
20	19	117/2	117/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	282		
20	19	235/4	235/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	283		
20	19	59	59	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	284		
20	19	237/4	237/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	285		
20	19	115/2	115/2	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	286		
20	19	113/2	113/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	287		
20	19	117/2	117/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	288		
21	20	119/2	119/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	289		
