mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text
22	21	82	82	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	123		
22	21	84	84	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	124		
22	21	169/2	169/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	125		
22	21	82	82	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	126		
22	21	83	83	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	127		
22	21	84	84	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	128		
23	22	85	85	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	129		
23	22	86	86	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	130		
23	22	87	87	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	131		
23	22	88	88	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	132		
23	22	85	85	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	133		
23	22	86	86	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	134		
23	22	87	87	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	135		
24	23	92	92	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	136		
24	23	89	89	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	137		
24	23	90	90	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	138		
24	23	91	91	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	139		
25	24	93	93	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	140		
25	24	94	94	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	141		
25	24	95	95	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	142		
25	24	96	96	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	143		
26	25	97	97	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	144		
26	25	98	98	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	145		
26	25	100	100	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	146		
26	25	201/2	201/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	147		
26	25	98	98	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	148		
26	25	99	99	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	149		
26	25	100	100	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	150		
27	26	101	101	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	151		
27	26	102	102	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	152		
27	26	103	103	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	153		
27	26	104	104	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	154		
27	26	101	101	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	155		
27	26	102	102	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	156		
27	26	103	103	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	157		
27	26	104	104	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	158		
28	27	105	105	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	159		
28	27	106	106	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	160		
28	27	107	107	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	161		
28	27	108	108	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	162		
28	27	106	106	2.0	1/4	1/4	Chord	2/2	1	2	1/2	1/2	1	163		
28	27	105	105	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	164		
28	27	108	108	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	165		
29	28	109	109	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	166		
29	28	110	110	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	167		
29	28	111	111	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	168		
29	28	112	112	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	169		
29	28	110	110	2.0	1/4	1/4	Chord	2/2	1	2	1/2	1/2	1	170		
29	28	109	109	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	171		
29	28	112	112	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	172		
30	29	113	113	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	173		
30	29	114	114	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	174		
30	29	115	115	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	175		
30	29	116	116	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	176		
30	29	113	113	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	177		
30	29	114	114	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	178		
30	29	116	116	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	179		
31	30	117	117	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	180		
31	30	118	118	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	181		
31	30	119	119	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	182		
31	30	120	120	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	183		
31	30	117	117	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	184		
31	30	118	118	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	185		
31	30	120	120	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	186		
32	31	124	124	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	187		
32	31	121	121	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	188		
32	31	122	122	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	189		
32	31	123	123	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	190		
32	31	124	124	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	191		
32	31	121	121	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	192		
32	31	122	122	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	193		
32	31	123	123	1.0	1/2	1/2	Chord	2/2	2	2	1/4	1/4	1	194		
33	32	125	125	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	195		
33	32	126	126	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	196		
33	32	127	127	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	197		
33	32	128	128	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	198		
33	32	125	125	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	199		
33	32	126	126	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	200		
33	32	127	127	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	201		
33	32	128	128	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	202		
34	33	129	129	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	203		
34	33	130	130	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	204		
34	33	261/2	261/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	205		
34	33	131	131	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	206		
34	33	132	132	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	207		
34	33	129	129	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	208		
34	33	130	130	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	209		
34	33	131	131	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	210		
34	33	132	132	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	211		
35	34	133	133	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	212		
35	34	134	134	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	213		
35	34	537/4	537/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	214		
35	34	269/2	269/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	215		
35	34	539/4	539/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	216		
35	34	135	135	1.5	1/2	1/2	Chord	2/2	1	1	3/8	1/4	3/2	217	ornamentTrill	
35	34	273/2	273/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	218		
35	34	133	133	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	219		
35	34	134	134	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	220		
35	34	135	135	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	221		
35	34	136	136	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	222		
36	35	137	137	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	223		
36	35	138	138	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	224		
36	35	139	139	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	225		
36	35	140	140	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	226		
36	35	137	137	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	227		
37	36	141	141	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	228		
37	36	142	142	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	229		
37	36	144	144	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	230		
37	36	142	142	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	231		
37	36	143	143	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	232		
37	36	144	144	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	233		
38	37	145	145	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	234		
38	37	146	146	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	235		
38	37	148	148	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	236		
38	37	145	145	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	237		
38	37	146	146	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	238		
38	37	147	147	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	239		
39	38	149	149	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	240		
39	38	150	150	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	241		
39	38	152	152	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	242		
39	38	149	149	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	243		
39	38	150	150	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	244		
39	38	151	151	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	245		
39	38	152	152	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	246		
40	39	153	153	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	247		
40	39	154	154	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	248		
40	39	155	155	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	249		
40	39	156	156	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	250		
40	39	154	154	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	251		
40	39	155	155	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	252		
40	39	153	153	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	253		
40	39	156	156	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	254		
41	40	157	157	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	255		
41	40	158	158	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	256		
41	40	159	159	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	257		
41	40	160	160	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	258		
41	40	157	157	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	259		
41	40	158	158	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	260		
41	40	159	159	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	261		
41	40	160	160	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	262		
42	41	161	161	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	263		
42	41	162	162	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	264		
42	41	325/2	325/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	265		
42	41	163	163	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	266		
42	41	164	164	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	267		
42	41	161	161	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	268		
42	41	162	162	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	269		
42	41	163	163	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	270		
42	41	164	164	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	271		
43	42	165	165	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	272		
43	42	166	166	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	273		
43	42	665/4	665/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	274		
43	42	333/2	333/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	275		
43	42	667/4	667/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	276		
43	42	167	167	1.5	1/2	1/2	Chord	2/2	1	1	3/8	1/4	3/2	277	ornamentTrill	
43	42	337/2	337/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	278		
43	42	165	165	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	279		
43	42	166	166	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	280		
43	42	167	167	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	281		
43	42	168	168	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	282		
44	43	169	169	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	283		
44	43	170	170	0.25	1/4	1/4	Chord	2/2	1	1	1/16	1/16	1	284		
44	43	681/4	681/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16	1/16	1	285		
44	43	341/2	341/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16	1/16	1	286		
44	43	683/4	683/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16	1/16	1	287		
44	43	171	171	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	288		
44	43	172	172	0.25	3/4	3/4	Chord	2/2	1	1	1/16	1/16	1	289		
44	43	689/4	689/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16	1/16	1	290		
44	43	345/2	345/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16	1/16	1	291		
44	43	691/4	691/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16	1/16	1	292		
44	43	169	169	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	293		
45	44	173	173	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	294		
45	44	174	174	0.25	1/4	1/4	Chord	2/2	2	1	1/16	1/16	1	295		
45	44	697/4	697/4	0.25	5/16	5/16	Chord	2/2	2	1	1/16	1/16	1	296		
45	44	349/2	349/2	0.25	3/8	3/8	Chord	2/2	2	1	1/16	1/16	1	297		
45	44	699/4	699/4	0.25	7/16	7/16	Chord	2/2	2	1	1/16	1/16	1	298		
45	44	175	175	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	299		
45	44	176	176	0.25	3/4	3/4	Chord	2/2	2	1	1/16	1/16	1	300		
45	44	705/4	705/4	0.25	13/16	13/16	Chord	2/2	2	1	1/16	1/16	1	301		
45	44	353/2	353/2	0.25	7/8	7/8	Chord	2/2	2	1	1/16	1/16	1	302		
45	44	707/4	707/4	0.25	15/16	15/16	Chord	2/2	2	1	1/16	1/16	1	303		
46	45	178	178	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	304		
46	45	179	179	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	305		
46	45	180	180	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	306		
46	45	180	180	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	307		
46	45	177	177	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	308		
