mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	slur
4	4	27/2	27/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	23			
4	4	14	14	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	24			
4	4	29/2	29/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	25			
4	4	15	15	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	26			
4	4	31/2	31/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	27			
4	4	12	12	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	28			
4	4	13	13	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	29			
4	4	14	14	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	30			
4	4	15	15	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	31			
5	5	16	16	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	32			
5	5	33/2	33/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	33			
5	5	17	17	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	34			
5	5	35/2	35/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	35			
5	5	18	18	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	36			
5	5	37/2	37/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	37			
5	5	19	19	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	38			
5	5	39/2	39/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	39			
5	5	16	16	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	40			
5	5	17	17	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	41			
5	5	18	18	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	42			
5	5	19	19	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	43			
6	6	20	20	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	44			
6	6	41/2	41/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	45			
6	6	21	21	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	46			
6	6	43/2	43/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	47			
6	6	22	22	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	48			
6	6	45/2	45/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	49			
6	6	23	23	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	50			
6	6	47/2	47/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	51			
6	6	20	20	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	52			
6	6	21	21	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	53			
6	6	22	22	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	54			
6	6	23	23	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	55			
7	7	24	24	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	56			
7	7	49/2	49/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	57			
7	7	25	25	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	58			
7	7	51/2	51/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	59			
7	7	26	26	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	60			
7	7	53/2	53/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	61			
7	7	27	27	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	62			
7	7	55/2	55/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	63			
7	7	24	24	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	64			
8	8	31	31	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	65			
8	8	63/2	63/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	66			
8	8	28	28	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	67			
8	8	31	31	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	68			
9	9	32	32	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	69			
9	9	33	33	2.0	1/4	1/4	Chord	2/2	1	1	1/2		1/2	1	70			
9	9	35	35	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	71			
9	9	71/2	71/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	72			
9	9	34	34	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	73			
9	9	32	32	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	74			
9	9	33	33	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	75			
9	9	34	34	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	76			
9	9	35	35	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	77			
10	10	36	36	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	78			
10	10	37	37	2.0	1/4	1/4	Chord	2/2	1	1	1/2		1/2	1	79			
10	10	39	39	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	80			
10	10	79/2	79/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	81			
10	10	36	36	2.0	0	0	Chord	2/2	1	2	1/2		1/2	1	82			
10	10	38	38	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	83			
10	10	36	36	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	84			
10	10	37	37	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	85			
10	10	38	38	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	86			
10	10	39	39	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	87			
11	11	40	40	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	88			
11	11	41	41	2.0	1/4	1/4	Chord	2/2	1	1	1/2		1/2	1	89			
11	11	43	43	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	90			
11	11	87/2	87/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	91			
11	11	40	40	2.0	0	0	Chord	2/2	1	2	1/2		1/2	1	92			
11	11	42	42	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	93			
11	11	40	40	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	94			
11	11	41	41	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	95			
11	11	42	42	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	96			
11	11	43	43	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	97			
12	12	44	44	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	98			
12	12	45	45	2.0	1/4	1/4	Chord	2/2	1	1	1/2		1/2	1	99			
12	12	47	47	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	100			
12	12	95/2	95/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	101			
12	12	44	44	2.0	0	0	Chord	2/2	1	2	1/2		1/2	1	102			
12	12	44	44	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	103			
12	12	45	45	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	104			
12	12	46	46	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	105			
12	12	47	47	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	106			
13	13	48	48	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	107			
13	13	97/2	97/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	108			
13	13	49	49	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	109			
13	13	99/2	99/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	110			
13	13	50	50	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	111			
13	13	101/2	101/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	112			
13	13	51	51	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	113			
13	13	103/2	103/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	114			
13	13	48	48	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	115			
13	13	49	49	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	116			
13	13	50	50	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	117			
13	13	51	51	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	118			
14	14	52	52	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	119			
14	14	105/2	105/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	120			
14	14	53	53	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	121			
14	14	107/2	107/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	122			
14	14	54	54	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	123			
14	14	109/2	109/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	124			
14	14	55	55	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	125			
14	14	111/2	111/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	126			
14	14	52	52	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	127			
14	14	53	53	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	128			
14	14	54	54	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	129			
14	14	55	55	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	130			
15	15	56	56	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	131			
15	15	113/2	113/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	132			
15	15	57	57	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	133			
15	15	115/2	115/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	134			
15	15	58	58	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	135			
15	15	117/2	117/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	136			
15	15	59	59	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	137			
15	15	119/2	119/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	138			
15	15	56	56	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	139			
15	15	57	57	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	140			
15	15	58	58	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	141			
15	15	59	59	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	142			
16	16	60	60	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	143			
16	16	121/2	121/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	144			
16	16	61	61	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	145			
16	16	123/2	123/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	146			
16	16	62	62	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	147			
16	16	125/2	125/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	148			
16	16	63	63	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	149			
16	16	127/2	127/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	150			
16	16	60	60	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	151			
17	17	64	64	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	152			
17	17	129/2	129/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	153			
17	17	65	65	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	154			
17	17	131/2	131/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	155			
17	17	66	66	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	156			
17	17	133/2	133/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	157			
17	17	67	67	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	158			
17	17	135/2	135/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	159			
18	18	68	68	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	160			
19	19	73	73	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	161			
19	19	147/2	147/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	162			
19	19	74	74	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	163			
19	19	75	75	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	164			
19	19	151/2	151/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	165			
19	19	72	72	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	166			
20	20	76	76	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	167			
20	20	77	77	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	168			
20	20	155/2	155/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	169			
20	20	78	78	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	170			
20	20	79	79	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	171			
20	20	159/2	159/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	172			
20	20	76	76	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	173			
21	21	80	80	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	174			
21	21	81	81	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	175			
21	21	163/2	163/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	176			
21	21	82	82	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	177			
21	21	165/2	165/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	178			
21	21	83	83	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	179			
21	21	167/2	167/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	180			
21	21	83	83	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	181			
21	21	80	80	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	182			
22	22	84	84	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	183			
22	22	85	85	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	184			
22	22	171/2	171/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	185			
22	22	86	86	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	186			
22	22	173/2	173/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	187			
22	22	87	87	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	188			
22	22	175/2	175/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	189			
22	22	84	84	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	190			
22	22	87	87	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	191			
22	22	84	84	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	192			
23	23	88	88	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	193			
23	23	89	89	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	194			
23	23	179/2	179/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	195			
23	23	90	90	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	196			
23	23	181/2	181/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	197			
23	23	91	91	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	198			
23	23	183/2	183/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	199			
23	23	88	88	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	200			
23	23	88	88	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	201			
24	24	92	92	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	202			
24	24	185/2	185/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	203			
24	24	93	93	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	204			
24	24	187/2	187/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	205			
24	24	94	94	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	206			
24	24	189/2	189/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	207			
24	24	95	95	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	208			
24	24	191/2	191/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	209			
24	24	92	92	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	210			
25	25	96	96	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	211			
26	26	101	101	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	212			
26	26	203/2	203/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	213			
26	26	102	102	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	214			
26	26	103	103	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	215			
26	26	207/2	207/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	216			
26	26	100	100	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	217			
27	27	104	104	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	218			
27	27	105	105	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	219			
27	27	211/2	211/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	220			
27	27	106	106	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	221			
27	27	107	107	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	222			
27	27	215/2	215/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	223			
27	27	104	104	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	224			
28	28	108	108	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	225			
28	28	109	109	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	226			
28	28	219/2	219/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	227			
28	28	110	110	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	228			
28	28	221/2	221/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	229			
28	28	111	111	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	230			
28	28	223/2	223/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	231			
28	28	111	111	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	232			
28	28	108	108	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	233			
29	29	112	112	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	234			
29	29	113	113	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	235			
29	29	227/2	227/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	236			
29	29	114	114	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	237			
29	29	229/2	229/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	238			
29	29	115	115	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	239			
29	29	231/2	231/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	240			
29	29	112	112	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	241			
29	29	115	115	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	242			
29	29	112	112	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	243			
30	30	116	116	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	244			
30	30	117	117	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	245			
30	30	235/2	235/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	246			
30	30	118	118	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	247			
30	30	237/2	237/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	248			
30	30	119	119	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	249			
30	30	239/2	239/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	250			
30	30	116	116	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	251			
30	30	116	116	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	252			
31	31	120	120	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	253			
31	31	241/2	241/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	254			
31	31	121	121	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	255			
31	31	243/2	243/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	256			
31	31	120	120	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	257			
31	31	122	122	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	258			
31	31	245/2	245/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	259			
31	31	123	123	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	260			
31	31	247/2	247/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	261			
32	32	127	127	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	262			
32	32	255/2	255/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	263			
32	32	124	124	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	264			
32	32	127	127	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	265			
33	33	128	128	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	266			
33	33	129	129	2.0	1/4	1/4	Chord	2/2	1	1	1/2		1/2	1	267			
33	33	131	131	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	268			
33	33	263/2	263/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	269			
33	33	128	128	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	270			
33	33	129	129	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	271			
33	33	130	130	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	272			
33	33	131	131	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	273			
34	34	132	132	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	274			
34	34	133	133	2.0	1/4	1/4	Chord	2/2	1	1	1/2		1/2	1	275			
34	34	135	135	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	276			
34	34	271/2	271/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	277			
34	34	132	132	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	278			
34	34	133	133	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	279			
34	34	134	134	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	280			
34	34	135	135	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	281			
35	35	136	136	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	282			
35	35	137	137	2.0	1/4	1/4	Chord	2/2	1	1	1/2		1/2	1	283			
35	35	139	139	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	284			
35	35	279/2	279/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	285			
35	35	136	136	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	286			
35	35	137	137	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	287			
35	35	138	138	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	288			
35	35	139	139	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	289			
36	36	140	140	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	290			
36	36	141	141	2.0	1/4	1/4	Chord	2/2	1	1	1/2		1/2	1	291			
36	36	143	143	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	292			
36	36	287/2	287/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	293			
36	36	140	140	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	294			
36	36	141	141	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	295			
36	36	142	142	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	296			
36	36	143	143	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	297			
37	37	144	144	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	298			
37	37	145	145	2.0	1/4	1/4	Chord	2/2	1	1	1/2		1/2	1	299			
37	37	147	147	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	300			
37	37	295/2	295/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	301			
37	37	144	144	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	302			
37	37	145	145	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	303			
