mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	slur
31	31	91/2	91/2	0.25	1/8	1/8	Chord	3/8	1	2	1/16		1/16	1	292			
31	31	183/4	183/4	0.25	3/16	3/16	Chord	3/8	1	2	1/16		1/16	1	293			
31	31	46	46	0.25	1/4	1/4	Chord	3/8	1	2	1/16		1/16	1	294			
31	31	45	45	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	295			
31	31	91/2	91/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	296			
31	31	46	46	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	297			
32	32	93/2	93/2	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	298			4
32	32	373/8	373/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	299			4
32	32	187/4	187/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	300			4
32	32	375/8	375/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	301			4
32	32	47	47	0.125	1/8	1/8	Chord	3/8	1	1	1/32		1/32	1	302			4
32	32	377/8	377/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	303			4
32	32	189/4	189/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32		1/32	1	304			4
32	32	379/8	379/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	305			4
32	32	95/2	95/2	0.125	1/4	1/4	Chord	3/8	1	1	1/32		1/32	1	306			4
32	32	381/8	381/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	307			4
32	32	191/4	191/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	308			4
32	32	383/8	383/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	309			
32	32	93/2	93/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	310			
33	33	48	48	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	311			
33	33	97/2	97/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	312			
33	33	49	49	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	313			
33	33	48	48	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	314			
33	33	193/4	193/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	315			
33	33	97/2	97/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	316			
33	33	195/4	195/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	317			
33	33	49	49	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	318			
33	33	197/4	197/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	319			
34	34	99/2	99/2	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	320			5
34	34	397/8	397/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	321			5
34	34	199/4	199/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	322			5
34	34	399/8	399/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	323			5
34	34	50	50	0.125	1/8	1/8	Chord	3/8	1	1	1/32		1/32	1	324			5
34	34	401/8	401/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	325			5
34	34	201/4	201/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32		1/32	1	326			5
34	34	403/8	403/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	327			
34	34	101/2	101/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	328			
34	34	203/4	203/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	329			
34	34	99/2	99/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	330			
34	34	50	50	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	331			
34	34	101/2	101/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	332			
35	35	51	51	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	333			
35	35	205/4	205/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	334			
35	35	103/2	103/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	335			
35	35	207/4	207/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	336			
35	35	52	52	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	337			
35	35	209/4	209/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	338			
35	35	51	51	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	339			
35	35	103/2	103/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	340			
35	35	52	52	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	341			
36	36	105/2	105/2	0.0	0	0	Chord	3/8	1	1	0	grace32	1/32	1	342			
36	36	105/2	105/2	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	343			
36	36	105/2	105/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	344			
37	37	54	54	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	345			
37	37	217/4	217/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	346			
37	37	109/2	109/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	347			
37	37	219/4	219/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	348			
37	37	55	55	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	349			
37	37	221/4	221/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	350			
37	37	54	54	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	351			
37	37	55	55	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	352			
38	38	111/2	111/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	353			
38	38	223/4	223/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	354			
38	38	56	56	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	355			
38	38	225/4	225/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	356			
38	38	113/2	113/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	357			
38	38	227/4	227/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	358			
38	38	111/2	111/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	359			
38	38	56	56	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	360			
38	38	113/2	113/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	361			
39	39	57	57	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	362			
39	39	229/4	229/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	363			
39	39	115/2	115/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	364			
39	39	231/4	231/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	365			
39	39	58	58	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	366			
39	39	233/4	233/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	367			
39	39	57	57	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	368			
39	39	58	58	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	369			
40	40	117/2	117/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	370			
40	40	235/4	235/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	371			
40	40	59	59	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	372			
40	40	237/4	237/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	373			
40	40	119/2	119/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	374			
40	40	239/4	239/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	375			
40	40	117/2	117/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	376			
40	40	59	59	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	377			
40	40	119/2	119/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	378			
41	41	60	60	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	379			
41	41	121/2	121/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	380			
41	41	61	61	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	381			
41	41	60	60	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	382			
41	41	241/4	241/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	383			
41	41	121/2	121/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	384			
41	41	243/4	243/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	385			
41	41	61	61	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	386			
41	41	245/4	245/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	387			
42	42	123/2	123/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	388			
42	42	247/4	247/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	389			
42	42	62	62	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	390			
42	42	249/4	249/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	391			
42	42	125/2	125/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	392			
42	42	251/4	251/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	393			
42	42	123/2	123/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	394			
42	42	62	62	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	395			
42	42	125/2	125/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	396			
43	43	63	63	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	397			
43	43	253/4	253/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	398			
43	43	127/2	127/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	399			
43	43	255/4	255/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	400			
43	43	64	64	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	401			
43	43	257/4	257/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	402			
43	43	63	63	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	403			
43	43	127/2	127/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	404			
43	43	64	64	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	405			
44	44	129/2	129/2	0.0	0	0	Chord	3/8	1	1	0	appoggiatura	1/32	1	406			
44	44	129/2	129/2	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	407			
44	44	129/2	129/2	0.0	0	0	Chord	3/8	1	2	0	grace16	1/32	1	408			
44	44	129/2	129/2	1.5	0	0	Chord	3/8	1	2	3/8		1/4	3/2	409			
44	44	129/2	129/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	410			
45	45	66	66	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	411			
45	45	133/2	133/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	412			
45	45	67	67	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	413			
45	45	66	66	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	414			
45	45	265/4	265/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	415			
45	45	133/2	133/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	416			
45	45	267/4	267/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	417			
45	45	67	67	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	418			
45	45	269/4	269/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	419			
46	46	135/2	135/2	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	420			6
46	46	541/8	541/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	421			6
46	46	271/4	271/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	422			6
46	46	543/8	543/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	423			6
46	46	68	68	0.125	1/8	1/8	Chord	3/8	1	1	1/32		1/32	1	424			6
46	46	545/8	545/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	425			6
46	46	273/4	273/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32		1/32	1	426			6
46	46	547/8	547/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	427			6
46	46	137/2	137/2	0.125	1/4	1/4	Chord	3/8	1	1	1/32		1/32	1	428			6
46	46	549/8	549/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	429			6
46	46	275/4	275/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	430			6
46	46	551/8	551/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	431			
46	46	135/2	135/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	432			
47	47	69	69	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	433			
47	47	139/2	139/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	434			
47	47	70	70	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	435			
47	47	69	69	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	436			
47	47	277/4	277/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	437			
47	47	139/2	139/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	438			
47	47	279/4	279/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	439			
47	47	70	70	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	440			
47	47	281/4	281/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	441			
48	48	141/2	141/2	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	442			7
48	48	565/8	565/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	443			7
48	48	283/4	283/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	444			7
48	48	567/8	567/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	445			7
48	48	71	71	0.125	1/8	1/8	Chord	3/8	1	1	1/32		1/32	1	446			7
48	48	569/8	569/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	447			7
48	48	285/4	285/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32		1/32	1	448			7
48	48	571/8	571/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	449			7
48	48	143/2	143/2	0.125	1/4	1/4	Chord	3/8	1	1	1/32		1/32	1	450			7
48	48	573/8	573/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	451			7
48	48	287/4	287/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	452			7
48	48	575/8	575/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	453			
48	48	141/2	141/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	454			
49	49	72	72	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	455			
49	49	145/2	145/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	456			
49	49	73	73	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	457			
49	49	72	72	0.25	0	0	Chord	3/8	1	2	1/16		1/16	1	458			
49	49	289/4	289/4	0.5	1/16	1/16	Chord	3/8	1	2	1/8		1/8	1	459			
49	49	291/4	291/4	0.5	3/16	3/16	Chord	3/8	1	2	1/8		1/8	1	460			
49	49	293/4	293/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16		1/16	1	461			
50	50	147/2	147/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	462			
50	50	74	74	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	463			
50	50	149/2	149/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	464			
50	50	147/2	147/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	465			
50	50	295/4	295/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	466			
50	50	74	74	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	467			
50	50	297/4	297/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	468			
50	50	149/2	149/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	469			
50	50	299/4	299/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	470			
51	51	75	75	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	471			8
51	51	601/8	601/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	472			8
51	51	301/4	301/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	473			8
51	51	603/8	603/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	474			8
51	51	151/2	151/2	0.125	1/8	1/8	Chord	3/8	1	1	1/32		1/32	1	475			8
51	51	605/8	605/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	476			8
51	51	303/4	303/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32		1/32	1	477			8
51	51	607/8	607/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	478			8
51	51	76	76	0.125	1/4	1/4	Chord	3/8	1	1	1/32		1/32	1	479			8
51	51	609/8	609/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	480			8
51	51	305/4	305/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	481			8
51	51	611/8	611/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	482			
51	51	75	75	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	483			
52	52	153/2	153/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	484			
52	52	77	77	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	485			
52	52	155/2	155/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	486			
52	52	153/2	153/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	487			
52	52	307/4	307/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	488			
52	52	77	77	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	489			
52	52	309/4	309/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	490			
52	52	155/2	155/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	491			
52	52	311/4	311/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	492			
53	53	78	78	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	493			9
53	53	625/8	625/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	494			9
53	53	313/4	313/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	495			9
53	53	627/8	627/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	496			9
53	53	157/2	157/2	0.125	1/8	1/8	Chord	3/8	1	1	1/32		1/32	1	497			9
53	53	629/8	629/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	498			9
53	53	315/4	315/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32		1/32	1	499			9
53	53	631/8	631/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	500			9
53	53	79	79	0.125	1/4	1/4	Chord	3/8	1	1	1/32		1/32	1	501			9
53	53	633/8	633/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	502			9
53	53	317/4	317/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	503			9
53	53	635/8	635/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	504			
53	53	78	78	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	505			
54	54	159/2	159/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	506			
54	54	80	80	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	507			
54	54	161/2	161/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	508			
54	54	159/2	159/2	0.25	0	0	Chord	3/8	1	2	1/16		1/16	1	509			
54	54	319/4	319/4	0.5	1/16	1/16	Chord	3/8	1	2	1/8		1/8	1	510			
54	54	321/4	321/4	0.5	3/16	3/16	Chord	3/8	1	2	1/8		1/8	1	511			
54	54	323/4	323/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16		1/16	1	512			
55	55	81	81	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	513			
55	55	163/2	163/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	514			
55	55	82	82	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	515			
55	55	81	81	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	516			
55	55	325/4	325/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	517			
55	55	163/2	163/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	518			
55	55	327/4	327/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	519			
55	55	82	82	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	520			
55	55	329/4	329/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	521			
56	56	165/2	165/2	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	522			10
56	56	661/8	661/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	523			10
56	56	331/4	331/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	524			10
56	56	663/8	663/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	525			10
56	56	83	83	0.125	1/8	1/8	Chord	3/8	1	1	1/32		1/32	1	526			10
56	56	665/8	665/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	527			10
56	56	333/4	333/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32		1/32	1	528			10
56	56	667/8	667/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	529			10
56	56	167/2	167/2	0.125	1/4	1/4	Chord	3/8	1	1	1/32		1/32	1	530			10
56	56	669/8	669/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	531			10
56	56	335/4	335/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	532			10
56	56	671/8	671/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	533			
56	56	165/2	165/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	534			
57	57	84	84	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	535			
57	57	169/2	169/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	536			
57	57	85	85	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	537			
57	57	84	84	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	538			
57	57	337/4	337/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	539			
57	57	169/2	169/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	540			
57	57	339/4	339/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	541			
57	57	85	85	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	542			
57	57	341/4	341/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	543			
58	58	171/2	171/2	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	544			11
58	58	685/8	685/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	545			11
58	58	343/4	343/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	546			11
58	58	687/8	687/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	547			11
58	58	86	86	0.125	1/8	1/8	Chord	3/8	1	1	1/32		1/32	1	548			11
58	58	689/8	689/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	549			11
58	58	345/4	345/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32		1/32	1	550			11
58	58	691/8	691/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	551			11
58	58	173/2	173/2	0.125	1/4	1/4	Chord	3/8	1	1	1/32		1/32	1	552			11
58	58	693/8	693/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	553			11
58	58	347/4	347/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	554			11
58	58	695/8	695/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	555			
58	58	171/2	171/2	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	556			
59	59	87	87	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	557			
59	59	175/2	175/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	558			
59	59	88	88	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	559			
59	59	87	87	0.25	0	0	Chord	3/8	1	2	1/16		1/16	1	560			
59	59	349/4	349/4	0.5	1/16	1/16	Chord	3/8	1	2	1/8		1/8	1	561			
59	59	351/4	351/4	0.5	3/16	3/16	Chord	3/8	1	2	1/8		1/8	1	562			
59	59	353/4	353/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16		1/16	1	563			
60	60	177/2	177/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	564			
60	60	89	89	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	565			
60	60	179/2	179/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	566			
60	60	177/2	177/2	0.25	0	0	Chord	3/8	1	2	1/16		1/16	1	567			
60	60	355/4	355/4	0.5	1/16	1/16	Chord	3/8	1	2	1/8		1/8	1	568			
60	60	357/4	357/4	0.5	3/16	3/16	Chord	3/8	1	2	1/8		1/8	1	569			
60	60	359/4	359/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16		1/16	1	570			
61	61	90	90	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	571			12
61	61	721/8	721/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	572			12
61	61	361/4	361/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	573			12
61	61	723/8	723/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	574			12
61	61	181/2	181/2	0.125	1/8	1/8	Chord	3/8	1	1	1/32		1/32	1	575			12
61	61	725/8	725/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	576			12
61	61	363/4	363/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32		1/32	1	577			12
61	61	727/8	727/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	578			
61	61	365/4	365/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	579			
61	61	91	91	0.25	1/4	1/4	Chord	3/8	1	2	1/16		1/16	1	580			
61	61	365/4	365/4	0.25	5/16	5/16	Chord	3/8	1	2	1/16		1/16	1	581			
62	62	183/2	183/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	582			
62	62	92	92	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	583			
