mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text
4	4	43/2	43/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	43		
4	4	22	22	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	44		
4	4	23	23	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	45		
4	4	47/2	47/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	46		
4	4	18	18	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	47		
4	4	39/2	39/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8		1/8	1	48		
4	4	21	21	0.5	3/4	3/4	Chord	12/8	2	1	1/8		1/8	1	49		
4	4	45/2	45/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8		1/8	1	50		
5	5	24	24	1.5	0	0	Chord	12/8	1	1	3/8		1/4	3/2	51	ornamentTrill	
5	5	26	26	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	52		
5	5	53/2	53/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	53		
5	5	55/2	55/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	54		
5	5	28	28	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	55		
5	5	29	29	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	56		
5	5	59/2	59/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	57		
5	5	24	24	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	58		
5	5	51/2	51/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8		1/8	1	59		
5	5	27	27	0.5	3/4	3/4	Chord	12/8	2	1	1/8		1/8	1	60		
5	5	57/2	57/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8		1/8	1	61		
6	6	30	30	1.5	0	0	Chord	12/8	1	1	3/8		1/4	3/2	62	ornamentTrill	
6	6	63/2	63/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	63		
6	6	32	32	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	64		
6	6	65/2	65/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	65		
6	6	33	33	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	66		
6	6	67/2	67/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	67		
6	6	34	34	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	68		
6	6	69/2	69/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	69		
6	6	35	35	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	70		
6	6	71/2	71/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	71		
6	6	30	30	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	72		
6	6	63/2	63/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	73		
6	6	33	33	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	74		
6	6	69/2	69/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	75		
7	7	36	36	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	76		
7	7	73/2	73/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	77		
7	7	37	37	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	78		
7	7	75/2	75/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	79		
7	7	38	38	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	80		
7	7	77/2	77/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	81		
7	7	39	39	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	82		
7	7	79/2	79/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	83		
7	7	40	40	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	84		
7	7	81/2	81/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	85		
7	7	41	41	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	86		
7	7	83/2	83/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	87		
7	7	36	36	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	88		
7	7	75/2	75/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	89		
7	7	39	39	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	90		
7	7	81/2	81/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	91		
8	8	42	42	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	92		
8	8	85/2	85/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	93		
8	8	43	43	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	94		
8	8	87/2	87/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	95		
8	8	44	44	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	96		
8	8	89/2	89/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	97		
8	8	45	45	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	98		
8	8	91/2	91/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	99		
8	8	46	46	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	100		
8	8	93/2	93/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	101		
8	8	47	47	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	102		
8	8	95/2	95/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	103		
8	8	42	42	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	104		
8	8	87/2	87/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	105		
8	8	45	45	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	106		
8	8	93/2	93/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	107		
9	9	48	48	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	108		
9	9	97/2	97/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	109		
9	9	49	49	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	110		
9	9	99/2	99/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	111		
9	9	50	50	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	112		
9	9	101/2	101/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	113		
9	9	51	51	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	114		
9	9	103/2	103/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	115		
9	9	52	52	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	116		
9	9	105/2	105/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	117		
9	9	53	53	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	118		
9	9	107/2	107/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	119		
9	9	48	48	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	120		
9	9	99/2	99/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	121		
9	9	51	51	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	122		
9	9	105/2	105/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	123		
10	10	54	54	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	124		
10	10	109/2	109/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	125		
10	10	55	55	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	126		
10	10	111/2	111/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	127		
10	10	56	56	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	128		
10	10	113/2	113/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	129		
10	10	57	57	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	130		
10	10	115/2	115/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	131		
10	10	58	58	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	132		
10	10	117/2	117/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	133		
10	10	59	59	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	134		
10	10	119/2	119/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	135		
10	10	54	54	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	136		
10	10	111/2	111/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	137		
10	10	57	57	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	138		
10	10	117/2	117/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	139		
11	11	60	60	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	140		
11	11	121/2	121/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	141		
11	11	61	61	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	142		
11	11	123/2	123/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	143		
11	11	62	62	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	144		
11	11	125/2	125/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	145		
11	11	63	63	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	146		
11	11	127/2	127/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	147		
11	11	64	64	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	148		
11	11	129/2	129/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	149		
11	11	65	65	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	150		
11	11	131/2	131/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	151		
11	11	60	60	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	152		
11	11	123/2	123/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	153		
11	11	63	63	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	154		
11	11	129/2	129/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	155		
12	12	66	66	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	156		
12	12	133/2	133/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	157		
12	12	67	67	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	158		
12	12	135/2	135/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	159		
12	12	68	68	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	160		
12	12	137/2	137/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	161		
12	12	69	69	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	162		
12	12	139/2	139/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	163		
12	12	70	70	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	164		
12	12	141/2	141/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	165		
12	12	71	71	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	166		
12	12	143/2	143/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	167		
12	12	66	66	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	168		
12	12	135/2	135/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	169		
12	12	69	69	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	170		
12	12	141/2	141/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	171		
13	13	72	72	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	172		
13	13	145/2	145/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	173		
13	13	73	73	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	174		
13	13	147/2	147/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	175		
13	13	74	74	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	176		
13	13	149/2	149/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	177		
13	13	75	75	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	178		
13	13	151/2	151/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	179		
13	13	76	76	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	180		
13	13	153/2	153/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	181		
13	13	77	77	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	182		
13	13	155/2	155/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	183		
13	13	72	72	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	184		
13	13	147/2	147/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	185		
13	13	75	75	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	186		
13	13	153/2	153/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	187		
14	14	78	78	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	188		
14	14	157/2	157/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	189		
14	14	79	79	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	190		
14	14	159/2	159/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	191		
14	14	80	80	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	192		
14	14	161/2	161/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	193		
14	14	81	81	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	194		
14	14	163/2	163/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	195		
14	14	82	82	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	196		
14	14	165/2	165/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	197		
14	14	83	83	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	198		
14	14	167/2	167/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	199		
14	14	78	78	1.5	0	0	Chord	12/8	1	2	3/8		1/4	3/2	200		
14	14	78	78	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	201		
14	14	159/2	159/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	202		
14	14	81	81	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	203		
14	14	165/2	165/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	204		
15	15	84	84	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	205		
15	15	169/2	169/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	206		
15	15	85	85	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	207		
15	15	171/2	171/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	208		
15	15	86	86	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	209		
15	15	173/2	173/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	210		
15	15	87	87	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	211		
15	15	175/2	175/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	212		
15	15	88	88	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	213		
15	15	177/2	177/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	214		
15	15	89	89	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	215		
15	15	179/2	179/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	216		
15	15	84	84	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	217		
15	15	171/2	171/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	218		
15	15	87	87	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	219		
15	15	177/2	177/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	220		
16	16	90	90	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	221		
16	16	181/2	181/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	222		
16	16	91	91	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	223		
16	16	183/2	183/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	224		
16	16	92	92	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	225		
16	16	185/2	185/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	226		
16	16	90	90	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	227		
16	16	93	93	0.5	3/4	3/4	Chord	12/8	2	1	1/8		1/8	1	228		
16	16	187/2	187/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8		1/8	1	229		
16	16	94	94	0.5	1	1	Chord	12/8	2	1	1/8		1/8	1	230		
16	16	189/2	189/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	231		
17	17	193/2	193/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	232		
17	17	97	97	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	233		
17	17	195/2	195/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	234		
17	17	98	98	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	235		
17	17	197/2	197/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	236		
17	17	199/2	199/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	237		
17	17	100	100	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	238		
17	17	201/2	201/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	239		
17	17	101	101	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	240		
17	17	203/2	203/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	241		
17	17	96	96	0.5	0	0	Chord	12/8	2	1	1/8		1/8	1	242		
17	17	195/2	195/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	243		
17	17	99	99	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	244		
17	17	201/2	201/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	245		
18	18	205/2	205/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	246		
18	18	103	103	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	247		
18	18	207/2	207/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	248		
18	18	104	104	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	249		
18	18	209/2	209/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	250		
18	18	211/2	211/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	251		
18	18	106	106	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	252		
18	18	213/2	213/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	253		
18	18	107	107	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	254		
18	18	215/2	215/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	255		
18	18	102	102	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	256		
18	18	207/2	207/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	257		
18	18	105	105	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	258		
18	18	213/2	213/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	259		
19	19	217/2	217/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	260		
19	19	109	109	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	261		
19	19	219/2	219/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	262		
19	19	110	110	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	263		
19	19	221/2	221/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	264		
19	19	111	111	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	265		
19	19	223/2	223/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	266		
19	19	112	112	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	267		
19	19	225/2	225/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	268		
19	19	113	113	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	269		
19	19	227/2	227/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	270		
19	19	108	108	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	271		
19	19	219/2	219/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	272		
19	19	111	111	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	273		
19	19	225/2	225/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	274		
20	20	229/2	229/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	275		
20	20	115	115	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	276		
20	20	231/2	231/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	277		
20	20	116	116	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	278		
20	20	233/2	233/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	279		
20	20	117	117	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	280		
20	20	235/2	235/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	281		
20	20	118	118	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	282		
20	20	237/2	237/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	283		
20	20	119	119	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	284		
20	20	239/2	239/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	285		
20	20	114	114	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	286		
20	20	231/2	231/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	287		
20	20	117	117	1.5	3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	288		
20	20	237/2	237/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	289		
21	21	120	120	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	290		
21	21	241/2	241/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	291		
21	21	121	121	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	292		
21	21	243/2	243/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	293		
