mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	slur
4	4	5	5	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	20			
4	4	11/2	11/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	21			
5	5	6	6	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	22			
5	5	13/2	13/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	23			
5	5	7	7	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	24			
5	5	6	6	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	25			
5	5	13/2	13/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	26			
5	5	7	7	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	27			
6	6	15/2	15/2	0.0	0	0	Chord	3/8	1	1	0	grace16	1/16	1	28			
6	6	15/2	15/2	0.0	0	0	Chord	3/8	1	1	0	grace16	1/16	1	29			
6	6	15/2	15/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	30			
6	6	8	8	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	31			
6	6	17/2	17/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	32			
6	6	8	8	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	33			
6	6	17/2	17/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	34			
7	7	9	9	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	35			
7	7	19/2	19/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	36			
7	7	10	10	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	37			
7	7	9	9	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	38			
7	7	19/2	19/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	39			
7	7	10	10	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	40			
8	8	21/2	21/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	41			
8	8	43/4	43/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	42			
8	8	11	11	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	43			
8	8	23/2	23/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	44			
8	8	21/2	21/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	45			
8	8	23/2	23/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	46			
9	9	12	12	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	47			
9	9	25/2	25/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	48			
9	9	13	13	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	49			
9	9	12	12	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	50			
9	9	25/2	25/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	51			
9	9	13	13	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	52			
10	10	27/2	27/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	53			
10	10	55/4	55/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	54			
10	10	14	14	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	55			
10	10	29/2	29/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	56			
10	10	27/2	27/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	57			
10	10	29/2	29/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	58			
11	11	15	15	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	59			
11	11	61/4	61/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	60			
11	11	31/2	31/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	61			
11	11	16	16	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	62			
11	11	15	15	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	63			
11	11	31/2	31/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	64			
11	11	16	16	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	65			
12	12	33/2	33/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	66			
12	12	67/4	67/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	67			
12	12	17	17	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	68			
12	12	35/2	35/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	69			
12	12	33/2	33/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	70			
12	12	17	17	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	71			
12	12	35/2	35/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	72			
13	13	18	18	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	73			
13	13	37/2	37/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	74			
13	13	19	19	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	75			
13	13	18	18	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	76			
14	14	39/2	39/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	77			
14	14	20	20	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	78			
14	14	41/2	41/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	79			
14	14	39/2	39/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	80			
15	15	21	21	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	81			
15	15	43/2	43/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	82			
15	15	22	22	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	83			
15	15	21	21	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	84			
16	16	45/2	45/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	85			
16	16	23	23	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	86			
16	16	47/2	47/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	87			
16	16	45/2	45/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	88			
17	17	24	24	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	89			
17	17	49/2	49/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	90			
17	17	25	25	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	91			
17	17	24	24	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	92			
18	18	51/2	51/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	93	brassMuteClosed		
18	18	26	26	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	94			
18	18	53/2	53/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	95			
18	18	51/2	51/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	96			
19	19	27	27	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	97			
19	19	55/2	55/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	98			
19	19	111/4	111/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	99			
19	19	28	28	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	100			
19	19	113/4	113/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	101			
19	19	27	27	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	102			
20	20	57/2	57/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	103			
20	20	115/4	115/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	104			
20	20	29	29	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	105			
20	20	117/4	117/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	106			
20	20	59/2	59/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	107			
20	20	119/4	119/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	108			
20	20	57/2	57/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	109			
20	20	29	29	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	110			
20	20	59/2	59/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	111			
20	20	57/2	57/2	0.5	0	0	Chord	3/8	2	2	1/8		1/8	1	112			
20	20	29	29	0.5	1/8	1/8	Chord	3/8	2	2	1/8		1/8	1	113			
20	20	59/2	59/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	114			
21	21	30	30	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	115			
21	21	61/2	61/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	116			
21	21	123/4	123/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	117			
21	21	31	31	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	118			
21	21	125/4	125/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	119			
21	21	30	30	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	120			
21	21	30	30	1.0	0	0	Chord	3/8	2	2	1/4		1/4	1	121			
22	22	63/2	63/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	122			
22	22	127/4	127/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	123			
22	22	32	32	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	124			
22	22	129/4	129/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	125			
22	22	65/2	65/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	126			
22	22	131/4	131/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	127			
22	22	63/2	63/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	128			
23	23	33	33	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	129			
23	23	67/2	67/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	130			
23	23	34	34	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	131			
23	23	33	33	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	132			
24	24	69/2	69/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	133			
24	24	139/4	139/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	134			
24	24	35	35	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	135			
24	24	71/2	71/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	136			
24	24	69/2	69/2	0.25	0	0	Chord	3/8	1	2	1/16		1/16	1	137			
24	24	139/4	139/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16		1/16	1	138			
24	24	35	35	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	139			
24	24	71/2	71/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	140			
24	24	69/2	69/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	141			
25	25	36	36	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	142			
25	25	73/2	73/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	143			
25	25	37	37	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	144			
25	25	36	36	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	145			
25	25	73/2	73/2	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	146			
25	25	37	37	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	147			
25	25	36	36	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	148			
26	26	75/2	75/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	149			
26	26	151/4	151/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	150			
26	26	38	38	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	151			
26	26	77/2	77/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	152			
26	26	75/2	75/2	0.25	0	0	Chord	3/8	1	2	1/16		1/16	1	153			
26	26	151/4	151/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16		1/16	1	154			
26	26	38	38	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	155			
26	26	77/2	77/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	156			
26	26	75/2	75/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	157			
27	27	39	39	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	158			
27	27	79/2	79/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	159			
27	27	40	40	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	160			
27	27	39	39	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	161			
27	27	79/2	79/2	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	162			
27	27	40	40	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	163			
27	27	39	39	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	164			
28	28	81/2	81/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	165			
28	28	41	41	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24		1/16	2/3	166			
28	28	247/6	247/6	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24		1/16	2/3	167			
28	28	124/3	124/3	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24		1/16	2/3	168			
28	28	83/2	83/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	169			
28	28	81/2	81/2	1.0	0	0	Chord	3/8	1	2	1/4		1/4	1	170			
28	28	81/2	81/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	171			
29	29	85/2	85/2	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24		1/16	2/3	172			
29	29	128/3	128/3	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24		1/16	2/3	173			
29	29	257/6	257/6	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24		1/16	2/3	174			
29	29	43	43	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	175			
29	29	42	42	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	176			
30	30	87/2	87/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	177			
30	30	44	44	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24		1/16	2/3	178			
30	30	265/6	265/6	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24		1/16	2/3	179			
30	30	133/3	133/3	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24		1/16	2/3	180			
30	30	89/2	89/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	181			
30	30	87/2	87/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	182			
31	31	45	45	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	183			
31	31	91/2	91/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	184			
31	31	46	46	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	185			
31	31	45	45	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	186			
31	31	91/2	91/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	187			
31	31	46	46	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	188			
32	32	47	47	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	189			
32	32	93/2	93/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	190			
32	32	47	47	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	191			
32	32	95/2	95/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	192			
32	32	93/2	93/2	1.0	0	0	Chord	3/8	2	2	1/4		1/4	1	193			
33	33	48	48	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	194			
33	33	97/2	97/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	195			
33	33	49	49	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	196			
33	33	48	48	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	197			
33	33	97/2	97/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	198			
33	33	49	49	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	199			
34	34	99/2	99/2	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	200			
34	34	99/2	99/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	201			
34	34	50	50	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	202			
34	34	101/2	101/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	203			
35	35	51	51	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	204			
35	35	103/2	103/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	205			
35	35	52	52	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	206			
35	35	51	51	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	207			
35	35	103/2	103/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	208			
35	35	52	52	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	209			
36	36	105/2	105/2	0.0	0	0	Chord	3/8	1	1	0	appoggiatura	1/8	1	210			
36	36	105/2	105/2	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	211	brassMuteClosed		
36	36	105/2	105/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	212			
36	36	53	53	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	213			
36	36	107/2	107/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	214			
37	37	54	54	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	215			
37	37	109/2	109/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	216			
37	37	55	55	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	217			
37	37	54	54	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	218			
37	37	109/2	109/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	219			
37	37	55	55	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	220			
38	38	56	56	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	221			
38	38	225/4	225/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	222			
38	38	113/2	113/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	223			
38	38	111/2	111/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	224			
39	39	115/2	115/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	225			
39	39	231/4	231/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	226			
39	39	58	58	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	227			
39	39	57	57	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	228			
40	40	59	59	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	229			
40	40	237/4	237/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	230			
40	40	119/2	119/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	231			
40	40	117/2	117/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	232			
41	41	121/2	121/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	233			
41	41	243/4	243/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	234			
41	41	61	61	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	235			
41	41	60	60	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	236			
42	42	123/2	123/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	237			
42	42	62	62	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	238			
42	42	125/2	125/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	239			
42	42	123/2	123/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	240			
43	43	63	63	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	241			
43	43	127/2	127/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	242			
43	43	64	64	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	243			
43	43	63	63	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	244			
44	44	129/2	129/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	245			
44	44	65	65	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	246			
44	44	131/2	131/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	247			
44	44	129/2	129/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	248			
45	45	66	66	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	249			
45	45	133/2	133/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	250			
45	45	267/4	267/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	251			
45	45	67	67	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	252			
45	45	66	66	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	253			
46	46	135/2	135/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	254			
46	46	68	68	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	255			
46	46	273/4	273/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	256			
46	46	137/2	137/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	257			
47	47	69	69	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	258			
47	47	139/2	139/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	259			
47	47	279/4	279/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	260			
47	47	70	70	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	261			
48	48	141/2	141/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	262			
48	48	71	71	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	263			
48	48	143/2	143/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	264			
48	48	141/2	141/2	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	265			
48	48	71	71	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	266			
48	48	143/2	143/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	267			
49	49	72	72	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	268			
49	49	145/2	145/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	269			
49	49	291/4	291/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	270			
49	49	73	73	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	271			
49	49	72	72	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	272			
50	50	74	74	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	273			
50	50	297/4	297/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	274			
50	50	149/2	149/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	275			
50	50	147/2	147/2	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	276			
51	51	151/2	151/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	277			
51	51	303/4	303/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	278			
51	51	76	76	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	279			
51	51	75	75	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	280			
52	52	153/2	153/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	281			
52	52	77	77	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	282			
52	52	155/2	155/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	283			
52	52	153/2	153/2	0.5	0	0	Chord	3/8	1	2	1/8		1/8	1	284			
52	52	77	77	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	285			
52	52	155/2	155/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	286			
53	53	78	78	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	287			
53	53	157/2	157/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	288			
53	53	79	79	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	289			
53	53	78	78	1.0	0	0	Chord	3/8	1	2	1/4		1/4	1	290			
54	54	159/2	159/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	291			
54	54	80	80	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	292			
54	54	161/2	161/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	293			
54	54	159/2	159/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	294			
55	55	81	81	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	295			
55	55	163/2	163/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	296			
55	55	82	82	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	297			
