mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text
37	36	429/2	441/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	669	ornamentTrill	
37	36	215	221	0.5		5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	670		
37	36	431/2	443/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	671		
37	36	210	216	1.5		0	0	Chord	12/8	2	1	3/8		1/4	3/2	672		
37	36	423/2	435/2	1.0		3/8	3/8	Chord	12/8	2	1	1/4		1/4	1	673		
37	36	213	219	1.5		3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	674		
37	36	429/2	441/2	1.5		9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	675		
38	37	216	222	0.5		0	0	Chord	12/8	1	1	1/8		1/8	1	676		
38	37	433/2	445/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	677		
38	37	217	223	0.5		1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	678		
38	37	435/2	447/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	679	ornamentTrill	
38	37	218	224	0.5		1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	680		
38	37	437/2	449/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	681		
38	37	219	225	0.5		3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	682		
38	37	439/2	451/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	683		
38	37	220	226	0.5		1	1	Chord	12/8	1	1	1/8		1/8	1	684		
38	37	441/2	453/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	685	ornamentTrill	
38	37	221	227	0.5		5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	686		
38	37	443/2	455/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	687		
38	37	216	222	1.5		0	0	Chord	12/8	2	1	3/8		1/4	3/2	688		
38	37	435/2	447/2	1.5		3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	689		
38	37	219	225	1.5		3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	690		
38	37	441/2	453/2	1.5		9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	691		
39	38	222	228	0.5		0	0	Chord	12/8	1	1	1/8		1/8	1	692		
39	38	445/2	457/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	693		
39	38	223	229	0.5		1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	694		
39	38	447/2	459/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	695	ornamentTrill	
39	38	224	230	0.5		1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	696		
39	38	449/2	461/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	697		
39	38	225	231	0.5		3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	698		
39	38	451/2	463/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	699		
39	38	226	232	0.5		1	1	Chord	12/8	1	1	1/8		1/8	1	700		
39	38	453/2	465/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	701	ornamentTrill	
39	38	227	233	0.5		5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	702		
39	38	455/2	467/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	703		
39	38	222	228	1.5		0	0	Chord	12/8	2	1	3/8		1/4	3/2	704		
39	38	447/2	459/2	1.5		3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	705		
39	38	225	231	1.5		3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	706		
39	38	453/2	465/2	1.5		9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	707		
40	39	228	234	0.5		0	0	Chord	12/8	1	1	1/8		1/8	1	708		
40	39	457/2	469/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	709		
40	39	229	235	0.5		1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	710		
40	39	459/2	471/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	711	ornamentTrill	
40	39	230	236	0.5		1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	712		
40	39	461/2	473/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	713		
40	39	231	237	0.5		3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	714		
40	39	463/2	475/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	715		
40	39	232	238	0.5		1	1	Chord	12/8	1	1	1/8		1/8	1	716		
40	39	465/2	477/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	717	ornamentTrill	
40	39	233	239	0.5		5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	718		
40	39	467/2	479/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	719		
40	39	228	234	1.5		0	0	Chord	12/8	2	1	3/8		1/4	3/2	720		
40	39	459/2	471/2	1.5		3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	721		
40	39	231	237	1.5		3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	722		
40	39	465/2	477/2	1.5		9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	723		
41	40	234	240	0.5		0	0	Chord	12/8	1	1	1/8		1/8	1	724		
41	40	469/2	481/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	725		
41	40	235	241	0.5		1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	726		
41	40	471/2	483/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	727	ornamentTrill	
41	40	236	242	0.5		1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	728		
41	40	473/2	485/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	729		
41	40	237	243	0.5		3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	730		
41	40	475/2	487/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	731		
41	40	238	244	0.5		1	1	Chord	12/8	1	1	1/8		1/8	1	732		
41	40	477/2	489/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	733		
41	40	239	245	0.5		5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	734		
41	40	479/2	491/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	735		
41	40	234	240	1.5		0	0	Chord	12/8	2	1	3/8		1/4	3/2	736		
41	40	471/2	483/2	1.5		3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	737		
41	40	237	243	1.5		3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	738		
41	40	477/2	489/2	1.5		9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	739		
42	41	240	246	0.5		0	0	Chord	12/8	1	1	1/8		1/8	1	740		
42	41	481/2	493/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	741		
42	41	241	247	0.5		1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	742		
42	41	483/2	495/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	743		
42	41	242	248	0.5		1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	744		
42	41	485/2	497/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	745		
42	41	243	249	0.5		3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	746		
42	41	487/2	499/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	747		
42	41	244	250	0.5		1	1	Chord	12/8	1	1	1/8		1/8	1	748		
42	41	489/2	501/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	749		
42	41	245	251	0.5		5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	750		
42	41	491/2	503/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	751		
42	41	240	246	1.5		0	0	Chord	12/8	1	2	3/8		1/4	3/2	752		
42	41	240	246	1.5		0	0	Chord	12/8	2	1	3/8		1/4	3/2	753		
42	41	485/2	497/2	0.5		5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	754		
42	41	243	249	0.5		3/4	3/4	Chord	12/8	2	1	1/8		1/8	1	755		
42	41	487/2	499/2	0.5		7/8	7/8	Chord	12/8	2	1	1/8		1/8	1	756		
42	41	244	250	0.5		1	1	Chord	12/8	2	1	1/8		1/8	1	757		
42	41	489/2	501/2	0.5		9/8	9/8	Chord	12/8	2	1	1/8		1/8	1	758		
42	41	245	251	0.5		5/4	5/4	Chord	12/8	2	1	1/8		1/8	1	759		
42	41	491/2	503/2	0.5		11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	760		
43	42	246	252	0.5		0	0	Chord	12/8	1	1	1/8		1/8	1	761		
43	42	493/2	505/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	762		
43	42	247	253	0.5		1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	763		
43	42	495/2	507/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	764		
43	42	248	254	0.5		1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	765		
43	42	497/2	509/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	766		
43	42	249	255	0.5		3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	767		
43	42	499/2	511/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	768		
43	42	250	256	0.5		1	1	Chord	12/8	1	1	1/8		1/8	1	769		
43	42	501/2	513/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	770		
43	42	251	257	0.5		5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	771		
43	42	503/2	515/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	772		
43	42	246	252	1.5		0	0	Chord	12/8	2	1	3/8		1/4	3/2	773		
43	42	495/2	507/2	1.0		3/8	3/8	Chord	12/8	2	1	1/4		1/4	1	774		
43	42	497/2	509/2	0.5		5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	775		
43	42	249	255	0.5		3/4	3/4	Chord	12/8	2	1	1/8		1/8	1	776		
43	42	499/2	511/2	0.5		7/8	7/8	Chord	12/8	2	1	1/8		1/8	1	777		
43	42	250	256	0.5		1	1	Chord	12/8	2	1	1/8		1/8	1	778		
43	42	501/2	513/2	0.5		9/8	9/8	Chord	12/8	2	1	1/8		1/8	1	779		
43	42	251	257	0.5		5/4	5/4	Chord	12/8	2	1	1/8		1/8	1	780		
43	42	503/2	515/2	0.5		11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	781		
44	43	252	258	0.5		0	0	Chord	12/8	1	1	1/8		1/8	1	782		
44	43	505/2	517/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	783		
44	43	253	259	0.5		1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	784		
44	43	507/2	519/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	785		
44	43	254	260	0.5		1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	786		
44	43	509/2	521/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	787		
44	43	255	261	0.5		3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	788		
44	43	511/2	523/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	789		
44	43	256	262	0.5		1	1	Chord	12/8	1	1	1/8		1/8	1	790		
44	43	513/2	525/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	791		
44	43	257	263	0.5		5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	792		
44	43	515/2	527/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	793		
44	43	252	258	1.5		0	0	Chord	12/8	2	1	3/8		1/4	3/2	794		
44	43	507/2	519/2	1.0		3/8	3/8	Chord	12/8	2	1	1/4		1/4	1	795		
44	43	509/2	521/2	0.5		5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	796		
44	43	255	261	0.5		3/4	3/4	Chord	12/8	2	1	1/8		1/8	1	797		
44	43	511/2	523/2	0.5		7/8	7/8	Chord	12/8	2	1	1/8		1/8	1	798		
44	43	256	262	0.5		1	1	Chord	12/8	2	1	1/8		1/8	1	799		
44	43	513/2	525/2	0.5		9/8	9/8	Chord	12/8	2	1	1/8		1/8	1	800		
44	43	257	263	0.5		5/4	5/4	Chord	12/8	2	1	1/8		1/8	1	801		
44	43	515/2	527/2	0.5		11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	802		
45	44	258	264	0.5		0	0	Chord	12/8	1	1	1/8		1/8	1	803		
45	44	517/2	529/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	804		
45	44	259	265	0.5		1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	805		
45	44	519/2	531/2	0.0		3/8	3/8	Chord	12/8	1	1	0	appoggiatura	1/32	1	806		
45	44	519/2	531/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	807		
45	44	260	266	0.5		1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	808		
45	44	521/2	533/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	809		
45	44	261	267	0.5		3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	810		
45	44	523/2	535/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	811		
45	44	262	268	0.5		1	1	Chord	12/8	1	1	1/8		1/8	1	812		
45	44	525/2	537/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	813		
45	44	263	269	0.5		5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	814		
45	44	527/2	539/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	815		
45	44	261	267	3.0		3/4	3/4	Chord	12/8	1	2	3/4		1/2	3/2	816		
45	44	258	264	1.5		0	0	Chord	12/8	2	1	3/8		1/4	3/2	817		
45	44	519/2	531/2	1.5		3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	818		
45	44	261	267	1.5		3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	819		
45	44	525/2	537/2	1.5		9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	820		
46	45	264	270	0.5		0	0	Chord	12/8	1	1	1/8		1/8	1	821		
46	45	529/2	541/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	822		
46	45	265	271	0.5		1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	823		
46	45	531/2	543/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	824		
46	45	266	272	0.5		1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	825		
46	45	533/2	545/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	826		
46	45	267	273	0.5		3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	827		
46	45	535/2	547/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	828		
46	45	268	274	0.5		1	1	Chord	12/8	1	1	1/8		1/8	1	829		
46	45	537/2	549/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	830		
46	45	269	275	0.5		5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	831		
46	45	539/2	551/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	832		
46	45	264	270	3.0		0	0	Chord	12/8	1	2	3/4		1/2	3/2	833		
46	45	264	270	1.5		0	0	Chord	12/8	2	1	3/8		1/4	3/2	834		
46	45	531/2	543/2	1.5		3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	835		
46	45	267	273	1.5		3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	836		
46	45	537/2	549/2	1.5		9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	837		
47	46	270	276	0.5		0	0	Chord	12/8	1	1	1/8		1/8	1	838		
47	46	541/2	553/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	839		
47	46	271	277	0.5		1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	840		
47	46	543/2	555/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	841	ornamentTrill	
47	46	272	278	0.5		1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	842		
47	46	545/2	557/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	843		
47	46	273	279	0.5		3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	844		
47	46	547/2	559/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	845		
47	46	274	280	0.5		1	1	Chord	12/8	1	1	1/8		1/8	1	846		
47	46	549/2	561/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	847		
47	46	275	281	0.5		5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	848		
47	46	551/2	563/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	849		
47	46	273	279	1.5		3/4	3/4	Chord	12/8	1	2	3/8		1/4	3/2	850		
47	46	549/2	561/2	1.0		9/8	9/8	Chord	12/8	1	2	1/4		1/4	1	851		
47	46	551/2	563/2	0.5		11/8	11/8	Chord	12/8	1	2	1/8		1/8	1	852		
47	46	270	276	1.5		0	0	Chord	12/8	2	1	3/8		1/4	3/2	853		
47	46	543/2	555/2	1.5		3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	854		
47	46	273	279	1.5		3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	855		
47	46	549/2	561/2	1.5		9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	856		
48	47	276	282	0.5		0	0	Chord	12/8	1	1	1/8		1/8	1	857		
48	47	553/2	565/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	858		
48	47	277	283	0.5		1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	859		
48	47	555/2	567/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	860		
48	47	278	284	0.5		1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	861		
48	47	557/2	569/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	862		
48	47	279	285	0.5		3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	863		
48	47	559/2	571/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	864		
48	47	280	286	0.5		1	1	Chord	12/8	1	1	1/8		1/8	1	865		
48	47	561/2	573/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	866		
48	47	281	287	0.5		5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	867		
48	47	563/2	575/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	868		
48	47	279	285	3.0		3/4	3/4	Chord	12/8	1	2	3/4		1/2	3/2	869		
48	47	276	282	1.5		0	0	Chord	12/8	2	1	3/8		1/4	3/2	870		
48	47	555/2	567/2	1.5		3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	871		
48	47	279	285	1.5		3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	872		
48	47	561/2	573/2	1.5		9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	873		
49	48	282	288	0.5		0	0	Chord	12/8	1	1	1/8		1/8	1	874		
49	48	565/2	577/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	875		
49	48	283	289	0.5		1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	876		
49	48	567/2	579/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	877		
49	48	284	290	0.5		1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	878		
49	48	569/2	581/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	879		
49	48	285	291	0.5		3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	880		
49	48	571/2	583/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	881		
49	48	286	292	0.5		1	1	Chord	12/8	1	1	1/8		1/8	1	882		
49	48	573/2	585/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	883		
49	48	287	293	0.5		5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	884		
49	48	575/2	587/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	885		
49	48	282	288	3.0		0	0	Chord	12/8	1	2	3/4		1/2	3/2	886		
49	48	282	288	1.5		0	0	Chord	12/8	2	1	3/8		1/4	3/2	887		
49	48	567/2	579/2	1.5		3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	888		
49	48	285	291	1.5		3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	889		
49	48	573/2	585/2	1.5		9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	890		
50	49	288	294	0.5		0	0	Chord	12/8	1	1	1/8		1/8	1	891		
50	49	577/2	589/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	892		
50	49	289	295	0.5		1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	893		
50	49	579/2	591/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	894	ornamentTrill	
50	49	290	296	0.5		1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	895		
50	49	581/2	593/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	896		
50	49	291	297	0.5		3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	897		
50	49	583/2	595/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	898		
50	49	292	298	0.5		1	1	Chord	12/8	1	1	1/8		1/8	1	899		
50	49	585/2	597/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	900		
50	49	293	299	0.5		5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	901		
50	49	587/2	599/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	902		
50	49	291	297	1.5		3/4	3/4	Chord	12/8	1	2	3/8		1/4	3/2	903		
50	49	585/2	597/2	1.0		9/8	9/8	Chord	12/8	1	2	1/4		1/4	1	904		
50	49	587/2	599/2	0.5		11/8	11/8	Chord	12/8	1	2	1/8		1/8	1	905		
50	49	288	294	1.5		0	0	Chord	12/8	2	1	3/8		1/4	3/2	906		
50	49	579/2	591/2	1.5		3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	907		
50	49	291	297	1.5		3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	908		
50	49	585/2	597/2	1.5		9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	909		
51	50	589/2	601/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	910		
51	50	295	301	0.5		1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	911		
51	50	591/2	603/2	1.5		3/8	3/8	Chord	12/8	1	1	3/8		1/4	3/2	912		
51	50	297	303	0.5		3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	913		
51	50	595/2	607/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	914		
51	50	298	304	0.5		1	1	Chord	12/8	1	1	1/8		1/8	1	915		
51	50	597/2	609/2	1.5		9/8	9/8	Chord	12/8	1	1	3/8		1/4	3/2	916		
51	50	294	300	1.5		0	0	Chord	12/8	2	1	3/8		1/4	3/2	917		
51	50	296	302	0.5		1/2	1/2	Chord	12/8	2	1	1/8		1/8	1	918		
51	50	593/2	605/2	0.5		5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	919		
51	50	297	303	1.5		3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	920		
51	50	597/2	609/2	0.5		9/8	9/8	Chord	12/8	2	1	1/8		1/8	1	921		
51	50	299	305	0.5		5/4	5/4	Chord	12/8	2	1	1/8		1/8	1	922		
51	50	599/2	611/2	0.5		11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	923		
52	51	300	306	0.5		0	0	Chord	12/8	1	1	1/8		1/8	1	924		
52	51	601/2	613/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	925		
52	51	301	307	0.5		1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	926		
52	51	603/2	615/2	1.5		3/8	3/8	Chord	12/8	1	1	3/8		1/4	3/2	927		
52	51	303	309	0.5		3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	928		
52	51	607/2	619/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	929		
52	51	304	310	0.5		1	1	Chord	12/8	1	1	1/8		1/8	1	930		
52	51	609/2	621/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	931		
52	51	305	311	0.5		5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	932		
52	51	611/2	623/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	933		
52	51	300	306	1.5		0	0	Chord	12/8	2	1	3/8		1/4	3/2	934		
52	51	603/2	615/2	0.5		3/8	3/8	Chord	12/8	2	1	1/8		1/8	1	935		
52	51	302	308	0.5		1/2	1/2	Chord	12/8	2	1	1/8		1/8	1	936		
52	51	605/2	617/2	0.5		5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	937		
52	51	303	309	1.5		3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	938		
52	51	609/2	621/2	1.5		9/8	9/8	Chord	12/8	2	1	3/8		1/4	3/2	939		
53	52	306	312	0.5		0	0	Chord	12/8	1	1	1/8		1/8	1	940		
53	52	613/2	625/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	941		
53	52	307	313	0.5		1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	942		
53	52	615/2	627/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	943		
53	52	308	314	0.5		1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	944		
53	52	617/2	629/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	945		
53	52	619/2	631/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	946		
53	52	310	316	0.5		1	1	Chord	12/8	1	1	1/8		1/8	1	947		
53	52	621/2	633/2	1.5		9/8	9/8	Chord	12/8	1	1	3/8		1/4	3/2	948		
53	52	306	312	1.5		0	0	Chord	12/8	2	1	3/8		1/4	3/2	949		
53	52	615/2	627/2	1.5		3/8	3/8	Chord	12/8	2	1	3/8		1/4	3/2	950		
53	52	309	315	1.5		3/4	3/4	Chord	12/8	2	1	3/8		1/4	3/2	951		
53	52	311	317	0.5		5/4	5/4	Chord	12/8	2	1	1/8		1/8	1	952		
53	52	623/2	635/2	0.5		11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	953		
54	53	312	318	0.5		0	0	Chord	12/8	1	1	1/8		1/8	1	954		
54	53	625/2	637/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	955		
54	53	313	319	0.5		1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	956		
54	53	627/2	639/2	1.5		3/8	3/8	Chord	12/8	1	1	3/8		1/4	3/2	957		
54	53	315	321	0.5		3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	958		
54	53	631/2	643/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	959		
54	53	316	322	0.5		1	1	Chord	12/8	1	1	1/8		1/8	1	960		
54	53	633/2	645/2	1.5		9/8	9/8	Chord	12/8	1	1	3/8		1/4	3/2	961		
54	53	312	318	1.5		0	0	Chord	12/8	2	1	3/8		1/4	3/2	962		
54	53	627/2	639/2	0.5		3/8	3/8	Chord	12/8	2	1	1/8		1/8	1	963		
54	53	314	320	0.5		1/2	1/2	Chord	12/8	2	1	1/8		1/8	1	964		
