mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text
25	25	197/2	197/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4	1/4	1	295		
25	25	199/2	199/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	296		
25	25	399/4	399/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	297		
25	25	96	96	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	298		
25	25	97	97	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	299		
25	25	98	98	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	300		
25	25	99	99	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	301		
26	26	100	100	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	302		
26	26	201/2	201/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	303		
26	26	101	101	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	304		
26	26	405/4	405/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	305		
26	26	203/2	203/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	306		
26	26	407/4	407/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32	1/32	1	307		
26	26	815/8	815/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32	1/32	1	308		
26	26	102	102	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	309		
26	26	205/2	205/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4	1/4	1	310		
26	26	207/2	207/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	311		
26	26	415/4	415/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	312		
26	26	100	100	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	313		
26	26	101	101	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	314		
26	26	102	102	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	315		
26	26	103	103	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	316		
27	27	104	104	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	317		
27	27	209/2	209/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	318		
27	27	105	105	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	319		
27	27	421/4	421/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	320		
27	27	211/2	211/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	321		
27	27	423/4	423/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32	1/32	1	322		
27	27	847/8	847/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32	1/32	1	323		
27	27	106	106	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	324		
27	27	213/2	213/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	325		
27	27	107	107	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	326		
27	27	429/4	429/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	327		
27	27	215/2	215/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	328		
27	27	431/4	431/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32	1/32	1	329		
27	27	863/8	863/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32	1/32	1	330		
27	27	104	104	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	331		
27	27	105	105	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	332		
27	27	106	106	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	333		
27	27	107	107	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	334		
28	28	108	108	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	335		
28	28	217/2	217/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	336		
28	28	109	109	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	337		
28	28	219/2	219/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	338		
28	28	110	110	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	339		
28	28	221/2	221/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	340		
28	28	111	111	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	341		
28	28	223/2	223/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	342		
28	28	108	108	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	343		
28	28	109	109	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	344		
28	28	110	110	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	345		
28	28	111	111	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	346		
29	29	112	112	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	347		
29	29	225/2	225/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	348		
29	29	113	113	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	349		
29	29	227/2	227/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	350		
29	29	114	114	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	351		
29	29	229/2	229/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	352		
29	29	459/4	459/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	353		
29	29	115	115	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	354		
29	29	231/2	231/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	355		
29	29	112	112	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	356		
29	29	113	113	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	357		
29	29	114	114	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	358		
29	29	231/2	231/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	359		
30	30	116	116	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	360		
30	30	233/2	233/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	361		
30	30	117	117	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	362		
30	30	235/2	235/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	363		
30	30	118	118	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	364		
30	30	237/2	237/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	365		
30	30	119	119	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	366		
30	30	239/2	239/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	367		
30	30	116	116	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	368		
30	30	233/2	233/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	369		
30	30	117	117	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	370		
30	30	235/2	235/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	371		
30	30	118	118	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	372		
31	31	120	120	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	373		
31	31	241/2	241/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	374		
31	31	121	121	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	375		
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	376		
31	31	122	122	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	377		
