mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
61	61	234	2.0	1/2	1/2	2/2	2	1		#viio65		C	iii		#viio65	#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
62	62	236	1.0	0	0	2/2	2	1		i(2)		C	iii		i(2)	i			2				m	0	1	2, -3, 1		0	2
62	62	237	3.0	1/4	1/4	2/2	2	1		i		C	iii		i	i							m	0	1	0, -3, 1		0	0
63	63	240	4.0	0	0	2/2	2	1		iv		C	iii		iv	iv							m	0	1	-1, -4, 0		-1	-1
64	64	244	3.0	0	0	2/2	2	1		V|HC}		C	iii		V	V					HC	}	M	0	1	1, 5, 2		1	1
64	64	247	1.0	3/4	3/4	2/2	2	1		i{		C	iii		i	i						{	m	0	1	0, -3, 1		0	0
65	65	248	3.0	0	0	2/2	2	1		V65		C	iii		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
65	65	251	1.0	3/4	3/4	2/2	2	1		V		C	iii		V	V							M	0	1	1, 5, 2		1	1
66	66	252	4.0	0	0	2/2	2	1		i		C	iii		i	i							m	0	1	0, -3, 1		0	0
67	67	256	3.0	0	0	2/2	2	1		V65		C	iii		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
67	67	259	1.0	3/4	3/4	2/2	2	1		V		C	iii		V	V							M	0	1	1, 5, 2		1	1
68	68	260	3.0	0	0	2/2	2	1		i}		C	iii		i	i						}	m	0	1	0, -3, 1		0	0
68	68	263	1.0	3/4	3/4	2/2	2	1		I.i/vi{		C	I		i/vi	i				vi		{	m	0	0	3, 0, 4		3	3
69	69	264	3.0	0	0	2/2	2	1		V65/vi		C	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
69	69	267	1.0	3/4	3/4	2/2	2	1		V/vi		C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
70	70	268	4.0	0	0	2/2	2	1		i/vi		C	I		i/vi	i				vi			m	0	0	3, 0, 4		3	3
71	71	272	3.0	0	0	2/2	2	1		V65/vi		C	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
71	71	275	1.0	3/4	3/4	2/2	2	1		V/vi		C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
72	72	276	2.0	0	0	2/2	2	1		i/vi	vi}	C	I		i/vi	i				vi			m	0	0	3, 0, 4		3	3
72	72	278	1.0	1/2	1/2	2/2	2	1		i(#7)/vi	vi(#7){	C	I		i(#7)/vi	i			#7	vi			m	0	0	3, 0, 4	8	3	3
72	72	279	1.0	3/4	3/4	2/2	2	1		i/vi	vi	C	I		i/vi	i				vi			m	0	0	3, 0, 4		3	3
73	73	280	4.0	0	0	2/2	2	1		IV{		C	I		IV	IV						{	M	0	0	-1, 3, 0		-1	-1
74	74	284	2.0	0	0	2/2	2	1		iii6(2)		C	I		iii6(2)	iii		6	2				m	0	0	1, 5, -1		4	1
74	74	286	1.0	1/2	1/2	2/2	2	1		iii6(#92)		C	I		iii6(#92)	iii		6	#92				m	0	0	1, 5, -1	6	4	1
74	74	287	1.0	3/4	3/4	2/2	2	1		iii6(2)		C	I		iii6(2)	iii		6	2				m	0	0	1, 5, -1		4	1
75	75	288	4.0	0	0	2/2	2	1		iii6		C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
76	76	292	2.0	0	0	2/2	2	1		ii6(2)		C	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
76	76	294	1.0	1/2	1/2	2/2	2	1		ii6(^92)		C	I		ii6(^92)	ii		6	^92				m	0	0	-1, 3, 4	4	2	-1
76	76	295	1.0	3/4	3/4	2/2	2	1		ii6(2)		C	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
77	77	296	4.0	0	0	2/2	2	1		ii6		C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
78	78	300	2.0	0	0	2/2	2	1		I6(2)		C	I		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
78	78	302	1.0	1/2	1/2	2/2	2	1		I6(#92)		C	I		I6(#92)	I		6	#92				M	0	0	4, 1, 2	9	0	4
78	78	303	1.0	3/4	3/4	2/2	2	1		I6(2)		C	I		I6(2)	I		6	2				M	0	0	4, 1, 2		0	4
79	79	304	4.0	0	0	2/2	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
80	80	308	8.0	0	0	2/2	2	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
82	82	316	2.0	0	0	2/2	2	1		V[V}{		C	I	V	V	V						}{	M	0	0	1, 5, 2		1	1
82	82	318	2.0	1/2	1/2	2/2	2	1		I		C	I	V	I	I							M	0	0	0, 4, 1		0	0
83	83	320	2.0	0	0	2/2	2	1		V		C	I	V	V	V							M	0	0	1, 5, 2		1	1
83	83	322	2.0	1/2	1/2	2/2	2	1		I		C	I	V	I	I							M	0	0	0, 4, 1		0	0
84	84	324	2.0	0	0	2/2	2	1		V		C	I	V	V	V							M	0	0	1, 5, 2		1	1
84	84	326	2.0	1/2	1/2	2/2	2	1		I		C	I	V	I	I							M	0	0	0, 4, 1		0	0
85	85	328	2.0	0	0	2/2	2	1		V		C	I	V	V	V							M	0	0	1, 5, 2		1	1
85	85	330	2.0	1/2	1/2	2/2	2	1		I		C	I	V	I	I							M	0	0	0, 4, 1		0	0
86	86	332	7.875	0	0	2/2	2	1		V		C	I	V	V	V							M	0	0	1, 5, 2		1	1
88	88	2719/8	3.0	0	0	2/2	2	1		V]|HC}		C	I	V	V	V					HC	}	M	0	0	1, 5, 2		1	1
88	88	2743/8	1.0	3/4	3/4	2/2	2	1		I{		C	I		I	I						{	M	0	0	0, 4, 1		0	0
89	89	2751/8	3.0	0	0	2/2	2	1		V65		C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
89	89	2775/8	1.0	3/4	3/4	2/2	2	1		V		C	I		V	V							M	0	0	1, 5, 2		1	1
90	90	2783/8	4.0	0	0	2/2	2	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
91	91	2815/8	3.0	0	0	2/2	2	1		V65		C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
91	91	2839/8	1.0	3/4	3/4	2/2	2	1		V		C	I		V	V							M	0	0	1, 5, 2		1	1
92	92	2847/8	3.0	0	0	2/2	2	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
92	92	2871/8	1.0	3/4	3/4	2/2	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
93	93	2879/8	2.0	0	0	2/2	2	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
93	93	2895/8	1.0	1/2	1/2	2/2	2	1		V(4)		C	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
93	93	2903/8	1.0	3/4	3/4	2/2	2	1		V		C	I		V	V							M	0	0	1, 5, 2		1	1
94	94	2911/8	1.0	0	0	2/2	2	1		I(^7)}		C	I		I(^7)	I			^7			}	M	0	0	0, 4, 1	5	0	0
94	94	2919/8	2.0	1/4	1/4	2/2	2	1		I|PAC		C	I		I	I					PAC		M	0	0	0, 4, 1		0	0
94	94	2935/8	1.0	3/4	3/4	2/2	2	1		i/i{		C	I		i/i	i				i		{	m	0	0	0, -3, 1		0	0
95	95	2943/8	3.0	0	0	2/2	2	1		V65/i		C	I		V65/i	V		65		i			Mm7	0	0	5, 2, -1, 1		1	5
95	95	2967/8	1.0	3/4	3/4	2/2	2	1		V/i		C	I		V/i	V				i			M	0	0	1, 5, 2		1	1
96	96	2975/8	4.0	0	0	2/2	2	1		i/i		C	I		i/i	i				i			m	0	0	0, -3, 1		0	0
97	97	3007/8	3.0	0	0	2/2	2	1		V65/i		C	I		V65/i	V		65		i			Mm7	0	0	5, 2, -1, 1		1	5
97	97	3031/8	1.0	3/4	3/4	2/2	2	1		V/i		C	I		V/i	V				i			M	0	0	1, 5, 2		1	1
98	98	3039/8	3.0	0	0	2/2	2	1		i/i		C	I		i/i	i				i			m	0	0	0, -3, 1		0	0
98	98	3063/8	1.0	3/4	3/4	2/2	2	1		i6/i		C	I		i6/i	i		6		i			m	0	0	-3, 1, 0		0	-3
99	99	3071/8	1.0	0	0	2/2	2	1		iv/i		C	I		iv/i	iv				i			m	0	0	-1, -4, 0		-1	-1
99	99	3079/8	1.0	1/4	1/4	2/2	2	1		iio6/i		C	I		iio6/i	ii	o	6		i			o	0	0	-1, -4, 2		2	-1
99	99	3087/8	1.0	1/2	1/2	2/2	2	1		V(64)/i		C	I		V(64)/i	V			64	i			M	0	0	1, 0, -3		1	1
99	99	3095/8	1.0	3/4	3/4	2/2	2	1		V/i		C	I		V/i	V				i			M	0	0	1, 5, 2		1	1
100	100	3103/8	2.0	0	0	2/2	2	1		I|PAC}{		C	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
100	100	3119/8	2.0	1/2	1/2	2/2	2	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
101	101	3135/8	2.0	0	0	2/2	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
101	101	3151/8	2.0	1/2	1/2	2/2	2	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
102	102	3167/8	2.0	0	0	2/2	2	1		I6(+7)		C	I		I6(+7)	I		6	+7				M	0	0	4, 1, 0	5	0	4
102	102	3183/8	2.0	1/2	1/2	2/2	2	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
103	103	3199/8	3.0	0	0	2/2	2	1		I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
103	103	3223/8	1.0	3/4	3/4	2/2	2	1		viio6		C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
104	104	3231/8	1.0	0	0	2/2	2	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
104	104	3239/8	1.0	1/4	1/4	2/2	2	1		ii6		C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
104	104	3247/8	1.0	1/2	1/2	2/2	2	1		V(64)		C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
