mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3/8	2	1	f.i{		f	i		i	i						{	m	1	1	0, -3, 1		0	0
4	4	0	0	3/8	2	1	iv		f	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
5	5	0	0	3/8	2	1	V		f	i		V	V							M	1	1	1, 5, 2		1	1
6	6	0	0	3/8	2	1	i		f	i		i	i							m	1	1	0, -3, 1		0	0
9	9	0	0	3/8	2	1	viio(b3)/V	V6(b5)/V	f	i		viio(b3)/V	vii	o		b3	V			o	1	1	6, -4, 0		6	6
10	10	0	0	3/8	2	1	V|HC}		f	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
11	11	0	0	3/8	2	1	V{		f	i		V	V						{	M	1	1	1, 5, 2		1	1
11	11	1/8	1/8	3/8	2	1	V(6)		f	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
11	11	1/4	1/4	3/8	2	1	V		f	i		V	V							M	1	1	1, 5, 2		1	1
12	12	0	0	3/8	2	1	iv		f	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
13	13	0	0	3/8	2	1	V		f	i		V	V							M	1	1	1, 5, 2		1	1
13	13	1/8	1/8	3/8	2	1	V(6)		f	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
13	13	1/4	1/4	3/8	2	1	V		f	i		V	V							M	1	1	1, 5, 2		1	1
14	14	0	0	3/8	2	1	iv		f	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
15	15	0	0	3/8	2	1	V		f	i		V	V							M	1	1	1, 5, 2		1	1
15	15	1/8	1/8	3/8	2	1	V(6)		f	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
15	15	1/4	1/4	3/8	2	1	V6		f	i		V6	V		6					M	1	1	5, 2, 1		1	5
16	16	0	0	3/8	2	1	i		f	i		i	i							m	1	1	0, -3, 1		0	0
16	16	1/4	1/4	3/8	2	1	i6	iv6/v	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
17	17	0	0	3/8	2	1	V/v		f	i		V/v	V				v			M	1	1	2, 6, 3		2	2
17	17	1/8	1/8	3/8	2	1	V(6)/v		f	i		V(6)/v	V			6	v			M	1	1	2, 6, -2		2	2
17	17	1/4	1/4	3/8	2	1	V6/v		f	i		V6/v	V		6		v			M	1	1	6, 3, 2		2	6
18	18	0	0	3/8	2	1	i/v		f	i		i/v	i				v			m	1	1	1, -2, 2		1	1
19	19	0	0	3/8	2	1	iv/v		f	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
20	20	0	0	3/8	2	1	V/v|HC}		f	i		V/v	V				v	HC	}	M	1	1	2, 6, 3		2	2
21	21	0	0	3/8	2	1	v.V7{		f	v		V7	V		7				{	Mm7	1	1	1, 5, 2, -1		1	1
22	22	0	0	3/8	2	1	i		f	v		i	i							m	1	1	0, -3, 1		0	0
23	23	0	0	3/8	2	1	V7		f	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
24	24	0	0	3/8	2	1	i		f	v		i	i							m	1	1	0, -3, 1		0	0
25	25	0	0	3/8	2	1	V7		f	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
26	26	0	0	3/8	2	1	i		f	v		i	i							m	1	1	0, -3, 1		0	0
26	26	1/4	1/4	3/8	2	1	i6		f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
27	27	0	0	3/8	2	1	iio6		f	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
27	27	1/8	1/8	3/8	2	1	V7		f	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
28	28	0	0	3/8	2	1	i|PAC}		f	v		i	i					PAC	}	m	1	1	0, -3, 1		0	0
29	29	0	0	3/8	2	1	V7{		f	v		V7	V		7				{	Mm7	1	1	1, 5, 2, -1		1	1
30	30	0	0	3/8	2	1	i		f	v		i	i							m	1	1	0, -3, 1		0	0
31	31	0	0	3/8	2	1	V7		f	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
32	32	0	0	3/8	2	1	i		f	v		i	i							m	1	1	0, -3, 1		0	0
33	33	0	0	3/8	2	1	V7		f	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
34	34	0	0	3/8	2	1	i		f	v		i	i							m	1	1	0, -3, 1		0	0
34	34	1/4	1/4	3/8	2	1	i6		f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
35	35	0	0	3/8	2	1	iio6		f	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
35	35	1/8	1/8	3/8	2	1	V7		f	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
36	36	0	0	3/8	2	1	i|PAC}		f	v		i	i					PAC	}	m	1	1	0, -3, 1		0	0
36	36	1/4	1/4	3/8	2	1	{		f	v									{		1	1				
37	37	0	0	3/8	2	1	iv64		f	v		iv64	iv		64					m	1	1	0, -1, -4		-1	0
38	38	0	0	3/8	2	1	i		f	v		i	i							m	1	1	0, -3, 1		0	0
39	39	0	0	3/8	2	1	ii%2		f	v		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
39	39	1/8	1/8	3/8	2	1	V6		f	v		V6	V		6					M	1	1	5, 2, 1		1	5
39	39	1/4	1/4	3/8	2	1	V		f	v		V	V							M	1	1	1, 5, 2		1	1
40	40	0	0	3/8	2	1	i		f	v		i	i							m	1	1	0, -3, 1		0	0
41	41	0	0	3/8	2	1	iv64		f	v		iv64	iv		64					m	1	1	0, -1, -4		-1	0
42	42	0	0	3/8	2	1	i		f	v		i	i							m	1	1	0, -3, 1		0	0
43	43	0	0	3/8	2	1	ii%2		f	v		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
43	43	1/8	1/8	3/8	2	1	V6		f	v		V6	V		6					M	1	1	5, 2, 1		1	5
43	43	1/4	1/4	3/8	2	1	V		f	v		V	V							M	1	1	1, 5, 2		1	1
44	44	0	0	3/8	2	1	i		f	v		i	i							m	1	1	0, -3, 1		0	0
45	45	0	0	3/8	2	1	iio6	ii%65	f	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
46	46	0	0	3/8	2	1	V|HC}		f	v		V	V					HC	}	M	1	1	1, 5, 2		1	1
46	46	1/4	1/4	3/8	2	1	V7{		f	v		V7	V		7				{	Mm7	1	1	1, 5, 2, -1		1	1
47	47	0	0	3/8	2	1	i64		f	v		i64	i		64					m	1	1	1, 0, -3		0	1
48	48	0	0	3/8	2	1	V		f	v		V	V							M	1	1	1, 5, 2		1	1
48	48	1/4	1/4	3/8	2	1	V7		f	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
49	49	0	0	3/8	2	1	i64		f	v		i64	i		64					m	1	1	1, 0, -3		0	1
50	50	0	0	3/8	2	1	V2		f	v		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
50	50	1/4	1/4	3/8	2	1	V7		f	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
51	51	0	0	3/8	2	1	i64		f	v		i64	i		64					m	1	1	1, 0, -3		0	1
52	52	0	0	3/8	2	1	i6		f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
52	52	1/4	1/4	3/8	2	1	V7		f	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
53	53	0	0	3/8	2	1	i64		f	v		i64	i		64					m	1	1	1, 0, -3		0	1
54	54	0	0	3/8	2	1	iio6(+4)		f	v		iio6(+4)	ii	o	6	+4				o	1	1	-1, -4, 2	1	2	-1
55	55	0	0	3/8	2	1	V7		f	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
56	56	0	0	3/8	2	1	i|PAC}		f	v		i	i					PAC	}	m	1	1	0, -3, 1		0	0
56	56	1/4	1/4	3/8	2	1	V7{		f	v		V7	V		7				{	Mm7	1	1	1, 5, 2, -1		1	1
57	57	0	0	3/8	2	1	i64		f	v		i64	i		64					m	1	1	1, 0, -3		0	1
58	58	0	0	3/8	2	1	V		f	v		V	V							M	1	1	1, 5, 2		1	1
58	58	1/4	1/4	3/8	2	1	V7		f	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
59	59	0	0	3/8	2	1	i64		f	v		i64	i		64					m	1	1	1, 0, -3		0	1
60	60	0	0	3/8	2	1	V2		f	v		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
