mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	3/4	4/4	2	1		g.i{		g	i		i	i						{	m	1	1	0, -3, 1		0	0
2	1	7/8	7/8	4/4	2	1		iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
3	2	0	0	4/4	2	1		V|HC}{		g	i		V	V					HC	}{	M	1	1	1, 5, 2		1	1
3	2	1/2	1/2	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
4	3	1/4	1/4	4/4	2	1		i65		g	i		i65	i		65					mm7	1	1	-3, 1, -2, 0		0	-3
4	3	1/2	1/2	4/4	2	1		iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
5	4	0	0	4/4	2	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
5	4	3/4	3/4	4/4	2	1		V65/III		g	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
6	5	0	0	4/4	2	1		III		g	i		III	III							M	1	1	-3, 1, -2		-3	-3
6	5	1/2	1/2	4/4	2	1		VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
7	6	0	0	4/4	2	1		VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
7	6	1/4	1/4	4/4	2	1		VIM65		g	i		VIM65	VI	M	65					MM7	1	1	0, -3, 1, -4		-4	0
7	6	1/2	1/2	4/4	2	1		iio		g	i		iio	ii	o						o	1	1	2, -1, -4		2	2
8	7	0	0	4/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
8	7	3/4	3/4	4/4	2	1		V65		g	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
9	8	0	0	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
9	8	3/8	3/8	4/4	2	1		iio6	iv	g	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
9	8	1/2	1/2	4/4	2	1		V|HC}{		g	i		V	V					HC	}{	M	1	1	1, 5, 2		1	1
9	8	5/8	5/8	4/4	2	1		V2		g	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
9	8	3/4	3/4	4/4	2	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
9	8	7/8	7/8	4/4	2	1		V64		g	i		V64	V		64					M	1	1	2, 1, 5		1	2
10	9	0	0	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
10	9	1/8	1/8	4/4	2	1		V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
10	9	1/4	1/4	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
10	9	3/8	3/8	4/4	2	1		V43		g	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
10	9	1/2	1/2	4/4	2	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
10	9	5/8	5/8	4/4	2	1		iv(+2)		g	i		iv(+2)	iv			+2				m	1	1	-1, -4, 0	1	-1	-1
10	9	3/4	3/4	4/4	2	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
10	9	7/8	7/8	4/4	2	1		V43		g	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
11	10	0	0	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
11	10	1/8	1/8	4/4	2	1		V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
11	10	1/4	1/4	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
11	10	3/8	3/8	4/4	2	1		V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
11	10	1/2	1/2	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
11	10	5/8	5/8	4/4	2	1		V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
11	10	3/4	3/4	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
11	10	7/8	7/8	4/4	2	1		V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
12	11	0	0	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
12	11	1/8	1/8	4/4	2	1		V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
12	11	1/4	1/4	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
12	11	3/8	3/8	4/4	2	1		V6		g	i		V6	V		6					M	1	1	5, 2, 1		1	5
12	11	1/2	1/2	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
12	11	3/4	3/4	4/4	2	1		iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
13	12	0	0	4/4	2	1		V|HC}{		g	i		V	V					HC	}{	M	1	1	1, 5, 2		1	1
13	12	1/4	1/4	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
13	12	1/2	1/2	4/4	2	1		iv(9)		g	i		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
13	12	3/4	3/4	4/4	2	1		V7/III		g	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
14	13	0	0	4/4	2	1		III(9)		g	i		III(9)	III			9				M	1	1	-3, 1, -2	-1	-3	-3
14	13	1/4	1/4	4/4	2	1		VIM7		g	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
14	13	1/2	1/2	4/4	2	1		iio(9)		g	i		iio(9)	ii	o		9				o	1	1	2, -1, -4	-3	2	2
14	13	3/4	3/4	4/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
15	14	0	0	4/4	2	1		i(9)		g	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
15	14	1/4	1/4	4/4	2	1		v.V7/III		g	v		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
15	14	1/2	1/2	4/4	2	1		III(9)		g	v		III(9)	III			9				M	1	1	-3, 1, -2	-1	-3	-3
15	14	3/4	3/4	4/4	2	1		VIM7		g	v		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
16	15	0	0	4/4	2	1		iio(9)		g	v		iio(9)	ii	o		9				o	1	1	2, -1, -4	-3	2	2
16	15	1/4	1/4	4/4	2	1		V7		g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
16	15	1/2	1/2	4/4	2	1		i|IAC}{		g	v		i	i					IAC	}{	m	1	1	0, -3, 1		0	0
16	15	3/4	3/4	4/4	2	1		#viio6(2)		g	v		#viio6(2)	#vii	o	6	2				o	1	1	2, -1, 0		5	2
17	16	0	0	4/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
17	16	1/4	1/4	4/4	2	1		iv		g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
17	16	1/2	1/2	4/4	2	1		V|HC}		g	v		V	V					HC	}	M	1	1	1, 5, 2		1	1
18	17	0	0	4/4	2	1		i6{		g	v		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
18	17	1/4	1/4	4/4	2	1		V6		g	v		V6	V		6					M	1	1	5, 2, 1		1	5
18	17	1/2	1/2	4/4	2	1		i		g	v		i	i							m	1	1	0, -3, 1		0	0
18	17	3/4	3/4	4/4	2	1		V43		g	v		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
19	18	0	0	4/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
19	18	3/8	3/8	4/4	2	1		iio6	iv	g	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
19	18	1/2	1/2	4/4	2	1		V		g	v		V	V							M	1	1	1, 5, 2		1	1
19	18	5/8	5/8	4/4	2	1		V2		g	v		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
19	18	3/4	3/4	4/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
19	18	7/8	7/8	4/4	2	1		iv		g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
20	19	0	0	4/4	2	1		V(64)		g	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
20	19	3/8	3/8	4/4	2	1		V		g	v		V	V							M	1	1	1, 5, 2		1	1
20	19	1/2	1/2	4/4	2	1		i|PAC}		g	v		i	i					PAC	}	m	1	1	0, -3, 1		0	0
21	19	0	3/4	4/4	2	1		{		g	v									{		1	1				
22	20	7/8	7/8	4/4	2	1		iio6	iv	g	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
23	21	0	0	4/4	2	1		V|HC}{		g	v		V	V					HC	}{	M	1	1	1, 5, 2		1	1
23	21	1/2	1/2	4/4	2	1		i		g	v		i	i							m	1	1	0, -3, 1		0	0
24	22	1/4	1/4	4/4	2	1		i65		g	v		i65	i		65					mm7	1	1	-3, 1, -2, 0		0	-3
24	22	1/2	1/2	4/4	2	1		iv		g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
25	23	0	0	4/4	2	1		VII		g	v		VII	VII							M	1	1	-2, 2, -1		-2	-2
25	23	3/4	3/4	4/4	2	1		III.V65/V		g	III		V65/V	V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
26	24	0	0	4/4	2	1		V7		g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
26	24	1/4	1/4	4/4	2	1		V65		g	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
26	24	1/2	1/2	4/4	2	1		I|IAC}		g	III		I	I					IAC	}	M	1	0	0, 4, 1		0	0
27	25	0	0	4/4	2	1		V6/IV{		g	III		V6/IV	V		6		IV		{	M	1	0	4, 1, 0		0	4
27	25	1/2	1/2	4/4	2	1		IV		g	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
27	25	3/4	3/4	4/4	2	1		V6/IV		g	III		V6/IV	V		6		IV			M	1	0	4, 1, 0		0	4
