mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0.5	0	1/8	3/4	2	1	b.V{	b	i		V	V						{	M	1	1	1, 5, 2		1	1
1	0	1/2	1.0	1/8	1/4	3/4	2	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
1	0	3/2	0.5	3/8	1/2	3/4	2	1	#viio6(2)	b	i		#viio6(2)	#vii	o	6	2				o	1	1	2, -1, 0		5	2
1	0	2	0.5	1/2	5/8	3/4	2	1	#viio6	b	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
2	1	5/2	1.0	0	0	3/4	2	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
2	1	7/2	1.0	1/4	1/4	3/4	2	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
2	1	9/2	1.0	1/2	1/2	3/4	2	1	#viio6	b	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
3	2	11/2	1.0	0	0	3/4	2	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
3	2	13/2	0.5	1/4	1/4	3/4	2	1	iio6	b	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
3	2	7	0.5	3/8	3/8	3/4	2	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
3	2	15/2	0.5	1/2	1/2	3/4	2	1	V(64)	b	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
3	2	8	0.5	5/8	5/8	3/4	2	1	V7	b	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
4	3	17/2	3.0	0	0	3/4	2	1	i|PAC}{	b	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
5	4	23/2	3.0	0	0	3/4	2	1	v6	b	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
6	5	29/2	3.0	0	0	3/4	2	1	iv6	b	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
7	6	35/2	1.0	0	0	3/4	2	1	V|HC}	b	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
7	6	18	0.0	1/8	1/8	3/4	2	1	{	b	i									{		1	1				
7	6	37/2	1.0	1/4	1/4	3/4	2	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
7	6	39/2	0.5	1/2	1/2	3/4	2	1	#viio6(2)	b	i		#viio6(2)	#vii	o	6	2				o	1	1	2, -1, 0		5	2
