mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4/4	2	1		D.I6{		D	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
1	1	1/4	1/4	4/4	2	1		V7		D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1	1	1/2	1/2	4/4	2	1		I		D	I		I	I							M	0	0	0, 4, 1		0	0
1	1	3/4	3/4	4/4	2	1		V		D	I		V	V							M	0	0	1, 5, 2		1	1
2	2	0	0	4/4	2	1		I6		D	I		I6	I		6					M	0	0	4, 1, 0		0	4
2	2	1/4	1/4	4/4	2	1		V7		D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
2	2	1/2	1/2	4/4	2	1		I		D	I		I	I							M	0	0	0, 4, 1		0	0
2	2	3/4	3/4	4/4	2	1		V		D	I		V	V							M	0	0	1, 5, 2		1	1
3	3	0	0	4/4	2	1		I6		D	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	3	1/4	1/4	4/4	2	1		IV		D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	3	1/2	1/2	4/4	2	1		V6		D	I		V6	V		6					M	0	0	5, 2, 1		1	5
3	3	3/4	3/4	4/4	2	1		V7		D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	4	0	0	4/4	2	1		I6		D	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	4	1/4	1/4	4/4	2	1		IV		D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
4	4	1/2	1/2	4/4	2	1		V6		D	I		V6	V		6					M	0	0	5, 2, 1		1	5
4	4	3/4	3/4	4/4	2	1		V7		D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	5	0	0	4/4	2	1		I		D	I		I	I							M	0	0	0, 4, 1		0	0
5	5	1/4	1/4	4/4	2	1		ii65		D	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
5	5	1/2	1/2	4/4	2	1		V|HC}		D	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
6	6	0	0	4/4	2	1		V.I{		D	V		I	I						{	M	0	0	0, 4, 1		0	0
6	6	1/4	1/4	4/4	2	1		IV		D	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
6	6	1/2	1/2	4/4	2	1		I		D	V		I	I							M	0	0	0, 4, 1		0	0
6	6	3/4	3/4	4/4	2	1		IV		D	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
7	7	0	0	4/4	2	1		I		D	V		I	I							M	0	0	0, 4, 1		0	0
7	7	1/4	1/4	4/4	2	1		IV		D	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
7	7	1/2	1/2	4/4	2	1		I		D	V		I	I							M	0	0	0, 4, 1		0	0
7	7	3/4	3/4	4/4	2	1		IV		D	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	8	0	0	4/4	2	1		I		D	V		I	I							M	0	0	0, 4, 1		0	0
8	8	1/4	1/4	4/4	2	1		IV		D	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	8	1/2	1/2	4/4	2	1		V|HC}{		D	V		V	V					HC	}{	M	0	0	1, 5, 2		1	1
9	9	0	0	4/4	2	1		V7		D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	9	1/2	1/2	4/4	2	1		V		D	V		V	V							M	0	0	1, 5, 2		1	1
10	10	1/2	1/2	4/4	2	1		V7		D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	11	0	0	4/4	2	1		V		D	V		V	V							M	0	0	1, 5, 2		1	1
12	12	0	0	4/4	2	1		I}{		D	V		I	I						}{	M	0	0	0, 4, 1		0	0
12	12	1/4	1/4	4/4	2	1		V6		D	V		V6	V		6					M	0	0	5, 2, 1		1	5
12	12	1/2	1/2	4/4	2	1		IV6(+9)	vii(+7)	D	V		IV6(+9)	IV		6	+9				M	0	0	3, 0, -1	1	-1	3
12	12	3/4	3/4	4/4	2	1		V		D	V		V	V							M	0	0	1, 5, 2		1	1
13	13	0	0	4/4	2	1		IV(+9)}		D	V		IV(+9)	IV			+9			}	M	0	0	-1, 3, 0	1	-1	-1
13	13	1/4	1/4	4/4	2	1		I6		D	V		I6	I		6					M	0	0	4, 1, 0		0	4
13	13	1/2	1/2	4/4	2	1		V43		D	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
13	13	3/4	3/4	4/4	2	1		I		D	V		I	I							M	0	0	0, 4, 1		0	0
