mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3/4	2	1		g.i{		g	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	1/4	1/4	3/4	2	1		V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
1	1	1/2	1/2	3/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
2	2	0	0	3/4	2	1		i(4)		g	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
2	2	1/4	1/4	3/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
2	2	1/2	1/2	3/4	2	1		i6}		g	i		i6	i		6				}	m	1	1	-3, 1, 0		0	-3
3	3	0	0	3/4	2	1		VII6{		g	i		VII6	VII		6				{	M	1	1	2, -1, -2		-2	2
3	3	1/4	1/4	3/4	2	1		i(7)		g	i		i(7)	i			7				m	1	1	0, -3, 1	-2	0	0
3	3	7/16	7/16	3/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
3	3	1/2	1/2	3/4	2	1		viio6/VII		g	i		viio6/VII	vii	o	6		VII			o	1	1	0, -3, 3		3	0
4	4	0	0	3/4	2	1		VII(4)		g	i		VII(4)	VII			4				M	1	1	-2, -3, -1		-2	-2
4	4	1/4	1/4	3/4	2	1		VII		g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
4	4	1/2	1/2	3/4	2	1		VII6}		g	i		VII6	VII		6				}	M	1	1	2, -1, -2		-2	2
5	5	0	0	3/4	2	1		iv{		g	i		iv	iv						{	m	1	1	-1, -4, 0		-1	-1
5	5	1/4	1/4	3/4	2	1		III6(4)		g	i		III6(4)	III		6	4				M	1	1	-4, -2, -3		-3	-4
5	5	7/16	7/16	3/4	2	1		III6		g	i		III6	III		6					M	1	1	1, -2, -3		-3	1
5	5	1/2	1/2	3/4	2	1		iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
6	6	0	0	3/4	2	1		V2/III		g	i		V2/III	V		2		III			Mm7	1	1	-4, -2, 2, -1		-2	-4
6	6	1/4	1/4	3/4	2	1		III6		g	i		III6	III		6					M	1	1	1, -2, -3		-3	1
6	6	1/2	1/2	3/4	2	1		iio6(2)		g	i		iio6(2)	ii	o	6	2				o	1	1	-1, -4, -3		2	-1
6	6	11/16	11/16	3/4	2	1		iio6		g	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
7	7	0	0	3/4	2	1		i6(2)		g	i		i6(2)	i		6	2				m	1	1	-3, 1, 2		0	-3
7	7	3/16	3/16	3/4	2	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
7	7	1/4	1/4	3/4	2	1		#viio6(2)		g	i		#viio6(2)	#vii	o	6	2				o	1	1	2, -1, 0		5	2
7	7	7/16	7/16	3/4	2	1		#viio6		g	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
7	7	1/2	1/2	3/4	2	1		i(#7)		g	i		i(#7)	i			#7				m	1	1	0, -3, 1	5	0	0
7	7	11/16	11/16	3/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
8	8	0	0	3/4	2	1		V(4)|HC}		g	i		V(4)	V			4		HC	}	M	1	1	1, 0, 2		1	1
8	8	1/4	1/4	3/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
9	9	0	0	3/4	2	1		i{		g	i		i	i						{	m	1	1	0, -3, 1		0	0
9	9	1/4	1/4	3/4	2	1		V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
9	9	1/2	1/2	3/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
10	10	0	0	3/4	2	1		i(4)		g	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
10	10	1/4	1/4	3/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
10	10	1/2	1/2	3/4	2	1		i6}		g	i		i6	i		6				}	m	1	1	-3, 1, 0		0	-3
11	11	0	0	3/4	2	1		VII6{		g	i		VII6	VII		6				{	M	1	1	2, -1, -2		-2	2
11	11	1/4	1/4	3/4	2	1		i(7)		g	i		i(7)	i			7				m	1	1	0, -3, 1	-2	0	0
11	11	1/2	1/2	3/4	2	1		viio6/VII		g	i		viio6/VII	vii	o	6		VII			o	1	1	0, -3, 3		3	0
12	12	0	0	3/4	2	1		v.i6(6)		g	v		i6(6)	i		6	6				m	1	1	-3, -4, 0		0	-3
12	12	1/4	1/4	3/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
13	13	0	0	3/4	2	1		iio65(2)		g	v		iio65(2)	ii	o	65	2				o7	1	1	-1, -4, -7, -3		2	-1
13	13	1/4	1/4	3/4	2	1		iio65		g	v		iio65	ii	o	65					o7	1	1	-1, -4, -7, 2		2	-1
13	13	1/2	1/2	3/4	2	1		iv6(6)		g	v		iv6(6)	iv		6	6				m	1	1	-4, 2, -1		-1	-4
13	13	11/16	11/16	3/4	2	1		iv6		g	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
14	14	0	0	3/4	2	1		V(4)		g	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
14	14	1/4	1/4	3/4	2	1		V		g	v		V	V							M	1	1	1, 5, 2		1	1
14	14	1/2	1/2	3/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
15	15	0	0	3/4	2	1		iio6(2)		g	v		iio6(2)	ii	o	6	2				o	1	1	-1, -4, -3		2	-1
15	15	3/16	3/16	3/4	2	1		iio6		g	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
15	15	1/4	1/4	3/4	2	1		V(6)		g	v		V(6)	V			6				M	1	1	1, 5, -3		1	1
15	15	7/16	7/16	3/4	2	1		V(64)		g	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
15	15	1/2	1/2	3/4	2	1		V7(4)		g	v		V7(4)	V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
15	15	11/16	11/16	3/4	2	1		V7		g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
16	16	0	0	3/4	2	1		i(4)|PAC}		g	v		i(4)	i			4		PAC	}	m	1	1	0, -1, 1		0	0
16	16	1/4	1/4	3/4	2	1		i		g	v		i	i							m	1	1	0, -3, 1		0	0
16	16	1/2	1/2	3/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
17	17	0	0	3/4	2	1		iio6(2){		g	v		iio6(2)	ii	o	6	2			{	o	1	1	-1, -4, -3		2	-1
17	17	1/4	1/4	3/4	2	1		iio6		g	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
17	17	1/2	1/2	3/4	2	1		iv6(6)		g	v		iv6(6)	iv		6	6				m	1	1	-4, 2, -1		-1	-4
17	17	11/16	11/16	3/4	2	1		iv6		g	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
18	18	0	0	3/4	2	1		V(4)		g	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
18	18	1/4	1/4	3/4	2	1		V7		g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
18	18	1/2	1/2	3/4	2	1		i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
19	19	0	0	3/4	2	1		iio6(2)		g	v		iio6(2)	ii	o	6	2				o	1	1	-1, -4, -3		2	-1
19	19	3/16	3/16	3/4	2	1		iio6		g	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
19	19	1/4	1/4	3/4	2	1		V(6)		g	v		V(6)	V			6				M	1	1	1, 5, -3		1	1
19	19	7/16	7/16	3/4	2	1		V(64)		g	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
19	19	1/2	1/2	3/4	2	1		V7(4)		g	v		V7(4)	V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
19	19	11/16	11/16	3/4	2	1		V7		g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
20	20	0	0	3/4	2	1		I(#74)|PAC}		g	v		I(#74)	I			#74		PAC	}	M	1	1	0, -1, 1	5	0	0
20	20	3/16	3/16	3/4	2	1		I(4)		g	v		I(4)	I			4				M	1	1	0, -1, 1		0	0
