mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
28	28	81/2	81/2	1.0	0	0	3/8	2	1	I		A	V		I		I							M	0	0	0, 4, 1		0	0
28	28	83/2	83/2	0.5	1/4	1/4	3/8	2	1	I(64)		A	V		I(64)		I			64				M	0	0	0, -1, 3		0	0
29	29	42	42	1.0	0	0	3/8	2	1	I		A	V		I		I							M	0	0	0, 4, 1		0	0
29	29	43	43	0.5	1/4	1/4	3/8	2	1	I(64)		A	V		I(64)		I			64				M	0	0	0, -1, 3		0	0
30	30	87/2	87/2	1.5	0	0	3/8	2	1	I		A	V		I		I							M	0	0	0, 4, 1		0	0
31	31	45	45	1.5	0	0	3/8	2	1	V		A	V		V		V							M	0	0	1, 5, 2		1	1
32	32	93/2	93/2	0.5	0	0	3/8	2	1	I		A	V		I		I							M	0	0	0, 4, 1		0	0
32	32	47	47	0.5	1/8	1/8	3/8	2	1	V(64)		A	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
32	32	95/2	95/2	0.5	1/4	1/4	3/8	2	1	V		A	V		V		V							M	0	0	1, 5, 2		1	1
33	33	48	48	0.5	0	0	3/8	2	1	I[I|PAC}		A	V	I	I		I					PAC	}	M	0	0	0, 4, 1		0	0
33	33	97/2	97/2	0.5	1/8	1/8	3/8	2	1	IV		A	V	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
33	33	49	49	0.5	1/4	1/4	3/8	2	1	I		A	V	I	I		I							M	0	0	0, 4, 1		0	0
34	34	99/2	99/2	0.5	0	0	3/8	2	1	ii		A	V	I	ii		ii							m	0	0	2, -1, 3		2	2
34	34	50	50	0.5	1/8	1/8	3/8	2	1	I		A	V	I	I		I							M	0	0	0, 4, 1		0	0
34	34	101/2	101/2	0.5	1/4	1/4	3/8	2	1	viio		A	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5
35	35	51	51	1.5	0	0	3/8	2	1	I]		A	V	I	I		I							M	0	0	0, 4, 1		0	0
36	36	105/2	105/2	4.5	0	0	3/8	2	1	I.V{		A	I		V		V						{	M	0	0	1, 5, 2		1	1
39	39	57	57	1.5	0	0	3/8	2	1	viio6		A	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
40	40	117/2	117/2	0.5	0	0	3/8	2	1	I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
40	40	59	59	0.5	1/8	1/8	3/8	2	1	ii7		A	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
40	40	119/2	119/2	0.5	1/4	1/4	3/8	2	1	V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
41	41	60	60	1.5	0	0	3/8	2	1	I|IAC}{		A	I		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
42	42	123/2	123/2	1.5	0	0	3/8	2	1	IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
43	43	63	63	1.5	0	0	3/8	2	1	I		A	I		I		I							M	0	0	0, 4, 1		0	0
44	44	129/2	129/2	1.5	0	0	3/8	2	1	IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
45	45	66	66	2.0	0	0	3/8	2	1	I}		A	I		I		I						}	M	0	0	0, 4, 1		0	0
46	46	135/2	135/2	0.0	0	0	3/8	2	1	{		A	I										{		0	0				
46	46	68	68	0.5	1/8	1/8	3/8	2	1	V6		A	I		V6		V		6					M	0	0	5, 2, 1		1	5
46	46	137/2	137/2	0.5	1/4	1/4	3/8	2	1	#viio6/v		A	I		#viio6/v		#vii	o	6		v			o	0	0	3, 0, 6		6	3
47	47	69	69	0.5	0	0	3/8	2	1	i/v		A	I		i/v		i				v			m	0	0	1, -2, 2		1	1
47	47	139/2	139/2	0.5	1/8	1/8	3/8	2	1	i6/ii		A	I		i6/ii		i		6		ii			m	0	0	-1, 3, 2		2	-1
47	47	70	70	0.5	1/4	1/4	3/8	2	1	#viio6/ii		A	I		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
48	48	141/2	141/2	0.5	0	0	3/8	2	1	i/ii		A	I		i/ii		i				ii			m	0	0	2, -1, 3		2	2
48	48	71	71	0.5	1/8	1/8	3/8	2	1	i6/vi		A	I		i6/vi		i		6		vi			m	0	0	0, 4, 3		3	0
48	48	143/2	143/2	0.5	1/4	1/4	3/8	2	1	#viio6/vi		A	I		#viio6/vi		#vii	o	6		vi			o	0	0	5, 2, 8		8	5
49	49	72	72	1.0	0	0	3/8	2	1	V/ii		A	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
49	49	73	73	0.5	1/4	1/4	3/8	2	1	i6/ii		A	I		i6/ii		i		6		ii			m	0	0	-1, 3, 2		2	-1
50	50	147/2	147/2	0.5	0	0	3/8	2	1	iio6/ii		A	I		iio6/ii		ii	o	6		ii			o	0	0	1, -2, 4		4	1
50	50	74	74	0.5	1/8	1/8	3/8	2	1	V(64)/ii		A	I		V(64)/ii		V			64	ii			M	0	0	3, 2, -1		3	3
50	50	149/2	149/2	0.5	1/4	1/4	3/8	2	1	V7/ii		A	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
51	51	75	75	1.0	0	0	3/8	2	1	V/V		A	I		V/V		V				V			M	0	0	2, 6, 3		2	2
51	51	76	76	0.5	1/4	1/4	3/8	2	1	I6/V		A	I		I6/V		I		6		V			M	0	0	5, 2, 1		1	5
52	52	153/2	153/2	0.5	0	0	3/8	2	1	ii6/V		A	I		ii6/V		ii		6		V			m	0	0	0, 4, 3		3	0
52	52	77	77	0.5	1/8	1/8	3/8	2	1	V(4)/V		A	I		V(4)/V		V			4	V			M	0	0	2, 1, 3		2	2
52	52	155/2	155/2	0.5	1/4	1/4	3/8	2	1	V7/V		A	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
53	53	78	78	1.0	0	0	3/8	2	1	V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	53	79	79	0.5	1/4	1/4	3/8	2	1	I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
54	54	159/2	159/2	0.5	0	0	3/8	2	1	ii6		A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
54	54	80	80	0.5	1/8	1/8	3/8	2	1	V(64)		A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
54	54	161/2	161/2	0.5	1/4	1/4	3/8	2	1	V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	55	81	81	1.5	0	0	3/8	2	1	I|PAC}{		A	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
56	56	165/2	165/2	1.5	0	0	3/8	2	1	IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
57	57	84	84	1.5	0	0	3/8	2	1	I		A	I		I		I							M	0	0	0, 4, 1		0	0
58	58	171/2	171/2	1.5	0	0	3/8	2	1	IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
59	59	87	87	2.0	0	0	3/8	2	1	I}		A	I		I		I						}	M	0	0	0, 4, 1		0	0
60	60	177/2	177/2	0.0	0	0	3/8	2	1	{		A	I										{		0	0				
60	60	89	89	0.5	1/8	1/8	3/8	2	1	V6		A	I		V6		V		6					M	0	0	5, 2, 1		1	5
60	60	179/2	179/2	0.5	1/4	1/4	3/8	2	1	viio6/V		A	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
61	61	90	90	1.5	0	0	3/8	2	1	V		A	I		V		V							M	0	0	1, 5, 2		1	1
62	62	183/2	183/2	1.5	0	0	3/8	2	1	I		A	I		I		I							M	0	0	0, 4, 1		0	0
63	63	93	93	1.5	0	0	3/8	2	1	V		A	I		V		V							M	0	0	1, 5, 2		1	1
64	64	189/2	189/2	1.5	0	0	3/8	2	1	I		A	I		I		I							M	0	0	0, 4, 1		0	0
65	65	96	96	1.0	0	0	3/8	2	1	V|HC}{		A	I		V		V					HC	}{	M	0	0	1, 5, 2		1	1
65	65	97	97	0.5	1/4	1/4	3/8	2	1	V(64)		A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
66	66	195/2	195/2	1.0	0	0	3/8	2	1	V		A	I		V		V							M	0	0	1, 5, 2		1	1
66	66	197/2	197/2	0.5	1/4	1/4	3/8	2	1	V(64)		A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
67	67	99	99	1.0	0	0	3/8	2	1	V		A	I		V		V							M	0	0	1, 5, 2		1	1
67	67	100	100	0.5	1/4	1/4	3/8	2	1	V(64)		A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
68	68	201/2	201/2	1.0	0	0	3/8	2	1	V		A	I		V		V							M	0	0	1, 5, 2		1	1
68	68	203/2	203/2	0.5	1/4	1/4	3/8	2	1	I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
69	69	102	102	0.5	0	0	3/8	2	1	ii6		A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
69	69	205/2	205/2	0.5	1/8	1/8	3/8	2	1	V(64)		A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
69	69	103	103	0.5	1/4	1/4	3/8	2	1	V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
70	70	207/2	207/2	0.5	0	0	3/8	2	1	I|PAC}{		A	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
70	70	104	104	0.5	1/8	1/8	3/8	2	1	IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
70	70	209/2	209/2	0.5	1/4	1/4	3/8	2	1	I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
71	71	105	105	0.5	0	0	3/8	2	1	ii		A	I		ii		ii							m	0	0	2, -1, 3		2	2
71	71	211/2	211/2	0.5	1/8	1/8	3/8	2	1	I		A	I		I		I							M	0	0	0, 4, 1		0	0
71	71	106	106	0.5	1/4	1/4	3/8	2	1	viio		A	I		viio		vii	o						o	0	0	5, 2, -1		5	5
72	72	213/2	213/2	0.5	0	0	3/8	2	1	I		A	I		I		I							M	0	0	0, 4, 1		0	0
72	72	107	107	0.5	1/8	1/8	3/8	2	1	IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
72	72	215/2	215/2	0.5	1/4	1/4	3/8	2	1	I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
73	73	108	108	0.5	0	0	3/8	2	1	ii		A	I		ii		ii							m	0	0	2, -1, 3		2	2
73	73	217/2	217/2	0.5	1/8	1/8	3/8	2	1	I		A	I		I		I							M	0	0	0, 4, 1		0	0
73	73	109	109	0.5	1/4	1/4	3/8	2	1	V		A	I		V		V							M	0	0	1, 5, 2		1	1
74	74	219/2	219/2	1.5	0	0	3/8	2	1	I}		A	I		I		I						}	M	0	0	0, 4, 1		0	0
