mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3/8	2	1		a.i{		a	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	1/4	1/4	3/8	2	1		V		a	i		V	V							M	1	1	1, 5, 2		1	1
2	2	0	0	3/8	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
2	2	1/4	1/4	3/8	2	1		V7		a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
3	3	0	0	3/8	2	1		i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	3	1/8	1/8	3/8	2	1		iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
3	3	1/4	1/4	3/8	2	1		#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
4	4	0	0	3/8	2	1		i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	4	1/8	1/8	3/8	2	1		iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
4	4	1/4	1/4	3/8	2	1		#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
5	5	0	0	3/8	2	1		i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
5	5	1/8	1/8	3/8	2	1		iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
5	5	1/4	1/4	3/8	2	1		#viio6		a	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
6	6	0	0	3/8	2	1		i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
6	6	1/8	1/8	3/8	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
6	6	1/4	1/4	3/8	2	1		i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
7	7	0	0	3/8	2	1		iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
7	7	1/8	1/8	3/8	2	1		V6		a	i		V6	V		6					M	1	1	5, 2, 1		1	5
7	7	1/4	1/4	3/8	2	1		V7		a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
8	8	0	0	3/8	2	1		i|IAC}		a	i		i	i					IAC	}	m	1	1	0, -3, 1		0	0
9	9	0	0	3/8	2	1		iv{		a	i		iv	iv						{	m	1	1	-1, -4, 0		-1	-1
10	10	0	0	3/8	2	1		i		a	i		i	i							m	1	1	0, -3, 1		0	0
11	11	0	0	3/8	2	1		iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
12	12	0	0	3/8	2	1		i}		a	i		i	i						}	m	1	1	0, -3, 1		0	0
13	13	0	0	3/8	2	1		iv6{		a	i		iv6	iv		6				{	m	1	1	-4, 0, -1		-1	-4
13	13	1/8	1/8	3/8	2	1		i64		a	i		i64	i		64					m	1	1	1, 0, -3		0	1
13	13	1/4	1/4	3/8	2	1		iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
14	14	0	0	3/8	2	1		V(+4)		a	i		V(+4)	V			+4				M	1	1	1, 5, 2	0	1	1
14	14	1/8	1/8	3/8	2	1		iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
14	14	1/4	1/4	3/8	2	1		i6		a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
15	15	0	0	3/8	2	1		iv		a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
15	15	1/8	1/8	3/8	2	1		V(64)		a	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
15	15	1/4	1/4	3/8	2	1		V		a	i		V	V							M	1	1	1, 5, 2		1	1
16	16	0	0	3/8	2	1		i|IAC}		a	i		i	i					IAC	}	m	1	1	0, -3, 1		0	0
17	17	0	0	3/8	2	1		III.IV{		a	III		IV	IV						{	M	1	0	-1, 3, 0		-1	-1
18	18	0	0	3/8	2	1		I6		a	III		I6	I		6					M	1	0	4, 1, 0		0	4
19	19	0	0	3/8	2	1		viio6		a	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
20	20	0	0	3/8	2	1		I		a	III		I	I							M	1	0	0, 4, 1		0	0
21	21	0	0	3/8	2	1		IV		a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
22	22	0	0	3/8	2	1		I6		a	III		I6	I		6					M	1	0	4, 1, 0		0	4
23	23	0	0	3/8	2	1		viio6(+9)		a	III		viio6(+9)	vii	o	6	+9				o	1	0	2, -1, 5	0	5	2
24	24	0	0	3/8	2	1		I		a	III		I	I							M	1	0	0, 4, 1		0	0
25	25	0	0	3/8	2	1		V		a	III		V	V							M	1	0	1, 5, 2		1	1
25	25	1/8	1/8	3/8	2	1		V2	viio64	a	III		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
25	25	1/4	1/4	3/8	2	1		I6		a	III		I6	I		6					M	1	0	4, 1, 0		0	4
26	26	0	0	3/8	2	1		IV		a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
26	26	1/8	1/8	3/8	2	1		V64		a	III		V64	V		64					M	1	0	2, 1, 5		1	2
26	26	1/4	1/4	3/8	2	1		I6		a	III		I6	I		6					M	1	0	4, 1, 0		0	4
27	27	0	0	3/8	2	1		IV		a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
27	27	1/8	1/8	3/8	2	1		ii(4)		a	III		ii(4)	ii			4				m	1	0	2, 1, 3		2	2
27	27	1/4	1/4	3/8	2	1		viio		a	III		viio	vii	o						o	1	0	5, 2, -1		5	5
28	28	0	0	3/8	2	1		I}{		a	III		I	I						}{	M	1	0	0, 4, 1		0	0
28	28	1/8	1/8	3/8	2	1		IV		a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
28	28	1/4	1/4	3/8	2	1		viio6		a	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
29	29	0	0	3/8	2	1		I6		a	III		I6	I		6					M	1	0	4, 1, 0		0	4
29	29	1/8	1/8	3/8	2	1		IV		a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
29	29	1/4	1/4	3/8	2	1		viio6		a	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
