mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.0	0	0	4/4	2	1	f#.i{	f#	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	1	1	1.0	1/4	1/4	4/4	2	1	V	f#	i		V	V							M	1	1	1, 5, 2		1	1
1	1	2	2	1.0	1/2	1/2	4/4	2	1	i	f#	i		i	i							m	1	1	0, -3, 1		0	0
1	1	3	3	1.0	3/4	3/4	4/4	2	1	V	f#	i		V	V							M	1	1	1, 5, 2		1	1
2	2	4	4	1.0	0	0	4/4	2	1	i	f#	i		i	i							m	1	1	0, -3, 1		0	0
2	2	5	5	1.0	1/4	1/4	4/4	2	1	V	f#	i		V	V							M	1	1	1, 5, 2		1	1
2	2	6	6	1.0	1/2	1/2	4/4	2	1	i	f#	i		i	i							m	1	1	0, -3, 1		0	0
2	2	7	7	1.0	3/4	3/4	4/4	2	1	V	f#	i		V	V							M	1	1	1, 5, 2		1	1
3	3	8	8	1.0	0	0	4/4	2	1	i|IAC}{	f#	i		i	i					IAC	}{	m	1	1	0, -3, 1		0	0
3	3	9	9	1.0	1/4	1/4	4/4	2	1	iv	f#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
3	3	10	10	1.0	1/2	1/2	4/4	2	1	V/III	f#	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
3	3	11	11	1.0	3/4	3/4	4/4	2	1	I/III	f#	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
4	4	12	12	0.5	0	0	4/4	2	1	IV/III	f#	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
4	4	25/2	25/2	0.5	1/8	1/8	4/4	2	1	I6/III	f#	i		I6/III	I		6		III			M	1	1	1, -2, -3		-3	1
4	4	13	13	0.5	1/4	1/4	4/4	2	1	ii7/III	f#	i		ii7/III	ii		7		III			mm7	1	1	-1, -4, 0, -3		-1	-1
4	4	27/2	27/2	0.5	3/8	3/8	4/4	2	1	V7/III	f#	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
4	4	14	14	1.0	1/2	1/2	4/4	2	1	I/III|PAC}{	f#	i		I/III	I				III	PAC	}{	M	1	1	-3, 1, -2		-3	-3
4	4	15	15	1.0	3/4	3/4	4/4	2	1	V/III	f#	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
5	5	16	16	1.0	0	0	4/4	2	1	I/III}	f#	i		I/III	I				III		}	M	1	1	-3, 1, -2		-3	-3
5	5	17	17	1.0	1/4	1/4	4/4	2	1	V/III	f#	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
5	5	18	18	1.0	1/2	1/2	4/4	2	1	i/iv{	f#	i		i/iv	i				iv		{	m	1	1	-1, -4, 0		-1	-1
5	5	19	19	1.0	3/4	3/4	4/4	2	1	V/iv	f#	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
6	6	20	20	1.0	0	0	4/4	2	1	i/iv}	f#	i		i/iv	i				iv		}	m	1	1	-1, -4, 0		-1	-1
6	6	21	21	1.0	1/4	1/4	4/4	2	1	V/iv	f#	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
6	6	22	22	1.0	1/2	1/2	4/4	2	1	i/v{	f#	i		i/v	i				v		{	m	1	1	1, -2, 2		1	1
6	6	23	23	1.0	3/4	3/4	4/4	2	1	V/v	f#	i		V/v	V				v			M	1	1	2, 6, 3		2	2
7	7	24	24	1.0	0	0	4/4	2	1	i/v}	f#	i		i/v	i				v		}	m	1	1	1, -2, 2		1	1
7	7	25	25	1.0	1/4	1/4	4/4	2	1	V/v	f#	i		V/v	V				v			M	1	1	2, 6, 3		2	2
7	7	26	26	1.0	1/2	1/2	4/4	2	1	V{	f#	i		V	V						{	M	1	1	1, 5, 2		1	1
7	7	27	27	1.0	3/4	3/4	4/4	2	1	i	f#	i		i	i							m	1	1	0, -3, 1		0	0
8	8	28	28	1.0	0	0	4/4	2	1	iv	f#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
8	8	29	29	1.0	1/4	1/4	4/4	2	1	VII	f#	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
8	8	30	30	1.0	1/2	1/2	4/4	2	1	III	f#	i		III	III							M	1	1	-3, 1, -2		-3	-3
8	8	31	31	1.0	3/4	3/4	4/4	2	1	VI	f#	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
9	9	32	32	1.0	0	0	4/4	2	1	iio	f#	i		iio	ii	o						o	1	1	2, -1, -4		2	2
9	9	33	33	1.0	1/4	1/4	4/4	2	1	V	f#	i		V	V							M	1	1	1, 5, 2		1	1
9	9	34	34	0.5	1/2	1/2	4/4	2	1	i	f#	i		i	i							m	1	1	0, -3, 1		0	0
9	9	69/2	69/2	0.5	5/8	5/8	4/4	2	1	v6	f#	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
9	9	35	35	0.5	3/4	3/4	4/4	2	1	iv6(2)	f#	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
9	9	71/2	71/2	0.5	7/8	7/8	4/4	2	1	iv	f#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
10	10	36	36	1.0	0	0	4/4	2	1	V|HC}	f#	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
10	10	37	37	1.0	1/4	1/4	4/4	2	1	V/V	f#	i		V/V	V				V			M	1	1	2, 6, 3		2	2
10	10	38	38	7.0	1/2	1/2	4/4	2	1	V	f#	i		V	V							M	1	1	1, 5, 2		1	1
12	12	44	44	0.0	0	0	4/4	2	1	{	f#	i									{		1	1				
12	12	45	45	1.0	1/4	1/4	4/4	2	1	V/V	f#	i		V/V	V				V			M	1	1	2, 6, 3		2	2
