mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.5	0	0	3/8	2	1	G.I{		G	I		I	I						{	M	0	0	0, 4, 1		0	0
2	2	3/2	1.5	0	0	3/8	2	1	IV64		G	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
3	3	3	1.5	0	0	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
4	4	9/2	1.5	0	0	3/8	2	1	viio	V6	G	I		viio	vii	o						o	0	0	5, 2, -1		5	5
5	5	6	1.5	0	0	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
6	6	15/2	0.5	0	0	3/8	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
6	6	8	0.5	1/8	1/8	3/8	2	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
6	6	17/2	0.5	1/4	1/4	3/8	2	1	V2		G	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
7	7	9	1.5	0	0	3/8	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	8	21/2	0.5	0	0	3/8	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
8	8	11	0.5	1/8	1/8	3/8	2	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
8	8	23/2	0.5	1/4	1/4	3/8	2	1	V2		G	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
9	9	12	1.5	0	0	3/8	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
10	10	27/2	0.5	0	0	3/8	2	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
10	10	14	0.5	1/8	1/8	3/8	2	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
10	10	29/2	0.5	1/4	1/4	3/8	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
11	11	15	2.5	0	0	3/8	2	1	I|PAC}		G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
12	12	33/2	0.0	0	0	3/8	2	1	{		G	I									{		0	0				
12	12	35/2	0.5	1/4	1/4	3/8	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
13	13	18	1.0	0	0	3/8	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	13	19	2.0	1/4	1/4	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
15	15	21	1.0	0	0	3/8	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
15	15	22	1.5	1/4	1/4	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
16	16	47/2	0.5	1/4	1/4	3/8	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
17	17	24	1.0	0	0	3/8	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	17	25	2.0	1/4	1/4	3/8	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
19	19	27	1.0	0	0	3/8	2	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
19	19	28	0.5	1/4	1/4	3/8	2	1	I|IAC}		G	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
20	20	57/2	1.5	0	0	3/8	2	1	V.IV/i{		G	V		IV/i	IV				i		{	M	0	0	-1, 3, 0		-1	-1
21	21	30	3.0	0	0	3/8	2	1	i6/i		G	V		i6/i	i		6		i			m	0	0	-3, 1, 0		0	-3
23	23	33	1.5	0	0	3/8	2	1	VII6/i}		G	V		VII6/i	VII		6		i		}	M	0	0	2, -1, -2		-2	2
24	24	69/2	1.0	0	0	3/8	2	1	#viio6/i{		G	V		#viio6/i	#vii	o	6		i		{	o	0	0	2, -1, 5		5	2
24	24	71/2	0.5	1/4	1/4	3/8	2	1	iv64/i		G	V		iv64/i	iv		64		i			m	0	0	0, -1, -4		-1	0
25	25	36	1.0	0	0	3/8	2	1	V65/i		G	V		V65/i	V		65		i			Mm7	0	0	5, 2, -1, 1		1	5
25	25	37	0.5	1/4	1/4	3/8	2	1	i/i		G	V		i/i	i				i			m	0	0	0, -3, 1		0	0
26	26	75/2	1.0	0	0	3/8	2	1	#viio6/i		G	V		#viio6/i	#vii	o	6		i			o	0	0	2, -1, 5		5	2
26	26	77/2	0.5	1/4	1/4	3/8	2	1	iv64/i		G	V		iv64/i	iv		64		i			m	0	0	0, -1, -4		-1	0
27	27	39	1.0	0	0	3/8	2	1	V65/i		G	V		V65/i	V		65		i			Mm7	0	0	5, 2, -1, 1		1	5
27	27	40	0.5	1/4	1/4	3/8	2	1	i/i		G	V		i/i	i				i			m	0	0	0, -3, 1		0	0
