mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	5/8	3/4	2	1		f.i{	f	i		i	i						{	m	1	1	0, -3, 1		0	0
2	1	1/2	1/2	3/4	2	1		iv6	f	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
3	2	0	0	3/4	2	1		V	f	i		V	V							M	1	1	1, 5, 2		1	1
3	2	3/8	3/8	3/4	2	1		iio6	f	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
3	2	1/2	1/2	3/4	2	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	3	0	0	3/4	2	1		#viio6	f	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
4	3	1/4	1/4	3/4	2	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
4	3	5/8	5/8	3/4	2	1		v6	f	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
5	4	0	0	3/4	2	1		iv6	f	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
5	4	1/4	1/4	3/4	2	1		III6	f	i		III6	III		6					M	1	1	1, -2, -3		-3	1
5	4	1/2	1/2	3/4	2	1		viio6/III	f	i		viio6/III	vii	o	6		III			o	1	1	-1, -4, 2		2	-1
6	5	0	0	3/4	2	1		III.I	f	III		I	I							M	1	0	0, 4, 1		0	0
6	5	3/8	3/8	3/4	2	1		V6	f	III		V6	V		6					M	1	0	5, 2, 1		1	5
6	5	1/2	1/2	3/4	2	1		IV6	f	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3
7	6	0	0	3/4	2	1		iii6	f	III		iii6	iii		6					m	1	0	1, 5, 4		4	1
7	6	3/8	3/8	3/4	2	1		ii6	f	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
7	6	1/2	1/2	3/4	2	1		I6	f	III		I6	I		6					M	1	0	4, 1, 0		0	4
8	7	0	0	3/4	2	1		viio6	f	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
8	7	3/8	3/8	3/4	2	1		vi6	f	III		vi6	vi		6					m	1	0	0, 4, 3		3	0
8	7	1/2	1/2	3/4	2	1		V6	f	III		V6	V		6					M	1	0	5, 2, 1		1	5
9	8	0	0	3/4	2	1		IV6	f	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3
9	8	3/8	3/8	3/4	2	1		iii6	f	III		iii6	iii		6					m	1	0	1, 5, 4		4	1
9	8	1/2	1/2	3/4	2	1		ii6	f	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
10	9	0	0	3/4	2	1		I6	f	III		I6	I		6					M	1	0	4, 1, 0		0	4
10	9	1/4	1/4	3/4	2	1		viio6	f	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
10	9	1/2	1/2	3/4	2	1		V	f	III		V	V							M	1	0	1, 5, 2		1	1
11	10	0	0	3/4	2	1		I|IAC}{	f	III		I	I					IAC	}{	M	1	0	0, 4, 1		0	0
11	10	1/2	1/2	3/4	2	1		viio6/V	f	III		viio6/V	vii	o	6		V			o	1	0	3, 0, 6		6	3
12	11	0	0	3/4	2	1		V	f	III		V	V							M	1	0	1, 5, 2		1	1
12	11	1/4	1/4	3/4	2	1		v.iv6	f	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
12	11	1/2	1/2	3/4	2	1		V7	f	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
13	12	0	0	3/4	2	1		i	f	v		i	i							m	1	1	0, -3, 1		0	0
13	12	3/8	3/8	3/4	2	1		v6	f	v		v6	v		6					m	1	1	-2, 2, 1		1	-2
13	12	1/2	1/2	3/4	2	1		iv6	f	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
14	13	0	0	3/4	2	1		v(4)	f	v		v(4)	v			4				m	1	1	1, 0, 2		1	1
14	13	1/4	1/4	3/4	2	1		v	f	v		v	v							m	1	1	1, -2, 2		1	1
14	13	1/2	1/2	3/4	2	1		V7/iv	f	v		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
15	14	0	0	3/4	2	1		iv	f	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
15	14	3/8	3/8	3/4	2	1		i6	f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
15	14	1/2	1/2	3/4	2	1		VII6	f	v		VII6	VII		6					M	1	1	2, -1, -2		-2	2
16	15	0	0	3/4	2	1		VI6	f	v		VI6	VI		6					M	1	1	0, -3, -4		-4	0
16	15	3/8	3/8	3/4	2	1		v6	f	v		v6	v		6					m	1	1	-2, 2, 1		1	-2
16	15	1/2	1/2	3/4	2	1		iv6	f	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
17	16	0	0	3/4	2	1		V|HC}{	f	v		V	V					HC	}{	M	1	1	1, 5, 2		1	1
17	16	1/2	1/2	3/4	2	1		VI6	f	v		VI6	VI		6					M	1	1	0, -3, -4		-4	0
18	17	0	0	3/4	2	1		V65	f	v		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
18	17	1/2	1/2	3/4	2	1		iv43	f	v		iv43	iv		43					mm7	1	1	0, -3, -1, -4		-1	0
19	18	0	0	3/4	2	1		V65	f	v		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
19	18	1/2	1/2	3/4	2	1		iv43	f	v		iv43	iv		43					mm7	1	1	0, -3, -1, -4		-1	0
20	19	0	0	3/4	2	1		V65	f	v		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
20	19	1/2	1/2	3/4	2	1		V43/iv	f	v		V43/iv	V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
21	20	0	0	3/4	2	1		iv6	f	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
21	20	1/2	1/2	3/4	2	1		V43/iv	f	v		V43/iv	V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
22	21	0	0	3/4	2	1		iv6	f	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
22	21	1/2	1/2	3/4	2	1		V43/iv	f	v		V43/iv	V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
23	22	0	0	3/4	2	1		iv6}{	f	v		iv6	iv		6				}{	m	1	1	-4, 0, -1		-1	-4
23	22	3/8	3/8	3/4	2	1		III6	f	v		III6	III		6					M	1	1	1, -2, -3		-3	1
23	22	1/2	1/2	3/4	2	1		iio6	f	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
24	23	0	0	3/4	2	1		i6	f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
24	23	3/8	3/8	3/4	2	1		VII6	f	v		VII6	VII		6					M	1	1	2, -1, -2		-2	2
24	23	1/2	1/2	3/4	2	1		VI6	f	v		VI6	VI		6					M	1	1	0, -3, -4		-4	0
25	24	0	0	3/4	2	1		V6	f	v		V6	V		6					M	1	1	5, 2, 1		1	5
25	24	1/4	1/4	3/4	2	1		V	f	v		V	V							M	1	1	1, 5, 2		1	1
25	24	1/2	1/2	3/4	2	1		iv6	f	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
26	25	0	0	3/4	2	1		i6	f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
26	25	1/8	1/8	3/4	2	1		iv	f	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
26	25	1/4	1/4	3/4	2	1		V(13)	f	v		V(13)	V			13				M	1	1	1, 5, 2	-3	1	1
26	25	1/2	1/2	3/4	2	1		V	f	v		V	V							M	1	1	1, 5, 2		1	1
27	26	0	0	3/4	2	1		iv6|DC	f	v		iv6	iv		6			DC		m	1	1	-4, 0, -1		-1	-4
27	26	3/8	3/8	3/4	2	1		iv	f	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
27	26	1/2	1/2	3/4	2	1		i6	f	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
27	26	5/8	5/8	3/4	2	1		i	f	v		i	i							m	1	1	0, -3, 1		0	0
28	27	0	0	3/4	2	1		iv	f	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
28	27	1/8	1/8	3/4	2	1		iio	f	v		iio	ii	o						o	1	1	2, -1, -4		2	2
28	27	1/4	1/4	3/4	2	1		V(13)	f	v		V(13)	V			13				M	1	1	1, 5, 2	-3	1	1
28	27	1/2	1/2	3/4	2	1		V	f	v		V	V							M	1	1	1, 5, 2		1	1
29	28	0	0	3/4	2	1		i|PAC}	f	v		i	i					PAC	}	m	1	1	0, -3, 1		0	0
29	28	1/8	1/8	3/4	2	1		i.V7(9)	f	i		V7(9)	V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
31	30	0	0	3/4	2	1		V/iv{	f	i		V/iv	V				iv		{	M	1	1	0, 4, 1		0	0
31	30	1/2	1/2	3/4	2	1		i6/iv	f	i		i6/iv	i		6		iv			m	1	1	-4, 0, -1		-1	-4
32	31	0	0	3/4	2	1		#viio6/iv	f	i		#viio6/iv	#vii	o	6		iv			o	1	1	1, -2, 4		4	1
32	31	1/2	1/2	3/4	2	1		i(64)/iv	f	i		i(64)/iv	i			64	iv			m	1	1	-1, -2, -5		-1	-1
33	32	0	0	3/4	2	1		V65/iv	f	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
33	32	1/2	1/2	3/4	2	1		i(64)/iv	f	i		i(64)/iv	i			64	iv			m	1	1	-1, -2, -5		-1	-1
34	33	0	0	3/4	2	1		V65/iv}	f	i		V65/iv	V		65		iv		}	Mm7	1	1	4, 1, -2, 0		0	4
34	33	1/2	1/2	3/4	2	1		i/iv	f	i		i/iv	i				iv			m	1	1	-1, -4, 0		-1	-1
34	33	5/8	5/8	3/4	2	1		vi6/III	f	i		vi6/III	vi		6		III			m	1	1	-3, 1, 0		0	-3
35	34	0	0	3/4	2	1		V65/III{	f	i		V65/III	V		65		III		{	Mm7	1	1	2, -1, -4, -2		-2	2
35	34	1/2	1/2	3/4	2	1		I/III	f	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
36	35	0	0	3/4	2	1		V65/III}	f	i		V65/III	V		65		III		}	Mm7	1	1	2, -1, -4, -2		-2	2
36	35	1/2	1/2	3/4	2	1		I/III	f	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
37	36	0	0	3/4	2	1		VI{	f	i		VI	VI						{	M	1	1	-4, 0, -3		-4	-4
37	36	3/8	3/8	3/4	2	1		III6	f	i		III6	III		6					M	1	1	1, -2, -3		-3	1
37	36	1/2	1/2	3/4	2	1		iio6	f	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
38	37	0	0	3/4	2	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
38	37	1/4	1/4	3/4	2	1		V43	f	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
38	37	1/2	1/2	3/4	2	1		iM7	f	i		iM7	i	M	7					mM7	1	1	0, -3, 1, 5		0	0
39	38	0	0	3/4	2	1		v6	f	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
39	38	1/4	1/4	3/4	2	1		iv6	f	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
39	38	1/2	1/2	3/4	2	1		#viio6/iv	f	i		#viio6/iv	#vii	o	6		iv			o	1	1	1, -2, 4		4	1
40	39	0	0	3/4	2	1		iv(6)	f	i		iv(6)	iv			6				m	1	1	-1, -4, 2		-1	-1
40	39	1/4	1/4	3/4	2	1		iv	f	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
40	39	3/8	3/8	3/4	2	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
40	39	1/2	1/2	3/4	2	1		V43	f	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
41	40	0	0	3/4	2	1		i	f	i		i	i							m	1	1	0, -3, 1		0	0
41	40	1/4	1/4	3/4	2	1		iv6	f	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
41	40	1/2	1/2	3/4	2	1		iio6	f	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
42	41	0	0	3/4	2	1		V|HC}{	f	i		V	V					HC	}{	M	1	1	1, 5, 2		1	1
42	41	1/2	1/2	3/4	2	1		i(64)	f	i		i(64)	i			64				m	1	1	0, -1, -4		0	0
43	42	0	0	3/4	2	1		V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
43	42	1/2	1/2	3/4	2	1		i(64)	f	i		i(64)	i			64				m	1	1	0, -1, -4		0	0
44	43	0	0	3/4	2	1		V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
44	43	1/2	1/2	3/4	2	1		V2/iv	f	i		V2/iv	V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
45	44	0	0	3/4	2	1		iv6	f	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
45	44	1/2	1/2	3/4	2	1		V43/iv	f	i		V43/iv	V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
46	45	0	0	3/4	2	1		iv6	f	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
46	45	1/2	1/2	3/4	2	1		V43/iv	f	i		V43/iv	V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
47	46	0	0	3/4	2	1		iv6}{	f	i		iv6	iv		6				}{	m	1	1	-4, 0, -1		-1	-4
47	46	1/4	1/4	3/4	2	1		#viio6/iv	f	i		#viio6/iv	#vii	o	6		iv			o	1	1	1, -2, 4		4	1
47	46	1/2	1/2	3/4	2	1		ivM7	f	i		ivM7	iv	M	7					mM7	1	1	-1, -4, 0, 4		-1	-1
47	46	5/8	5/8	3/4	2	1		iio6	f	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
48	47	0	0	3/4	2	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
48	47	1/4	1/4	3/4	2	1		iv6	f	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
48	47	1/2	1/2	3/4	2	1		iio6	f	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
49	48	0	0	3/4	2	1		V|HC}{	f	i		V	V					HC	}{	M	1	1	1, 5, 2		1	1
49	48	1/2	1/2	3/4	2	1		i(64)	f	i		i(64)	i			64				m	1	1	0, -1, -4		0	0
50	49	0	0	3/4	2	1		V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
50	49	1/2	1/2	3/4	2	1		i(64)	f	i		i(64)	i			64				m	1	1	0, -1, -4		0	0
51	50	0	0	3/4	2	1		V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
51	50	1/2	1/2	3/4	2	1		V2/iv	f	i		V2/iv	V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
52	51	0	0	3/4	2	1		iv6	f	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
52	51	1/2	1/2	3/4	2	1		V43/iv	f	i		V43/iv	V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
53	52	0	0	3/4	2	1		iv6	f	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
53	52	1/2	1/2	3/4	2	1		V43/iv	f	i		V43/iv	V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
54	53	0	0	3/4	2	1		iv6}{	f	i		iv6	iv		6				}{	m	1	1	-4, 0, -1		-1	-4
54	53	1/4	1/4	3/4	2	1		III6	f	i		III6	III		6					M	1	1	1, -2, -3		-3	1
54	53	1/2	1/2	3/4	2	1		iio6	f	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
55	54	0	0	3/4	2	1		i6	f	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
55	54	1/4	1/4	3/4	2	1		V43	f	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
55	54	1/2	1/2	3/4	2	1		i(64)	f	i		i(64)	i			64				m	1	1	0, -1, -4		0	0
56	55	0	0	3/4	2	1		V65	f	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
