mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
41	40	317/2	0.5	5/8	5/8	4/4	2	1		VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
41	40	159	0.5	3/4	3/4	4/4	2	1		i64		g	i		i64	i		64					m	1	1	1, 0, -3		0	1
41	40	319/2	0.5	7/8	7/8	4/4	2	1		iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
42	41	160	0.5	0	0	4/4	2	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
42	41	321/2	0.5	1/8	1/8	4/4	2	1		VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
42	41	161	0.5	1/4	1/4	4/4	2	1		i64		g	i		i64	i		64					m	1	1	1, 0, -3		0	1
42	41	323/2	0.5	3/8	3/8	4/4	2	1		iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
42	41	162	0.5	1/2	1/2	4/4	2	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
42	41	325/2	0.5	5/8	5/8	4/4	2	1		VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
42	41	163	0.5	3/4	3/4	4/4	2	1		i64		g	i		i64	i		64					m	1	1	1, 0, -3		0	1
42	41	327/2	0.5	7/8	7/8	4/4	2	1		iv7		g	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
43	42	164	0.5	0	0	4/4	2	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
43	42	329/2	0.5	1/8	1/8	4/4	2	1		VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
43	42	165	0.5	1/4	1/4	4/4	2	1		i64		g	i		i64	i		64					m	1	1	1, 0, -3		0	1
43	42	331/2	0.5	3/8	3/8	4/4	2	1		iv7		g	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
43	42	166	1.0	1/2	1/2	4/4	2	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
43	42	167	0.5	3/4	3/4	4/4	2	1		V64		g	i		V64	V		64					M	1	1	2, 1, 5		1	2
43	42	335/2	0.5	7/8	7/8	4/4	2	1		#vi%65		g	i		#vi%65	#vi	%	65					%7	1	1	0, -3, 1, 3		3	0
44	43	168	0.5	0	0	4/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
44	43	337/2	0.5	1/8	1/8	4/4	2	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
44	43	169	0.5	1/4	1/4	4/4	2	1		V64		g	i		V64	V		64					M	1	1	2, 1, 5		1	2
44	43	339/2	0.5	3/8	3/8	4/4	2	1		#vi%65		g	i		#vi%65	#vi	%	65					%7	1	1	0, -3, 1, 3		3	0
44	43	170	0.5	1/2	1/2	4/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
44	43	341/2	0.5	5/8	5/8	4/4	2	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
44	43	171	0.5	3/4	3/4	4/4	2	1		V64		g	i		V64	V		64					M	1	1	2, 1, 5		1	2
44	43	343/2	0.5	7/8	7/8	4/4	2	1		#vi%65		g	i		#vi%65	#vi	%	65					%7	1	1	0, -3, 1, 3		3	0
45	44	172	0.5	0	0	4/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
45	44	345/2	0.5	1/8	1/8	4/4	2	1		#viio64		g	i		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
45	44	173	0.5	1/4	1/4	4/4	2	1		V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
45	44	347/2	0.5	3/8	3/8	4/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
45	44	174	1.0	1/2	1/2	4/4	2	1		i|PAC}{		g	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
45	44	175	1.0	3/4	3/4	4/4	2	1		iv	iio6	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
46	45	176	0.5	0	0	4/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
46	45	353/2	0.5	1/8	1/8	4/4	2	1		iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
46	45	177	0.5	1/4	1/4	4/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
46	45	355/2	0.5	3/8	3/8	4/4	2	1		iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
46	45	178	0.5	1/2	1/2	4/4	2	1		#viio64		g	i		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
46	45	357/2	0.5	5/8	5/8	4/4	2	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
46	45	179	1.0	3/4	3/4	4/4	2	1		iv	iio6	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
47	46	180	0.5	0	0	4/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
47	46	361/2	0.5	1/8	1/8	4/4	2	1		iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
47	46	181	0.5	1/4	1/4	4/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
47	46	363/2	0.5	3/8	3/8	4/4	2	1		iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
47	46	182	1.0	1/2	1/2	4/4	2	1		#viio64		g	i		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
47	46	183	1.0	3/4	3/4	4/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
48	47	184	0.5	0	0	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
48	47	369/2	0.5	1/8	1/8	4/4	2	1		iio6		g	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
48	47	185	0.5	1/4	1/4	4/4	2	1		V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
48	47	371/2	0.5	3/8	3/8	4/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
48	47	186	0.5	1/2	1/2	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
48	47	373/2	0.5	5/8	5/8	4/4	2	1		iio6		g	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
48	47	187	0.5	3/4	3/4	4/4	2	1		V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
48	47	375/2	0.5	7/8	7/8	4/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
49	48	188	0.5	0	0	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
49	48	377/2	0.5	1/8	1/8	4/4	2	1		iio6		g	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
49	48	189	0.5	1/4	1/4	4/4	2	1		V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
49	48	379/2	0.5	3/8	3/8	4/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
49	48	190	2.0	1/2	1/2	4/4	2	1		i|PAC}		g	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
