mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2/4	2	1		g.i{		g	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	1/4	1/4	2/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
2	2	0	0	2/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
3	3	0	0	2/4	2	1		ii%65		g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
3	3	1/4	1/4	2/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
4	4	0	0	2/4	2	1		i|IAC}		g	i		i	i					IAC	}	m	1	1	0, -3, 1		0	0
5	5	0	0	2/4	2	1		{		g	i									{		1	1				
5	5	1/4	1/4	2/4	2	1		V43		g	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
6	6	0	0	2/4	2	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
7	7	0	0	2/4	2	1		V43		g	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
7	7	1/4	1/4	2/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
8	8	0	0	2/4	2	1		i|IAC}		g	i		i	i					IAC	}	m	1	1	0, -3, 1		0	0
9	9	0	0	2/4	2	1		{		g	i									{		1	1				
10	10	0	0	2/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
11	11	0	0	2/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
12	12	0	0	2/4	2	1		V}{		g	i		V	V						}{	M	1	1	1, 5, 2		1	1
14	14	0	0	2/4	2	1		I		g	i		I	I							M	1	1	0, 4, 1		0	0
16	16	0	0	2/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
18	18	0	0	2/4	2	1		iv.V}{		g	iv		V	V						}{	M	1	1	1, 5, 2		1	1
20	20	0	0	2/4	2	1		i		g	iv		i	i							m	1	1	0, -3, 1		0	0
22	22	0	0	2/4	2	1		V		g	iv		V	V							M	1	1	1, 5, 2		1	1
24	24	0	0	2/4	2	1		i|IAC}		g	iv		i	i					IAC	}	m	1	1	0, -3, 1		0	0
24	24	3/8	3/8	2/4	2	1		{		g	iv									{		1	1				
25	25	0	0	2/4	2	1		iv		g	iv		iv	iv							m	1	1	-1, -4, 0		-1	-1
25	25	1/4	1/4	2/4	2	1		iio		g	iv		iio	ii	o						o	1	1	2, -1, -4		2	2
26	26	0	0	2/4	2	1		i6	III	g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
26	26	1/4	1/4	2/4	2	1		i		g	iv		i	i							m	1	1	0, -3, 1		0	0
27	27	0	0	2/4	2	1		iio		g	iv		iio	ii	o						o	1	1	2, -1, -4		2	2
27	27	1/4	1/4	2/4	2	1		i		g	iv		i	i							m	1	1	0, -3, 1		0	0
28	28	0	0	2/4	2	1		V|HC}		g	iv		V	V					HC	}	M	1	1	1, 5, 2		1	1
28	28	3/8	3/8	2/4	2	1		{		g	iv									{		1	1				
29	29	0	0	2/4	2	1		i6	III	g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
29	29	1/4	1/4	2/4	2	1		i		g	iv		i	i							m	1	1	0, -3, 1		0	0
30	30	0	0	2/4	2	1		iio		g	iv		iio	ii	o						o	1	1	2, -1, -4		2	2
30	30	1/4	1/4	2/4	2	1		VII		g	iv		VII	VII							M	1	1	-2, 2, -1		-2	-2
31	31	0	0	2/4	2	1		ii/VII		g	iv		ii/VII	ii				VII			m	1	1	0, -3, 1		0	0
31	31	1/4	1/4	2/4	2	1		I/VII		g	iv		I/VII	I				VII			M	1	1	-2, 2, -1		-2	-2
32	32	0	0	2/4	2	1		V/VII|HC}		g	iv		V/VII	V				VII	HC	}	M	1	1	-1, 3, 0		-1	-1
32	32	3/8	3/8	2/4	2	1		{		g	iv									{		1	1				
33	33	0	0	2/4	2	1		v.V7/III		g	v		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
34	34	0	0	2/4	2	1		VIM7		g	v		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
35	35	0	0	2/4	2	1		V7		g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
36	36	0	0	2/4	2	1		i|IAC}		g	v		i	i					IAC	}	m	1	1	0, -3, 1		0	0
36	36	3/8	3/8	2/4	2	1		{		g	v									{		1	1				
37	37	0	0	2/4	2	1		V7/III		g	v		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
38	38	0	0	2/4	2	1		VIM7		g	v		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
39	39	0	0	2/4	2	1		V7		g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
40	40	0	0	2/4	2	1		i|PAC}{		g	v		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
44	44	0	0	3/4	2	1		VIM2		g	v		VIM2	VI	M	2					MM7	1	1	1, -4, 0, -3		-4	1
