mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
10	10	27	1.0	0	0	3/4	2	1		V/VII		d	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
10	10	28	1.0	1/4	1/4	3/4	2	1		V(64)/VII		d	i		V(64)/VII	V			64	VII			M	1	1	-1, -2, 2		-1	-1
10	10	29	0.5	1/2	1/2	3/4	2	1		ii/VII		d	i		ii/VII	ii				VII			m	1	1	0, -3, 1		0	0
10	10	59/2	0.5	5/8	5/8	3/4	2	1		V43/VII		d	i		V43/VII	V		43		VII			Mm7	1	1	0, -3, -1, 3		-1	0
11	11	30	1.0	0	0	3/4	2	1		I(11)/VII		d	i		I(11)/VII	I			11	VII			M	1	1	-2, 2, -1	-3	-2	-2
11	11	31	1.0	1/4	1/4	3/4	2	1		I/VII		d	i		I/VII	I				VII			M	1	1	-2, 2, -1		-2	-2
11	11	32	0.75	1/2	1/2	3/4	2	1		v.ii%7		d	v		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
11	11	131/4	0.25	11/16	11/16	3/4	2	1		V43		d	v		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
12	12	33	1.0	0	0	3/4	2	1		i(64)}{		d	v		i(64)	i			64			}{	m	1	1	0, -1, -4		0	0
12	12	34	1.0	1/4	1/4	3/4	2	1		i|IAC		d	v		i	i					IAC		m	1	1	0, -3, 1		0	0
12	12	35	1.0	1/2	1/2	3/4	2	1		iv6		d	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
13	13	36	1.0	0	0	3/4	2	1		V		d	v		V	V							M	1	1	1, 5, 2		1	1
13	13	37	0.75	1/4	1/4	3/4	2	1		V(6)		d	v		V(6)	V			6				M	1	1	1, 5, -3		1	1
13	13	151/4	0.25	7/16	7/16	3/4	2	1		V7		d	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
13	13	38	1.0	1/2	1/2	3/4	2	1		i		d	v		i	i							m	1	1	0, -3, 1		0	0
14	14	39	1.0	0	0	3/4	2	1		iv		d	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
14	14	40	1.0	1/4	1/4	3/4	2	1		iv6		d	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
14	14	41	1.0	1/2	1/2	3/4	2	1		iio6		d	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
15	15	42	1.0	0	0	3/4	2	1		V65		d	v		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
15	15	43	0.75	1/4	1/4	3/4	2	1		V(6)		d	v		V(6)	V			6				M	1	1	1, 5, -3		1	1
15	15	175/4	0.25	7/16	7/16	3/4	2	1		V7		d	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
15	15	44	1.0	1/2	1/2	3/4	2	1		i}		d	v		i	i						}	m	1	1	0, -3, 1		0	0
16	16	45	1.0	0	0	3/4	2	1		iv(9){		d	v		iv(9)	iv			9			{	m	1	1	-1, -4, 0	1	-1	-1
16	16	46	1.0	1/4	1/4	3/4	2	1		iv		d	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
16	16	47	1.0	1/2	1/2	3/4	2	1		bII6		d	v		bII6	bII		6					M	1	1	-1, -4, -5		-5	-1
17	17	48	1.0	0	0	3/4	2	1		V(9)		d	v		V(9)	V			9				M	1	1	1, 5, 2	-4	1	1
17	17	49	1.0	1/4	1/4	3/4	2	1		V		d	v		V	V							M	1	1	1, 5, 2		1	1
17	17	50	1.0	1/2	1/2	3/4	2	1		V7		d	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
18	18	51	1.0	0	0	3/4	2	1		iv65(6)|DC		d	v		iv65(6)	iv		65	6		DC		mm7	1	1	-4, 2, -3, -1		-1	-4
18	18	52	1.0	1/4	1/4	3/4	2	1		iv65		d	v		iv65	iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
18	18	53	1.0	1/2	1/2	3/4	2	1		iv		d	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
19	19	54	1.75	0	0	3/4	2	1		V65}{		d	v		V65	V		65				}{	Mm7	1	1	5, 2, -1, 1		1	5
19	19	223/4	0.25	7/16	7/16	3/4	2	1		V		d	v		V	V							M	1	1	1, 5, 2		1	1
19	19	56	1.0	1/2	1/2	3/4	2	1		VI		d	v		VI	VI							M	1	1	-4, 0, -3		-4	-4
20	20	57	1.0	0	0	3/4	2	1		iv		d	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
20	20	58	1.0	1/4	1/4	3/4	2	1		iio		d	v		iio	ii	o						o	1	1	2, -1, -4		2	2
20	20	59	1.0	1/2	1/2	3/4	2	1		V43		d	v		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
21	21	60	1.75	0	0	3/4	2	1		i|IAC}{		d	v		i	i					IAC	}{	m	1	1	0, -3, 1		0	0
21	21	247/4	0.25	7/16	7/16	3/4	2	1		V		d	v		V	V							M	1	1	1, 5, 2		1	1
21	21	62	1.0	1/2	1/2	3/4	2	1		VI		d	v		VI	VI							M	1	1	-4, 0, -3		-4	-4
22	22	63	1.0	0	0	3/4	2	1		iv		d	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
22	22	64	1.0	1/4	1/4	3/4	2	1		V(64)		d	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
22	22	65	1.0	1/2	1/2	3/4	2	1		V7		d	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
23	23	66	3.0	0	0	3/4	2	1		i|PAC}		d	v		i	i					PAC	}	m	1	1	0, -3, 1		0	0
24	24	69	3.0	0	0	3/4	2	1		i.V		d	i		V	V							M	1	1	1, 5, 2		1	1
25	25	72	1.75	0	0	3/4	2	1		i{		d	i		i	i						{	m	1	1	0, -3, 1		0	0
25	25	295/4	0.25	7/16	7/16	3/4	2	1		VI6		d	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
25	25	74	1.0	1/2	1/2	3/4	2	1		V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
26	26	75	1.0	0	0	3/4	2	1		I6/III		d	i		I6/III	I		6		III			M	1	1	1, -2, -3		-3	1
26	26	76	2.0	1/4	1/4	3/4	2	1		ii6/III		d	i		ii6/III	ii		6		III			m	1	1	-4, 0, -1		-1	-4
27	27	78	1.0	0	0	3/4	2	1		V/III		d	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
27	27	79	0.75	1/4	1/4	3/4	2	1		V6/III		d	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
27	27	319/4	0.25	7/16	7/16	3/4	2	1		V7/III		d	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
27	27	80	1.0	1/2	1/2	3/4	2	1		I/III		d	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
28	28	81	1.0	0	0	3/4	2	1		vi/III		d	i		vi/III	vi				III			m	1	1	0, -3, 1		0	0
28	28	82	1.0	1/4	1/4	3/4	2	1		IV/III		d	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
28	28	83	0.75	1/2	1/2	3/4	2	1		viio6(2)/III		d	i		viio6(2)/III	vii	o	6	2	III			o	1	1	-1, -4, -3		2	-1
28	28	335/4	0.25	11/16	11/16	3/4	2	1		V7/III		d	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
29	29	84	1.0	0	0	3/4	2	1		I(4)/III}{		d	i		I(4)/III	I			4	III		}{	M	1	1	-3, -4, -2		-3	-3
29	29	85	1.0	1/4	1/4	3/4	2	1		iv/vii|IAC		d	i		iv/vii	iv				vii	IAC		m	1	1	-3, -6, -2		-3	-3
29	29	86	1.0	1/2	1/2	3/4	2	1		iio/vii		d	i		iio/vii	ii	o			vii			o	1	1	0, -3, -6		0	0
30	30	87	1.0	0	0	3/4	2	1		V65/vii		d	i		V65/vii	V		65		vii			Mm7	1	1	3, 0, -3, -1		-1	3
30	30	88	1.0	1/4	1/4	3/4	2	1		i/vii		d	i		i/vii	i				vii			m	1	1	-2, -5, -1		-2	-2
30	30	89	1.0	1/2	1/2	3/4	2	1		i6/vii		d	i		i6/vii	i		6		vii			m	1	1	-5, -1, -2		-2	-5
31	31	90	1.0	0	0	3/4	2	1		iv(9)/vii		d	i		iv(9)/vii	iv			9	vii			m	1	1	-3, -6, -2	-1	-3	-3
31	31	91	1.0	1/4	1/4	3/4	2	1		iio6/vii		d	i		iio6/vii	ii	o	6		vii			o	1	1	-3, -6, 0		0	-3
31	31	92	0.75	1/2	1/2	3/4	2	1		iv(6#4)/vii		d	i		iv(6#4)/vii	iv			6#4	vii			m	1	1	-3, -6, 3, 0		-3	-3
31	31	371/4	0.25	11/16	11/16	3/4	2	1		iv/vii		d	i		iv/vii	iv				vii			m	1	1	-3, -6, -2		-3	-3
32	32	93	1.0	0	0	3/4	2	1		V6(2)/vii		d	i		V6(2)/vii	V		6	2	vii			M	1	1	3, 0, -6		-1	3
32	32	94	1.0	1/4	1/4	3/4	2	1		V6/vii		d	i		V6/vii	V		6		vii			M	1	1	3, 0, -1		-1	3
32	32	95	1.0	1/2	1/2	3/4	2	1		V/vii		d	i		V/vii	V				vii			M	1	1	-1, 3, 0		-1	-1
33	33	96	2.0	0	0	3/4	2	1		i6/vii		d	i		i6/vii	i		6		vii			m	1	1	-5, -1, -2		-2	-5
33	33	98	1.0	1/2	1/2	3/4	2	1		iio6/iv		d	i		iio6/iv	ii	o	6		iv			o	1	1	-2, -5, 1		1	-2
34	34	99	2.0	0	0	3/4	2	1		V/iv}{		d	i		V/iv	V				iv		}{	M	1	1	0, 4, 1		0	0
34	34	101	0.75	1/2	1/2	3/4	2	1		V(64)/iv		d	i		V(64)/iv	V			64	iv			M	1	1	0, -1, -4		0	0
34	34	407/4	0.25	11/16	11/16	3/4	2	1		V7/iv		d	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
35	35	102	1.0	0	0	3/4	2	1		i/iv		d	i		i/iv	i				iv			m	1	1	-1, -4, 0		-1	-1
35	35	103	1.0	1/4	1/4	3/4	2	1		iv/iv		d	i		iv/iv	iv				iv			m	1	1	-2, -5, -1		-2	-2
35	35	104	1.0	1/2	1/2	3/4	2	1		iio/iv		d	i		iio/iv	ii	o			iv			o	1	1	1, -2, -5		1	1
36	36	105	1.0	0	0	3/4	2	1		V/iv|HC}		d	i		V/iv	V				iv	HC	}	M	1	1	0, 4, 1		0	0
36	36	106	0.75	1/4	1/4	3/4	2	1		V(64)/iv		d	i		V(64)/iv	V			64	iv			M	1	1	0, -1, -4		0	0
36	36	427/4	0.25	7/16	7/16	3/4	2	1		V/iv		d	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
36	36	107	0.75	1/2	1/2	3/4	2	1		i6/iv{		d	i		i6/iv	i		6		iv		{	m	1	1	-4, 0, -1		-1	-4
36	36	431/4	0.25	11/16	11/16	3/4	2	1		i/iv		d	i		i/iv	i				iv			m	1	1	-1, -4, 0		-1	-1
37	37	108	1.0	0	0	3/4	2	1		iv(9)/iv		d	i		iv(9)/iv	iv			9	iv			m	1	1	-2, -5, -1	0	-2	-2
37	37	109	1.0	1/4	1/4	3/4	2	1		iv/iv		d	i		iv/iv	iv				iv			m	1	1	-2, -5, -1		-2	-2
37	37	110	1.0	1/2	1/2	3/4	2	1		bII6/iv		d	i		bII6/iv	bII		6		iv			M	1	1	-2, -5, -6		-6	-2
38	38	111	1.0	0	0	3/4	2	1		V(9)/iv		d	i		V(9)/iv	V			9	iv			M	1	1	0, 4, 1	-5	0	0
38	38	112	1.0	1/4	1/4	3/4	2	1		V/iv		d	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
38	38	113	1.0	1/2	1/2	3/4	2	1		V7/iv		d	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
39	39	114	1.0	0	0	3/4	2	1		VI(4)/iv|DC		d	i		VI(4)/iv	VI			4	iv	DC		M	1	1	-5, 1, -4		-5	-5
39	39	115	1.0	1/4	1/4	3/4	2	1		VI/iv		d	i		VI/iv	VI				iv			M	1	1	-5, -1, -4		-5	-5
39	39	116	1.0	1/2	1/2	3/4	2	1		V65		d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
40	40	117	1.0	0	0	3/4	2	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
40	40	118	1.0	1/4	1/4	3/4	2	1		IV65		d	i		IV65	IV		65					Mm7	1	1	3, 0, -3, -1		-1	3
40	40	119	1.0	1/2	1/2	3/4	2	1		#viio		d	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
41	41	120	1.0	0	0	3/4	2	1		i(9)}{		d	i		i(9)	i			9			}{	m	1	1	0, -3, 1	2	0	0
41	41	121	2.0	1/4	1/4	3/4	2	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
42	42	123	0.75	0	0	3/4	2	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
42	42	495/4	0.25	3/16	3/16	3/4	2	1		#viio43		d	i		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
42	42	124	0.75	1/4	1/4	3/4	2	1		i6(62)		d	i		i6(62)	i		6	62				m	1	1	-3, -4, 2		0	-3
42	42	499/4	0.25	7/16	7/16	3/4	2	1		i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
42	42	125	0.75	1/2	1/2	3/4	2	1		#viio6(62)		d	i		#viio6(62)	#vii	o	6	62				o	1	1	2, 1, 0		5	2
42	42	503/4	0.25	11/16	11/16	3/4	2	1		#viio6		d	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
43	43	126	1.0	0	0	3/4	2	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
43	43	127	1.0	1/4	1/4	3/4	2	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
43	43	128	1.0	1/2	1/2	3/4	2	1		ii%65		d	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
44	44	129	1.75	0	0	3/4	2	1		V|HC}		d	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
44	44	523/4	0.25	7/16	7/16	3/4	2	1		V2		d	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
44	44	131	0.75	1/2	1/2	3/4	2	1		i6{		d	i		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
44	44	527/4	0.25	11/16	11/16	3/4	2	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
45	45	132	1.0	0	0	3/4	2	1		iv(9)		d	i		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
45	45	133	1.0	1/4	1/4	3/4	2	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
45	45	134	1.0	1/2	1/2	3/4	2	1		bII6		d	i		bII6	bII		6					M	1	1	-1, -4, -5		-5	-1
46	46	135	1.0	0	0	3/4	2	1		V(9)		d	i		V(9)	V			9				M	1	1	1, 5, 2	-4	1	1
46	46	136	1.0	1/4	1/4	3/4	2	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
46	46	137	1.0	1/2	1/2	3/4	2	1		V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
47	47	138	1.0	0	0	3/4	2	1		VI(4)|DC		d	i		VI(4)	VI			4		DC		M	1	1	-4, 2, -3		-4	-4
47	47	139	1.0	1/4	1/4	3/4	2	1		VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
47	47	140	1.0	1/2	1/2	3/4	2	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
48	48	141	1.0	0	0	3/4	2	1		V65}		d	i		V65	V		65				}	Mm7	1	1	5, 2, -1, 1		1	5
48	48	142	0.75	1/4	1/4	3/4	2	1		i{		d	i		i	i						{	m	1	1	0, -3, 1		0	0
48	48	571/4	0.25	7/16	7/16	3/4	2	1		#viio6		d	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
48	48	143	1.0	1/2	1/2	3/4	2	1		i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
49	49	144	1.0	0	0	3/4	2	1		iv(9)		d	i		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
49	49	145	1.0	1/4	1/4	3/4	2	1		iio		d	i		iio	ii	o						o	1	1	2, -1, -4		2	2
49	49	146	1.0	1/2	1/2	3/4	2	1		V65		d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
50	50	147	1.0	0	0	3/4	2	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
50	50	148	1.0	1/4	1/4	3/4	2	1		bII6		d	i		bII6	bII		6					M	1	1	-1, -4, -5		-5	-1
50	50	149	1.0	1/2	1/2	3/4	2	1		viio/V		d	i		viio/V	vii	o			V			o	1	1	6, 3, 0		6	6
51	51	150	1.0	0	0	3/4	2	1		V|HC}{		d	i		V	V					HC	}{	M	1	1	1, 5, 2		1	1
51	51	151	0.75	1/4	1/4	3/4	2	1		V(6)		d	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
51	51	607/4	0.25	7/16	7/16	3/4	2	1		V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
51	51	152	0.75	1/2	1/2	3/4	2	1		i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
51	51	611/4	0.25	11/16	11/16	3/4	2	1		i		d	i		i	i							m	1	1	0, -3, 1		0	0
52	52	153	1.0	0	0	3/4	2	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
52	52	154	1.0	1/4	1/4	3/4	2	1		ii%7(^4)		d	i		ii%7(^4)	ii	%	7	^4				%7	1	1	2, -1, 1, 0		2	2
52	52	155	1.0	1/2	1/2	3/4	2	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
53	53	156	1.75	0	0	3/4	2	1		i|IAC}{		d	i		i	i					IAC	}{	m	1	1	0, -3, 1		0	0
53	53	631/4	0.25	7/16	7/16	3/4	2	1		V		d	i		V	V							M	1	1	1, 5, 2		1	1
53	53	158	1.0	1/2	1/2	3/4	2	1		iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
54	54	159	1.0	0	0	3/4	2	1		iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
54	54	160	1.0	1/4	1/4	3/4	2	1		V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
54	54	161	0.5	1/2	1/2	3/4	2	1		V7(4)		d	i		V7(4)	V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
54	54	323/2	0.5	5/8	5/8	3/4	2	1		V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
55	55			0	0	3/4	2	1	1	i|PAC}		d	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
55	55			1/2	1/2	3/4	2	1	1	iio6		d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
56	56			0	0	3/4	2	1	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
57	54	162	3.0	0	0	3/4	2	1	2	i|PAC}		d	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
