mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	1.75	0	15/16	4/4	2	1	g.i{		g	i		i	i						{	m	1	1	0, -3, 1		0	0
2	1	7/4	7/4	0.5	3/8	3/8	4/4	2	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
2	1	9/4	9/4	1.5	1/2	1/2	4/4	2	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
2	1	15/4	15/4	0.5	7/8	7/8	4/4	2	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
3	2	17/4	17/4	1.5	0	0	4/4	2	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
3	2	23/4	23/4	0.5	3/8	3/8	4/4	2	1	V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
3	2	25/4	25/4	1.5	1/2	1/2	4/4	2	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
3	2	31/4	31/4	0.5	7/8	7/8	4/4	2	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
4	3	33/4	33/4	1.5	0	0	4/4	2	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
4	3	39/4	39/4	0.5	3/8	3/8	4/4	2	1	V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
4	3	41/4	41/4	1.5	1/2	1/2	4/4	2	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
4	3	47/4	47/4	0.5	7/8	7/8	4/4	2	1	iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
5	4	49/4	49/4	1.5	0	0	4/4	2	1	V		g	i		V	V							M	1	1	1, 5, 2		1	1
5	4	55/4	55/4	0.5	3/8	3/8	4/4	2	1	V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
5	4	57/4	57/4	0.5	1/2	1/2	4/4	2	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
5	4	59/4	59/4	0.5	5/8	5/8	4/4	2	1	i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
5	4	61/4	61/4	0.5	3/4	3/4	4/4	2	1	ii%65	ii65	g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
5	4	63/4	63/4	0.5	7/8	7/8	4/4	2	1	V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
6	5	65/4	65/4	0.5	0	0	4/4	2	1	i(64)|EC}		g	i		i(64)	i			64		EC	}	m	1	1	0, -1, -4		0	0
6	5	33/2	33/2	0.0	1/16	1/16	4/4	2	1	{		g	i									{		1	1				
6	5	67/4	67/4	1.5	1/8	1/8	4/4	2	1	i		g	i		i	i							m	1	1	0, -3, 1		0	0
6	5	73/4	73/4	1.0	1/2	1/2	4/4	2	1	V65/III		g	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
6	5	77/4	77/4	0.5	3/4	3/4	4/4	2	1	I6/III		g	i		I6/III	I		6		III			M	1	1	1, -2, -3		-3	1
6	5	79/4	79/4	0.5	7/8	7/8	4/4	2	1	V65/III		g	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
7	6	81/4	81/4	1.5	0	0	4/4	2	1	I/III		g	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
7	6	87/4	87/4	0.5	3/8	3/8	4/4	2	1	IV/III		g	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
7	6	89/4	89/4	0.5	1/2	1/2	4/4	2	1	IV		g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
7	6	91/4	91/4	0.5	5/8	5/8	4/4	2	1	V64/iv	#viio6/iv	g	i		V64/iv	V		64		iv			M	1	1	1, 0, 4		0	1
7	6	93/4	93/4	0.5	3/4	3/4	4/4	2	1	i6/iv		g	i		i6/iv	i		6		iv			m	1	1	-4, 0, -1		-1	-4
7	6	95/4	95/4	0.5	7/8	7/8	4/4	2	1	V6/iv	#viio/iv	g	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
8	7	97/4	97/4	1.5	0	0	4/4	2	1	i/iv		g	i		i/iv	i				iv			m	1	1	-1, -4, 0		-1	-1
8	7	103/4	103/4	0.5	3/8	3/8	4/4	2	1	iv/iv		g	i		iv/iv	iv				iv			m	1	1	-2, -5, -1		-2	-2
8	7	105/4	105/4	0.5	1/2	1/2	4/4	2	1	IV/v		g	i		IV/v	IV				v			M	1	1	0, 4, 1		0	0
8	7	107/4	107/4	0.5	5/8	5/8	4/4	2	1	V64/v	#viio6/v	g	i		V64/v	V		64		v			M	1	1	3, 2, 6		2	3
8	7	109/4	109/4	0.5	3/4	3/4	4/4	2	1	i6/v		g	i		i6/v	i		6		v			m	1	1	-2, 2, 1		1	-2
8	7	111/4	111/4	0.5	7/8	7/8	4/4	2	1	V6/v	#viio/v	g	i		V6/v	V		6		v			M	1	1	6, 3, 2		2	6
9	8	113/4	113/4	1.5	0	0	4/4	2	1	v.i		g	v		i	i							m	1	1	0, -3, 1		0	0
9	8	119/4	119/4	0.5	3/8	3/8	4/4	2	1	iv		g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
9	8	121/4	121/4	1.5	1/2	1/2	4/4	2	1	V		g	v		V	V							M	1	1	1, 5, 2		1	1
9	8	127/4	127/4	0.5	7/8	7/8	4/4	2	1	V7		g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
10	9	129/4	129/4	1.5	0	0	4/4	2	1	i		g	v		i	i							m	1	1	0, -3, 1		0	0
10	9	135/4	135/4	0.5	3/8	3/8	4/4	2	1	iv		g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
10	9	137/4	137/4	1.5	1/2	1/2	4/4	2	1	V		g	v		V	V							M	1	1	1, 5, 2		1	1
10	9	143/4	143/4	0.5	7/8	7/8	4/4	2	1	V7		g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
11	10	145/4	145/4	0.5	0	0	4/4	2	1	i		g	v		i	i							m	1	1	0, -3, 1		0	0
11	10	147/4	147/4	0.5	1/8	1/8	4/4	2	1	i6		g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
11	10	149/4	149/4	0.5	1/4	1/4	4/4	2	1	ii%65		g	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
11	10	151/4	151/4	0.5	3/8	3/8	4/4	2	1	ii7/iv		g	v		ii7/iv	ii		7		iv			mm7	1	1	1, -2, 2, -1		1	1
11	10	153/4	153/4	0.5	1/2	1/2	4/4	2	1	V7/iv		g	v		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
11	10	155/4	155/4	0.5	5/8	5/8	4/4	2	1	i/iv		g	v		i/iv	i				iv			m	1	1	-1, -4, 0		-1	-1
11	10	157/4	157/4	0.5	3/4	3/4	4/4	2	1	V6		g	v		V6	V		6					M	1	1	5, 2, 1		1	5
11	10	159/4	159/4	0.5	7/8	7/8	4/4	2	1	i		g	v		i	i							m	1	1	0, -3, 1		0	0
