mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2/4	2	1		A.I{	A	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	1/4	1/4	2/4	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
2	2	0	0	2/4	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
3	3	0	0	2/4	2	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	4	0	0	2/4	2	1		I|IAC}	A	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
4	4	3/8	3/8	2/4	2	1		I6{	A	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
5	5	0	0	2/4	2	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
6	6	0	0	2/4	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
7	7	0	0	2/4	2	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	8	0	0	2/4	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
9	9	0	0	2/4	2	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
9	9	1/8	1/8	2/4	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
9	9	1/4	1/4	2/4	2	1		viio6(2)	A	I		viio6(2)	vii	o	6	2				o	0	0	2, -1, 0		5	2
9	9	3/8	3/8	2/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
10	10	0	0	2/4	2	1		V|HC}{	A	I		V	V					HC	}{	M	0	0	1, 5, 2		1	1
10	10	1/4	1/4	2/4	2	1		V.I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
11	11	0	0	2/4	2	1		ii6(+4)	A	V		ii6(+4)	ii		6	+4				m	0	0	-1, 3, 2	1	2	-1
11	11	1/4	1/4	2/4	2	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
12	12	0	0	2/4	2	1		vi(+7)	A	V		vi(+7)	vi			+7				m	0	0	3, 0, 4	1	3	3
12	12	1/4	1/4	2/4	2	1		I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
13	13	0	0	2/4	2	1		ii6(+4)	A	V		ii6(+4)	ii		6	+4				m	0	0	-1, 3, 2	1	2	-1
13	13	1/4	1/4	2/4	2	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
14	14	0	0	2/4	2	1		vi	A	V		vi	vi							m	0	0	3, 0, 4		3	3
14	14	1/4	1/4	2/4	2	1		viio	A	V		viio	vii	o						o	0	0	5, 2, -1		5	5
15	15	0	0	2/4	2	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
15	15	1/8	1/8	2/4	2	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
15	15	1/4	1/4	2/4	2	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
15	15	3/8	3/8	2/4	2	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
16	16	0	0	2/4	2	1		I|PAC}	A	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
19	19	0	0	2/4	2	1		{	A	V									{		0	0				
19	19	1/4	1/4	2/4	2	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
20	20	0	0	2/4	2	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
21	21	0	0	2/4	2	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
22	22	0	0	2/4	2	1		I|IAC}	A	V		I	I					IAC	}	M	0	0	0, 4, 1		0	0
22	22	1/4	1/4	2/4	2	1		{	A	V									{		0	0				
23	23	0	0	2/4	2	1		I.V7(+9)	A	I		V7(+9)	V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
24	24	0	0	2/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
25	25	0	0	2/4	2	1		V7(+9)/IV	A	I		V7(+9)/IV	V		7	+9	IV			Mm7	0	0	0, 4, 1, -2	2	0	0
26	26	0	0	2/4	2	1		IV}	A	I		IV	IV						}	M	0	0	-1, 3, 0		-1	-1
26	26	3/8	3/8	2/4	2	1		{	A	I									{		0	0				
28	28	0	0	2/4	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
29	29	0	0	2/4	2	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
29	29	1/4	1/4	2/4	2	1		V7(+9)	A	I		V7(+9)	V		7	+9				Mm7	0	0	1, 5, 2, -1	3	1	1
30	30	0	0	2/4	2	1		I|IAC}{	A	I		I	I					IAC	}{	M	0	0	0, 4, 1		0	0
31	31	0	0	2/4	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
31	31	1/4	1/4	2/4	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
32	32	0	0	2/4	2	1		I6}{	A	I		I6	I		6				}{	M	0	0	4, 1, 0		0	4
33	33	0	0	2/4	2	1		ii6(+4)	A	I		ii6(+4)	ii		6	+4				m	0	0	-1, 3, 2	1	2	-1
33	33	1/4	1/4	2/4	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
34	34	0	0	2/4	2	1		vi(+7)	A	I		vi(+7)	vi			+7				m	0	0	3, 0, 4	1	3	3
34	34	1/4	1/4	2/4	2	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
35	35	0	0	2/4	2	1		ii65(+4)	A	I		ii65(+4)	ii		65	+4				mm7	0	0	-1, 3, 0, 2	1	2	-1
35	35	1/4	1/4	2/4	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
36	36	0	0	2/4	2	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
36	36	1/4	1/4	2/4	2	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
37	37	0	0	2/4	2	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
37	37	1/8	1/8	2/4	2	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
37	37	1/4	1/4	2/4	2	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
37	37	3/8	3/8	2/4	2	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
38	38	0	0	2/4	2	1		I|PAC}	A	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
