mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
8	8	3/4	3/4	4/4	2	1		VI	f#	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
9	9	0	0	4/4	2	1		iio	f#	i		iio	ii	o						o	1	1	2, -1, -4		2	2
9	9	1/4	1/4	4/4	2	1		V	f#	i		V	V							M	1	1	1, 5, 2		1	1
9	9	1/2	1/2	4/4	2	1		i	f#	i		i	i							m	1	1	0, -3, 1		0	0
9	9	5/8	5/8	4/4	2	1		v6	f#	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
9	9	3/4	3/4	4/4	2	1		iv6(2)	f#	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
9	9	7/8	7/8	4/4	2	1		iv	f#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
10	10	0	0	4/4	2	1		V|HC}	f#	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
10	10	1/4	1/4	4/4	2	1		V/V	f#	i		V/V	V				V			M	1	1	2, 6, 3		2	2
10	10	1/2	1/2	4/4	2	1		V	f#	i		V	V							M	1	1	1, 5, 2		1	1
12	12	0	0	4/4	2	1		{	f#	i									{		1	1				
12	12	1/4	1/4	4/4	2	1		V/V	f#	i		V/V	V				V			M	1	1	2, 6, 3		2	2
12	12	1/2	1/2	4/4	2	1		V	f#	i		V	V							M	1	1	1, 5, 2		1	1
12	12	3/4	3/4	4/4	2	1		i	f#	i		i	i							m	1	1	0, -3, 1		0	0
13	13	0	0	4/4	2	1		V|HC}{	f#	i		V	V					HC	}{	M	1	1	1, 5, 2		1	1
13	13	1/4	1/4	4/4	2	1		V/iv	f#	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
13	13	1/2	1/2	4/4	2	1		i/iv	f#	i		i/iv	i				iv			m	1	1	-1, -4, 0		-1	-1
13	13	3/4	3/4	4/4	2	1		V/iv	f#	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
14	14	0	0	4/4	2	1		V/vii	f#	i		V/vii	V				vii			M	1	1	-1, 3, 0		-1	-1
14	14	1/4	1/4	4/4	2	1		i/vii	f#	i		i/vii	i				vii			m	1	1	-2, -5, -1		-2	-2
14	14	1/2	1/2	4/4	2	1		V/vii	f#	i		V/vii	V				vii			M	1	1	-1, 3, 0		-1	-1
14	14	3/4	3/4	4/4	2	1		V/III	f#	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
15	15	0	0	4/4	2	1		I/III	f#	i		I/III	I				III			M	1	1	-3, 1, -2		-3	-3
15	15	1/4	1/4	4/4	2	1		V/III	f#	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
15	15	1/2	1/2	4/4	2	1		III}{	f#	i		III	III						}{	M	1	1	-3, 1, -2		-3	-3
15	15	3/4	3/4	4/4	2	1		VI	f#	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
16	16	0	0	4/4	2	1		iio	f#	i		iio	ii	o						o	1	1	2, -1, -4		2	2
16	16	1/4	1/4	4/4	2	1		V	f#	i		V	V							M	1	1	1, 5, 2		1	1
16	16	1/2	1/2	4/4	2	1		i|IAC}{	f#	i		i	i					IAC	}{	m	1	1	0, -3, 1		0	0
16	16	3/4	3/4	4/4	2	1		v6	f#	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
17	17	0	0	4/4	2	1		VI	f#	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
17	17	1/4	1/4	4/4	2	1		V	f#	i		V	V							M	1	1	1, 5, 2		1	1
17	17	1/2	1/2	4/4	2	1		i	f#	i		i	i							m	1	1	0, -3, 1		0	0
17	17	3/4	3/4	4/4	2	1		V	f#	i		V	V							M	1	1	1, 5, 2		1	1
18	18	0	0	4/4	2	1		i	f#	i		i	i							m	1	1	0, -3, 1		0	0
18	18	1/4	1/4	4/4	2	1		V	f#	i		V	V							M	1	1	1, 5, 2		1	1
18	18	1/2	1/2	4/4	2	1		i	f#	i		i	i							m	1	1	0, -3, 1		0	0
18	18	5/8	5/8	4/4	2	1		iv	f#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
18	18	3/4	3/4	4/4	2	1		V(64)	f#	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
18	18	7/8	7/8	4/4	2	1		V	f#	i		V	V							M	1	1	1, 5, 2		1	1
19	19	0	0	4/4	2	1		i|PAC}{	f#	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
19	19	1/4	1/4	4/4	2	1		v6	f#	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
19	19	1/2	1/2	4/4	2	1		VI	f#	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
19	19	3/4	3/4	4/4	2	1		V	f#	i		V	V							M	1	1	1, 5, 2		1	1
20	20	0	0	4/4	2	1		i	f#	i		i	i							m	1	1	0, -3, 1		0	0
20	20	1/4	1/4	4/4	2	1		V	f#	i		V	V							M	1	1	1, 5, 2		1	1
20	20	1/2	1/2	4/4	2	1		i	f#	i		i	i							m	1	1	0, -3, 1		0	0
20	20	5/8	5/8	4/4	2	1		iv	f#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
20	20	3/4	3/4	4/4	2	1		V(64)	f#	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
20	20	7/8	7/8	4/4	2	1		V	f#	i		V	V							M	1	1	1, 5, 2		1	1
21	21	0	0	4/4	2	1		i|PAC	f#	i		i	i					PAC		m	1	1	0, -3, 1		0	0
21	21	1/8	1/8	4/4	2	1		iv	f#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
21	21	1/4	1/4	4/4	2	1		V(64)	f#	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
21	21	3/8	3/8	4/4	2	1		V	f#	i		V	V							M	1	1	1, 5, 2		1	1
21	21	1/2	1/2	4/4	2	1		i|PAC}	f#	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
