mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.0	0	0	2/4	2	1	G.I{		G	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	1	1	1.0	1/4	1/4	2/4	2	1	viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
2	2	2	2	1.5	0	0	2/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
2	2	7/2	7/2	0.5	3/8	3/8	2/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	3	4	4	0.5	0	0	2/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	3	9/2	9/2	0.5	1/8	1/8	2/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
3	3	5	5	0.5	1/4	1/4	2/4	2	1	V43		G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
3	3	11/2	11/2	0.5	3/8	3/8	2/4	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	4	6	6	1.5	0	0	2/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
4	4	15/2	15/2	0.5	3/8	3/8	2/4	2	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
5	5	8	8	0.5	0	0	2/4	2	1	I6		G	I		I6	I		6					M	0	0	4, 1, 0		0	4
5	5	17/2	17/2	0.5	1/8	1/8	2/4	2	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
5	5	9	9	0.5	1/4	1/4	2/4	2	1	V43		G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
5	5	19/2	19/2	0.5	3/8	3/8	2/4	2	1	V7		G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	6	10	10	1.5	0	0	2/4	2	1	I|IAC}		G	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
6	6	23/2	23/2	0.5	3/8	3/8	2/4	2	1	V.IV{		G	V		IV	IV						{	M	0	0	-1, 3, 0		-1	-1
7	7	12	12	1.0	0	0	2/4	2	1	I6		G	V		I6	I		6					M	0	0	4, 1, 0		0	4
7	7	13	13	0.5	1/4	1/4	2/4	2	1	ii7		G	V		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
7	7	27/2	27/2	0.5	3/8	3/8	2/4	2	1	viio6		G	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
8	8	14	14	1.5	0	0	2/4	2	1	I		G	V		I	I							M	0	0	0, 4, 1		0	0
8	8	31/2	31/2	0.5	3/8	3/8	2/4	2	1	IV6		G	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
9	9	16	16	1.0	0	0	2/4	2	1	V(64)		G	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
9	9	17	17	1.0	1/4	1/4	2/4	2	1	V2	viio64	G	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
10	10	18	18	2.0	0	0	2/4	2	1	I6|EC}		G	V		I6	I		6			EC	}	M	0	0	4, 1, 0		0	4
