mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
14	14	1/4	1/4	2/2	2	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
14	14	1/2	1/2	2/2	2	1		ii	E	V		ii	ii							m	0	0	2, -1, 3		2	2
14	14	3/4	3/4	2/2	2	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
15	15	0	0	2/2	2	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
15	15	1/4	1/4	2/2	2	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
15	15	1/2	1/2	2/2	2	1		ii	E	V		ii	ii							m	0	0	2, -1, 3		2	2
15	15	3/4	3/4	2/2	2	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
16	16	0	0	2/2	2	1		I|PAC}	E	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
19	19	0	0	2/2	2	1		V/v{	E	V		V/v	V				v		{	M	0	0	2, 6, 3		2	2
19	19	1/4	1/4	2/2	2	1		V7(94)/v	E	V		V7(94)/v	V		7	94	v			Mm7	0	0	2, 1, 3, 0	-3	2	2
19	19	1/2	1/2	2/2	2	1		V/v	E	V		V/v	V				v			M	0	0	2, 6, 3		2	2
19	19	3/4	3/4	2/2	2	1		V7(94)/v	E	V		V7(94)/v	V		7	94	v			Mm7	0	0	2, 1, 3, 0	-3	2	2
20	20	0	0	2/2	2	1		V/v	E	V		V/v	V				v			M	0	0	2, 6, 3		2	2
20	20	1/4	1/4	2/2	2	1		V7(94)/v	E	V		V7(94)/v	V		7	94	v			Mm7	0	0	2, 1, 3, 0	-3	2	2
20	20	1/2	1/2	2/2	2	1		V/v	E	V		V/v	V				v			M	0	0	2, 6, 3		2	2
20	20	3/4	3/4	2/2	2	1		V7(94)/v	E	V		V7(94)/v	V		7	94	v			Mm7	0	0	2, 1, 3, 0	-3	2	2
21	21	0	0	2/2	2	1		V/v	E	V		V/v	V				v			M	0	0	2, 6, 3		2	2
21	21	1/4	1/4	2/2	2	1		V7(9)/v	E	V		V7(9)/v	V		7	9	v			Mm7	0	0	2, 6, 3, 0	-3	2	2
21	21	1/2	1/2	2/2	2	1		V(64)/v	E	V		V(64)/v	V			64	v			M	0	0	2, 1, -2		2	2
21	21	3/4	3/4	2/2	2	1		V7/v	E	V		V7/v	V		7		v			Mm7	0	0	2, 6, 3, 0		2	2
22	22	1/4	1/4	2/2	2	1		V(64)/v	E	V		V(64)/v	V			64	v			M	0	0	2, 1, -2		2	2
22	22	1/2	1/2	2/2	2	1		V7/v	E	V		V7/v	V		7		v			Mm7	0	0	2, 6, 3, 0		2	2
22	22	3/4	3/4	2/2	2	1		V(64)/v	E	V		V(64)/v	V			64	v			M	0	0	2, 1, -2		2	2
23	23	1/4	1/4	2/2	2	1		V7/v	E	V		V7/v	V		7		v			Mm7	0	0	2, 6, 3, 0		2	2
23	23	1/2	1/2	2/2	2	1		V(64)/v	E	V		V(64)/v	V			64	v			M	0	0	2, 1, -2		2	2
23	23	3/4	3/4	2/2	2	1		V/v	E	V		V/v	V				v			M	0	0	2, 6, 3		2	2
24	24	0	0	2/2	2	1		i/v|PAC}	E	V		i/v	i				v	PAC	}	m	0	0	1, -2, 2		1	1
26	26	0	0	2/2	2	1		V/iv{	E	V		V/iv	V				iv		{	M	0	0	0, 4, 1		0	0
26	26	1/4	1/4	2/2	2	1		V7(94)/iv	E	V		V7(94)/iv	V		7	94	iv			Mm7	0	0	0, -1, 1, -2	-5	0	0
26	26	1/2	1/2	2/2	2	1		V/iv	E	V		V/iv	V				iv			M	0	0	0, 4, 1		0	0
26	26	3/4	3/4	2/2	2	1		V7(94)/iv	E	V		V7(94)/iv	V		7	94	iv			Mm7	0	0	0, -1, 1, -2	-5	0	0
27	27	0	0	2/2	2	1		V/iv	E	V		V/iv	V				iv			M	0	0	0, 4, 1		0	0
27	27	1/4	1/4	2/2	2	1		V7(94)/iv	E	V		V7(94)/iv	V		7	94	iv			Mm7	0	0	0, -1, 1, -2	-5	0	0
27	27	1/2	1/2	2/2	2	1		V/iv	E	V		V/iv	V				iv			M	0	0	0, 4, 1		0	0
27	27	3/4	3/4	2/2	2	1		V7(94)/iv	E	V		V7(94)/iv	V		7	94	iv			Mm7	0	0	0, -1, 1, -2	-5	0	0
28	28	0	0	2/2	2	1		V/iv	E	V		V/iv	V				iv			M	0	0	0, 4, 1		0	0
28	28	1/4	1/4	2/2	2	1		V7(9)/iv	E	V		V7(9)/iv	V		7	9	iv			Mm7	0	0	0, 4, 1, -2	-5	0	0
28	28	1/2	1/2	2/2	2	1		V(64)/iv	E	V		V(64)/iv	V			64	iv			M	0	0	0, -1, -4		0	0
28	28	3/4	3/4	2/2	2	1		V7/iv	E	V		V7/iv	V		7		iv			Mm7	0	0	0, 4, 1, -2		0	0
29	29	1/4	1/4	2/2	2	1		V(64)/iv	E	V		V(64)/iv	V			64	iv			M	0	0	0, -1, -4		0	0
29	29	1/2	1/2	2/2	2	1		V7/iv	E	V		V7/iv	V		7		iv			Mm7	0	0	0, 4, 1, -2		0	0
29	29	3/4	3/4	2/2	2	1		V(64)/iv	E	V		V(64)/iv	V			64	iv			M	0	0	0, -1, -4		0	0
30	30	1/4	1/4	2/2	2	1		V7/iv	E	V		V7/iv	V		7		iv			Mm7	0	0	0, 4, 1, -2		0	0
30	30	1/2	1/2	2/2	2	1		V(64)/iv	E	V		V(64)/iv	V			64	iv			M	0	0	0, -1, -4		0	0
30	30	3/4	3/4	2/2	2	1		V/iv	E	V		V/iv	V				iv			M	0	0	0, 4, 1		0	0
31	31	0	0	2/2	2	1		i/iv|PAC}	E	V		i/iv	i				iv	PAC	}	m	0	0	-1, -4, 0		-1	-1
32	32	3/4	3/4	2/2	2	1		iv{	E	V		iv	iv						{	m	0	0	-1, -4, 0		-1	-1
33	33	0	0	2/2	2	1		i6(#7)	E	V		i6(#7)	i		6	#7				m	0	0	-3, 1, 12		0	-3
33	33	1/4	1/4	2/2	2	1		i6	E	V		i6	i		6					m	0	0	-3, 1, 0		0	-3
33	33	1/2	1/2	2/2	2	1		iv	E	V		iv	iv							m	0	0	-1, -4, 0		-1	-1
34	34	0	0	2/2	2	1		i6(#11)	E	V		i6(#11)	i		6	#11				m	0	0	-3, 1, 0	6	0	-3
34	34	1/4	1/4	2/2	2	1		i6	E	V		i6	i		6					m	0	0	-3, 1, 0		0	-3
34	34	1/2	1/2	2/2	2	1		iv(9)	E	V		iv(9)	iv			9				m	0	0	-1, -4, 0	1	-1	-1
34	34	3/4	3/4	2/2	2	1		iv	E	V		iv	iv							m	0	0	-1, -4, 0		-1	-1
35	35	0	0	2/2	2	1		i6(#7)	E	V		i6(#7)	i		6	#7				m	0	0	-3, 1, 12		0	-3
35	35	1/4	1/4	2/2	2	1		i6	E	V		i6	i		6					m	0	0	-3, 1, 0		0	-3
35	35	1/2	1/2	2/2	2	1		iv	E	V		iv	iv							m	0	0	-1, -4, 0		-1	-1
36	36	0	0	2/2	2	1		i6(#11)	E	V		i6(#11)	i		6	#11				m	0	0	-3, 1, 0	6	0	-3
36	36	1/4	1/4	2/2	2	1		i6	E	V		i6	i		6					m	0	0	-3, 1, 0		0	-3
36	36	1/2	1/2	2/2	2	1		i	E	V		i	i							m	0	0	0, -3, 1		0	0
37	37	0	0	2/2	2	1		iio(#9)	E	V		iio(#9)	ii	o		#9				o	0	0	2, -1, -4	11	2	2
37	37	1/4	1/4	2/2	2	1		iio	E	V		iio	ii	o						o	0	0	2, -1, -4		2	2
37	37	1/2	1/2	2/2	2	1		V7(+4)	E	V		V7(+4)	V		7	+4				Mm7	0	0	1, 5, 2, -1	0	1	1
38	38	0	0	2/2	2	1		I(^2)	E	V		I(^2)	I			^2				M	0	0	0, 2, 1		0	0
38	38	1/4	1/4	2/2	2	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
39	39	0	0	2/2	2	1		IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
39	39	3/4	3/4	2/2	2	1		ii6	E	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
40	40	0	0	2/2	2	1		V|HC}{	E	V		V	V					HC	}{	M	0	0	1, 5, 2		1	1
40	40	1/4	1/4	2/2	2	1		V6	E	V		V6	V		6					M	0	0	5, 2, 1		1	5
40	40	1/2	1/2	2/2	2	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
40	40	3/4	3/4	2/2	2	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
41	41	0	0	2/2	2	1		IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
41	41	3/4	3/4	2/2	2	1		ii6	E	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
42	42	0	0	2/2	2	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
42	42	1/4	1/4	2/2	2	1		V6	E	V		V6	V		6					M	0	0	5, 2, 1		1	5
42	42	1/2	1/2	2/2	2	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
42	42	3/4	3/4	2/2	2	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
43	43	0	0	2/2	2	1		IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
43	43	3/4	3/4	2/2	2	1		ii6	E	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
44	44	0	0	2/2	2	1		V|HC}{	E	V		V	V					HC	}{	M	0	0	1, 5, 2		1	1
44	44	1/2	1/2	2/2	2	1		V(64)/i	E	V		V(64)/i	V			64	i			M	0	0	1, 0, -3		1	1
45	45	0	0	2/2	2	1		iv[iv	E	V	iv	iv	iv							m	0	0	-1, -4, 0		-1	-1
45	45	1/4	1/4	2/2	2	1		viio6	E	V	iv	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
45	45	1/2	1/2	2/2	2	1		i6	E	V	iv	i6	i		6					m	0	0	-3, 1, 0		0	-3
45	45	3/4	3/4	2/2	2	1		VI/i]	E	V	iv	VI/i	VI				i			M	0	0	-4, 0, -3		-4	-4
46	46	0	0	2/2	2	1		V(#7)	E	V		V(#7)	V			#7				M	0	0	1, 5, 2	6	1	1
46	46	1/4	1/4	2/2	2	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
46	46	1/2	1/2	2/2	2	1		V(64)/i	E	V		V(64)/i	V			64	i			M	0	0	1, 0, -3		1	1
47	47	0	0	2/2	2	1		iv[iv	E	V	iv	iv	iv							m	0	0	-1, -4, 0		-1	-1
47	47	1/4	1/4	2/2	2	1		viio6	E	V	iv	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
47	47	1/2	1/2	2/2	2	1		i6	E	V	iv	i6	i		6					m	0	0	-3, 1, 0		0	-3
47	47	3/4	3/4	2/2	2	1		VI/i]	E	V	iv	VI/i	VI				i			M	0	0	-4, 0, -3		-4	-4
48	48	0	0	2/2	2	1		V(#7)	E	V		V(#7)	V			#7				M	0	0	1, 5, 2	6	1	1
48	48	1/4	1/4	2/2	2	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
48	48	1/2	1/2	2/2	2	1		V(64)/i	E	V		V(64)/i	V			64	i			M	0	0	1, 0, -3		1	1
49	49	0	0	2/2	2	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	49	1/2	1/2	2/2	2	1		V(64)/i	E	V		V(64)/i	V			64	i			M	0	0	1, 0, -3		1	1
50	50	0	0	2/2	2	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
50	50	1/2	1/2	2/2	2	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
50	50	3/4	3/4	2/2	2	1		V(64)/i	E	V		V(64)/i	V			64	i			M	0	0	1, 0, -3		1	1
51	51	0	0	2/2	2	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	51	1/2	1/2	2/2	2	1		V(64)/i	E	V		V(64)/i	V			64	i			M	0	0	1, 0, -3		1	1
52	52	0	0	2/2	2	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
52	52	1/2	1/2	2/2	2	1		V(+6)/i	E	V		V(+6)/i	V			+6	i			M	0	0	1, 5, 2	-3	1	1
52	52	3/4	3/4	2/2	2	1		V(64)/i	E	V		V(64)/i	V			64	i			M	0	0	1, 0, -3		1	1
53	53	0	0	2/2	2	1		viio6	E	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
53	53	1/4	1/4	2/2	2	1		viio	E	V		viio	vii	o						o	0	0	5, 2, -1		5	5
53	53	1/2	1/2	2/2	2	1		i	E	V		i	i							m	0	0	0, -3, 1		0	0
54	54	0	0	2/2	2	1		V(4)|HC}{	E	V		V(4)	V			4		HC	}{	M	0	0	1, 0, 2		1	1
54	54	1/2	1/2	2/2	2	1		V(64)	E	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
56	56	0	0	2/2	2	1		IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
56	56	1/2	1/2	2/2	2	1		IV(+7)	E	V		IV(+7)	IV			+7				M	0	0	-1, 3, 0	4	-1	-1
57	57	0	0	2/2	2	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
58	58	0	0	2/2	2	1		ii7	E	V		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
58	58	1/2	1/2	2/2	2	1		ii7(+9)	E	V		ii7(+9)	ii		7	+9				mm7	0	0	2, -1, 3, 0	4	2	2
59	59	0	0	2/2	2	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
59	59	3/4	3/4	2/2	2	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
60	60	0	0	2/2	2	1		ii6	E	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
60	60	1/2	1/2	2/2	2	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
61	61	0	0	2/2	2	1		I|PAC}{	E	V		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
62	62	0	0	2/2	2	1		V(64)	E	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
63	63	0	0	2/2	2	1		IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
63	63	1/2	1/2	2/2	2	1		IV(+7)	E	V		IV(+7)	IV			+7				M	0	0	-1, 3, 0	4	-1	-1
64	64	0	0	2/2	2	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
65	65	0	0	2/2	2	1		ii7	E	V		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
65	65	1/2	1/2	2/2	2	1		ii7(+9)	E	V		ii7(+9)	ii		7	+9				mm7	0	0	2, -1, 3, 0	4	2	2
66	66	0	0	2/2	2	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
66	66	3/4	3/4	2/2	2	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
67	67	0	0	2/2	2	1		ii6	E	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
67	67	1/2	1/2	2/2	2	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
68	68	0	0	2/2	2	1		I|PAC}{	E	V		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
68	68	1/2	1/2	2/2	2	1		IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
69	69	0	0	2/2	2	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
69	69	1/2	1/2	2/2	2	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
70	70	0	0	2/2	2	1		ii	E	V		ii	ii							m	0	0	2, -1, 3		2	2
70	70	1/2	1/2	2/2	2	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
71	71	0	0	2/2	2	1		I|PAC}{	E	V		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
71	71	1/2	1/2	2/2	2	1		IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
72	72	0	0	2/2	2	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
72	72	1/2	1/2	2/2	2	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
73	73	0	0	2/2	2	1		ii	E	V		ii	ii							m	0	0	2, -1, 3		2	2
73	73	1/2	1/2	2/2	2	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
74	74	0	0	2/2	2	1		I|PAC}	E	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
77	77	0	0	2/2	2	1		V/ii{	E	V		V/ii	V				ii		{	M	0	0	3, 7, 4		3	3
77	77	1/4	1/4	2/2	2	1		V7(94)/ii	E	V		V7(94)/ii	V		7	94	ii			Mm7	0	0	3, 2, 4, 1	-2	3	3
77	77	1/2	1/2	2/2	2	1		V/ii	E	V		V/ii	V				ii			M	0	0	3, 7, 4		3	3
77	77	3/4	3/4	2/2	2	1		V7(94)/ii	E	V		V7(94)/ii	V		7	94	ii			Mm7	0	0	3, 2, 4, 1	-2	3	3
78	78	0	0	2/2	2	1		V/ii	E	V		V/ii	V				ii			M	0	0	3, 7, 4		3	3
78	78	1/4	1/4	2/2	2	1		V7(94)/ii	E	V		V7(94)/ii	V		7	94	ii			Mm7	0	0	3, 2, 4, 1	-2	3	3
78	78	1/2	1/2	2/2	2	1		V/ii	E	V		V/ii	V				ii			M	0	0	3, 7, 4		3	3
78	78	3/4	3/4	2/2	2	1		V7(94)/ii	E	V		V7(94)/ii	V		7	94	ii			Mm7	0	0	3, 2, 4, 1	-2	3	3
79	79	0	0	2/2	2	1		V/ii	E	V		V/ii	V				ii			M	0	0	3, 7, 4		3	3
79	79	1/4	1/4	2/2	2	1		V7(9)/ii	E	V		V7(9)/ii	V		7	9	ii			Mm7	0	0	3, 7, 4, 1	-2	3	3
79	79	1/2	1/2	2/2	2	1		V(64)/ii	E	V		V(64)/ii	V			64	ii			M	0	0	3, 2, -1		3	3
79	79	3/4	3/4	2/2	2	1		V7/ii	E	V		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
80	80	1/4	1/4	2/2	2	1		V(64)/ii	E	V		V(64)/ii	V			64	ii			M	0	0	3, 2, -1		3	3
80	80	1/2	1/2	2/2	2	1		V7/ii	E	V		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
80	80	3/4	3/4	2/2	2	1		V(64)/ii	E	V		V(64)/ii	V			64	ii			M	0	0	3, 2, -1		3	3
81	81	1/4	1/4	2/2	2	1		V7/ii	E	V		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
81	81	1/2	1/2	2/2	2	1		V(64)/ii	E	V		V(64)/ii	V			64	ii			M	0	0	3, 2, -1		3	3
81	81	3/4	3/4	2/2	2	1		V/ii	E	V		V/ii	V				ii			M	0	0	3, 7, 4		3	3
82	82	0	0	2/2	2	1		i/ii|PAC}	E	V		i/ii	i				ii	PAC	}	m	0	0	2, -1, 3		2	2
84	84	0	0	2/2	2	1		V{	E	V		V	V						{	M	0	0	1, 5, 2		1	1
84	84	1/4	1/4	2/2	2	1		V7(94)/i	E	V		V7(94)/i	V		7	94	i			Mm7	0	0	1, 0, 2, -1	-4	1	1
84	84	1/2	1/2	2/2	2	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
84	84	3/4	3/4	2/2	2	1		V7(94)/i	E	V		V7(94)/i	V		7	94	i			Mm7	0	0	1, 0, 2, -1	-4	1	1
85	85	0	0	2/2	2	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
85	85	1/4	1/4	2/2	2	1		V7(94)/i	E	V		V7(94)/i	V		7	94	i			Mm7	0	0	1, 0, 2, -1	-4	1	1
85	85	1/2	1/2	2/2	2	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
85	85	3/4	3/4	2/2	2	1		V7(94)/i	E	V		V7(94)/i	V		7	94	i			Mm7	0	0	1, 0, 2, -1	-4	1	1
86	86	0	0	2/2	2	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
86	86	1/4	1/4	2/2	2	1		V7(9)/i	E	V		V7(9)/i	V		7	9	i			Mm7	0	0	1, 5, 2, -1	-4	1	1
86	86	1/2	1/2	2/2	2	1		V(64)/i	E	V		V(64)/i	V			64	i			M	0	0	1, 0, -3		1	1
86	86	3/4	3/4	2/2	2	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
87	87	1/4	1/4	2/2	2	1		V(64)/i	E	V		V(64)/i	V			64	i			M	0	0	1, 0, -3		1	1
87	87	1/2	1/2	2/2	2	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
87	87	3/4	3/4	2/2	2	1		V(64)/i	E	V		V(64)/i	V			64	i			M	0	0	1, 0, -3		1	1
88	88	1/4	1/4	2/2	2	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
88	88	1/2	1/2	2/2	2	1		V(64)/i	E	V		V(64)/i	V			64	i			M	0	0	1, 0, -3		1	1
88	88	3/4	3/4	2/2	2	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
89	89	0	0	2/2	2	1		i|PAC}	E	V		i	i					PAC	}	m	0	0	0, -3, 1		0	0
90	90	3/4	3/4	2/2	2	1		iv/v{	E	V		iv/v	iv				v		{	m	0	0	0, -3, 1		0	0
91	91	0	0	2/2	2	1		#viio43/v	E	V		#viio43/v	#vii	o	43		v			o7	0	0	0, -3, 6, 3		6	0
91	91	1/4	1/4	2/2	2	1		i6/v	E	V		i6/v	i		6		v			m	0	0	-2, 2, 1		1	-2
91	91	1/2	1/2	2/2	2	1		iv/v	E	V		iv/v	iv				v			m	0	0	0, -3, 1		0	0
92	92	0	0	2/2	2	1		i6(#114)/v	E	V		i6(#114)/v	i		6	#114	v			m	0	0	0, 2, 1	7	1	0
92	92	1/4	1/4	2/2	2	1		i6/v	E	V		i6/v	i		6		v			m	0	0	-2, 2, 1		1	-2
92	92	1/2	1/2	2/2	2	1		iv(^9)/v	E	V		iv(^9)/v	iv			^9	v			m	0	0	0, -3, 1	2	0	0
92	92	3/4	3/4	2/2	2	1		iv/v	E	V		iv/v	iv				v			m	0	0	0, -3, 1		0	0
93	93	0	0	2/2	2	1		#viio43/v	E	V		#viio43/v	#vii	o	43		v			o7	0	0	0, -3, 6, 3		6	0
93	93	1/4	1/4	2/2	2	1		i6/v	E	V		i6/v	i		6		v			m	0	0	-2, 2, 1		1	-2
93	93	3/4	3/4	2/2	2	1		i.iv	E	i		iv	iv							m	0	1	-1, -4, 0		-1	-1
94	94	0	0	2/2	2	1		V2	E	i		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
94	94	1/4	1/4	2/2	2	1		i6	E	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
94	94	1/2	1/2	2/2	2	1		iv	E	i		iv	iv							m	0	1	-1, -4, 0		-1	-1
95	95	0	0	2/2	2	1		V2(+#7)	E	i		V2(+#7)	V		2	+#7				Mm7	0	1	-1, 1, 5, 2	6	1	-1
95	95	1/4	1/4	2/2	2	1		i6	E	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
95	95	1/2	1/2	2/2	2	1		iv(^9)	E	i		iv(^9)	iv			^9				m	0	1	-1, -4, 0	1	-1	-1
95	95	3/4	3/4	2/2	2	1		iv	E	i		iv	iv							m	0	1	-1, -4, 0		-1	-1
96	96	0	0	2/2	2	1		V2	E	i		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
96	96	1/4	1/4	2/2	2	1		i6	E	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
97	97	0	0	2/2	2	1		iv6(132)/iv	E	i		iv6(132)/iv	iv		6	132	iv			m	0	1	-5, -1, 0	1	-2	-5
97	97	3/4	3/4	2/2	2	1		iv6/iv	E	i		iv6/iv	iv		6		iv			m	0	1	-5, -1, -2		-2	-5
98	98	0	0	2/2	2	1		V/iv	E	i		V/iv	V				iv			M	0	1	0, 4, 1		0	0
