mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3/8	2	1		D.I(+4){		D	I		I(+4)	I			+4			{	M	0	0	0, 4, 1	-1	0	0
5	5	1/4	1/4	3/8	2	1		V7		D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	6	0	0	3/8	2	1		I		D	I		I	I							M	0	0	0, 4, 1		0	0
6	6	1/4	1/4	3/8	2	1		V7		D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	7	0	0	3/8	2	1		I		D	I		I	I							M	0	0	0, 4, 1		0	0
7	7	1/4	1/4	3/8	2	1		V7		D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	8	0	0	3/8	2	1		I		D	I		I	I							M	0	0	0, 4, 1		0	0
10	10	0	0	4/4	2	1		}		D	I									}		0	0				
11	11	0	0	3/8	2	1		{		D	I									{		0	0				
17	17	0	0	4/4	2	1		}		D	I									}		0	0				
18	18	0	0	3/8	2	1		{		D	I									{		0	0				
19	19	0	0	3/8	2	1		IV		D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
20	20	0	0	3/8	2	1		viio		D	I		viio	vii	o						o	0	0	5, 2, -1		5	5
21	21	0	0	3/8	2	1		iii	I6	D	I		iii	iii							m	0	0	4, 1, 5		4	4
22	22	0	0	3/8	2	1		vi		D	I		vi	vi							m	0	0	3, 0, 4		3	3
23	23	0	0	3/8	2	1		ii		D	I		ii	ii							m	0	0	2, -1, 3		2	2
24	24	0	0	3/8	2	1		V.V		D	V		V	V							M	0	0	1, 5, 2		1	1
25	25	0	0	3/8	2	1		IV		D	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
26	26	0	0	3/8	2	1		V		D	V		V	V							M	0	0	1, 5, 2		1	1
27	27	0	0	3/8	2	1		I		D	V		I	I							M	0	0	0, 4, 1		0	0
28	28	0	0	3/8	2	1		V		D	V		V	V							M	0	0	1, 5, 2		1	1
29	29	0	0	3/8	2	1		I		D	V		I	I							M	0	0	0, 4, 1		0	0
30	30	0	0	3/8	2	1		V|HC}		D	V		V	V					HC	}	M	0	0	1, 5, 2		1	1
31	31	0	0	3/8	2	1		v.i6{		D	v		i6	i		6				{	m	0	1	-3, 1, 0		0	-3
32	32	0	0	3/8	2	1		ii%65		D	v		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
33	33	0	0	3/8	2	1		i64		D	v		i64	i		64					m	0	1	1, 0, -3		0	1
34	34	0	0	3/8	2	1		ii%43		D	v		ii%43	ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
35	35	0	0	3/8	2	1		i6		D	v		i6	i		6					m	0	1	-3, 1, 0		0	-3
36	36	0	0	3/8	2	1		ii%65		D	v		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
37	37	0	0	3/8	2	1		i64		D	v		i64	i		64					m	0	1	1, 0, -3		0	1
38	38	0	0	3/8	2	1		ii%43		D	v		ii%43	ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
39	39	0	0	3/8	2	1		iv6		D	v		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
39	39	1/8	1/8	3/8	2	1		iii6		D	v		iii6	iii		6					m	0	1	-6, -2, -3		-3	-6
39	39	1/4	1/4	3/8	2	1		iio6		D	v		iio6	ii	o	6					o	0	1	-1, -4, 2		2	-1
40	40	0	0	3/8	2	1		i6		D	v		i6	i		6					m	0	1	-3, 1, 0		0	-3
40	40	1/8	1/8	3/8	2	1		#viio6		D	v		#viio6	#vii	o	6					o	0	1	2, -1, 5		5	2
40	40	1/4	1/4	3/8	2	1		i		D	v		i	i							m	0	1	0, -3, 1		0	0
41	41	0	0	3/8	2	1		V65		D	v		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
41	41	1/4	1/4	3/8	2	1		i		D	v		i	i							m	0	1	0, -3, 1		0	0
