mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3/8	2	1		c.i{		c	i		i	i						{	m	1	1	0, -3, 1		0	0
2	2	0	0	3/8	2	1		i(13)		c	i		i(13)	i			13				m	1	1	0, -3, 1	-4	0	0
2	2	1/4	1/4	3/8	2	1		i	V	c	i		i	i							m	1	1	0, -3, 1		0	0
3	3	0	0	3/8	2	1		VI	iv6	c	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
3	3	1/8	1/8	3/8	2	1		iio6		c	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
3	3	1/4	1/4	3/8	2	1		V		c	i		V	V							M	1	1	1, 5, 2		1	1
4	4	0	0	3/8	2	1		i		c	i		i	i							m	1	1	0, -3, 1		0	0
4	4	1/8	1/8	3/8	2	1		#viio6		c	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
4	4	1/4	1/4	3/8	2	1		i6		c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	4	5/16	5/16	3/8	2	1		#viio		c	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
5	5	0	0	3/8	2	1		i		c	i		i	i							m	1	1	0, -3, 1		0	0
6	6	0	0	3/8	2	1		iv		c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
6	6	1/8	1/8	3/8	2	1		V		c	i		V	V							M	1	1	1, 5, 2		1	1
6	6	1/4	1/4	3/8	2	1		iv6		c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
7	7	0	0	3/8	2	1		V		c	i		V	V							M	1	1	1, 5, 2		1	1
7	7	1/8	1/8	3/8	2	1		iv6		c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
8	8	0	0	3/8	2	1		V		c	i		V	V							M	1	1	1, 5, 2		1	1
8	8	1/8	1/8	3/8	2	1		iv6		c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
9	9	0	0	3/8	2	1		V		c	i		V	V							M	1	1	1, 5, 2		1	1
9	9	1/8	1/8	3/8	2	1		iv6		c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
10	10	0	0	3/8	2	1		V|HC}{		c	i		V	V					HC	}{	M	1	1	1, 5, 2		1	1
11	11	0	0	3/8	2	1		i		c	i		i	i							m	1	1	0, -3, 1		0	0
12	12	0	0	3/8	2	1		iv		c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
13	13	0	0	3/8	2	1		III.V		c	III		V	V							M	1	0	1, 5, 2		1	1
14	14	0	0	3/8	2	1		I		c	III		I	I							M	1	0	0, 4, 1		0	0
15	15	0	0	3/8	2	1		V7}{		c	III		V7	V		7				}{	Mm7	1	0	1, 5, 2, -1		1	1
16	16	0	0	3/8	2	1		I		c	III		I	I							M	1	0	0, 4, 1		0	0
16	16	1/8	1/8	3/8	2	1		viio		c	III		viio	vii	o						o	1	0	5, 2, -1		5	5
16	16	1/4	1/4	3/8	2	1		vi		c	III		vi	vi							m	1	0	3, 0, 4		3	3
17	17	0	0	3/8	2	1		V7		c	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
18	18	0	0	3/8	2	1		I		c	III		I	I							M	1	0	0, 4, 1		0	0
18	18	1/8	1/8	3/8	2	1		viio		c	III		viio	vii	o						o	1	0	5, 2, -1		5	5
18	18	1/4	1/4	3/8	2	1		vi		c	III		vi	vi							m	1	0	3, 0, 4		3	3
19	19	0	0	3/8	2	1		V7		c	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
20	20	0	0	3/8	2	1		I		c	III		I	I							M	1	0	0, 4, 1		0	0
20	20	1/8	1/8	3/8	2	1		viio		c	III		viio	vii	o						o	1	0	5, 2, -1		5	5
20	20	1/4	1/4	3/8	2	1		vi		c	III		vi	vi							m	1	0	3, 0, 4		3	3
21	21	0	0	3/8	2	1		V|HC}{		c	III		V	V					HC	}{	M	1	0	1, 5, 2		1	1
22	22	0	0	3/8	2	1		I		c	III		I	I							M	1	0	0, 4, 1		0	0
23	23	0	0	3/8	2	1		V		c	III		V	V							M	1	0	1, 5, 2		1	1
24	24	0	0	3/8	2	1		I		c	III		I	I							M	1	0	0, 4, 1		0	0
25	25	0	0	3/8	2	1		V		c	III		V	V							M	1	0	1, 5, 2		1	1
26	26	0	0	3/8	2	1		I		c	III		I	I							M	1	0	0, 4, 1		0	0
27	27	0	0	3/8	2	1		V7		c	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
28	28	0	0	3/8	2	1		I		c	III		I	I							M	1	0	0, 4, 1		0	0
28	28	1/8	1/8	3/8	2	1		viio		c	III		viio	vii	o						o	1	0	5, 2, -1		5	5
28	28	1/4	1/4	3/8	2	1		v.#viio43		c	v		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
29	29	0	0	3/8	2	1		i6		c	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
29	29	1/8	1/8	3/8	2	1		#viio6		c	v		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
29	29	1/4	1/4	3/8	2	1		i		c	v		i	i							m	1	1	0, -3, 1		0	0
30	30	0	0	3/8	2	1		iio65		c	v		iio65	ii	o	65					o7	1	1	-1, -4, -7, 2		2	-1
31	31	0	0	3/8	2	1		V7}{		c	v		V7	V		7				}{	Mm7	1	1	1, 5, 2, -1		1	1
32	32	0	0	3/8	2	1		i		c	v		i	i							m	1	1	0, -3, 1		0	0
32	32	1/8	1/8	3/8	2	1		v6		c	v		v6	v		6					m	1	1	-2, 2, 1		1	-2
32	32	1/4	1/4	3/8	2	1		iv6		c	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
33	33	0	0	3/8	2	1		V7		c	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
34	34	0	0	3/8	2	1		i		c	v		i	i							m	1	1	0, -3, 1		0	0
34	34	1/8	1/8	3/8	2	1		v6		c	v		v6	v		6					m	1	1	-2, 2, 1		1	-2
34	34	1/4	1/4	3/8	2	1		iv6		c	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
35	35	0	0	3/8	2	1		V7		c	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
36	36	0	0	3/8	2	1		i		c	v		i	i							m	1	1	0, -3, 1		0	0
36	36	1/8	1/8	3/8	2	1		v6		c	v		v6	v		6					m	1	1	-2, 2, 1		1	-2
36	36	1/4	1/4	3/8	2	1		iv6		c	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
37	37	0	0	3/8	2	1		V|HC}{		c	v		V	V					HC	}{	M	1	1	1, 5, 2		1	1
