mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
11	11	5/8	5/8	4/4	2	1		iv		Eb	V		iv		iv							m	0	0	-1, -4, 0		-1	-1
11	11	7/8	7/8	4/4	2	1		V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
12	12	0	0	4/4	2	1		iv6		Eb	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
12	12	1/8	1/8	4/4	2	1		iv		Eb	V		iv		iv							m	0	0	-1, -4, 0		-1	-1
12	12	3/8	3/8	4/4	2	1		V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
12	12	1/2	1/2	4/4	2	1		iv6		Eb	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
12	12	5/8	5/8	4/4	2	1		iv		Eb	V		iv		iv							m	0	0	-1, -4, 0		-1	-1
12	12	7/8	7/8	4/4	2	1		V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
13	13	0	0	4/4	2	1		iv6		Eb	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
13	13	1/8	1/8	4/4	2	1		iv		Eb	V		iv		iv							m	0	0	-1, -4, 0		-1	-1
13	13	3/8	3/8	4/4	2	1		V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
13	13	1/2	1/2	4/4	2	1		iv6		Eb	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
13	13	5/8	5/8	4/4	2	1		iv		Eb	V		iv		iv							m	0	0	-1, -4, 0		-1	-1
13	13	7/8	7/8	4/4	2	1		V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
14	14	0	0	4/4	2	1		iv6		Eb	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
14	14	1/8	1/8	4/4	2	1		iv		Eb	V		iv		iv							m	0	0	-1, -4, 0		-1	-1
14	14	3/8	3/8	4/4	2	1		V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
14	14	1/2	1/2	4/4	2	1		iv6		Eb	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
14	14	5/8	5/8	4/4	2	1		iv		Eb	V		iv		iv							m	0	0	-1, -4, 0		-1	-1
14	14	3/4	3/4	4/4	2	1		V6		Eb	V		V6		V		6					M	0	0	5, 2, 1		1	5
14	14	7/8	7/8	4/4	2	1		V7		Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	15	0	0	4/4	2	1		I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
15	15	1/8	1/8	4/4	2	1		iii6		Eb	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
15	15	1/4	1/4	4/4	2	1		vi		Eb	V		vi		vi							m	0	0	3, 0, 4		3	3
15	15	3/8	3/8	4/4	2	1		I6		Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
15	15	1/2	1/2	4/4	2	1		IV		Eb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
15	15	5/8	5/8	4/4	2	1		ii		Eb	V		ii		ii							m	0	0	2, -1, 3		2	2
15	15	3/4	3/4	4/4	2	1		V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
16	16	0	0	4/4	2	1		I|IAC}{		Eb	V		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
16	16	1/4	1/4	4/4	2	1		V7		Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	1/2	1/2	4/4	2	1		I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
16	16	3/4	3/4	4/4	2	1		V7		Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	17	0	0	4/4	2	1		I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
17	17	1/4	1/4	4/4	2	1		V7(9)		Eb	V		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
17	17	1/2	1/2	4/4	2	1		I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
17	17	5/8	5/8	4/4	2	1		ii6		Eb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
17	17	3/4	3/4	4/4	2	1		V(64)		Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
17	17	7/8	7/8	4/4	2	1		V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
18	18	0	0	4/4	2	1		I|PAC}{		Eb	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
18	18	1/4	1/4	4/4	2	1		V7		Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	18	1/2	1/2	4/4	2	1		I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
18	18	3/4	3/4	4/4	2	1		V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
19	19	0	0	4/4	2	1		I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
19	19	1/4	1/4	4/4	2	1		V7		Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
19	19	1/2	1/2	4/4	2	1		I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
19	19	3/4	3/4	4/4	2	1		V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
20	20	0	0	4/4	2	1		I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
20	20	1/8	1/8	4/4	2	1		ii6		Eb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
20	20	1/4	1/4	4/4	2	1		I6		Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
20	20	3/8	3/8	4/4	2	1		viio6		Eb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
20	20	1/2	1/2	4/4	2	1		I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
20	20	5/8	5/8	4/4	2	1		IV	ii6	Eb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
20	20	3/4	3/4	4/4	2	1		V(64)		Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
20	20	7/8	7/8	4/4	2	1		V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
21	21	0	0	4/4	2	1		I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
21	21	1/8	1/8	4/4	2	1		IV		Eb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
21	21	1/4	1/4	4/4	2	1		I6		Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
21	21	3/8	3/8	4/4	2	1		viio6		Eb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
21	21	1/2	1/2	4/4	2	1		I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
21	21	5/8	5/8	4/4	2	1		IV	ii6	Eb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
21	21	3/4	3/4	4/4	2	1		V(64)		Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
21	21	7/8	7/8	4/4	2	1		V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
22	22	0	0	2/4	2	1		I|PAC}		Eb	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
23	23	0	0	4/4	2	1		{		Eb	V										{		0	0				
23	23	1/4	1/4	4/4	2	1		I6		Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
23	23	3/8	3/8	4/4	2	1		viio6		Eb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
23	23	1/2	1/2	4/4	2	1		I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
23	23	5/8	5/8	4/4	2	1		ii6		Eb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
23	23	3/4	3/4	4/4	2	1		V(64)		Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
23	23	7/8	7/8	4/4	2	1		V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
24	24	0	0	4/4	2	1		I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
24	24	1/4	1/4	4/4	2	1		I6		Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
24	24	3/8	3/8	4/4	2	1		viio6		Eb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
24	24	1/2	1/2	4/4	2	1		I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
24	24	5/8	5/8	4/4	2	1		ii6		Eb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
24	24	3/4	3/4	4/4	2	1		V(64)		Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
24	24	7/8	7/8	4/4	2	1		V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
25	25	0	0	4/4	2	1		#viio64/ii|EC}{		Eb	V		#viio64/ii		#vii	o	64		ii	EC	}{	o	0	0	1, 7, 4		7	1
25	25	1/8	1/8	4/4	2	1		i6/ii		Eb	V		i6/ii		i		6		ii			m	0	0	-1, 3, 2		2	-1
25	25	1/4	1/4	4/4	2	1		#viio6/ii		Eb	V		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
25	25	3/8	3/8	4/4	2	1		i/ii		Eb	V		i/ii		i				ii			m	0	0	2, -1, 3		2	2
25	25	1/2	1/2	4/4	2	1		#viio7/ii		Eb	V		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
25	25	5/8	5/8	4/4	2	1		i/ii		Eb	V		i/ii		i				ii			m	0	0	2, -1, 3		2	2
25	25	3/4	3/4	4/4	2	1		#viio6/ii		Eb	V		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
25	25	7/8	7/8	4/4	2	1		i6/ii		Eb	V		i6/ii		i		6		ii			m	0	0	-1, 3, 2		2	-1
26	26	0	0	4/4	2	1		#viio64/ii		Eb	V		#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
26	26	1/8	1/8	4/4	2	1		i6/ii		Eb	V		i6/ii		i		6		ii			m	0	0	-1, 3, 2		2	-1
26	26	1/4	1/4	4/4	2	1		#viio6/ii		Eb	V		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
26	26	3/8	3/8	4/4	2	1		i/ii		Eb	V		i/ii		i				ii			m	0	0	2, -1, 3		2	2
26	26	1/2	1/2	4/4	2	1		#viio7/ii		Eb	V		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
26	26	5/8	5/8	4/4	2	1		i/ii		Eb	V		i/ii		i				ii			m	0	0	2, -1, 3		2	2
26	26	3/4	3/4	4/4	2	1		iio6/ii		Eb	V		iio6/ii		ii	o	6		ii			o	0	0	1, -2, 4		4	1
26	26	7/8	7/8	4/4	2	1		VI/ii		Eb	V		VI/ii		VI				ii			M	0	0	-2, 2, -1		-2	-2
27	27	0	0	4/4	2	1		V/ii|HC}{		Eb	V		V/ii		V				ii	HC	}{	M	0	0	3, 7, 4		3	3
27	27	3/8	3/8	4/4	2	1		V6/iv/ii		Eb	V		V6/iv/ii		V		6		iv/ii			M	0	0	6, 3, 2		2	6
27	27	1/2	1/2	4/4	2	1		iv/ii		Eb	V		iv/ii		iv				ii			m	0	0	1, -2, 2		1	1
27	27	7/8	7/8	4/4	2	1		V6/V/ii		Eb	V		V6/V/ii		V		6		V/ii			M	0	0	8, 5, 4		4	8
28	28	0	0	4/4	2	1		V/ii		Eb	V		V/ii		V				ii			M	0	0	3, 7, 4		3	3
28	28	3/8	3/8	4/4	2	1		V6/iv/vi		Eb	V		V6/iv/vi		V		6		iv/vi			M	0	0	7, 4, 3		3	7
28	28	1/2	1/2	4/4	2	1		iv/vi		Eb	V		iv/vi		iv				vi			m	0	0	2, -1, 3		2	2
28	28	7/8	7/8	4/4	2	1		V6/V/vi		Eb	V		V6/V/vi		V		6		V/vi			M	0	0	9, 6, 5		5	9
29	29	0	0	4/4	2	1		V/vi|HC}{		Eb	V		V/vi		V				vi	HC	}{	M	0	0	4, 8, 5		4	4
29	29	1/8	1/8	4/4	2	1		V(4)/vi		Eb	V		V(4)/vi		V			4	vi			M	0	0	4, 3, 5		4	4
29	29	1/4	1/4	4/4	2	1		ii%65/vi		Eb	V		ii%65/vi		ii	%	65		vi			%7	0	0	2, -1, 3, 5		5	2
29	29	1/2	1/2	4/4	2	1		V/vi		Eb	V		V/vi		V				vi			M	0	0	4, 8, 5		4	4
29	29	5/8	5/8	4/4	2	1		V(4)/vi		Eb	V		V(4)/vi		V			4	vi			M	0	0	4, 3, 5		4	4
29	29	3/4	3/4	4/4	2	1		ii%65/vi		Eb	V		ii%65/vi		ii	%	65		vi			%7	0	0	2, -1, 3, 5		5	2
30	30	0	0	4/4	2	1		V/vi		Eb	V		V/vi		V				vi			M	0	0	4, 8, 5		4	4
30	30	1/8	1/8	4/4	2	1		V(4)/vi		Eb	V		V(4)/vi		V			4	vi			M	0	0	4, 3, 5		4	4
30	30	1/4	1/4	4/4	2	1		ii%65/vi		Eb	V		ii%65/vi		ii	%	65		vi			%7	0	0	2, -1, 3, 5		5	2
30	30	1/2	1/2	4/4	2	1		V65/ii		Eb	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
30	30	3/4	3/4	4/4	2	1		i/ii		Eb	V		i/ii		i				ii			m	0	0	2, -1, 3		2	2
30	30	7/8	7/8	4/4	2	1		i(4)/ii		Eb	V		i(4)/ii		i			4	ii			m	0	0	2, 1, 3		2	2
31	31	0	0	4/4	2	1		V65/ii		Eb	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
31	31	1/4	1/4	4/4	2	1		i/ii		Eb	V		i/ii		i				ii			m	0	0	2, -1, 3		2	2
31	31	3/8	3/8	4/4	2	1		i(4)/ii		Eb	V		i(4)/ii		i			4	ii			m	0	0	2, 1, 3		2	2
31	31	1/2	1/2	4/4	2	1		V65/ii		Eb	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
31	31	3/4	3/4	4/4	2	1		#viio64/v		Eb	V		#viio64/v		#vii	o	64		v			o	0	0	0, 6, 3		6	0
32	32	0	0	4/4	2	1		i6/v		Eb	V		i6/v		i		6		v			m	0	0	-2, 2, 1		1	-2
32	32	1/4	1/4	4/4	2	1		iv/v		Eb	V		iv/v		iv				v			m	0	0	0, -3, 1		0	0
32	32	1/2	1/2	4/4	2	1		i6/v		Eb	V		i6/v		i		6		v			m	0	0	-2, 2, 1		1	-2
32	32	3/4	3/4	4/4	2	1		iv/v		Eb	V		iv/v		iv				v			m	0	0	0, -3, 1		0	0
33	33	0	0	4/4	2	1		i6/v		Eb	V		i6/v		i		6		v			m	0	0	-2, 2, 1		1	-2
33	33	1/8	1/8	4/4	2	1		iv/v		Eb	V		iv/v		iv				v			m	0	0	0, -3, 1		0	0
33	33	1/4	1/4	4/4	2	1		i6/v		Eb	V		i6/v		i		6		v			m	0	0	-2, 2, 1		1	-2
33	33	3/8	3/8	4/4	2	1		#viio6/v		Eb	V		#viio6/v		#vii	o	6		v			o	0	0	3, 0, 6		6	3
33	33	1/2	1/2	4/4	2	1		i/v|PAC}{		Eb	V		i/v		i				v	PAC	}{	m	0	0	1, -2, 2		1	1
33	33	7/8	7/8	4/4	2	1		V65/iv/v		Eb	V		V65/iv/v		V		65		iv/v			Mm7	0	0	5, 2, -1, 1		1	5
34	34	0	0	4/4	2	1		iv/v		Eb	V		iv/v		iv				v			m	0	0	0, -3, 1		0	0
34	34	3/8	3/8	4/4	2	1		V6/V/v		Eb	V		V6/V/v		V		6		V/v			M	0	0	7, 4, 3		3	7
34	34	1/2	1/2	4/4	2	1		V7/v}{		Eb	V		V7/v		V		7		v		}{	Mm7	0	0	2, 6, 3, 0		2	2
34	34	3/4	3/4	4/4	2	1		#viio43/v		Eb	V		#viio43/v		#vii	o	43		v			o7	0	0	0, -3, 6, 3		6	0
35	35	0	0	4/4	2	1		i6/v		Eb	V		i6/v		i		6		v			m	0	0	-2, 2, 1		1	-2
35	35	1/4	1/4	4/4	2	1		iv6		Eb	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
35	35	1/2	1/2	4/4	2	1		V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
35	35	3/4	3/4	4/4	2	1		viio43		Eb	V		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
36	36	0	0	4/4	2	1		i6		Eb	V		i6		i		6					m	0	0	-3, 1, 0		0	-3
36	36	1/4	1/4	4/4	2	1		viio6		Eb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
36	36	1/2	1/2	4/4	2	1		i}{		Eb	V		i		i						}{	m	0	0	0, -3, 1		0	0
36	36	7/8	7/8	4/4	2	1		I.V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
37	37	0	0	4/4	2	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
37	37	3/8	3/8	4/4	2	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
37	37	1/2	1/2	4/4	2	1		IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
37	37	5/8	5/8	4/4	2	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
37	37	3/4	3/4	4/4	2	1		viio6		Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
37	37	7/8	7/8	4/4	2	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
38	38	0	0	4/4	2	1		V(64)}		Eb	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
38	38	1/8	1/8	4/4	2	1		V|HC		Eb	I		V		V					HC		M	0	0	1, 5, 2		1	1
38	38	3/8	3/8	4/4	2	1		{		Eb	I										{		0	0				
38	38	1/2	1/2	4/4	2	1		iv6		Eb	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
38	38	5/8	5/8	4/4	2	1		iv		Eb	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
38	38	7/8	7/8	4/4	2	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
39	39	0	0	4/4	2	1		iv6		Eb	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
39	39	1/8	1/8	4/4	2	1		iv		Eb	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
39	39	3/8	3/8	4/4	2	1		ii/iv		Eb	I		ii/iv		ii				iv			m	0	0	1, -2, 2		1	1
39	39	1/2	1/2	4/4	2	1		V43/iv		Eb	I		V43/iv		V		43		iv			Mm7	0	0	1, -2, 0, 4		0	1
40	40	0	0	4/4	2	1		iv		Eb	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
40	40	3/8	3/8	4/4	2	1		V2		Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
40	40	1/2	1/2	4/4	2	1		i6		Eb	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
40	40	5/8	5/8	4/4	2	1		It6/V		Eb	I		It6/V	It	vii	o	6	b3	V/V			It	0	0	-3, 1, 7		7	-3
40	40	3/4	3/4	4/4	2	1		V/V		Eb	I		V/V		V				V			M	0	0	2, 6, 3		2	2
40	40	7/8	7/8	4/4	2	1		V2/V		Eb	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
41	41	0	0	4/4	2	1		V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
41	41	1/8	1/8	4/4	2	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
41	41	3/8	3/8	4/4	2	1		V65		Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
41	41	1/2	1/2	4/4	2	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
41	41	5/8	5/8	4/4	2	1		IV	ii6	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
41	41	3/4	3/4	4/4	2	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
41	41	7/8	7/8	4/4	2	1		viio6		Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
42	42	0	0	4/4	2	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
42	42	1/8	1/8	4/4	2	1		ii6		Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
42	42	1/4	1/4	4/4	2	1		V(64)		Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
42	42	3/8	3/8	4/4	2	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
42	42	1/2	1/2	4/4	2	1		I|PAC}{		Eb	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
42	42	3/4	3/4	4/4	2	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
43	43	0	0	4/4	2	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
43	43	1/4	1/4	4/4	2	1		V/V		Eb	I		V/V		V				V			M	0	0	2, 6, 3		2	2
43	43	1/2	1/2	4/4	2	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
43	43	3/4	3/4	4/4	2	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	44	0	0	4/4	2	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
44	44	1/4	1/4	4/4	2	1		V/V		Eb	I		V/V		V				V			M	0	0	2, 6, 3		2	2
