mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2/4	2	1		f#.i{		f#	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	3/8	3/8	2/4	2	1		iio		f#	i		iio	ii	o						o	1	1	2, -1, -4		2	2
2	2	0	0	2/4	2	1		i		f#	i		i	i							m	1	1	0, -3, 1		0	0
2	2	1/8	1/8	2/4	2	1		iv		f#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
2	2	1/4	1/4	2/4	2	1		i6		f#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
2	2	3/8	3/8	2/4	2	1		#viio		f#	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
3	3	0	0	2/4	2	1		i		f#	i		i	i							m	1	1	0, -3, 1		0	0
4	4	3/8	3/8	2/4	2	1		#viio6		f#	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
5	5	0	0	2/4	2	1		i		f#	i		i	i							m	1	1	0, -3, 1		0	0
5	5	1/8	1/8	2/4	2	1		iio6		f#	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
5	5	1/4	1/4	2/4	2	1		i6		f#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
5	5	3/8	3/8	2/4	2	1		#viio		f#	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
6	6	0	0	2/4	2	1		i}{		f#	i		i	i						}{	m	1	1	0, -3, 1		0	0
6	6	1/8	1/8	2/4	2	1		iv6		f#	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
6	6	1/4	1/4	2/4	2	1		III6		f#	i		III6	III		6					M	1	1	1, -2, -3		-3	1
6	6	3/8	3/8	2/4	2	1		iio6		f#	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
7	7	0	0	2/4	2	1		i6		f#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
7	7	1/8	1/8	2/4	2	1		#viio6		f#	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
7	7	1/4	1/4	2/4	2	1		i		f#	i		i	i							m	1	1	0, -3, 1		0	0
7	7	3/8	3/8	2/4	2	1		V7		f#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
8	8	0	0	2/4	2	1		i		f#	i		i	i							m	1	1	0, -3, 1		0	0
8	8	1/8	1/8	2/4	2	1		iv6		f#	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
8	8	1/4	1/4	2/4	2	1		III6		f#	i		III6	III		6					M	1	1	1, -2, -3		-3	1
8	8	3/8	3/8	2/4	2	1		iio6		f#	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
9	9	0	0	2/4	2	1		i6		f#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
