mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	7.5	0	9/8	12/8	2	1	C.I{	C	I		I	I						{	M	0	0	0, 4, 1		0	0
3	2	15/2	15/2	1.5	0	0	12/8	2	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
3	2	9	9	4.5	3/8	3/8	12/8	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
4	3	27/2	27/2	6.0	0	0	12/8	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
5	4	39/2	39/2	1.5	0	0	12/8	2	1	V(64)}	C	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
5	4	21	21	3.0	3/8	3/8	12/8	2	1	V|HC	C	I		V	V					HC		M	0	0	1, 5, 2		1	1
6	4	24	24	1.5	0	9/8	12/8	2	1	I6{	C	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
7	5	51/2	51/2	1.5	0	0	12/8	2	1	V6/IV	C	I		V6/IV	V		6		IV			M	0	0	4, 1, 0		0	4
7	5	27	27	1.5	3/8	3/8	12/8	2	1	V65/IV	C	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
7	5	57/2	57/2	3.0	3/4	3/4	12/8	2	1	V7/IV	C	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
8	6	63/2	63/2	6.0	0	0	12/8	2	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
9	7	75/2	75/2	1.5	0	0	12/8	2	1	V6/V	C	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
9	7	39	39	1.5	3/8	3/8	12/8	2	1	V65/V	C	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
