mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	7.0	0	0	4/4	2	1	c.i{		c	i		i	i						{	m	1	1	0, -3, 1		0	0
2	2	7	7	1.0	3/4	3/4	4/4	2	1	iv		c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
3	3	8	8	1.0	0	0	4/4	2	1	i6}		c	i		i6	i		6				}	m	1	1	-3, 1, 0		0	-3
3	3	9	9	10.0	1/4	1/4	4/4	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0
3	3	10	10	0.0	1/2	1/2	4/4	2	1	{		c	i									{		1	1				
5	5	16	16	0.0	0	0	4/4	2	1	}		c	i									}		1	1				
5	5	18	18	0.0	1/2	1/2	4/4	2	1	{		c	i									{		1	1				
5	5	19	19	1.0	3/4	3/4	4/4	2	1	#viio		c	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
6	6	20	20	3.0	0	0	4/4	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0
6	6	23	23	0.5	3/4	3/4	4/4	2	1	V		c	i		V	V							M	1	1	1, 5, 2		1	1
6	6	47/2	47/2	0.5	7/8	7/8	4/4	2	1	V7		c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
7	7	24	24	3.0	0	0	4/4	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0
7	7	27	27	0.5	3/4	3/4	4/4	2	1	V		c	i		V	V							M	1	1	1, 5, 2		1	1
7	7	55/2	55/2	0.5	7/8	7/8	4/4	2	1	V7		c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
8	8	28	28	4.0	0	0	4/4	2	1	i|IAC}		c	i		i	i					IAC	}	m	1	1	0, -3, 1		0	0
8	8	30	30	0.0	1/2	1/2	4/4	2	1	{		c	i									{		1	1				
9	9	32	32	1.5	0	0	4/4	2	1	V		c	i		V	V							M	1	1	1, 5, 2		1	1
9	9	67/2	67/2	0.5	3/8	3/8	4/4	2	1	V7		c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
9	9	34	34	2.0	1/2	1/2	4/4	2	1	i6		c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
10	10	36	36	1.5	0	0	4/4	2	1	V		c	i		V	V							M	1	1	1, 5, 2		1	1
10	10	75/2	75/2	0.5	3/8	3/8	4/4	2	1	V7		c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
10	10	38	38	2.0	1/2	1/2	4/4	2	1	i6		c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
