mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.0	0	0	4/4	2	1	c.i{		c	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	1	1	1.0	1/4	1/4	4/4	2	1	#viio6		c	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
1	1	2	2	1.5	1/2	1/2	4/4	2	1	i6		c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
1	1	7/2	7/2	0.5	7/8	7/8	4/4	2	1	V6		c	i		V6	V		6					M	1	1	5, 2, 1		1	5
2	2	4	4	1.0	0	0	4/4	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0
2	2	5	5	0.5	1/4	1/4	4/4	2	1	i6		c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
2	2	11/2	11/2	0.5	3/8	3/8	4/4	2	1	iv		c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
2	2	6	6	1.5	1/2	1/2	4/4	2	1	V		c	i		V	V							M	1	1	1, 5, 2		1	1
2	2	15/2	15/2	0.5	7/8	7/8	4/4	2	1	V7		c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
3	3	8	8	1.0	0	0	4/4	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0
3	3	9	9	0.5	1/4	1/4	4/4	2	1	i6		c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	3	19/2	19/2	0.5	3/8	3/8	4/4	2	1	iv		c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
3	3	10	10	1.5	1/2	1/2	4/4	2	1	V		c	i		V	V							M	1	1	1, 5, 2		1	1
3	3	23/2	23/2	0.5	7/8	7/8	4/4	2	1	V6		c	i		V6	V		6					M	1	1	5, 2, 1		1	5
4	4	12	12	1.0	0	0	4/4	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0
4	4	13	13	0.5	1/4	1/4	4/4	2	1	i6		c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	4	27/2	27/2	0.5	3/8	3/8	4/4	2	1	iv		c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
