mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3/8	2	1		F.I{		F	I		I	I						{	M	0	0	0, 4, 1		0	0
2	2	0	0	3/8	2	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
3	3	0	0	3/8	2	1		I}		F	I		I	I						}	M	0	0	0, 4, 1		0	0
4	4	0	0	3/8	2	1		{		F	I									{		0	0				
6	6	1/8	1/8	3/8	2	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
7	7	0	0	3/8	2	1		I|PAC}		F	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
8	8	0	0	3/8	2	1		{		F	I									{		0	0				
10	10	1/8	1/8	3/8	2	1		V		F	I		V	V							M	0	0	1, 5, 2		1	1
11	11	0	0	3/8	2	1		I|IAC}		F	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
12	12	0	0	3/8	2	1		I6{		F	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
12	12	1/4	1/4	3/8	2	1		IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
13	13	0	0	3/8	2	1		I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
13	13	1/4	1/4	3/8	2	1		ii	viio6	F	I		ii	ii							m	0	0	2, -1, 3		2	2
14	14	0	0	3/8	2	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
14	14	1/4	1/4	3/8	2	1		V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	15	0	0	3/8	2	1		I(94)}		F	I		I(94)	I			94			}	M	0	0	0, -1, 1	2	0	0
15	15	1/8	1/8	3/8	2	1		I|IAC		F	I		I	I					IAC		M	0	0	0, 4, 1		0	0
16	16	0	0	3/8	2	1		I6{		F	I		I6	I		6				{	M	0	0	4, 1, 0		0	4
16	16	1/4	1/4	3/8	2	1		IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
17	17	0	0	3/8	2	1		I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
17	17	1/4	1/4	3/8	2	1		ii	viio6	F	I		ii	ii							m	0	0	2, -1, 3		2	2
18	18	0	0	3/8	2	1		I		F	I		I	I							M	0	0	0, 4, 1		0	0
18	18	1/4	1/4	3/8	2	1		V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
19	19	0	0	3/8	2	1		I(94)}		F	I		I(94)	I			94			}	M	0	0	0, -1, 1	2	0	0
19	19	1/8	1/8	3/8	2	1		I|IAC		F	I		I	I					IAC		M	0	0	0, 4, 1		0	0
20	20	0	0	3/8	2	1		I{		F	I		I	I						{	M	0	0	0, 4, 1		0	0
20	20	1/8	1/8	3/8	2	1		IV		F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
20	20	1/4	1/4	3/8	2	1		viio		F	I		viio	vii	o						o	0	0	5, 2, -1		5	5
21	21	0	0	3/8	2	1		I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
22	22	0	0	3/8	2	1		ii		F	I		ii	ii							m	0	0	2, -1, 3		2	2
