mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	5/8	6/8	2	1	d.i{		d	i		i	i						{	m	1	1	0, -3, 1		0	0
2	1	3/8	3/8	6/8	2	1	V6		d	i		V6	V		6					M	1	1	5, 2, 1		1	5
3	2	0	0	6/8	2	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
3	2	3/8	3/8	6/8	2	1	v6		d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
4	3	0	0	6/8	2	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
4	3	3/8	3/8	6/8	2	1	ii%65		d	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
5	4	0	0	6/8	2	1	V(4)		d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
5	4	1/4	1/4	6/8	2	1	V|HC}		d	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
6	5	0	0	6/8	2	1	iio6(6){		d	i		iio6(6)	ii	o	6	6			{	o	1	1	-1, -2, 2		2	-1
6	5	1/8	1/8	6/8	2	1	iio6		d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
6	5	3/8	3/8	6/8	2	1	i6(6)		d	i		i6(6)	i		6	6				m	1	1	-3, -4, 0		0	-3
6	5	1/2	1/2	6/8	2	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
7	6	0	0	6/8	2	1	VII6(6)		d	i		VII6(6)	VII		6	6				M	1	1	2, 1, -2		-2	2
7	6	1/8	1/8	6/8	2	1	VII6		d	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
7	6	3/8	3/8	6/8	2	1	VI6(6)		d	i		VI6(6)	VI		6	6				M	1	1	0, -1, -4		-4	0
7	6	1/2	1/2	6/8	2	1	VI6		d	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
8	7	0	0	6/8	2	1	v6(6)		d	i		v6(6)	v		6	6				m	1	1	-2, -3, 1		1	-2
