mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.0	0	0	3/8	2	1	d.i{		d	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	1	0.5	1/4	1/4	3/8	2	1	#viio6	iio	d	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
2	2	3/2	0.5	0	0	3/8	2	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
2	2	2	0.5	1/8	1/8	3/8	2	1	iv7		d	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
2	2	5/2	0.5	1/4	1/4	3/8	2	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
3	3	3	1.0	0	0	3/8	2	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
3	3	4	0.5	1/4	1/4	3/8	2	1	#viio6	iio	d	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
4	4	9/2	0.5	0	0	3/8	2	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	4	5	0.5	1/8	1/8	3/8	2	1	iv7(+9)		d	i		iv7(+9)	iv		7	+9				mm7	1	1	-1, -4, 0, -3	1	-1	-1
4	4	11/2	0.5	1/4	1/4	3/8	2	1	V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
5	5	6	1.0	0	0	3/8	2	1	i}{		d	i		i	i						}{	m	1	1	0, -3, 1		0	0
5	5	7	0.5	1/4	1/4	3/8	2	1	v6		d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
6	6	15/2	1.0	0	0	3/8	2	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
6	6	17/2	0.5	1/4	1/4	3/8	2	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
7	7	9	0.5	0	0	3/8	2	1	iio6	iv	d	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
7	7	19/2	0.5	1/8	1/8	3/8	2	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
7	7	10	0.5	1/4	1/4	3/8	2	1	#viio6		d	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
8	8	21/2	0.5	0	0	3/8	2	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
8	8	11	0.5	1/8	1/8	3/8	2	1	v6		d	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
8	8	23/2	0.5	1/4	1/4	3/8	2	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
9	9	12	1.0	0	0	3/8	2	1	V}{		d	i		V	V						}{	M	1	1	1, 5, 2		1	1
9	9	13	0.5	1/4	1/4	3/8	2	1	V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
10	10	27/2	0.5	0	0	3/8	2	1	VIM7		d	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
10	10	14	0.5	1/8	1/8	3/8	2	1	iv7		d	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
