mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
4	4	13	1.0	1/4	1/4	4/4	2	1	V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	4	14	0.5	1/2	1/2	4/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
4	4	29/2	0.5	5/8	5/8	4/4	2	1	V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
4	4	15	0.5	3/4	3/4	4/4	2	1	vi		Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
4	4	31/2	0.5	7/8	7/8	4/4	2	1	V/V		Eb	I		V/V		V				V			M	0	0	2, 6, 3		2	2
5	5	16	1.0	0	0	4/4	2	1	I/V|IAC}{		Eb	I		I/V		I				V	IAC	}{	M	0	0	1, 5, 2		1	1
5	5	17	1.0	1/4	1/4	4/4	2	1	V7/V		Eb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
5	5	18	1.0	1/2	1/2	4/4	2	1	I/V		Eb	I		I/V		I				V			M	0	0	1, 5, 2		1	1
5	5	19	1.0	3/4	3/4	4/4	2	1	V7/V		Eb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
6	6	20	1.0	0	0	4/4	2	1	I/V		Eb	I		I/V		I				V			M	0	0	1, 5, 2		1	1
6	6	21	1.0	1/4	1/4	4/4	2	1	V7/V		Eb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
6	6	22	1.0	1/2	1/2	4/4	2	1	I/V		Eb	I		I/V		I				V			M	0	0	1, 5, 2		1	1
6	6	23	1.0	3/4	3/4	4/4	2	1	viio64		Eb	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
7	7	24	1.0	0	0	4/4	2	1	I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
7	7	25	1.0	1/4	1/4	4/4	2	1	viio6		Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
7	7	26	1.0	1/2	1/2	4/4	2	1	I}{		Eb	I		I		I						}{	M	0	0	0, 4, 1		0	0
7	7	27	1.0	3/4	3/4	4/4	2	1	V/IV		Eb	I		V/IV		V				IV			M	0	0	0, 4, 1		0	0
8	8	28	1.0	0	0	4/4	2	1	IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
8	8	29	1.0	1/4	1/4	4/4	2	1	V7/V		Eb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
8	8	30	1.0	1/2	1/2	4/4	2	1	V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
8	8	31	1.0	3/4	3/4	4/4	2	1	V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	9	32	0.5	0	0	4/4	2	1	I|IAC}{		Eb	I		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
9	9	65/2	0.5	1/8	1/8	4/4	2	1	viio64/V		Eb	I		viio64/V		vii	o	64		V			o	0	0	0, 6, 3		6	0
9	9	33	1.0	1/4	1/4	4/4	2	1	V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
9	9	34	0.5	1/2	1/2	4/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
9	9	69/2	0.5	5/8	5/8	4/4	2	1	vii64/V		Eb	I		vii64/V		vii		64		V			m	0	0	7, 6, 3		6	7
9	9	35	1.0	3/4	3/4	4/4	2	1	V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
10	10	36	0.5	0	0	4/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
10	10	73/2	0.5	1/8	1/8	4/4	2	1	viio64/V		Eb	I		viio64/V		vii	o	64		V			o	0	0	0, 6, 3		6	0
10	10	37	1.0	1/4	1/4	4/4	2	1	V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
10	10	38	0.5	1/2	1/2	4/4	2	1	V.IV	V.vii%43	Eb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
10	10	77/2	0.5	5/8	5/8	4/4	2	1	I6		Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
10	10	39	0.5	3/4	3/4	4/4	2	1	viio6		Eb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
10	10	79/2	0.5	7/8	7/8	4/4	2	1	I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
11	11	40	0.5	0	0	4/4	2	1	V(64)}		Eb	V		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
11	11	81/2	1.0	1/8	1/8	4/4	2	1	V|HC		Eb	V		V		V					HC		M	0	0	1, 5, 2		1	1
11	11	83/2	0.5	3/8	3/8	4/4	2	1	V{		Eb	V		V		V						{	M	0	0	1, 5, 2		1	1
11	11	42	0.5	1/2	1/2	4/4	2	1	iv6		Eb	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
11	11	85/2	1.0	5/8	5/8	4/4	2	1	iv		Eb	V		iv		iv							m	0	0	-1, -4, 0		-1	-1
11	11	87/2	0.5	7/8	7/8	4/4	2	1	V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
12	12	44	0.5	0	0	4/4	2	1	iv6		Eb	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
12	12	89/2	1.0	1/8	1/8	4/4	2	1	iv		Eb	V		iv		iv							m	0	0	-1, -4, 0		-1	-1
12	12	91/2	0.5	3/8	3/8	4/4	2	1	V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
12	12	46	0.5	1/2	1/2	4/4	2	1	iv6		Eb	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
12	12	93/2	1.0	5/8	5/8	4/4	2	1	iv		Eb	V		iv		iv							m	0	0	-1, -4, 0		-1	-1
12	12	95/2	0.5	7/8	7/8	4/4	2	1	V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
13	13	48	0.5	0	0	4/4	2	1	iv6		Eb	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
13	13	97/2	1.0	1/8	1/8	4/4	2	1	iv		Eb	V		iv		iv							m	0	0	-1, -4, 0		-1	-1
13	13	99/2	0.5	3/8	3/8	4/4	2	1	V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
13	13	50	0.5	1/2	1/2	4/4	2	1	iv6		Eb	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
13	13	101/2	1.0	5/8	5/8	4/4	2	1	iv		Eb	V		iv		iv							m	0	0	-1, -4, 0		-1	-1
13	13	103/2	0.5	7/8	7/8	4/4	2	1	V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
14	14	52	0.5	0	0	4/4	2	1	iv6		Eb	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
14	14	105/2	1.0	1/8	1/8	4/4	2	1	iv		Eb	V		iv		iv							m	0	0	-1, -4, 0		-1	-1
14	14	107/2	0.5	3/8	3/8	4/4	2	1	V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
14	14	54	0.5	1/2	1/2	4/4	2	1	iv6		Eb	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
14	14	109/2	0.5	5/8	5/8	4/4	2	1	iv		Eb	V		iv		iv							m	0	0	-1, -4, 0		-1	-1
14	14	55	0.5	3/4	3/4	4/4	2	1	V6		Eb	V		V6		V		6					M	0	0	5, 2, 1		1	5
14	14	111/2	0.5	7/8	7/8	4/4	2	1	V7		Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	15	56	0.5	0	0	4/4	2	1	I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
15	15	113/2	0.5	1/8	1/8	4/4	2	1	iii6		Eb	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
15	15	57	0.5	1/4	1/4	4/4	2	1	vi		Eb	V		vi		vi							m	0	0	3, 0, 4		3	3
15	15	115/2	0.5	3/8	3/8	4/4	2	1	I6		Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
15	15	58	0.5	1/2	1/2	4/4	2	1	IV		Eb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
15	15	117/2	0.5	5/8	5/8	4/4	2	1	ii		Eb	V		ii		ii							m	0	0	2, -1, 3		2	2
15	15	59	1.0	3/4	3/4	4/4	2	1	V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
16	16	60	1.0	0	0	4/4	2	1	I|IAC}{		Eb	V		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
16	16	61	1.0	1/4	1/4	4/4	2	1	V7		Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	62	1.0	1/2	1/2	4/4	2	1	I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
16	16	63	1.0	3/4	3/4	4/4	2	1	V7		Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	17	64	1.0	0	0	4/4	2	1	I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
17	17	65	1.0	1/4	1/4	4/4	2	1	V7(9)		Eb	V		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
17	17	66	0.5	1/2	1/2	4/4	2	1	I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
17	17	133/2	0.5	5/8	5/8	4/4	2	1	ii6		Eb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
17	17	67	0.5	3/4	3/4	4/4	2	1	V(64)		Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
17	17	135/2	0.5	7/8	7/8	4/4	2	1	V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
18	18	68	1.0	0	0	4/4	2	1	I|PAC}{		Eb	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
18	18	69	1.0	1/4	1/4	4/4	2	1	V7		Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	18	70	1.0	1/2	1/2	4/4	2	1	I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
18	18	71	1.0	3/4	3/4	4/4	2	1	V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
19	19	72	1.0	0	0	4/4	2	1	I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
19	19	73	1.0	1/4	1/4	4/4	2	1	V7		Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
19	19	74	1.0	1/2	1/2	4/4	2	1	I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
19	19	75	1.0	3/4	3/4	4/4	2	1	V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
20	20	76	0.5	0	0	4/4	2	1	I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
20	20	153/2	0.5	1/8	1/8	4/4	2	1	ii6		Eb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
20	20	77	0.5	1/4	1/4	4/4	2	1	I6		Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
20	20	155/2	0.5	3/8	3/8	4/4	2	1	viio6		Eb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
20	20	78	0.5	1/2	1/2	4/4	2	1	I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
20	20	157/2	0.5	5/8	5/8	4/4	2	1	IV	ii6	Eb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
20	20	79	0.5	3/4	3/4	4/4	2	1	V(64)		Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
20	20	159/2	0.5	7/8	7/8	4/4	2	1	V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
21	21	80	0.5	0	0	4/4	2	1	I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
21	21	161/2	0.5	1/8	1/8	4/4	2	1	IV		Eb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
21	21	81	0.5	1/4	1/4	4/4	2	1	I6		Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
21	21	163/2	0.5	3/8	3/8	4/4	2	1	viio6		Eb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
21	21	82	0.5	1/2	1/2	4/4	2	1	I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
21	21	165/2	0.5	5/8	5/8	4/4	2	1	IV	ii6	Eb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
21	21	83	0.5	3/4	3/4	4/4	2	1	V(64)		Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
21	21	167/2	0.5	7/8	7/8	4/4	2	1	V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
22	22	84	3.0	0	0	2/4	2	1	I|PAC}		Eb	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
23	23	86	0.0	0	0	4/4	2	1	{		Eb	V										{		0	0				
23	23	87	0.5	1/4	1/4	4/4	2	1	I6		Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
23	23	175/2	0.5	3/8	3/8	4/4	2	1	viio6		Eb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
23	23	88	0.5	1/2	1/2	4/4	2	1	I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
23	23	177/2	0.5	5/8	5/8	4/4	2	1	ii6		Eb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
23	23	89	0.5	3/4	3/4	4/4	2	1	V(64)		Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
23	23	179/2	0.5	7/8	7/8	4/4	2	1	V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
24	24	90	1.0	0	0	4/4	2	1	I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
24	24	91	0.5	1/4	1/4	4/4	2	1	I6		Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
24	24	183/2	0.5	3/8	3/8	4/4	2	1	viio6		Eb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
24	24	92	0.5	1/2	1/2	4/4	2	1	I		Eb	V		I		I							M	0	0	0, 4, 1		0	0
24	24	185/2	0.5	5/8	5/8	4/4	2	1	ii6		Eb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
24	24	93	0.5	3/4	3/4	4/4	2	1	V(64)		Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
24	24	187/2	0.5	7/8	7/8	4/4	2	1	V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
25	25	94	0.5	0	0	4/4	2	1	#viio64/ii|EC}{		Eb	V		#viio64/ii		#vii	o	64		ii	EC	}{	o	0	0	1, 7, 4		7	1
25	25	189/2	0.5	1/8	1/8	4/4	2	1	i6/ii		Eb	V		i6/ii		i		6		ii			m	0	0	-1, 3, 2		2	-1
25	25	95	0.5	1/4	1/4	4/4	2	1	#viio6/ii		Eb	V		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
25	25	191/2	0.5	3/8	3/8	4/4	2	1	i/ii		Eb	V		i/ii		i				ii			m	0	0	2, -1, 3		2	2
25	25	96	0.5	1/2	1/2	4/4	2	1	#viio7/ii		Eb	V		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
25	25	193/2	0.5	5/8	5/8	4/4	2	1	i/ii		Eb	V		i/ii		i				ii			m	0	0	2, -1, 3		2	2
25	25	97	0.5	3/4	3/4	4/4	2	1	#viio6/ii		Eb	V		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
25	25	195/2	0.5	7/8	7/8	4/4	2	1	i6/ii		Eb	V		i6/ii		i		6		ii			m	0	0	-1, 3, 2		2	-1
26	26	98	0.5	0	0	4/4	2	1	#viio64/ii		Eb	V		#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
26	26	197/2	0.5	1/8	1/8	4/4	2	1	i6/ii		Eb	V		i6/ii		i		6		ii			m	0	0	-1, 3, 2		2	-1
26	26	99	0.5	1/4	1/4	4/4	2	1	#viio6/ii		Eb	V		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
26	26	199/2	0.5	3/8	3/8	4/4	2	1	i/ii		Eb	V		i/ii		i				ii			m	0	0	2, -1, 3		2	2
26	26	100	0.5	1/2	1/2	4/4	2	1	#viio7/ii		Eb	V		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
26	26	201/2	0.5	5/8	5/8	4/4	2	1	i/ii		Eb	V		i/ii		i				ii			m	0	0	2, -1, 3		2	2
26	26	101	0.5	3/4	3/4	4/4	2	1	iio6/ii		Eb	V		iio6/ii		ii	o	6		ii			o	0	0	1, -2, 4		4	1
26	26	203/2	0.5	7/8	7/8	4/4	2	1	VI/ii		Eb	V		VI/ii		VI				ii			M	0	0	-2, 2, -1		-2	-2
27	27	102	1.5	0	0	4/4	2	1	V/ii|HC}{		Eb	V		V/ii		V				ii	HC	}{	M	0	0	3, 7, 4		3	3
27	27	207/2	0.5	3/8	3/8	4/4	2	1	V6/iv/ii		Eb	V		V6/iv/ii		V		6		iv/ii			M	0	0	6, 3, 2		2	6
27	27	104	1.5	1/2	1/2	4/4	2	1	iv/ii		Eb	V		iv/ii		iv				ii			m	0	0	1, -2, 2		1	1
27	27	211/2	0.5	7/8	7/8	4/4	2	1	V6/V/ii		Eb	V		V6/V/ii		V		6		V/ii			M	0	0	8, 5, 4		4	8
28	28	106	1.5	0	0	4/4	2	1	V/ii		Eb	V		V/ii		V				ii			M	0	0	3, 7, 4		3	3
28	28	215/2	0.5	3/8	3/8	4/4	2	1	V6/iv/vi		Eb	V		V6/iv/vi		V		6		iv/vi			M	0	0	7, 4, 3		3	7
28	28	108	1.5	1/2	1/2	4/4	2	1	iv/vi		Eb	V		iv/vi		iv				vi			m	0	0	2, -1, 3		2	2
28	28	219/2	0.5	7/8	7/8	4/4	2	1	V6/V/vi		Eb	V		V6/V/vi		V		6		V/vi			M	0	0	9, 6, 5		5	9
29	29	110	0.5	0	0	4/4	2	1	V/vi|HC}{		Eb	V		V/vi		V				vi	HC	}{	M	0	0	4, 8, 5		4	4
29	29	221/2	0.5	1/8	1/8	4/4	2	1	V(4)/vi		Eb	V		V(4)/vi		V			4	vi			M	0	0	4, 3, 5		4	4
29	29	111	1.0	1/4	1/4	4/4	2	1	ii%65/vi		Eb	V		ii%65/vi		ii	%	65		vi			%7	0	0	2, -1, 3, 5		5	2
29	29	112	0.5	1/2	1/2	4/4	2	1	V/vi		Eb	V		V/vi		V				vi			M	0	0	4, 8, 5		4	4
29	29	225/2	0.5	5/8	5/8	4/4	2	1	V(4)/vi		Eb	V		V(4)/vi		V			4	vi			M	0	0	4, 3, 5		4	4
29	29	113	1.0	3/4	3/4	4/4	2	1	ii%65/vi		Eb	V		ii%65/vi		ii	%	65		vi			%7	0	0	2, -1, 3, 5		5	2
30	30	114	0.5	0	0	4/4	2	1	V/vi		Eb	V		V/vi		V				vi			M	0	0	4, 8, 5		4	4
30	30	229/2	0.5	1/8	1/8	4/4	2	1	V(4)/vi		Eb	V		V(4)/vi		V			4	vi			M	0	0	4, 3, 5		4	4
30	30	115	1.0	1/4	1/4	4/4	2	1	ii%65/vi		Eb	V		ii%65/vi		ii	%	65		vi			%7	0	0	2, -1, 3, 5		5	2
30	30	116	1.0	1/2	1/2	4/4	2	1	V65/ii		Eb	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
30	30	117	0.5	3/4	3/4	4/4	2	1	i/ii		Eb	V		i/ii		i				ii			m	0	0	2, -1, 3		2	2
30	30	235/2	0.5	7/8	7/8	4/4	2	1	i(4)/ii		Eb	V		i(4)/ii		i			4	ii			m	0	0	2, 1, 3		2	2
31	31	118	1.0	0	0	4/4	2	1	V65/ii		Eb	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
31	31	119	0.5	1/4	1/4	4/4	2	1	i/ii		Eb	V		i/ii		i				ii			m	0	0	2, -1, 3		2	2
31	31	239/2	0.5	3/8	3/8	4/4	2	1	i(4)/ii		Eb	V		i(4)/ii		i			4	ii			m	0	0	2, 1, 3		2	2
31	31	120	1.0	1/2	1/2	4/4	2	1	V65/ii		Eb	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
31	31	121	1.0	3/4	3/4	4/4	2	1	#viio64/v		Eb	V		#viio64/v		#vii	o	64		v			o	0	0	0, 6, 3		6	0
32	32	122	1.0	0	0	4/4	2	1	i6/v		Eb	V		i6/v		i		6		v			m	0	0	-2, 2, 1		1	-2
32	32	123	1.0	1/4	1/4	4/4	2	1	iv/v		Eb	V		iv/v		iv				v			m	0	0	0, -3, 1		0	0
32	32	124	1.0	1/2	1/2	4/4	2	1	i6/v		Eb	V		i6/v		i		6		v			m	0	0	-2, 2, 1		1	-2
32	32	125	1.0	3/4	3/4	4/4	2	1	iv/v		Eb	V		iv/v		iv				v			m	0	0	0, -3, 1		0	0
33	33	126	0.5	0	0	4/4	2	1	i6/v		Eb	V		i6/v		i		6		v			m	0	0	-2, 2, 1		1	-2
33	33	253/2	0.5	1/8	1/8	4/4	2	1	iv/v		Eb	V		iv/v		iv				v			m	0	0	0, -3, 1		0	0
33	33	127	0.5	1/4	1/4	4/4	2	1	i6/v		Eb	V		i6/v		i		6		v			m	0	0	-2, 2, 1		1	-2
33	33	255/2	0.5	3/8	3/8	4/4	2	1	#viio6/v		Eb	V		#viio6/v		#vii	o	6		v			o	0	0	3, 0, 6		6	3
33	33	128	1.5	1/2	1/2	4/4	2	1	i/v|PAC}{		Eb	V		i/v		i				v	PAC	}{	m	0	0	1, -2, 2		1	1
33	33	259/2	0.5	7/8	7/8	4/4	2	1	V65/iv/v		Eb	V		V65/iv/v		V		65		iv/v			Mm7	0	0	5, 2, -1, 1		1	5
34	34	130	1.5	0	0	4/4	2	1	iv/v		Eb	V		iv/v		iv				v			m	0	0	0, -3, 1		0	0
34	34	263/2	0.5	3/8	3/8	4/4	2	1	V6/V/v		Eb	V		V6/V/v		V		6		V/v			M	0	0	7, 4, 3		3	7
34	34	132	1.0	1/2	1/2	4/4	2	1	V7/v}{		Eb	V		V7/v		V		7		v		}{	Mm7	0	0	2, 6, 3, 0		2	2
34	34	133	1.0	3/4	3/4	4/4	2	1	#viio43/v		Eb	V		#viio43/v		#vii	o	43		v			o7	0	0	0, -3, 6, 3		6	0
35	35	134	1.0	0	0	4/4	2	1	i6/v		Eb	V		i6/v		i		6		v			m	0	0	-2, 2, 1		1	-2
35	35	135	1.0	1/4	1/4	4/4	2	1	iv6		Eb	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
35	35	136	1.0	1/2	1/2	4/4	2	1	V		Eb	V		V		V							M	0	0	1, 5, 2		1	1
35	35	137	1.0	3/4	3/4	4/4	2	1	viio43		Eb	V		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
36	36	138	1.0	0	0	4/4	2	1	i6		Eb	V		i6		i		6					m	0	0	-3, 1, 0		0	-3
36	36	139	1.0	1/4	1/4	4/4	2	1	viio6		Eb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
36	36	140	1.5	1/2	1/2	4/4	2	1	i}{		Eb	V		i		i						}{	m	0	0	0, -3, 1		0	0
36	36	283/2	0.5	7/8	7/8	4/4	2	1	I.V6		Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
37	37	142	1.5	0	0	4/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
37	37	287/2	0.5	3/8	3/8	4/4	2	1	I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
37	37	144	0.5	1/2	1/2	4/4	2	1	IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
37	37	289/2	0.5	5/8	5/8	4/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
37	37	145	0.5	3/4	3/4	4/4	2	1	viio6		Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
37	37	291/2	0.5	7/8	7/8	4/4	2	1	I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
38	38	146	0.5	0	0	4/4	2	1	V(64)}		Eb	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
38	38	293/2	1.5	1/8	1/8	4/4	2	1	V|HC		Eb	I		V		V					HC		M	0	0	1, 5, 2		1	1
38	38	295/2	0.0	3/8	3/8	4/4	2	1	{		Eb	I										{		0	0				
38	38	148	0.5	1/2	1/2	4/4	2	1	iv6		Eb	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
38	38	297/2	1.0	5/8	5/8	4/4	2	1	iv		Eb	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
38	38	299/2	0.5	7/8	7/8	4/4	2	1	V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
39	39	150	0.5	0	0	4/4	2	1	iv6		Eb	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
39	39	301/2	1.0	1/8	1/8	4/4	2	1	iv		Eb	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
39	39	303/2	0.5	3/8	3/8	4/4	2	1	ii/iv		Eb	I		ii/iv		ii				iv			m	0	0	1, -2, 2		1	1
