mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2/2	2	1	D.I{		D	I		I	I						{	M	0	0	0, 4, 1		0	0
4	4	0	0	2/2	2	1	IV		D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
4	4	1/2	1/2	2/2	2	1	V		D	I		V	V							M	0	0	1, 5, 2		1	1
5	5	0	0	2/2	2	1	I|PAC}{		D	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
8	8	0	0	2/2	2	1	IV		D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	8	1/2	1/2	2/2	2	1	V		D	I		V	V							M	0	0	1, 5, 2		1	1
9	9	0	0	2/2	2	1	I|PAC}{		D	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
10	10	0	0	2/2	2	1	V		D	I		V	V							M	0	0	1, 5, 2		1	1
10	10	3/4	3/4	2/2	2	1	V7		D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	11	0	0	2/2	2	1	I		D	I		I	I							M	0	0	0, 4, 1		0	0
12	12	0	0	2/2	2	1	V		D	I		V	V							M	0	0	1, 5, 2		1	1
12	12	3/4	3/4	2/2	2	1	V7		D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	13	0	0	2/2	2	1	I		D	I		I	I							M	0	0	0, 4, 1		0	0
14	14	0	0	2/2	2	1	V.V(4)		D	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
14	14	3/4	3/4	2/2	2	1	V		D	V		V	V							M	0	0	1, 5, 2		1	1
15	15	0	0	2/2	2	1	I		D	V		I	I							M	0	0	0, 4, 1		0	0
16	16	0	0	2/2	2	1	V		D	V		V	V							M	0	0	1, 5, 2		1	1
17	17	0	0	2/2	2	1	I		D	V		I	I							M	0	0	0, 4, 1		0	0
18	18	0	0	2/2	2	1	V(4)		D	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
18	18	1/2	1/2	2/2	2	1	V		D	V		V	V							M	0	0	1, 5, 2		1	1
19	19	0	0	2/2	2	1	I		D	V		I	I							M	0	0	0, 4, 1		0	0
20	20	0	0	2/2	2	1	IV		D	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
20	20	1/2	1/2	2/2	2	1	V7		D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
21	21	0	0	2/2	2	1	I		D	V		I	I							M	0	0	0, 4, 1		0	0
22	22	0	0	2/2	2	1	IV		D	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
22	22	1/2	1/2	2/2	2	1	V7		D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
23	23	0	0	2/2	2	1	I|PAC}		D	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
23	23	1/2	1/2	2/2	2	1	i/i{		D	V		i/i	i				i		{	m	0	0	0, -3, 1		0	0
24	24	0	0	2/2	2	1	iio6/i		D	V		iio6/i	ii	o	6		i			o	0	0	-1, -4, 2		2	-1
24	24	1/2	1/2	2/2	2	1	#viio43/i		D	V		#viio43/i	#vii	o	43		i			o7	0	0	-1, -4, 5, 2		5	-1
25	25	0	0	2/2	2	1	i6/i		D	V		i6/i	i		6		i			m	0	0	-3, 1, 0		0	-3
26	26	0	0	2/2	2	1	iio6/i		D	V		iio6/i	ii	o	6		i			o	0	0	-1, -4, 2		2	-1
26	26	1/2	1/2	2/2	2	1	#viio43/i		D	V		#viio43/i	#vii	o	43		i			o7	0	0	-1, -4, 5, 2		5	-1
27	27	0	0	2/2	2	1	i6/i		D	V		i6/i	i		6		i			m	0	0	-3, 1, 0		0	-3
28	28	0	0	2/2	2	1	#viio64/i		D	V		#viio64/i	#vii	o	64		i			o	0	0	-1, 5, 2		5	-1
28	28	1/2	1/2	2/2	2	1	V43/i		D	V		V43/i	V		43		i			Mm7	0	0	2, -1, 1, 5		1	2
29	29	0	0	2/2	2	1	i/i		D	V		i/i	i				i			m	0	0	0, -3, 1		0	0
30	30	0	0	2/2	2	1	#viio64/i		D	V		#viio64/i	#vii	o	64		i			o	0	0	-1, 5, 2		5	-1
30	30	1/2	1/2	2/2	2	1	V43/i		D	V		V43/i	V		43		i			Mm7	0	0	2, -1, 1, 5		1	2
31	31	0	0	2/2	2	1	i/i}		D	V		i/i	i				i		}	m	0	0	0, -3, 1		0	0
31	31	1/2	1/2	2/2	2	1	{		D	V									{		0	0				
32	32	0	0	2/2	2	1	iv(9)/i		D	V		iv(9)/i	iv			9	i			m	0	0	-1, -4, 0	1	-1	-1
32	32	1/2	1/2	2/2	2	1	iio6/i		D	V		iio6/i	ii	o	6		i			o	0	0	-1, -4, 2		2	-1
33	33	0	0	2/2	2	1	V7/i		D	V		V7/i	V		7		i			Mm7	0	0	1, 5, 2, -1		1	1
34	34	0	0	2/2	2	1	V65/i		D	V		V65/i	V		65		i			Mm7	0	0	5, 2, -1, 1		1	5
34	34	1/2	1/2	2/2	2	1	V7/i		D	V		V7/i	V		7		i			Mm7	0	0	1, 5, 2, -1		1	1
