mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
71	71	0	0	3/8	2	1	i.V{						f	i		V	V						{	M	1	1	0, 4, 1		0	0	0	13	0.0	0.0	1.4375	0.0
73	73	0	0	3/8	2	1	V7(9)						f	i		V7(9)	V		7	9				Mm7	1	1	0, 4, 1, -2	-5	0	0	0	7	0.0	0.0	0.75	0.0
74	74	0	0	3/8	2	1	V7						f	i		V7	V		7					Mm7	1	1	0, 4, 1, -2		0	0	1	8	0.1111111111111111	0.0625	0.6875	0.08333333333333333
75	75	0	0	3/8	2	1	i						f	i		i	i							m	1	1	-1, -4, 0		-1	-1	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
76	76	0	0	3/8	2	1	iv						f	i		iv	iv							m	1	1	-2, -5, -1		-2	-2	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
77	77	0	0	3/8	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
78	78	0	0	3/8	2	1	III.V7(9)/ii						f	III		V7(9)/ii	V		7	9	ii			Mm7	1	0	-1, 3, 0, -3	-6	-1	-1	0	7	0.0	0.0	0.75	0.0
79	79	0	0	3/8	2	1	V7/ii						f	III		V7/ii	V		7		ii			Mm7	1	0	-1, 3, 0, -3		-1	-1	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
80	80	0	0	3/8	2	1	ii						f	III		ii	ii							m	1	0	-2, -5, -1		-2	-2	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
81	81	0	0	3/8	2	1	V						f	III		V	V							M	1	0	-3, 1, -2		-3	-3	5	5	0.5	0.3125	0.4375	0.4166666666666667
82	82	0	0	3/8	2	1	I}{						f	III		I	I						}{	M	1	0	-4, 0, -3		-4	-4	1	3	0.25	0.03125	0.21875	0.125
82	82	1/8	1/8	3/8	2	1	I(4)						f	III		I(4)	I			4				M	1	0	-4, -5, -3		-4	-4	0	2	0.0	0.0	0.3125	0.0
82	82	1/4	1/4	3/8	2	1	I						f	III		I	I							M	1	0	-4, 0, -3		-4	-4	0	2	0.0	0.0	0.1875	0.0
83	83	0	0	3/8	2	1	viio64(+2)						f	III		viio64(+2)	vii	o	64	+2				o	1	0	-5, 1, -2	-4	1	-5	0	6	0.0	0.0	0.5	0.0
83	83	1/8	1/8	3/8	2	1	viio64(9+2)						f	III		viio64(9+2)	vii	o	64	9+2				o	1	0	-5, 1, -2	-4, -4	1	-5	0	4	0.0	0.0	0.5625	0.0
83	83	1/4	1/4	3/8	2	1	viio64(+2)						f	III		viio64(+2)	vii	o	64	+2				o	1	0	-5, 1, -2	-4	1	-5	0	4	0.0	0.0	0.4375	0.0
84	84	0	0	3/8	2	1	I6	0.847557	4.0046		/		f	III		I6	I		6					M	1	0	0, -3, -4		-4	0	1	5	0.16666666666666666	0.03125	0.46875	0.0625
84	84	1/8	1/8	3/8	2	1	I6(11)						f	III		I6(11)	I		6	11				M	1	0	0, -3, -4	-5	-4	0	0	4	0.0	0.0	0.5625	0.0
84	84	1/4	1/4	3/8	2	1	I6						f	III		I6	I		6					M	1	0	0, -3, -4		-4	0	0	4	0.0	0.0	0.4375	0.0
85	85	0	0	3/8	2	1	viio64(+2)						f	III		viio64(+2)	vii	o	64	+2				o	1	0	-5, 1, -2	-4	1	-5	0	6	0.0	0.0	0.5	0.0
85	85	1/8	1/8	3/8	2	1	viio64(9+2)						f	III		viio64(9+2)	vii	o	64	9+2				o	1	0	-5, 1, -2	-4, -4	1	-5	0	4	0.0	0.0	0.5625	0.0
85	85	1/4	1/4	3/8	2	1	viio64(+2)						f	III		viio64(+2)	vii	o	64	+2				o	1	0	-5, 1, -2	-4	1	-5	0	4	0.0	0.0	0.4375	0.0
86	86	0	0	3/8	2	1	I6						f	III		I6	I		6					M	1	0	0, -3, -4		-4	0	3	12	0.2	0.1875	1.3125	0.125
87	87	0	0	3/8	2	1	ii65						f	III		ii65	ii		65					mm7	1	0	-5, -1, -4, -2		-2	-5	2	13	0.13333333333333333	0.125	1.375	0.08333333333333333
88	88	0	0	3/8	2	1	V|HC}						f	III		V	V					HC	}	M	1	0	-3, 1, -2		-3	-3	0	2	0.0	0.0	0.5	0.0
88	88	1/4	1/4	3/8	2	1	V{						f	III		V	V						{	M	1	0	-3, 1, -2		-3	-3	0	3	0.0	0.0	0.25	0.0
89	89	0	0	3/8	2	1	I64						f	III		I64	I		64					M	1	0	-3, -4, 0		-4	-3	2	7	0.2222222222222222	0.1875	0.5625	0.25
90	90	0	0	3/8	2	1	V						f	III		V	V							M	1	0	-3, 1, -2		-3	-3	1	4	0.2	0.0625	0.4375	0.125
90	90	1/4	1/4	3/8	2	1	V						f	III		V	V							M	1	0	-3, 1, -2		-3	-3	0	3	0.0	0.0	0.25	0.0
91	91	0	0	3/8	2	1	I64						f	III		I64	I		64					M	1	0	-3, -4, 0		-4	-3	2	7	0.2222222222222222	0.1875	0.5625	0.25
92	92	0	0	3/8	2	1	V2						f	III		V2	V		2					Mm7	1	0	-5, -3, 1, -2		-3	-5	1	4	0.2	0.0625	0.4375	0.125
92	92	1/4	1/4	3/8	2	1	V						f	III		V	V							M	1	0	-3, 1, -2		-3	-3	0	3	0.0	0.0	0.25	0.0
93	93	0	0	3/8	2	1	I64						f	III		I64	I		64					M	1	0	-3, -4, 0		-4	-3	2	7	0.2222222222222222	0.1875	0.5625	0.25
94	94	0	0	3/8	2	1	I6}						f	III		I6	I		6				}	M	1	0	0, -3, -4		-4	0	3	13	0.1875	0.25	1.25	0.16666666666666666
96	96	0	0	3/8	2	1	ii6						f	III		ii6	ii		6					m	1	0	-5, -1, -2		-2	-5	3	6	0.3333333333333333	0.25	0.5	0.3333333333333333
97	97	0	0	3/8	2	1	V(97)						f	III		V(97)	V			97				M	1	0	-3, 1, -2	-1, -5	-3	-3	0	3	0.0	0.0	0.375	0.0
97	97	1/8	1/8	3/8	2	1	V(6)						f	III		V(6)	V			6				M	1	0	-3, 1, 0		-3	-3	0	2	0.0	0.0	0.125	0.0
97	97	1/4	1/4	3/8	2	1	VI/ii						f	III		VI/ii	VI				ii			M	1	0	-6, -2, -5		-6	-6	0	3	0.0	0.0	0.25	0.0
98	98	0	0	3/8	2	1	V(64)/ii						f	III		V(64)/ii	V			64	ii			M	1	0	-1, -2, -5		-1	-1	0	3	0.0	0.0	0.375	0.0
98	98	1/8	1/8	3/8	2	1	V/ii						f	III		V/ii	V				ii			M	1	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.125	0.0
98	98	1/4	1/4	3/8	2	1	V2/ii						f	III		V2/ii	V		2		ii			Mm7	1	0	-3, -1, 3, 0		-1	-3	0	3	0.0	0.0	0.25	0.0
99	99	0	0	3/8	2	1	i6/ii						f	III		i6/ii	i		6		ii			m	1	0	-5, -1, -2		-2	-5	3	6	0.3333333333333333	0.25	0.5	0.3333333333333333
100	100	0	0	3/8	2	1	iio6/ii						f	III		iio6/ii	ii	o	6		ii			o	1	0	-3, -6, 0		0	-3	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
101	101	0	0	3/8	2	1	V(97)/ii						f	III		V(97)/ii	V			97	ii			M	1	0	-1, 3, 0	-6, -3	-1	-1	0	3	0.0	0.0	0.375	0.0
101	101	1/8	1/8	3/8	2	1	V(6)/ii						f	III		V(6)/ii	V			6	ii			M	1	0	-1, 3, -5		-1	-1	0	2	0.0	0.0	0.125	0.0
101	101	1/4	1/4	3/8	2	1	VI/iii						f	III		VI/iii	VI				iii			M	1	0	-4, 0, -3		-4	-4	0	3	0.0	0.0	0.25	0.0
102	102	0	0	3/8	2	1	V(64)/iii						f	III		V(64)/iii	V			64	iii			M	1	0	1, 0, -3		1	1	0	3	0.0	0.0	0.375	0.0
102	102	1/8	1/8	3/8	2	1	V/iii						f	III		V/iii	V				iii			M	1	0	1, 5, 2		1	1	0	2	0.0	0.0	0.125	0.0
102	102	1/4	1/4	3/8	2	1	V2/iii						f	III		V2/iii	V		2		iii			Mm7	1	0	-1, 1, 5, 2		1	-1	0	3	0.0	0.0	0.25	0.0
103	103	0	0	3/8	2	1	i6/iii						f	III		i6/iii	i		6		iii			m	1	0	-3, 1, 0		0	-3	3	6	0.3333333333333333	0.25	0.5	0.3333333333333333
104	104	0	0	3/8	2	1	iio6/iii						f	III		iio6/iii	ii	o	6		iii			o	1	0	-1, -4, 2		2	-1	3	6	0.3333333333333333	0.25	0.5	0.3333333333333333
105	105	0	0	3/8	2	1	V7						f	III		V7	V		7					Mm7	1	0	-3, 1, -2, -5		-3	-3	6	6	0.5	0.5625	0.5625	0.5
106	106	0	0	3/8	2	1	i|PAC}						f	III		i	i					PAC	}	m	1	0	-4, -7, -3		-4	-4	2	0	1.0	0.5	0.0	1.0
106	106	1/4	1/4	3/8	2	1	i.V{						f	i		V	V						{	M	1	1	0, 4, 1		0	0	0	2	0.0	0.0	0.25	0.0
107	107	0	0	3/8	2	1	i64(^2)						f	i		i64(^2)	i		64	^2				m	1	1	0, -1, 1		-1	0	2	3	0.4	0.0625	0.3125	0.16666666666666666
107	107	1/8	1/8	3/8	2	1	i64						f	i		i64	i		64					m	1	1	0, -1, -4		-1	0	1	6	0.14285714285714285	0.03125	0.71875	0.041666666666666664
108	108	0	0	3/8	2	1	V(6)						f	i		V(6)	V			6				M	1	1	0, 4, -4		0	0	0	3	0.0	0.0	0.375	0.0
108	108	1/8	1/8	3/8	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
109	109	0	0	3/8	2	1	iv(62)						f	i		iv(62)	iv			62				m	1	1	0, -5, 1		-2	0	0	3	0.0	0.0	0.375	0.0
109	109	1/8	1/8	3/8	2	1	iv						f	i		iv	iv							m	1	1	-2, -5, -1		-2	-2	1	6	0.14285714285714285	0.03125	0.71875	0.041666666666666664
110	110	0	0	3/8	2	1	V(4)						f	i		V(4)	V			4				M	1	1	0, -1, 1		0	0	0	2	0.0	0.0	0.375	0.0
110	110	1/8	1/8	3/8	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
111	111	0	0	3/8	2	1	i64(^2)						f	i		i64(^2)	i		64	^2				m	1	1	0, -1, 1		-1	0	2	3	0.4	0.0625	0.3125	0.16666666666666666
111	111	1/8	1/8	3/8	2	1	i64						f	i		i64	i		64					m	1	1	0, -1, -4		-1	0	1	6	0.14285714285714285	0.03125	0.71875	0.041666666666666664
112	112	0	0	3/8	2	1	V(6)						f	i		V(6)	V			6				M	1	1	0, 4, -4		0	0	0	3	0.0	0.0	0.375	0.0
112	112	1/8	1/8	3/8	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
113	113	0	0	3/8	2	1	iv(62)						f	i		iv(62)	iv			62				m	1	1	0, -5, 1		-2	0	0	3	0.0	0.0	0.375	0.0
113	113	1/8	1/8	3/8	2	1	iv						f	i		iv	iv							m	1	1	-2, -5, -1		-2	-2	1	6	0.14285714285714285	0.03125	0.71875	0.041666666666666664
114	114	0	0	3/8	2	1	V|HC}						f	i		V	V					HC	}	M	1	1	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
114	114	1/4	1/4	3/8	2	1	V7{						f	i		V7	V		7				{	Mm7	1	1	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.25	0.0
115	115	0	0	3/8	2	1	i64						f	i		i64	i		64					m	1	1	0, -1, -4		-1	0	2	7	0.2222222222222222	0.1875	0.5625	0.25
116	116	0	0	3/8	2	1	V						f	i		V	V							M	1	1	0, 4, 1		0	0	1	4	0.2	0.0625	0.4375	0.125
116	116	1/4	1/4	3/8	2	1	V7						f	i		V7	V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.25	0.0
117	117	0	0	3/8	2	1	i64						f	i		i64	i		64					m	1	1	0, -1, -4		-1	0	2	7	0.2222222222222222	0.1875	0.5625	0.25
118	118	0	0	3/8	2	1	V2						f	i		V2	V		2					Mm7	1	1	-2, 0, 4, 1		0	-2	1	4	0.2	0.0625	0.4375	0.125
118	118	1/4	1/4	3/8	2	1	V7						f	i		V7	V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.25	0.0
