mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
6	6	3/8	3/8	2/4	2	1	V.IV{	-1.55212	3.11197		/		G	V		IV	IV						{	M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.25	0.0
7	7	0	0	2/4	2	1	I6						G	V		I6	I		6					M	0	0	6, 3, 2		2	6	0	4	0.0	0.0	0.75	0.0
7	7	1/4	1/4	2/4	2	1	ii7						G	V		ii7	ii		7					mm7	0	0	4, 1, 5, 2		4	4	0	2	0.0	0.0	0.375	0.0
7	7	3/8	3/8	2/4	2	1	viio6	-0.325926	2.74491	-0.314814	/		G	V		viio6	vii	o	6					o	0	0	4, 1, 7		7	4	0	2	0.0	0.0	0.25	0.0
8	8	0	0	2/4	2	1	I						G	V		I	I							M	0	0	2, 6, 3		2	2	1	5	0.16666666666666666	0.0625	0.8125	0.07142857142857142
8	8	3/8	3/8	2/4	2	1	IV6						G	V		IV6	IV		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.25	0.0
9	9	0	0	2/4	2	1	V(64)						G	V		V(64)	V			64				M	0	0	3, 2, 6		3	3	0	4	0.0	0.0	0.5	0.0
9	9	1/4	1/4	2/4	2	1	V2					viio64	G	V		V2	V		2					Mm7	0	0	1, 3, 7, 4		3	1	1	4	0.2	0.0625	0.4375	0.125
10	10	0	0	2/4	2	1	I6|EC}						G	V		I6	I		6			EC	}	M	0	0	6, 3, 2		2	6	2	8	0.2	0.125	0.875	0.125
11	11	0	0	2/4	2	1	V65						G	V		V65	V		65					Mm7	0	0	7, 4, 1, 3		3	7	1	6	0.14285714285714285	0.0625	0.9375	0.0625
11	11	1/4	1/4	2/4	2	1	I						G	V		I	I							M	0	0	2, 6, 3		2	2	1	6	0.14285714285714285	0.0625	0.9375	0.0625
12	12	0	0	2/4	2	1	V						G	V		V	V							M	0	0	3, 7, 4		3	3	1	8	0.1111111111111111	0.0625	1.0625	0.05555555555555555
12	12	3/8	3/8	2/4	2	1	I						G	V		I	I							M	0	0	2, 6, 3		2	2	1	3	0.25	0.0625	0.3125	0.16666666666666666
13	13	0	0	2/4	2	1	V65						G	V		V65	V		65					Mm7	0	0	7, 4, 1, 3		3	7	1	6	0.14285714285714285	0.0625	0.9375	0.0625
13	13	1/4	1/4	2/4	2	1	I						G	V		I	I							M	0	0	2, 6, 3		2	2	1	6	0.14285714285714285	0.0625	0.9375	0.0625
14	14	0	0	2/4	2	1	V|HC}						G	V		V	V					HC	}	M	0	0	3, 7, 4		3	3	2	9	0.18181818181818182	0.125	1.3125	0.08695652173913043
15	15	0	0	2/4	2	1	V7						G	V		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	1	4	0.2	0.0625	0.3125	0.16666666666666666
15	15	1/4	1/4	2/4	2	1	V(64)						G	V		V(64)	V			64				M	0	0	3, 2, 6		3	3	1	5	0.16666666666666666	0.0625	0.4375	0.125
16	16	0	0	2/4	2	1	V						G	V		V	V							M	0	0	3, 7, 4		3	3	3	8	0.2727272727272727	0.25	0.75	0.25
17	17	0	0	2/4	2	1	V7						G	V		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	1	4	0.2	0.0625	0.3125	0.16666666666666666
17	17	1/4	1/4	2/4	2	1	V(64)						G	V		V(64)	V			64				M	0	0	3, 2, 6		3	3	1	5	0.16666666666666666	0.0625	0.4375	0.125
18	18	0	0	2/4	2	1	V7						G	V		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	1	5	0.16666666666666666	0.0625	0.4375	0.125
18	18	1/4	1/4	2/4	2	1	I						G	V		I	I							M	0	0	2, 6, 3		2	2	3	3	0.5	0.25	0.25	0.5
19	19	0	0	2/4	2	1	I6						G	V		I6	I		6					M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.25	0.0
19	19	1/8	1/8	2/4	2	1	ii6						G	V		ii6	ii		6					m	0	0	1, 5, 4		4	1	0	3	0.0	0.0	0.25	0.0
19	19	1/4	1/4	2/4	2	1	V(64)						G	V		V(64)	V			64				M	0	0	3, 2, 6		3	3	0	3	0.0	0.0	0.25	0.0
19	19	3/8	3/8	2/4	2	1	V						G	V		V	V							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.25	0.0
20	20	0	0	2/4	2	1	I|PAC}{						G	V		I	I					PAC	}{	M	0	0	2, 6, 3		2	2	0	8	0.0	0.0	1.0	0.0
21	21	0	0	2/4	2	1	viio6						G	V		viio6	vii	o	6					o	0	0	4, 1, 7		7	4	0	8	0.0	0.0	1.0	0.0
22	22	0	0	2/4	2	1	I6						G	V		I6	I		6					M	0	0	6, 3, 2		2	6	0	8	0.0	0.0	1.0	0.0
23	23	0	0	2/4	2	1	ii6						G	V		ii6	ii		6					m	0	0	1, 5, 4		4	1	0	6	0.0	0.0	1.0	0.0
24	24	0	0	2/4	2	1	V|HC}						G	V		V	V					HC	}	M	0	0	3, 7, 4		3	3	1	4	0.2	0.0625	0.5625	0.1
24	24	3/8	3/8	2/4	2	1	I6{						G	V		I6	I		6				{	M	0	0	6, 3, 2		2	6	0	2	0.0	0.0	0.25	0.0
25	25	0	0	2/4	2	1	iv						G	V		iv	iv							m	0	0	1, -2, 2		1	1	2	6	0.25	0.1875	0.6875	0.21428571428571427
26	26	0	0	2/4	2	1	i6						G	V		i6	i		6					m	0	0	-1, 3, 2		2	-1	2	6	0.25	0.1875	0.6875	0.21428571428571427
27	27	0	0	2/4	2	1	viio6						G	V		viio6	vii	o	6					o	0	0	4, 1, 7		7	4	2	6	0.25	0.125	0.75	0.14285714285714285
28	28	0	0	2/4	2	1	i						G	V		i	i							m	0	0	2, -1, 3		2	2	1	7	0.125	0.0625	0.8125	0.07142857142857142
29	29	0	0	2/4	2	1	bII6						G	V		bII6	bII		6					M	0	0	1, -2, -3		-3	1	1	5	0.16666666666666666	0.0625	0.5625	0.1
29	29	3/8	3/8	2/4	2	1	iv	-1.64628	4.62017		/	IV	G	V		iv	iv							m	0	0	1, -2, 2		1	1	0	3	0.0	0.0	0.375	0.0
30	30	0	0	2/4	2	1	V7						G	V		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	7	0.0	0.0	1.0	0.0
30	30	1/4	1/4	2/4	2	1	I						G	V		I	I							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.625	0.0
30	30	3/8	3/8	2/4	2	1	ii65						G	V		ii65	ii		65					mm7	0	0	1, 5, 2, 4		4	1	0	3	0.0	0.0	0.375	0.0
31	31	0	0	2/4	2	1	V(64)						G	V		V(64)	V			64				M	0	0	3, 2, 6		3	3	0	4	0.0	0.0	1.0	0.0
31	31	1/4	1/4	2/4	2	1	V						G	V		V	V							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.75	0.0
32	32	0	0	2/4	2	1	I|PAC}						G	V		I	I					PAC	}	M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
33	33	0	0	2/4	2	1	I{						G	V		I	I						{	M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
33	33	1/4	1/4	2/4	2	1	viio6						G	V		viio6	vii	o	6					o	0	0	4, 1, 7		7	4	0	3	0.0	0.0	0.75	0.0
34	34	0	0	2/4	2	1	I6						G	V		I6	I		6					M	0	0	6, 3, 2		2	6	1	5	0.16666666666666666	0.0625	0.8125	0.07142857142857142
34	34	3/8	3/8	2/4	2	1	IV						G	V		IV	IV							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
35	35	0	0	2/4	2	1	I6						G	V		I6	I		6					M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.625	0.0
35	35	1/8	1/8	2/4	2	1	I						G	V		I	I							M	0	0	2, 6, 3		2	2	0	1	0.0	0.0	0.125	0.0
35	35	1/4	1/4	2/4	2	1	V43						G	V		V43	V		43					Mm7	0	0	4, 1, 3, 7		3	4	0	3	0.0	0.0	0.625	0.0
35	35	3/8	3/8	2/4	2	1	V7						G	V		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	1	0.0	0.0	0.125	0.0
36	36	0	0	2/4	2	1	I						G	V		I	I							M	0	0	2, 6, 3		2	2	1	5	0.16666666666666666	0.0625	0.8125	0.07142857142857142
36	36	3/8	3/8	2/4	2	1	IV						G	V		IV	IV							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.375	0.0
37	37	0	0	2/4	2	1	I6						G	V		I6	I		6					M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.625	0.0
37	37	1/8	1/8	2/4	2	1	I						G	V		I	I							M	0	0	2, 6, 3		2	2	0	1	0.0	0.0	0.125	0.0
37	37	1/4	1/4	2/4	2	1	V43						G	V		V43	V		43					Mm7	0	0	4, 1, 3, 7		3	4	0	3	0.0	0.0	0.625	0.0
37	37	3/8	3/8	2/4	2	1	V7						G	V		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	1	0.0	0.0	0.125	0.0
38	38	0	0	2/4	2	1	I|IAC}						G	V		I	I					IAC	}	M	0	0	2, 6, 3		2	2	2	8	0.2	0.125	1.0625	0.10526315789473684
39	39	0	0	2/4	2	1	ii.V7						G	ii		V7	V		7					Mm7	0	1	4, 8, 5, 2		4	4	0	4	0.0	0.0	1.0	0.0
39	39	1/8	1/8	2/4	2	1	V7(64)						G	ii		V7(64)	V		7	64				Mm7	0	1	4, 3, 0, 2		4	4	0	3	0.0	0.0	0.75	0.0
39	39	3/8	3/8	2/4	2	1	V7						G	ii		V7	V		7					Mm7	0	1	4, 8, 5, 2		4	4	0	2	0.0	0.0	0.25	0.0
40	40	0	0	2/4	2	1	i|IAC}						G	ii		i	i					IAC	}	m	0	1	3, 0, 4		3	3	1	4	0.2	0.0625	0.5625	0.1
40	40	3/8	3/8	2/4	2	1	iv{						G	ii		iv	iv						{	m	0	1	2, -1, 3		2	2	0	3	0.0	0.0	0.375	0.0
41	41	0	0	2/4	2	1	i6						G	ii		i6	i		6					m	0	1	0, 4, 3		3	0	0	3	0.0	0.0	0.625	0.0
41	41	1/8	1/8	2/4	2	1	i						G	ii		i	i							m	0	1	3, 0, 4		3	3	0	1	0.0	0.0	0.125	0.0
41	41	1/4	1/4	2/4	2	1	V43						G	ii		V43	V		43					Mm7	0	1	5, 2, 4, 8		4	5	0	3	0.0	0.0	0.625	0.0
41	41	3/8	3/8	2/4	2	1	V7						G	ii		V7	V		7					Mm7	0	1	4, 8, 5, 2		4	4	0	1	0.0	0.0	0.125	0.0
42	42	0	0	2/4	2	1	i						G	ii		i	i							m	0	1	3, 0, 4		3	3	1	5	0.16666666666666666	0.0625	0.9375	0.0625
42	42	3/8	3/8	2/4	2	1	iv						G	ii		iv	iv							m	0	1	2, -1, 3		2	2	0	3	0.0	0.0	0.375	0.0
43	43	0	0	2/4	2	1	i6						G	ii		i6	i		6					m	0	1	0, 4, 3		3	0	0	3	0.0	0.0	0.625	0.0
43	43	1/8	1/8	2/4	2	1	i						G	ii		i	i							m	0	1	3, 0, 4		3	3	0	1	0.0	0.0	0.125	0.0
43	43	1/4	1/4	2/4	2	1	V43						G	ii		V43	V		43					Mm7	0	1	5, 2, 4, 8		4	5	0	3	0.0	0.0	0.625	0.0
43	43	3/8	3/8	2/4	2	1	V7						G	ii		V7	V		7					Mm7	0	1	4, 8, 5, 2		4	4	0	1	0.0	0.0	0.125	0.0
44	44	0	0	2/4	2	1	i|IAC}{						G	ii		i	i					IAC	}{	m	0	1	3, 0, 4		3	3	1	7	0.125	0.0625	0.8125	0.07142857142857142
44	44	3/8	3/8	2/4	2	1	V43						G	ii		V43	V		43					Mm7	0	1	5, 2, 4, 8		4	5	0	4	0.0	0.0	0.375	0.0
45	45	0	0	2/4	2	1	i6						G	ii		i6	i		6					m	0	1	0, 4, 3		3	0	1	7	0.125	0.0625	0.8125	0.07142857142857142
45	45	3/8	3/8	2/4	2	1	I.IV						G	I		IV	IV							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	0.375	0.0
46	46	0	0	2/4	2	1	V						G	I		V	V							M	0	0	2, 6, 3		2	2	4	8	0.3333333333333333	0.375	0.875	0.3
47	47	0	0	2/4	2	1	V6						G	I		V6	V		6					M	0	0	6, 3, 2		2	6	1	7	0.125	0.0625	0.8125	0.07142857142857142
47	47	3/8	3/8	2/4	2	1	V7						G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	3	0.0	0.0	0.25	0.0
48	48	0	0	2/4	2	1	I}{						G	I		I	I						}{	M	0	0	1, 5, 2		1	1	0	8	0.0	0.0	1.0	0.0
49	49	0	0	2/4	2	1	viio6						G	I		viio6	vii	o	6					o	0	0	3, 0, 6		6	3	0	8	0.0	0.0	1.0	0.0
50	50	0	0	2/4	2	1	I6						G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	8	0.0	0.0	1.0	0.0
51	51	0	0	2/4	2	1	ii6						G	I		ii6	ii		6					m	0	0	0, 4, 3		3	0	0	8	0.0	0.0	1.0	0.0
52	52	0	0	2/4	2	1	V|HC}						G	I		V	V					HC	}	M	0	0	2, 6, 3		2	2	1	6	0.14285714285714285	0.0625	0.8125	0.07142857142857142
53	53	0	0	2/4	2	1	iv						G	I		iv	iv							m	0	0	0, -3, 1		0	0	2	6	0.25	0.1875	0.6875	0.21428571428571427
54	54	0	0	2/4	2	1	i6						G	I		i6	i		6					m	0	0	-2, 2, 1		1	-2	2	6	0.25	0.1875	0.6875	0.21428571428571427
55	55	0	0	2/4	2	1	viio6						G	I		viio6	vii	o	6					o	0	0	3, 0, 6		6	3	2	6	0.25	0.125	0.75	0.14285714285714285
56	56	0	0	2/4	2	1	i						G	I		i	i							m	0	0	1, -2, 2		1	1	1	8	0.1111111111111111	0.0625	0.9375	0.0625
57	57	0	0	2/4	2	1	bII6						G	I		bII6	bII		6					M	0	0	0, -3, -4		-4	0	1	7	0.125	0.0625	1.0625	0.05555555555555555
57	57	3/8	3/8	2/4	2	1	iv	-1.46336	4.16405		/	IV	G	I		iv	iv							m	0	0	0, -3, 1		0	0	0	3	0.0	0.0	0.375	0.0
58	58	0	0	2/4	2	1	V7						G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	5	0.0	0.0	0.75	0.0
58	58	1/4	1/4	2/4	2	1	I						G	I		I	I							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.5	0.0
58	58	3/8	3/8	2/4	2	1	ii65						G	I		ii65	ii		65					mm7	0	0	0, 4, 1, 3		3	0	0	2	0.0	0.0	0.25	0.0
59	59	0	0	2/4	2	1	V(b64)						G	I		V(b64)	V			b64				M	0	0	2, 1, -2		2	2	0	3	0.0	0.0	0.75	0.0
59	59	1/4	1/4	2/4	2	1	V						G	I		V	V							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
60	60	0	0	2/4	2	1	I|PAC}					i|PAC}	G	I		I	I					PAC	}	M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
