mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	12/8	2	1	C.I{		C	I		I	I						{	M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.625	0.0
1	1	3/8	3/8	12/8	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4	1	3	0.25	0.125	0.625	0.16666666666666666
1	1	3/4	3/4	12/8	2	1	viio64		C	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1	0	3	0.0	0.0	0.375	0.0
1	1	9/8	9/8	12/8	2	1	viio6		C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2	1	3	0.25	0.125	0.625	0.16666666666666666
2	2	0	0	12/8	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.375	0.0
2	2	3/8	3/8	12/8	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0	1	3	0.25	0.125	0.625	0.16666666666666666
2	2	3/4	3/4	12/8	2	1	ii		C	I		ii	ii							m	0	0	2, -1, 3		2	2	0	3	0.0	0.0	0.375	0.0
2	2	9/8	9/8	12/8	2	1	viio		C	I		viio	vii	o						o	0	0	5, 2, -1		5	5	1	3	0.25	0.125	0.625	0.16666666666666666
3	3	0	0	12/8	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
3	3	3/8	3/8	12/8	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.375	0.0
3	3	3/4	3/4	12/8	2	1	I64		C	I		I64	I		64					M	0	0	1, 0, 4		0	1	0	3	0.0	0.0	0.375	0.0
3	3	9/8	9/8	12/8	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
4	4	0	0	12/8	2	1	V		C	I		V	V							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.75	0.0
4	4	3/8	3/8	12/8	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
4	4	3/4	3/4	12/8	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.375	0.0
4	4	9/8	9/8	12/8	2	1	I64		C	I		I64	I		64					M	0	0	1, 0, 4		0	1	0	3	0.0	0.0	0.375	0.0
5	5	0	0	12/8	2	1	V		C	I		V	V							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.75	0.0
5	5	3/8	3/8	12/8	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
5	5	3/4	3/4	12/8	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.375	0.0
5	5	9/8	9/8	12/8	2	1	I64		C	I		I64	I		64					M	0	0	1, 0, 4		0	1	0	3	0.0	0.0	0.375	0.0
6	6	0	0	12/8	2	1	V|HC}{		C	I		V	V					HC	}{	M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.75	0.0
6	6	3/8	3/8	12/8	2	1	V.I6		C	V		I6	I		6					M	0	0	5, 2, 1		1	5	1	4	0.2	0.125	1.0	0.1111111111111111
6	6	3/4	3/4	12/8	2	1	ii6		C	V		ii6	ii		6					m	0	0	0, 4, 3		3	0	0	5	0.0	0.0	1.125	0.0
6	6	9/8	9/8	12/8	2	1	I6		C	V		I6	I		6					M	0	0	5, 2, 1		1	5	0	5	0.0	0.0	1.125	0.0
7	7	0	0	12/8	2	1	#viio6		C	V		#viio6	#vii	o	6					o	0	0	3, 0, 6		6	3	0	5	0.0	0.0	1.125	0.0
7	7	3/8	3/8	12/8	2	1	I		C	V		I	I							M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	1.125	0.0
7	7	3/4	3/4	12/8	2	1	IV		C	V		IV	IV							M	0	0	0, 4, 1		0	0	3	5	0.375	0.375	1.125	0.25
8	8	0	0	12/8	2	1	V|HC}{		C	V		V	V					HC	}{	M	0	0	2, 6, 3		2	2	0	8	0.0	0.0	1.5	0.0
8	8	3/4	3/4	12/8	2	1	V2		C	V		V2	V		2					Mm7	0	0	0, 2, 6, 3		2	0	0	8	0.0	0.0	1.5	0.0
9	9	0	0	12/8	2	1	I6		C	V		I6	I		6					M	0	0	5, 2, 1		1	5	0	8	0.0	0.0	1.5	0.0
9	9	3/4	3/4	12/8	2	1	#viio6		C	V		#viio6	#vii	o	6					o	0	0	3, 0, 6		6	3	0	8	0.0	0.0	1.5	0.0
10	10	0	0	12/8	2	1	I		C	V		I	I							M	0	0	1, 5, 2		1	1	0	8	0.0	0.0	1.5	0.0
10	10	3/4	3/4	12/8	2	1	IV		C	V		IV	IV							M	0	0	0, 4, 1		0	0	0	8	0.0	0.0	1.5	0.0
11	11	0	0	12/8	2	1	V		C	V		V	V							M	0	0	2, 6, 3		2	2	0	4	0.0	0.0	0.75	0.0
11	11	3/8	3/8	12/8	2	1	I		C	V		I	I							M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	0.75	0.0
11	11	3/4	3/4	12/8	2	1	IV		C	V		IV	IV							M	0	0	0, 4, 1		0	0	1	4	0.2	0.125	1.0	0.1111111111111111
11	11	9/8	9/8	12/8	2	1	V7		C	V		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	1	4	0.2	0.125	1.0	0.1111111111111111
12	12	0	0	12/8	2	1	I|PAC}{		C	V		I	I					PAC	}{	M	0	0	1, 5, 2		1	1	4	9	0.3076923076923077	0.5	1.625	0.23529411764705882
