mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	2	1	c.i{		c	i		i	i						{	m	1	1	0, -3, 1		0	0	0	3	0.0	0.0	0.75	0.0
1	1	1/4	1/4	4/4	2	1	#viio6		c	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2	1	4	0.2	0.03125	0.71875	0.041666666666666664
1	1	1/2	1/2	4/4	2	1	i6		c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3	2	5	0.2857142857142857	0.25	0.875	0.2222222222222222
1	1	7/8	7/8	4/4	2	1	V6		c	i		V6	V		6					M	1	1	5, 2, 1		1	5	0	3	0.0	0.0	0.375	0.0
2	2	0	0	4/4	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
2	2	1/4	1/4	4/4	2	1	i6		c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3	0	2	0.0	0.0	0.25	0.0
2	2	3/8	3/8	4/4	2	1	iv		c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1	0	2	0.0	0.0	0.25	0.0
2	2	1/2	1/2	4/4	2	1	V		c	i		V	V							M	1	1	1, 5, 2		1	1	2	5	0.2857142857142857	0.25	0.625	0.2857142857142857
2	2	7/8	7/8	4/4	2	1	V7		c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	2	0.0	0.0	0.25	0.0
3	3	0	0	4/4	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0	2	3	0.4	0.25	0.375	0.4
3	3	1/4	1/4	4/4	2	1	i6		c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3	0	2	0.0	0.0	0.25	0.0
