mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	11/8	12/8	2	1	G.I{		G	I		I	I						{	M	0	0	1, 5, 2		1	1	2	13	0.13333333333333333	0.08333333333333333	1.5416666666666667	0.05128205128205128
3	2	0	0	12/8	2	1	IV		G	I		IV	IV							M	0	0	0, 4, 1		0	0	3	3	0.5	0.125	0.25	0.3333333333333333
3	2	3/8	3/8	12/8	2	1	viio6		G	I		viio6	vii	o	6					o	0	0	3, 0, 6		6	3	0	4	0.0	0.0	0.75	0.0
3	2	3/4	3/4	12/8	2	1	iii	I6	G	I		iii	iii							m	0	0	5, 2, 6		5	5	3	3	0.5	0.125	0.375	0.25
3	2	9/8	9/8	12/8	2	1	vi6		G	I		vi6	vi		6					m	0	0	1, 5, 4		4	1	0	4	0.0	0.0	0.75	0.0
4	3	0	0	12/8	2	1	ii		G	I		ii	ii							m	0	0	3, 0, 4		3	3	3	3	0.5	0.125	0.25	0.3333333333333333
4	3	3/8	3/8	12/8	2	1	V6		G	I		V6	V		6					M	0	0	6, 3, 2		2	6	0	4	0.0	0.0	0.75	0.0
4	3	3/4	3/4	12/8	2	1	I		G	I		I	I							M	0	0	1, 5, 2		1	1	3	3	0.5	0.125	0.25	0.3333333333333333
4	3	9/8	9/8	12/8	2	1	I6		G	I		I6	I		6					M	0	0	5, 2, 1		1	5	1	3	0.25	0.125	0.625	0.16666666666666666
5	4	0	0	12/8	2	1	IV(4)		G	I		IV(4)	IV			4				M	0	0	0, 6, 1		0	0	0	2	0.0	0.0	0.375	0.0
5	4	1/8	1/8	12/8	2	1	IV		G	I		IV	IV							M	0	0	0, 4, 1		0	0	0	1	0.0	0.0	0.125	0.0
