mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
29	29	1/4	1/4	3/8	2	1	I(64)						A	V		I(64)		I			64				M	0	0	4, 3, 7		4	4	0	3	0.0	0.0	0.25	0.0
30	30	0	0	3/8	2	1	I						A	V		I		I							M	0	0	4, 8, 5		4	4	2	6	0.25	0.125	0.5	0.2
31	31	0	0	3/8	2	1	V						A	V		V		V							M	0	0	5, 9, 6		5	5	4	6	0.4	0.25	0.5	0.3333333333333333
32	32	0	0	3/8	2	1	I						A	V		I		I							M	0	0	4, 8, 5		4	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
32	32	1/8	1/8	3/8	2	1	V(64)						A	V		V(64)		V			64				M	0	0	5, 4, 8		5	5	0	4	0.0	0.0	0.375	0.0
32	32	1/4	1/4	3/8	2	1	V						A	V		V		V							M	0	0	5, 9, 6		5	5	0	3	0.0	0.0	0.25	0.0
33	33	0	0	3/8	2	1	I[I|PAC}						A	V	I	I		I					PAC	}	M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	0.375	0.0
33	33	1/8	1/8	3/8	2	1	IV						A	V	I	IV		IV							M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	0.125	0.0
33	33	1/4	1/4	3/8	2	1	I						A	V	I	I		I							M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.125	0.0
34	34	0	0	3/8	2	1	ii						A	V	I	ii		ii							m	0	0	6, 3, 7		6	6	1	3	0.25	0.125	0.25	0.3333333333333333
34	34	1/8	1/8	3/8	2	1	I						A	V	I	I		I							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.25	0.0
34	34	1/4	1/4	3/8	2	1	viio						A	V	I	viio		vii	o						o	0	0	9, 6, 3		9	9	0	3	0.0	0.0	0.25	0.0
35	35	0	0	3/8	2	1	I]						A	V	I	I		I							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	1.125	0.0
36	36	0	0	3/8	2	1	I.V{						A	I		V		V						{	M	0	0	4, 8, 5		4	4	0	12	0.0	0.0	1.1875	0.0
39	39	0	0	3/8	2	1	viio6						A	I		viio6		vii	o	6					o	0	0	5, 2, 8		8	5	4	7	0.36363636363636365	0.25	0.4375	0.36363636363636365
40	40	0	0	3/8	2	1	I6						A	I		I6		I		6					M	0	0	7, 4, 3		3	7	0	3	0.0	0.0	0.4375	0.0
40	40	1/8	1/8	3/8	2	1	ii7						A	I		ii7		ii		7					mm7	0	0	5, 2, 6, 3		5	5	1	2	0.3333333333333333	0.0625	0.1875	0.25
40	40	1/4	1/4	3/8	2	1	V7						A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	4	0.0	0.0	0.375	0.0
41	41	0	0	3/8	2	1	I|IAC}{						A	I		I		I					IAC	}{	M	0	0	3, 7, 4		3	3	0	8	0.0	0.0	0.5	0.0
42	42	0	0	3/8	2	1	IV						A	I		IV		IV							M	0	0	2, 6, 3		2	2	0	8	0.0	0.0	0.5	0.0
43	43	0	0	3/8	2	1	I						A	I		I		I							M	0	0	3, 7, 4		3	3	0	8	0.0	0.0	0.5	0.0
44	44	0	0	3/8	2	1	IV						A	I		IV		IV							M	0	0	2, 6, 3		2	2	0	8	0.0	0.0	0.5	0.0
45	45	0	0	3/8	2	1	I}						A	I		I		I						}	M	0	0	3, 7, 4		3	3	0	10	0.0	0.0	0.6875	0.0
46	46	1/8	1/8	3/8	2	1	V6						A	I		V6		V		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.25	0.0
46	46	1/4	1/4	3/8	2	1	#viio6/v						A	I		#viio6/v		#vii	o	6		v			o	0	0	6, 3, 9		9	6	0	3	0.0	0.0	0.25	0.0
47	47	0	0	3/8	2	1	i/v						A	I		i/v		i				v			m	0	0	4, 1, 5		4	4	0	3	0.0	0.0	0.25	0.0
47	47	1/8	1/8	3/8	2	1	i6/ii						A	I		i6/ii		i		6		ii			m	0	0	2, 6, 5		5	2	0	3	0.0	0.0	0.3125	0.0
47	47	1/4	1/4	3/8	2	1	#viio6/ii						A	I		#viio6/ii		#vii	o	6		ii			o	0	0	7, 4, 10		10	7	0	3	0.0	0.0	0.3125	0.0
48	48	0	0	3/8	2	1	i/ii						A	I		i/ii		i				ii			m	0	0	5, 2, 6		5	5	0	3	0.0	0.0	0.375	0.0
48	48	1/8	1/8	3/8	2	1	i6/vi						A	I		i6/vi		i		6		vi			m	0	0	3, 7, 6		6	3	0	4	0.0	0.0	0.375	0.0
48	48	1/4	1/4	3/8	2	1	#viio6/vi						A	I		#viio6/vi		#vii	o	6		vi			o	0	0	8, 5, 11		11	8	0	3	0.0	0.0	0.3125	0.0
49	49	0	0	3/8	2	1	V/ii						A	I		V/ii		V				ii			M	0	0	6, 10, 7		6	6	3	4	0.42857142857142855	0.1875	0.5625	0.25
49	49	1/4	1/4	3/8	2	1	i6/ii						A	I		i6/ii		i		6		ii			m	0	0	2, 6, 5		5	2	0	5	0.0	0.0	0.5	0.0
50	50	0	0	3/8	2	1	iio6/ii						A	I		iio6/ii		ii	o	6		ii			o	0	0	4, 1, 7		7	4	1	4	0.2	0.0625	0.5	0.1111111111111111
50	50	1/8	1/8	3/8	2	1	V(64)/ii						A	I		V(64)/ii		V			64	ii			M	0	0	6, 5, 2		6	6	0	4	0.0	0.0	0.625	0.0
50	50	1/4	1/4	3/8	2	1	V7/ii						A	I		V7/ii		V		7		ii			Mm7	0	0	6, 10, 7, 4		6	6	0	3	0.0	0.0	0.3125	0.0
51	51	0	0	3/8	2	1	V/V						A	I		V/V		V				V			M	0	0	5, 9, 6		5	5	3	4	0.42857142857142855	0.1875	0.6875	0.21428571428571427
51	51	1/4	1/4	3/8	2	1	I6/V						A	I		I6/V		I		6		V			M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.25	0.0
52	52	0	0	3/8	2	1	ii6/V						A	I		ii6/V		ii		6		V			m	0	0	3, 7, 6		6	3	1	3	0.25	0.0625	0.375	0.14285714285714285
52	52	1/8	1/8	3/8	2	1	V(4)/V						A	I		V(4)/V		V			4	V			M	0	0	5, 4, 6		5	5	0	3	0.0	0.0	0.375	0.0
52	52	1/4	1/4	3/8	2	1	V7/V						A	I		V7/V		V		7		V			Mm7	0	0	5, 9, 6, 3		5	5	0	3	0.0	0.0	0.3125	0.0
53	53	0	0	3/8	2	1	V7						A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
53	53	1/4	1/4	3/8	2	1	I6						A	I		I6		I		6					M	0	0	7, 4, 3		3	7	0	3	0.0	0.0	0.25	0.0
54	54	0	0	3/8	2	1	ii6						A	I		ii6		ii		6					m	0	0	2, 6, 5		5	2	1	4	0.2	0.0625	0.5	0.1111111111111111
54	54	1/8	1/8	3/8	2	1	V(64)						A	I		V(64)		V			64				M	0	0	4, 3, 7		4	4	0	4	0.0	0.0	0.625	0.0
54	54	1/4	1/4	3/8	2	1	V7						A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	3	0.0	0.0	0.3125	0.0
55	55	0	0	3/8	2	1	I|PAC}{						A	I		I		I					PAC	}{	M	0	0	3, 7, 4		3	3	0	9	0.0	0.0	0.5625	0.0
56	56	0	0	3/8	2	1	IV						A	I		IV		IV							M	0	0	2, 6, 3		2	2	0	8	0.0	0.0	0.5	0.0
57	57	0	0	3/8	2	1	I						A	I		I		I							M	0	0	3, 7, 4		3	3	0	8	0.0	0.0	0.5	0.0
58	58	0	0	3/8	2	1	IV						A	I		IV		IV							M	0	0	2, 6, 3		2	2	0	8	0.0	0.0	0.5	0.0
59	59	0	0	3/8	2	1	I}						A	I		I		I						}	M	0	0	3, 7, 4		3	3	0	10	0.0	0.0	0.6875	0.0
60	60	1/8	1/8	3/8	2	1	V6						A	I		V6		V		6					M	0	0	8, 5, 4		4	8	0	3	0.0	0.0	0.25	0.0
60	60	1/4	1/4	3/8	2	1	viio6/V						A	I		viio6/V		vii	o	6		V			o	0	0	6, 3, 9		9	6	0	3	0.0	0.0	0.25	0.0
61	61	0	0	3/8	2	1	V						A	I		V		V							M	0	0	4, 8, 5		4	4	0	8	0.0	0.0	0.5	0.0
62	62	0	0	3/8	2	1	I						A	I		I		I							M	0	0	3, 7, 4		3	3	0	8	0.0	0.0	0.5	0.0
63	63	0	0	3/8	2	1	V						A	I		V		V							M	0	0	4, 8, 5		4	4	0	8	0.0	0.0	0.5	0.0
64	64	0	0	3/8	2	1	I						A	I		I		I							M	0	0	3, 7, 4		3	3	0	8	0.0	0.0	0.5	0.0
65	65	0	0	3/8	2	1	V|HC}{						A	I		V		V					HC	}{	M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	0.3125	0.0
65	65	1/4	1/4	3/8	2	1	V(64)						A	I		V(64)		V			64				M	0	0	4, 3, 7		4	4	0	3	0.0	0.0	0.25	0.0
66	66	0	0	3/8	2	1	V						A	I		V		V							M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	0.375	0.0
66	66	1/4	1/4	3/8	2	1	V(64)						A	I		V(64)		V			64				M	0	0	4, 3, 7		4	4	0	3	0.0	0.0	0.25	0.0
67	67	0	0	3/8	2	1	V						A	I		V		V							M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	0.375	0.0
67	67	1/4	1/4	3/8	2	1	V(64)						A	I		V(64)		V			64				M	0	0	4, 3, 7		4	4	0	3	0.0	0.0	0.25	0.0
68	68	0	0	3/8	2	1	V						A	I		V		V							M	0	0	4, 8, 5		4	4	1	5	0.16666666666666666	0.0625	0.4375	0.125
68	68	1/4	1/4	3/8	2	1	I6						A	I		I6		I		6					M	0	0	7, 4, 3		3	7	0	3	0.0	0.0	0.25	0.0
69	69	0	0	3/8	2	1	ii6						A	I		ii6		ii		6					m	0	0	2, 6, 5		5	2	1	4	0.2	0.0625	0.5	0.1111111111111111
69	69	1/8	1/8	3/8	2	1	V(64)						A	I		V(64)		V			64				M	0	0	4, 3, 7		4	4	0	4	0.0	0.0	0.625	0.0
69	69	1/4	1/4	3/8	2	1	V7						A	I		V7		V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	3	0.0	0.0	0.3125	0.0
70	70	0	0	3/8	2	1	I|PAC}{						A	I		I		I					PAC	}{	M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.25	0.0
70	70	1/8	1/8	3/8	2	1	IV						A	I		IV		IV							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.125	0.0
70	70	1/4	1/4	3/8	2	1	I6						A	I		I6		I		6					M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.125	0.0
71	71	0	0	3/8	2	1	ii						A	I		ii		ii							m	0	0	5, 2, 6		5	5	0	3	0.0	0.0	0.25	0.0
71	71	1/8	1/8	3/8	2	1	I						A	I		I		I							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.25	0.0
71	71	1/4	1/4	3/8	2	1	viio						A	I		viio		vii	o						o	0	0	8, 5, 2		8	8	0	3	0.0	0.0	0.25	0.0
72	72	0	0	3/8	2	1	I						A	I		I		I							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	0.375	0.0
72	72	1/8	1/8	3/8	2	1	IV						A	I		IV		IV							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.25	0.0
72	72	1/4	1/4	3/8	2	1	I6						A	I		I6		I		6					M	0	0	7, 4, 3		3	7	0	3	0.0	0.0	0.25	0.0
73	73	0	0	3/8	2	1	ii						A	I		ii		ii							m	0	0	5, 2, 6		5	5	0	3	0.0	0.0	0.25	0.0
73	73	1/8	1/8	3/8	2	1	I						A	I		I		I							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.25	0.0
73	73	1/4	1/4	3/8	2	1	V						A	I		V		V							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.25	0.0
74	74	0	0	3/8	2	1	I						A	I		I		I							M	0	0	3, 7, 4		3	3	1	2	0.3333333333333333	0.0	0.75	0.0
