mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
10	10	0	0	3/8	2	1	#viio/iii						a	III		#viio/iii	#vii	o			iii			o	1	0	9, 6, 3		9	9	2	4	0.3333333333333333	0.125	0.375	0.25
10	10	1/4	1/4	3/8	2	1	iii						a	III		iii	iii							m	1	0	4, 1, 5		4	4	0	2	0.0	0.0	0.25	0.0
11	11	0	0	3/8	2	1	V						a	III		V	V							M	1	0	1, 5, 2		1	1	0	9	0.0	0.0	0.75	0.0
12	12	0	0	3/8	2	1	#viio/ii						a	III		#viio/ii	#vii	o			ii			o	1	0	7, 4, 1		7	7	2	4	0.3333333333333333	0.125	0.375	0.25
12	12	1/4	1/4	3/8	2	1	ii						a	III		ii	ii							m	1	0	2, -1, 3		2	2	0	2	0.0	0.0	0.25	0.0
13	13	0	0	3/8	2	1	IV						a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1	0	9	0.0	0.0	0.75	0.0
14	14	0	0	3/8	2	1	viio						a	III		viio	vii	o						o	1	0	5, 2, -1		5	5	2	4	0.3333333333333333	0.125	0.375	0.25
14	14	1/4	1/4	3/8	2	1	I						a	III		I	I							M	1	0	0, 4, 1		0	0	0	2	0.0	0.0	0.25	0.0
15	15	0	0	3/8	2	1	viio7/V/i						a	III		viio7/V/i	vii	o	7		V/i			o7	1	0	6, 3, 0, -3		6	6	3	6	0.3333333333333333	0.25	0.5	0.3333333333333333
16	16	0	0	3/8	2	1	V/i						a	III		V/i	V				i			M	1	0	1, 5, 2		1	1	2	7	0.2222222222222222	0.125	0.625	0.16666666666666666
17	17	0	0	3/8	2	1	viio7/V/i						a	III		viio7/V/i	vii	o	7		V/i			o7	1	0	6, 3, 0, -3		6	6	3	6	0.3333333333333333	0.25	0.5	0.3333333333333333
18	18	0	0	3/8	2	1	V/i						a	III		V/i	V				i			M	1	0	1, 5, 2		1	1	2	7	0.2222222222222222	0.125	0.625	0.16666666666666666
19	19	0	0	3/8	2	1	viio7/V/i						a	III		viio7/V/i	vii	o	7		V/i			o7	1	0	6, 3, 0, -3		6	6	3	6	0.3333333333333333	0.25	0.5	0.3333333333333333
20	20	0	0	3/8	2	1	V/i						a	III		V/i	V				i			M	1	0	1, 5, 2		1	1	4	5	0.4444444444444444	0.3125	0.4375	0.4166666666666667
21	21	0	0	3/8	2	1	i/i						a	III		i/i	i				i			m	1	0	0, -3, 1		0	0	0	3	0.0	0.0	0.25	0.0
21	21	1/8	1/8	3/8	2	1	i6/i						a	III		i6/i	i		6		i			m	1	0	-3, 1, 0		0	-3	1	2	0.3333333333333333	0.0625	0.1875	0.25
21	21	1/4	1/4	3/8	2	1	iio6/i					iv/i	a	III		iio6/i	ii	o	6		i			o	1	0	-1, -4, 2		2	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
22	22	0	0	3/8	2	1	V/i						a	III		V/i	V				i			M	1	0	1, 5, 2		1	1	4	5	0.4444444444444444	0.3125	0.4375	0.4166666666666667
23	23	0	0	3/8	2	1	i/i						a	III		i/i	i				i			m	1	0	0, -3, 1		0	0	0	3	0.0	0.0	0.25	0.0
23	23	1/8	1/8	3/8	2	1	i6/i						a	III		i6/i	i		6		i			m	1	0	-3, 1, 0		0	-3	1	2	0.3333333333333333	0.0625	0.1875	0.25
23	23	1/4	1/4	3/8	2	1	iv/i						a	III		iv/i	iv				i			m	1	0	-1, -4, 0		-1	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
24	24	0	0	3/8	2	1	V/i						a	III		V/i	V				i			M	1	0	1, 5, 2		1	1	4	6	0.4	0.25	0.5	0.3333333333333333
25	25	0	0	3/8	2	1	i6/i						a	III		i6/i	i		6		i			m	1	0	-3, 1, 0		0	-3	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
26	26	0	0	3/8	2	1	#viio6/i						a	III		#viio6/i	#vii	o	6		i			o	1	0	2, -1, 5		5	2	5	5	0.5	0.3125	0.4375	0.4166666666666667
27	27	0	0	3/8	2	1	i64/i						a	III		i64/i	i		64		i			m	1	0	1, 0, -3		0	1	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
28	28	0	0	3/8	2	1	#viio6/i						a	III		#viio6/i	#vii	o	6		i			o	1	0	2, -1, 5		5	2	2	4	0.3333333333333333	0.125	0.375	0.25
28	28	1/4	1/4	3/8	2	1	i6/i						a	III		i6/i	i		6		i			m	1	0	-3, 1, 0		0	-3	0	2	0.0	0.0	0.25	0.0
29	29	0	0	3/8	2	1	#viio6/i						a	III		#viio6/i	#vii	o	6		i			o	1	0	2, -1, 5		5	2	2	4	0.3333333333333333	0.125	0.375	0.25
29	29	1/4	1/4	3/8	2	1	i64/i						a	III		i64/i	i		64		i			m	1	0	1, 0, -3		0	1	0	2	0.0	0.0	0.25	0.0
30	30	0	0	3/8	2	1	iio6/i					#viio64/i	a	III		iio6/i	ii	o	6		i			o	1	0	-1, -4, 2		2	-1	0	2	0.0	0.0	0.25	0.0
30	30	1/8	1/8	3/8	2	1	i6/i						a	III		i6/i	i		6		i			m	1	0	-3, 1, 0		0	-3	2	4	0.3333333333333333	0.0625	0.4375	0.125
31	31	0	0	3/8	2	1	V(6)/i}						a	III		V(6)/i	V			6	i		}	M	1	0	1, 5, -3		1	1	0	2	0.0	0.0	0.5	0.0
31	31	1/8	1/8	3/8	2	1	V/i|HC						a	III		V/i	V				i	HC		M	1	0	1, 5, 2		1	1	0	1	0.0	0.0	0.125	0.0
31	31	1/4	1/4	3/8	2	1	V7{						a	III		V7	V		7				{	Mm7	1	0	1, 5, 2, -1		1	1	0	4	0.0	0.0	0.5	0.0
32	32	0	0	3/8	2	1	I64						a	III		I64	I		64					M	1	0	1, 0, 4		0	1	1	5	0.16666666666666666	0.0	0.75	0.0
32	32	1/4	1/4	3/8	2	1	viio64	-0.43084	3.62872		/		a	III		viio64	vii	o	64					o	1	0	-1, 5, 2		5	-1	0	3	0.0	0.0	0.375	0.0
33	33	0	0	3/8	2	1	I6						a	III		I6	I		6					M	1	0	4, 1, 0		0	4	0	3	0.0	0.0	0.5	0.0
33	33	1/4	1/4	3/8	2	1	viio6						a	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2	0	4	0.0	0.0	0.5	0.0
34	34	0	0	3/8	2	1	I						a	III		I	I							M	1	0	0, 4, 1		0	0	1	5	0.16666666666666666	0.0	1.0	0.0
34	34	1/4	1/4	3/8	2	1	viio64	-0.43084	3.62872		/		a	III		viio64	vii	o	64					o	1	0	-1, 5, 2		5	-1	0	3	0.0	0.0	0.375	0.0
35	35	0	0	3/8	2	1	I6						a	III		I6	I		6					M	1	0	4, 1, 0		0	4	0	3	0.0	0.0	0.5	0.0
35	35	1/4	1/4	3/8	2	1	viio43						a	III		viio43	vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1	1	3	0.25	0.125	0.375	0.25
36	36	0	0	3/8	2	1	I						a	III		I	I							M	1	0	0, 4, 1		0	0	1	5	0.16666666666666666	0.0	1.0	0.0
36	36	1/4	1/4	3/8	2	1	V43						a	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2	0	5	0.0	0.0	0.625	0.0
37	37	0	0	3/8	2	1	I						a	III		I	I							M	1	0	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
37	37	1/8	1/8	3/8	2	1	vi						a	III		vi	vi							m	1	0	3, 0, 4		3	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
37	37	1/4	1/4	3/8	2	1	IV						a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.25	0.0
38	38	0	0	3/8	2	1	V(64)						a	III		V(64)	V			64				M	1	0	1, 0, 4		1	1	2	2	0.5	0.25	0.3125	0.4444444444444444
38	38	1/4	1/4	3/8	2	1	V						a	III		V	V							M	1	0	1, 5, 2		1	1	1	1	0.5	0.0625	0.125	0.3333333333333333
39	39	0	0	3/8	2	1	I|PAC}{						a	III		I	I					PAC	}{	M	1	0	0, 4, 1		0	0	0	3	0.0	0.0	0.625	0.0
39	39	1/4	1/4	3/8	2	1	vi6						a	III		vi6	vi		6					m	1	0	0, 4, 3		3	0	0	2	0.0	0.0	0.25	0.0
40	40	0	0	3/8	2	1	IV						a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.75	0.0
40	40	1/8	1/8	3/8	2	1	ii6						a	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1	0	2	0.0	0.0	0.25	0.0
40	40	1/4	1/4	3/8	2	1	V						a	III		V	V							M	1	0	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
41	41	0	0	3/8	2	1	I6						a	III		I6	I		6					M	1	0	4, 1, 0		0	4	1	3	0.25	0.0625	0.4375	0.125
41	41	1/4	1/4	3/8	2	1	vi6						a	III		vi6	vi		6					m	1	0	0, 4, 3		3	0	0	3	0.0	0.0	0.375	0.0
42	42	0	0	3/8	2	1	IV						a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.75	0.0
42	42	1/8	1/8	3/8	2	1	ii6						a	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1	0	2	0.0	0.0	0.25	0.0
42	42	1/4	1/4	3/8	2	1	V						a	III		V	V							M	1	0	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
43	43	0	0	3/8	2	1	I6						a	III		I6	I		6					M	1	0	4, 1, 0		0	4	1	3	0.25	0.0625	0.4375	0.125
43	43	1/4	1/4	3/8	2	1	vi6						a	III		vi6	vi		6					m	1	0	0, 4, 3		3	0	0	3	0.0	0.0	0.375	0.0
44	44	0	0	3/8	2	1	IV						a	III		IV	IV							M	1	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.75	0.0
44	44	1/8	1/8	3/8	2	1	ii6						a	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1	0	2	0.0	0.0	0.25	0.0
44	44	1/4	1/4	3/8	2	1	V						a	III		V	V							M	1	0	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
45	45	0	0	3/8	2	1	I6						a	III		I6	I		6					M	1	0	4, 1, 0		0	4	3	4	0.42857142857142855	0.1875	0.4375	0.3
45	45	1/4	1/4	3/8	2	1	I						a	III		I	I							M	1	0	0, 4, 1		0	0	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
46	46	0	0	3/8	2	1	ii6						a	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
46	46	1/8	1/8	3/8	2	1	V(64)						a	III		V(64)	V			64				M	1	0	1, 0, 4		1	1	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
46	46	1/4	1/4	3/8	2	1	V						a	III		V	V							M	1	0	1, 5, 2		1	1	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
47	47	0	0	3/8	2	1	i/i|PAC}{						a	III		i/i	i				i	PAC	}{	m	1	0	0, -3, 1		0	0	0	3	0.0	0.0	0.625	0.0
47	47	1/4	1/4	3/8	2	1	VI6/i						a	III		VI6/i	VI		6		i			M	1	0	0, -3, -4		-4	0	0	2	0.0	0.0	0.25	0.0
48	48	0	0	3/8	2	1	iv/i						a	III		iv/i	iv				i			m	1	0	-1, -4, 0		-1	-1	0	4	0.0	0.0	0.75	0.0
48	48	1/8	1/8	3/8	2	1	iio6/i						a	III		iio6/i	ii	o	6		i			o	1	0	-1, -4, 2		2	-1	0	2	0.0	0.0	0.25	0.0
48	48	1/4	1/4	3/8	2	1	V/i						a	III		V/i	V				i			M	1	0	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
49	49	0	0	3/8	2	1	i6/i						a	III		i6/i	i		6		i			m	1	0	-3, 1, 0		0	-3	1	3	0.25	0.0625	0.4375	0.125
49	49	1/4	1/4	3/8	2	1	VI6/i						a	III		VI6/i	VI		6		i			M	1	0	0, -3, -4		-4	0	0	3	0.0	0.0	0.375	0.0
50	50	0	0	3/8	2	1	iv/i						a	III		iv/i	iv				i			m	1	0	-1, -4, 0		-1	-1	0	4	0.0	0.0	0.75	0.0
50	50	1/8	1/8	3/8	2	1	iio6/i						a	III		iio6/i	ii	o	6		i			o	1	0	-1, -4, 2		2	-1	0	2	0.0	0.0	0.25	0.0
50	50	1/4	1/4	3/8	2	1	V/i						a	III		V/i	V				i			M	1	0	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
51	51	0	0	3/8	2	1	i6/i						a	III		i6/i	i		6		i			m	1	0	-3, 1, 0		0	-3	1	3	0.25	0.0625	0.4375	0.125
51	51	1/4	1/4	3/8	2	1	VI6/i						a	III		VI6/i	VI		6		i			M	1	0	0, -3, -4		-4	0	0	3	0.0	0.0	0.375	0.0
52	52	0	0	3/8	2	1	iv/i						a	III		iv/i	iv				i			m	1	0	-1, -4, 0		-1	-1	0	4	0.0	0.0	0.75	0.0
52	52	1/8	1/8	3/8	2	1	iio6/i						a	III		iio6/i	ii	o	6		i			o	1	0	-1, -4, 2		2	-1	0	2	0.0	0.0	0.25	0.0
52	52	1/4	1/4	3/8	2	1	V/i						a	III		V/i	V				i			M	1	0	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
53	53	0	0	3/8	2	1	i6/i						a	III		i6/i	i		6		i			m	1	0	-3, 1, 0		0	-3	3	4	0.42857142857142855	0.1875	0.4375	0.3
53	53	1/4	1/4	3/8	2	1	i/i						a	III		i/i	i				i			m	1	0	0, -3, 1		0	0	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
54	54	0	0	3/8	2	1	iio6/i						a	III		iio6/i	ii	o	6		i			o	1	0	-1, -4, 2		2	-1	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
54	54	1/8	1/8	3/8	2	1	V(64)/i						a	III		V(64)/i	V			64	i			M	1	0	1, 0, -3		1	1	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
54	54	1/4	1/4	3/8	2	1	V/i						a	III		V/i	V				i			M	1	0	1, 5, 2		1	1	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
55	55	0	0	3/8	2	1	I[I|PAC}{						a	III	I	I	I					PAC	}{	M	1	0	0, 4, 1		0	0	0	9	0.0	0.0	0.75	0.0
56	56	0	0	3/8	2	1	IV						a	III	I	IV	IV							M	1	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	0.5	0.0
56	56	1/4	1/4	3/8	2	1	V						a	III	I	V	V							M	1	0	1, 5, 2		1	1	1	2	0.3333333333333333	0.125	0.125	0.5
57	57	0	0	3/8	2	1	I						a	III	I	I	I							M	1	0	0, 4, 1		0	0	0	9	0.0	0.0	0.75	0.0
58	58	0	0	3/8	2	1	IV						a	III	I	IV	IV							M	1	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	0.5	0.0
58	58	1/4	1/4	3/8	2	1	V						a	III	I	V	V							M	1	0	1, 5, 2		1	1	1	2	0.3333333333333333	0.125	0.125	0.5
59	59	0	0	3/8	2	1	I						a	III	I	I	I							M	1	0	0, 4, 1		0	0	0	9	0.0	0.0	0.75	0.0
60	60	0	0	3/8	2	1	IV						a	III	I	IV	IV							M	1	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	0.5	0.0
60	60	1/4	1/4	3/8	2	1	V]						a	III	I	V	V							M	1	0	1, 5, 2		1	1	1	2	0.3333333333333333	0.125	0.125	0.5
61	61	0	0	3/8	2	1	I						a	III		I	I							M	1	0	0, 4, 1		0	0	4	5	0.4444444444444444	0.3125	0.4375	0.4166666666666667
62	62	0	0	3/8	2	1	ii6						a	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
62	62	1/8	1/8	3/8	2	1	V(64)						a	III		V(64)	V			64				M	1	0	1, 0, 4		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
62	62	1/4	1/4	3/8	2	1	V						a	III		V	V							M	1	0	1, 5, 2		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
63	63	0	0	3/8	2	1	I[I|PAC}{						a	III	I	I	I					PAC	}{	M	1	0	0, 4, 1		0	0	0	8	0.0	0.0	0.6875	0.0
64	64	0	0	3/8	2	1	IV						a	III	I	IV	IV							M	1	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	0.5	0.0
64	64	1/4	1/4	3/8	2	1	V						a	III	I	V	V							M	1	0	1, 5, 2		1	1	1	2	0.3333333333333333	0.125	0.125	0.5
65	65	0	0	3/8	2	1	I						a	III	I	I	I							M	1	0	0, 4, 1		0	0	0	9	0.0	0.0	0.75	0.0
66	66	0	0	3/8	2	1	IV						a	III	I	IV	IV							M	1	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	0.5	0.0
66	66	1/4	1/4	3/8	2	1	V						a	III	I	V	V							M	1	0	1, 5, 2		1	1	1	2	0.3333333333333333	0.125	0.125	0.5
67	67	0	0	3/8	2	1	I						a	III	I	I	I							M	1	0	0, 4, 1		0	0	0	9	0.0	0.0	0.75	0.0
68	68	0	0	3/8	2	1	IV						a	III	I	IV	IV							M	1	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	0.5	0.0
68	68	1/4	1/4	3/8	2	1	V]	0	3.7		/		a	III	I	V	V							M	1	0	1, 5, 2		1	1	1	2	0.3333333333333333	0.125	0.125	0.5
69	69	0	0	3/8	2	1	I						a	III		I	I							M	1	0	0, 4, 1		0	0	4	5	0.4444444444444444	0.3125	0.4375	0.4166666666666667
70	70	0	0	3/8	2	1	ii6						a	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
70	70	1/8	1/8	3/8	2	1	V						a	III		V	V							M	1	0	1, 5, 2		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
70	70	1/4	1/4	3/8	2	1	V6						a	III		V6	V		6					M	1	0	5, 2, 1		1	5	1	2	0.3333333333333333	0.0625	0.1875	0.25
71	71	0	0	3/8	2	1	I						a	III		I	I							M	1	0	0, 4, 1		0	0	3	5	0.375	0.25	0.5	0.3333333333333333
72	72	0	0	3/8	2	1	ii6						a	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
72	72	1/8	1/8	3/8	2	1	V(64)						a	III		V(64)	V			64				M	1	0	1, 0, 4		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
72	72	1/4	1/4	3/8	2	1	V						a	III		V	V							M	1	0	1, 5, 2		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
73	73	0	0	3/8	2	1	I|PAC}						a	III		I	I					PAC	}	M	1	0	0, 4, 1		0	0	1	3	0.25	0.0	1.125	0.0
74	74	0	0	3/8	2	1	I{						a	III		I	I						{	M	1	0	0, 4, 1		0	0	1	6	0.14285714285714285	0.0	0.875	0.0
75	75	1/4	1/4	3/8	2	1	V						a	III		V	V							M	1	0	1, 5, 2		1	1	0	2	0.0	0.0	0.25	0.0
76	76	0	0	3/8	2	1	I6						a	III		I6	I		6					M	1	0	4, 1, 0		0	4	0	3	0.0	0.0	0.5	0.0
76	76	1/4	1/4	3/8	2	1	viio6						a	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2	0	4	0.0	0.0	0.5	0.0
77	77	0	0	3/8	2	1	I						a	III		I	I							M	1	0	0, 4, 1		0	0	0	4	0.0	0.0	0.75	0.0
77	77	1/4	1/4	3/8	2	1	viio64						a	III		viio64	vii	o	64					o	1	0	-1, 5, 2		5	-1	0	3	0.0	0.0	0.375	0.0
78	78	0	0	3/8	2	1	I6						a	III		I6	I		6					M	1	0	4, 1, 0		0	4	0	3	0.0	0.0	0.5	0.0
78	78	1/4	1/4	3/8	2	1	viio6						a	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2	0	4	0.0	0.0	0.5	0.0
79	79	0	0	3/8	2	1	I						a	III		I	I							M	1	0	0, 4, 1		0	0	0	4	0.0	0.0	0.75	0.0
79	79	1/4	1/4	3/8	2	1	viio64						a	III		viio64	vii	o	64					o	1	0	-1, 5, 2		5	-1	0	3	0.0	0.0	0.375	0.0
80	80	0	0	3/8	2	1	I6						a	III		I6	I		6					M	1	0	4, 1, 0		0	4	0	3	0.0	0.0	0.5	0.0
80	80	1/4	1/4	3/8	2	1	viio6						a	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2	0	4	0.0	0.0	0.5	0.0
81	81	0	0	3/8	2	1	I}						a	III		I	I						}	M	1	0	0, 4, 1		0	0	0	5	0.0	0.0	1.0	0.0
81	81	1/4	1/4	3/8	2	1	iv6/ii{						a	III		iv6/ii	iv		6		ii		{	m	1	0	-2, 2, 1		1	-2	0	3	0.0	0.0	0.375	0.0
82	82	0	0	3/8	2	1	V/ii						a	III		V/ii	V				ii			M	1	0	3, 7, 4		3	3	1	4	0.2	0.0	0.75	0.0
82	82	1/4	1/4	3/8	2	1	iio6/ii						a	III		iio6/ii	ii	o	6		ii			o	1	0	1, -2, 4		4	1	0	3	0.0	0.0	0.375	0.0
83	83	0	0	3/8	2	1	i6/ii						a	III		i6/ii	i		6		ii			m	1	0	-1, 3, 2		2	-1	0	3	0.0	0.0	0.5	0.0
83	83	1/4	1/4	3/8	2	1	V43/ii						a	III		V43/ii	V		43		ii			Mm7	1	0	4, 1, 3, 7		3	4	0	4	0.0	0.0	0.5	0.0
84	84	0	0	3/8	2	1	i/ii						a	III		i/ii	i				ii			m	1	0	2, -1, 3		2	2	0	5	0.0	0.0	1.0	0.0
84	84	1/4	1/4	3/8	2	1	#viio64/ii	-1.27429	5.23809	0.317959	/		a	III		#viio64/ii	#vii	o	64		ii			o	1	0	1, 7, 4		7	1	0	3	0.0	0.0	0.375	0.0
85	85	0	0	3/8	2	1	i6/ii						a	III		i6/ii	i		6		ii			m	1	0	-1, 3, 2		2	-1	0	3	0.0	0.0	0.5	0.0
85	85	1/4	1/4	3/8	2	1	#viio6/ii	-0.910207	3.46408		/		a	III		#viio6/ii	#vii	o	6		ii			o	1	0	4, 1, 7		7	4	0	4	0.0	0.0	0.5	0.0
86	86	0	0	3/8	2	1	i/ii						a	III		i/ii	i				ii			m	1	0	2, -1, 3		2	2	0	4	0.0	0.0	0.75	0.0
86	86	1/4	1/4	3/8	2	1	#viio64/ii	-1	3.5		/		a	III		#viio64/ii	#vii	o	64		ii			o	1	0	1, 7, 4		7	1	0	3	0.0	0.0	0.375	0.0
87	87	0	0	3/8	2	1	i6/ii						a	III		i6/ii	i		6		ii			m	1	0	-1, 3, 2		2	-1	0	3	0.0	0.0	0.5	0.0
87	87	1/4	1/4	3/8	2	1	#viio64/ii	-0.7	3.5		/		a	III		#viio64/ii	#vii	o	64		ii			o	1	0	1, 7, 4		7	1	0	4	0.0	0.0	0.5	0.0
88	88	0	0	3/8	2	1	I/ii}						a	III		I/ii	I				ii		}	M	1	0	2, 6, 3		2	2	1	5	0.16666666666666666	0.0	1.0	0.0
88	88	1/4	1/4	3/8	2	1	iv6/iii{						a	III		iv6/iii	iv		6		iii		{	m	1	0	0, 4, 3		3	0	0	3	0.0	0.0	0.375	0.0
89	89	0	0	3/8	2	1	V/iii						a	III		V/iii	V				iii			M	1	0	5, 9, 6		5	5	0	4	0.0	0.0	0.75	0.0
89	89	1/4	1/4	3/8	2	1	iio6/iii						a	III		iio6/iii	ii	o	6		iii			o	1	0	3, 0, 6		6	3	0	3	0.0	0.0	0.375	0.0
90	90	0	0	3/8	2	1	i6/iii						a	III		i6/iii	i		6		iii			m	1	0	1, 5, 4		4	1	0	3	0.0	0.0	0.5	0.0
90	90	1/4	1/4	3/8	2	1	#viio6/iii						a	III		#viio6/iii	#vii	o	6		iii			o	1	0	6, 3, 9		9	6	0	3	0.0	0.0	0.375	0.0
91	91	0	0	3/8	2	1	i/iii						a	III		i/iii	i				iii			m	1	0	4, 1, 5		4	4	1	5	0.16666666666666666	0.0	1.0	0.0
91	91	1/4	1/4	3/8	2	1	#viio64/iii	-1.9	3.5		/		a	III		#viio64/iii	#vii	o	64		iii			o	1	0	3, 9, 6		9	3	0	3	0.0	0.0	0.375	0.0
92	92	0	0	3/8	2	1	i6/iii						a	III		i6/iii	i		6		iii			m	1	0	1, 5, 4		4	1	0	3	0.0	0.0	0.5	0.0
92	92	1/4	1/4	3/8	2	1	#viio6/iii	-1.4	3.5		/		a	III		#viio6/iii	#vii	o	6		iii			o	1	0	6, 3, 9		9	6	0	3	0.0	0.0	0.375	0.0
93	93	0	0	3/8	2	1	i/iii						a	III		i/iii	i				iii			m	1	0	4, 1, 5		4	4	1	4	0.2	0.125	0.875	0.125
93	93	1/4	1/4	3/8	2	1	V/iii						a	III		V/iii	V				iii			M	1	0	5, 9, 6		5	5	0	3	0.0	0.0	0.375	0.0
