mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/8	2	1	g.i{		g	i		i	i						{	m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.25	0.0
1	1	1/4	1/4	3/8	2	1	V		g	i		V	V							M	1	1	2, 6, 3		2	2	0	1	0.0	0.0	0.125	0.0
2	2	0	0	3/8	2	1	i		g	i		i	i							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.5	0.0
2	2	1/4	1/4	3/8	2	1	V		g	i		V	V							M	1	1	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
3	3	0	0	3/8	2	1	i		g	i		i	i							m	1	1	1, -2, 2		1	1	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
4	4	0	0	3/8	2	1	iio6		g	i		iio6	ii	o	6					o	1	1	0, -3, 3		3	0	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
4	4	1/8	1/8	3/8	2	1	V(64)		g	i		V(64)	V			64				M	1	1	2, 1, -2		2	2	0	2	0.0	0.0	0.25	0.0
4	4	1/4	1/4	3/8	2	1	V		g	i		V	V							M	1	1	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
5	5	0	0	3/8	2	1	i		g	i		i	i							m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.25	0.0
5	5	1/8	1/8	3/8	2	1	V		g	i		V	V							M	1	1	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
5	5	1/4	1/4	3/8	2	1	i|PAC}		g	i		i	i					PAC	}	m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.25	0.0
6	6	0	0	3/8	2	1	III.vi{		g	III		vi	vi						{	m	1	0	1, -2, 2		1	1	2	5	0.2857142857142857	0.125	0.5	0.2
7	7	0	0	3/8	2	1	IV		g	III		IV	IV							M	1	0	-3, 1, -2		-3	-3	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
8	8	0	0	3/8	2	1	I		g	III		I	I							M	1	0	-2, 2, -1		-2	-2	2	2	0.5	0.1875	0.3125	0.375
8	8	1/4	1/4	3/8	2	1	I6		g	III		I6	I		6					M	1	0	2, -1, -2		-2	2	0	2	0.0	0.0	0.25	0.0
9	9	0	0	3/8	2	1	ii		g	III		ii	ii							m	1	0	0, -3, 1		0	0	2	2	0.5	0.25	0.25	0.5
9	9	1/4	1/4	3/8	2	1	viio		g	III		viio	vii	o						o	1	0	3, 0, -3		3	3	0	2	0.0	0.0	0.25	0.0
10	10	0	0	3/8	2	1	I		g	III		I	I							M	1	0	-2, 2, -1		-2	-2	1	3	0.25	0.0625	0.4375	0.125
10	10	1/4	1/4	3/8	2	1	I6		g	III		I6	I		6					M	1	0	2, -1, -2		-2	2	0	2	0.0	0.0	0.25	0.0
11	11	0	0	3/8	2	1	ii		g	III		ii	ii							m	1	0	0, -3, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
11	11	1/8	1/8	3/8	2	1	V6		g	III		V6	V		6					M	1	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.25	0.0
11	11	1/4	1/4	3/8	2	1	V		g	III		V	V							M	1	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.25	0.0
12	12	0	0	3/8	2	1	I		g	III		I	I							M	1	0	-2, 2, -1		-2	-2	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
13	13	0	0	3/8	2	1	IV		g	III		IV	IV							M	1	0	-3, 1, -2		-3	-3	2	6	0.25	0.25	1.0	0.2
15	15	0	0	3/8	2	1	I6(11)		g	III		I6(11)	I		6	11				M	1	0	2, -1, -2	-3	-2	2	1	4	0.2	0.125	0.75	0.14285714285714285
16	16	0	0	3/8	2	1	I6		g	III		I6	I		6					M	1	0	2, -1, -2		-2	2	1	4	0.2	0.125	0.75	0.14285714285714285
17	17	0	0	3/8	2	1	ii		g	III		ii	ii							m	1	0	0, -3, 1		0	0	1	4	0.2	0.125	0.75	0.14285714285714285
18	18	0	0	3/8	2	1	ii2		g	III		ii2	ii		2					mm7	1	0	-2, 0, -3, 1		0	-2	1	4	0.2	0.125	0.75	0.14285714285714285
19	19	0	0	3/8	2	1	viio		g	III		viio	vii	o						o	1	0	3, 0, -3		3	3	3	4	0.42857142857142855	0.1875	0.6875	0.21428571428571427
20	20	0	0	3/8	2	1	V		g	III		V	V							M	1	0	-1, 3, 0		-1	-1	3	9	0.25	0.1875	0.9375	0.16666666666666666
21	21	0	0	3/8	2	1	I64		g	III		I64	I		64					M	1	0	-1, -2, 2		-2	-1	2	5	0.2857142857142857	0.125	0.75	0.14285714285714285
22	22	0	0	3/8	2	1	IV		g	III		IV	IV							M	1	0	-3, 1, -2		-3	-3	3	4	0.42857142857142855	0.1875	0.4375	0.3
23	23	0	0	3/8	2	1	V|HC}{		g	III		V	V					HC	}{	M	1	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.625	0.0
24	24	0	0	3/8	2	1	V2	ii6	g	III		V2	V		2					Mm7	1	0	-3, -1, 3, 0		-1	-3	3	13	0.1875	0.3125	1.6875	0.15625
26	26	0	0	3/8	2	1	I6		g	III		I6	I		6					M	1	0	2, -1, -2		-2	2	2	7	0.2222222222222222	0.125	0.875	0.125
27	27	0	0	3/8	2	1	viio6		g	III		viio6	vii	o	6					o	1	0	0, -3, 3		3	0	3	4	0.42857142857142855	0.375	0.625	0.375
28	28	0	0	3/8	2	1	I		g	III		I	I							M	1	0	-2, 2, -1		-2	-2	3	15	0.16666666666666666	0.125	1.875	0.0625
31	31	0	0	3/8	2	1	I7		g	III		I7	I		7					Mm7	1	0	-2, 2, -1, -4		-2	-2	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
32	32	0	0	3/8	2	1	IV		g	III		IV	IV							M	1	0	-3, 1, -2		-3	-3	0	5	0.0	0.0	0.875	0.0
33	33	0	0	3/8	2	1	vii7		g	III		vii7	vii		7					mm7	1	0	3, 0, 4, 1		3	3	0	6	0.0	0.0	0.75	0.0
34	34	0	0	3/8	2	1	iii		g	III		iii	iii							m	1	0	2, -1, 3		2	2	0	4	0.0	0.0	0.75	0.0
35	35	0	0	3/8	2	1	vi7		g	III		vi7	vi		7					mm7	1	0	1, -2, 2, -1		1	1	0	6	0.0	0.0	0.75	0.0
36	36	0	0	3/8	2	1	ii		g	III		ii	ii							m	1	0	0, -3, 1		0	0	1	4	0.2	0.0	0.75	0.0
37	37	0	0	3/8	2	1	V7		g	III		V7	V		7					Mm7	1	0	-1, 3, 0, -3		-1	-1	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
38	38	0	0	3/8	2	1	I		g	III		I	I							M	1	0	-2, 2, -1		-2	-2	1	3	0.25	0.0625	0.4375	0.125
39	39	0	0	3/8	2	1	V7		g	III		V7	V		7					Mm7	1	0	-1, 3, 0, -3		-1	-1	1	3	0.25	0.0625	0.4375	0.125
40	40	0	0	3/8	2	1	I		g	III		I	I							M	1	0	-2, 2, -1		-2	-2	1	3	0.25	0.0625	0.4375	0.125
41	41	0	0	3/8	2	1	V7		g	III		V7	V		7					Mm7	1	0	-1, 3, 0, -3		-1	-1	1	3	0.25	0.0625	0.4375	0.125
42	42	0	0	3/8	2	1	I|PAC}		g	III		I	I					PAC	}	M	1	0	-2, 2, -1		-2	-2	5	26	0.16129032258064516	0.4375	3.5625	0.109375
49	49	0	0	3/8	2	1	viio6		g	III		viio6	vii	o	6					o	1	0	0, -3, 3		3	0	3	10	0.23076923076923078	0.1875	1.0625	0.15
52	52	0	0	3/8	2	1	V7		g	III		V7	V		7					Mm7	1	0	-1, 3, 0, -3		-1	-1	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
53	53	0	0	3/8	2	1	I}		g	III		I	I						}	M	1	0	-2, 2, -1		-2	-2	2	6	0.25	0.25	1.0	0.2
55	55	0	0	3/8	2	1	VI6/i		g	III		VI6/i	VI		6		i			M	1	0	-2, -5, -6		-6	-2	2	5	0.2857142857142857	0.25	0.75	0.25
57	57	0	0	3/8	2	1	V2/v/i		g	III		V2/v/i	V		2		v/i			Mm7	1	0	-2, 0, 4, 1		0	-2	0	8	0.0	0.0	1.25	0.0
59	59	0	0	3/8	2	1	v6/i		g	III		v6/i	v		6		i			m	1	0	-4, 0, -1		-1	-4	2	6	0.25	0.25	1.0	0.2
61	61	0	0	3/8	2	1	V2/iv/i		g	III		V2/iv/i	V		2		iv/i			Mm7	1	0	-4, -2, 2, -1		-2	-4	2	6	0.25	0.25	1.0	0.2
63	63	0	0	3/8	2	1	iv6/i		g	III		iv6/i	iv		6		i			m	1	0	-6, -2, -3		-3	-6	1	3	0.25	0.125	0.5	0.2
64	64	0	0	3/8	2	1	ii%43/i		g	III		ii%43/i	ii	%	43		i			%7	1	0	-6, -2, 0, -3		0	-6	0	8	0.0	0.0	1.25	0.0
66	66	0	0	3/8	2	1	V/i|HC}		g	III		V/i	V				i	HC	}	M	1	0	-1, 3, 0		-1	-1	4	6	0.4	0.5	0.875	0.36363636363636365
68	68	0	0	3/8	2	1	V(64)		g	III		V(64)	V			64				M	1	0	-1, -2, 2		-1	-1	2	18	0.1	0.25	2.75	0.08333333333333333
70	70	0	0	3/8	2	1	V7		g	III		V7	V		7					Mm7	1	0	-1, 3, 0, -3		-1	-1	2	18	0.1	0.25	2.75	0.08333333333333333
72	72	0	0	3/8	2	1	I|IAC		g	III		I	I					IAC		M	1	0	-2, 2, -1		-2	-2	2	12	0.14285714285714285	0.08333333333333333	1.6666666666666667	0.047619047619047616
74	74	0	0	3/8	2	1	IV{		g	III		IV	IV						{	M	1	0	-3, 1, -2		-3	-3	2	6	0.25	0.25	1.0	0.2
75	75	0	0	3/8	2	1	ii		g	III		ii	ii							m	1	0	0, -3, 1		0	0	2	6	0.25	0.25	1.0	0.2
76	76	0	0	3/8	2	1	V65		g	III		V65	V		65					Mm7	1	0	3, 0, -3, -1		-1	3	2	10	0.16666666666666666	0.25	2.0	0.1111111111111111
78	78	0	0	3/8	2	1	iii		g	III		iii	iii							m	1	0	2, -1, 3		2	2	2	6	0.25	0.25	1.0	0.2
79	79	0	0	3/8	2	1	I		g	III		I	I							M	1	0	-2, 2, -1		-2	-2	2	6	0.25	0.25	1.0	0.2
80	80	0	0	3/8	2	1	IV65		g	III		IV65	IV		65					Mm7	1	0	1, -2, -5, -3		-3	1	4	8	0.3333333333333333	0.5	1.5	0.25
82	82	0	0	3/8	2	1	ii		g	III		ii	ii							m	1	0	0, -3, 1		0	0	2	6	0.25	0.25	1.0	0.2
83	83	0	0	3/8	2	1	viio		g	III		viio	vii	o						o	1	0	3, 0, -3		3	3	2	6	0.25	0.25	1.0	0.2
84	84	0	0	3/8	2	1	V7		g	III		V7	V		7					Mm7	1	0	-1, 3, 0, -3		-1	-1	2	14	0.125	0.25	2.75	0.08333333333333333
86	86	0	0	3/8	2	1	I		g	III		I	I							M	1	0	-2, 2, -1		-2	-2	0	6	0.0	0.0	0.75	0.0
86	86	1/4	1/4	3/8	2	1	I6		g	III		I6	I		6					M	1	0	2, -1, -2		-2	2	0	2	0.0	0.0	0.25	0.0
87	87	0	0	3/8	2	1	ii		g	III		ii	ii							m	1	0	0, -3, 1		0	0	2	2	0.5	0.25	0.25	0.5
87	87	1/4	1/4	3/8	2	1	viio		g	III		viio	vii	o						o	1	0	3, 0, -3		3	3	0	2	0.0	0.0	0.25	0.0
88	88	0	0	3/8	2	1	I		g	III		I	I							M	1	0	-2, 2, -1		-2	-2	0	6	0.0	0.0	0.75	0.0
88	88	1/4	1/4	3/8	2	1	I6		g	III		I6	I		6					M	1	0	2, -1, -2		-2	2	0	2	0.0	0.0	0.25	0.0
89	89	0	0	3/8	2	1	ii		g	III		ii	ii							m	1	0	0, -3, 1		0	0	2	2	0.5	0.25	0.25	0.5
89	89	1/4	1/4	3/8	2	1	viio		g	III		viio	vii	o						o	1	0	3, 0, -3		3	3	0	2	0.0	0.0	0.25	0.0
90	90	0	0	3/8	2	1	I		g	III		I	I							M	1	0	-2, 2, -1		-2	-2	0	13	0.0	0.0	0.8125	0.0
92	92	0	0	3/8	2	1	IV		g	III		IV	IV							M	1	0	-3, 1, -2		-3	-3	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
93	93	0	0	3/8	2	1	I		g	III		I	I							M	1	0	-2, 2, -1		-2	-2	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
94	94	0	0	3/8	2	1	IV		g	III		IV	IV							M	1	0	-3, 1, -2		-3	-3	0	3	0.0	0.0	0.25	0.0
94	94	1/8	1/8	3/8	2	1	V(64)		g	III		V(64)	V			64				M	1	0	-1, -2, 2		-1	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
94	94	1/4	1/4	3/8	2	1	V		g	III		V	V							M	1	0	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
95	95	0	0	3/8	2	1	I|PAC}		g	III		I	I					PAC	}	M	1	0	-2, 2, -1		-2	-2	3	26	0.10344827586206896	0.375	3.125	0.10714285714285714
100	100	0	0	3/8	2	1	III.I{		g	III		I	I						{	M	1	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.25	0.0
100	100	1/4	1/4	3/8	2	1	V		g	III		V	V							M	1	0	-1, 3, 0		-1	-1	0	1	0.0	0.0	0.125	0.0
101	101	0	0	3/8	2	1	I		g	III		I	I							M	1	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.5	0.0
101	101	1/4	1/4	3/8	2	1	V		g	III		V	V							M	1	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.25	0.0
102	102	0	0	3/8	2	1	I		g	III		I	I							M	1	0	-2, 2, -1		-2	-2	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
103	103	0	0	3/8	2	1	ii6		g	III		ii6	ii		6					m	1	0	-3, 1, 0		0	-3	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
103	103	1/8	1/8	3/8	2	1	V(64)		g	III		V(64)	V			64				M	1	0	-1, -2, 2		-1	-1	0	2	0.0	0.0	0.25	0.0
103	103	1/4	1/4	3/8	2	1	V		g	III		V	V							M	1	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.25	0.0
104	104	0	0	3/8	2	1	I		g	III		I	I							M	1	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.25	0.0
104	104	1/8	1/8	3/8	2	1	V		g	III		V	V							M	1	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.25	0.0
104	104	1/4	1/4	3/8	2	1	I|PAC}		g	III		I	I					PAC	}	M	1	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.25	0.0
105	105	0	0	3/8	2	1	iv.V(2){		g	iv		V(2)	V			2			{	M	1	1	-4, 5, 2		1	-4	4	9	0.3076923076923077	0.375	1.0	0.2727272727272727
107	107	0	0	3/8	2	1	V		g	iv		V	V							M	1	1	1, 5, 2		1	1	1	3	0.25	0.0625	0.4375	0.125
107	107	1/4	1/4	3/8	2	1	V2		g	iv		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1	0	2	0.0	0.0	0.25	0.0
108	108	0	0	3/8	2	1	i6		g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
109	109	0	0	3/8	2	1	V6		g	iv		V6	V		6					M	1	1	5, 2, 1		1	5	6	8	0.42857142857142855	0.375	0.875	0.3
111	111	0	0	3/8	2	1	i		g	iv		i	i							m	1	1	0, -3, 1		0	0	1	4	0.2	0.0625	0.5625	0.1
112	112	0	0	3/8	2	1	iv(#4)		g	iv		iv(#4)	iv			#4				m	1	1	-1, -4, 5		-1	-1	2	6	0.25	0.25	1.0	0.2
114	114	0	0	3/8	2	1	i6(#7)		g	iv		i6(#7)	i		6	#7				m	1	1	-3, 1, 5		0	-3	2	6	0.25	0.25	1.0	0.2
116	116	0	0	3/8	2	1	V64		g	iv		V64	V		64					M	1	1	2, 1, 5		1	2	1	3	0.25	0.125	0.5	0.2
117	117	0	0	3/8	2	1	i		g	iv		i	i							m	1	1	0, -3, 1		0	0	1	3	0.25	0.125	0.5	0.2
118	118	0	0	3/8	2	1	#viio		g	iv		#viio	#vii	o						o	1	1	5, 2, -1		5	5	1	3	0.25	0.125	0.5	0.2
119	119	0	0	3/8	2	1	iv6		g	iv		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4	1	3	0.25	0.125	0.5	0.2
120	120	0	0	3/8	2	1	V7		g	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1	1	4	0.2	0.0625	0.5625	0.1
121	121	0	0	3/8	2	1	iv6		g	iv		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4	1	3	0.25	0.125	0.5	0.2
122	122	0	0	3/8	2	1	V7		g	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1	1	3	0.25	0.0625	0.4375	0.125
123	123	0	0	3/8	2	1	i(4)		g	iv		i(4)	i			4				m	1	1	0, -1, 1		0	0	1	2	0.3333333333333333	0.125	0.375	0.25
123	123	1/4	1/4	3/8	2	1	i		g	iv		i	i							m	1	1	0, -3, 1		0	0	0	1	0.0	0.0	0.125	0.0
124	124	0	0	3/8	2	1	V		g	iv		V	V							M	1	1	1, 5, 2		1	1	3	4	0.42857142857142855	0.1875	0.4375	0.3
125	125	0	0	3/8	2	1	i		g	iv		i	i							m	1	1	0, -3, 1		0	0	3	4	0.42857142857142855	0.1875	0.4375	0.3
126	126	0	0	3/8	2	1	iv		g	iv		iv	iv							m	1	1	-1, -4, 0		-1	-1	3	4	0.42857142857142855	0.1875	0.4375	0.3
127	127	0	0	3/8	2	1	V|HC}{		g	iv		V	V					HC	}{	M	1	1	1, 5, 2		1	1	0	5	0.0	0.0	0.75	0.0
128	128	0	0	3/8	2	1	V(2)		g	iv		V(2)	V			2				M	1	1	-4, 5, 2		1	-4	2	7	0.2222222222222222	0.125	0.875	0.125
129	129	0	0	3/8	2	1	V		g	iv		V	V							M	1	1	1, 5, 2		1	1	3	7	0.3	0.1875	0.875	0.17647058823529413
130	130	0	0	3/8	2	1	V2		g	iv		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1	2	5	0.2857142857142857	0.25	0.75	0.25
131	131	0	0	3/8	2	1	i6		g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3	2	7	0.2222222222222222	0.125	0.875	0.125
132	132	0	0	3/8	2	1	#viio6		g	iv		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2	2	3	0.4	0.25	0.5	0.3333333333333333
133	133	0	0	3/8	2	1	i		g	iv		i	i							m	1	1	0, -3, 1		0	0	3	16	0.15789473684210525	0.125	2.0	0.058823529411764705
136	136	0	0	3/8	2	1	i7		g	iv		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
137	137	0	0	3/8	2	1	iv		g	iv		iv	iv							m	1	1	-1, -4, 0		-1	-1	0	4	0.0	0.0	0.75	0.0
