mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
87	87	0	0	3/8	2	1	I						D	I		I	I							M	0	0	2, 6, 3		2	2	3	6	0.3333333333333333	0.1875	0.375	0.3333333333333333
88	88	0	0	3/8	2	1	IV						D	I		IV	IV							M	0	0	1, 5, 2		1	1	6	6	0.5	0.375	0.375	0.5
89	89	0	0	3/8	2	1	V6						D	I		V6	V		6					M	0	0	7, 4, 3		3	7	6	6	0.5	0.375	0.375	0.5
90	90	0	0	3/8	2	1	I6						D	I		I6	I		6					M	0	0	6, 3, 2		2	6	6	6	0.5	0.375	0.375	0.5
91	91	0	0	3/8	2	1	I						D	I		I	I							M	0	0	2, 6, 3		2	2	5	7	0.4166666666666667	0.3125	0.4375	0.4166666666666667
92	92	0	0	3/8	2	1	V|HC}						D	I		V	V					HC	}	M	0	0	3, 7, 4		3	3	2	3	0.4	0.0625	0.4375	0.125
93	93	0	0	3/8	2	1	i.i6{						D	i		i6	i		6				{	m	0	1	-1, 3, 2		2	-1	2	12	0.14285714285714285	0.08333333333333333	1.4166666666666667	0.05555555555555555
94	94	0	0	3/8	2	1	ii%65						D	i		ii%65	ii	%	65					%7	0	1	1, -2, 2, 4		4	1	2	13	0.13333333333333333	0.125	1.375	0.08333333333333333
95	95	0	0	3/8	2	1	i64						D	i		i64	i		64					m	0	1	3, 2, -1		2	3	3	12	0.2	0.1875	1.3125	0.125
96	96	0	0	3/8	2	1	iv6						D	i		iv6	iv		6					m	0	1	-2, 2, 1		1	-2	3	12	0.2	0.1875	1.3125	0.125
97	97	0	0	3/8	2	1	i6						D	i		i6	i		6					m	0	1	-1, 3, 2		2	-1	3	12	0.2	0.1875	1.3125	0.125
98	98	0	0	3/8	2	1	ii%65						D	i		ii%65	ii	%	65					%7	0	1	1, -2, 2, 4		4	1	2	13	0.13333333333333333	0.125	1.375	0.08333333333333333
99	99	0	0	3/8	2	1	i64						D	i		i64	i		64					m	0	1	3, 2, -1		2	3	3	12	0.2	0.1875	1.3125	0.125
100	100	0	0	3/8	2	1	iv6						D	i		iv6	iv		6					m	0	1	-2, 2, 1		1	-2	3	12	0.2	0.1875	1.3125	0.125
101	101	0	0	3/8	2	1	iv6						D	i		iv6	iv		6					m	0	1	-2, 2, 1		1	-2	6	6	0.5	0.375	0.375	0.5
102	102	0	0	3/8	2	1	#viio						D	i		#viio	#vii	o						o	0	1	7, 4, 1		7	7	12	12	0.5	0.75	0.75	0.5
104	104	0	0	3/8	2	1	V						D	i		V	V							M	0	1	3, 7, 4		3	3	6	6	0.5	0.375	0.375	0.5
105	105	0	0	3/8	2	1	i6						D	i		i6	i		6					m	0	1	-1, 3, 2		2	-1	4	8	0.3333333333333333	0.25	0.5	0.3333333333333333
106	106	0	0	3/8	2	1	V|HC}						D	i		V	V					HC	}	M	0	1	3, 7, 4		3	3	2	3	0.4	0.0625	0.4375	0.125
107	107	0	0	3/8	2	1	I.I{						D	I		I	I						{	M	0	0	2, 6, 3		2	2	6	48	0.1111111111111111	0.375	4.125	0.08333333333333333
113	113	0	0	3/8	2	1	IV					ii6	D	I		IV	IV							M	0	0	1, 5, 2		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
113	113	1/8	1/8	3/8	2	1	V(64)						D	I		V(64)	V			64				M	0	0	3, 2, 6		3	3	0	3	0.0	0.0	0.25	0.0
113	113	1/4	1/4	3/8	2	1	V						D	I		V	V							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.25	0.0
114	114	0	0	3/8	2	1	I|PAC}{						D	I		I	I					PAC	}{	M	0	0	2, 6, 3		2	2	0	5	0.0	0.0	0.375	0.0
114	114	1/4	1/4	3/8	2	1	I6						D	I		I6	I		6					M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.1875	0.0
115	115	0	0	3/8	2	1	IV						D	I		IV	IV							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.1875	0.0
115	115	1/8	1/8	3/8	2	1	ii						D	I		ii	ii							m	0	0	4, 1, 5		4	4	0	3	0.0	0.0	0.1875	0.0
115	115	1/4	1/4	3/8	2	1	viio						D	I		viio	vii	o						o	0	0	7, 4, 1		7	7	0	3	0.0	0.0	0.1875	0.0
116	116	0	0	3/8	2	1	V						D	I		V	V							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.1875	0.0
116	116	1/8	1/8	3/8	2	1	I6					iii	D	I		I6	I		6					M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.1875	0.0
116	116	1/4	1/4	3/8	2	1	I						D	I		I	I							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.1875	0.0
117	117	0	0	3/8	2	1	IV					ii6	D	I		IV	IV							M	0	0	1, 5, 2		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
117	117	1/8	1/8	3/8	2	1	V(64)						D	I		V(64)	V			64				M	0	0	3, 2, 6		3	3	0	3	0.0	0.0	0.25	0.0
117	117	1/4	1/4	3/8	2	1	V						D	I		V	V							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.25	0.0
118	118	0	0	3/8	2	1	I|PAC}						D	I		I	I					PAC	}	M	0	0	2, 6, 3		2	2	0	11	0.0	0.0	1.5	0.0
