mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
44	44	1/4	1/4	2/4	2	1	#viio						a	i		#viio	#vii	o						o	1	1	8, 5, 2		8	8	1	6	0.14285714285714285	0.0625	0.9375	0.0625
45	45	0	0	2/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	0	7	0.0	0.0	1.0	0.0
45	45	1/4	1/4	2/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8	5	0	6	0.0	0.0	0.75	0.0
46	46	0	0	2/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	0	7	0.0	0.0	0.75	0.0
46	46	1/4	1/4	2/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8	5	0	6	0.0	0.0	0.5	0.0
47	47	0	0	2/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	1	5	0.16666666666666666	0.0625	0.4375	0.125
47	47	1/4	1/4	2/4	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4	4	1	5	0.16666666666666666	0.0625	0.4375	0.125
48	48	0	0	2/4	2	1	i|PAC}						a	i		i	i					PAC	}	m	1	1	3, 0, 4		3	3	2	17	0.10526315789473684	0.125	2.625	0.045454545454545456
50	50	0	0	2/4	2	1	V7						a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4	4	0	14	0.0	0.0	2.0	0.0
51	51	0	0	2/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	1	6	0.14285714285714285	0.0625	0.9375	0.0625
51	51	1/4	1/4	2/4	2	1	#viio6(+9)						a	i		#viio6(+9)	#vii	o	6	+9				o	1	1	5, 2, 8	3	8	5	0	7	0.0	0.0	1.0	0.0
52	52	0	0	2/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	6	0.14285714285714285	0.0625	0.9375	0.0625
52	52	1/4	1/4	2/4	2	1	#viio6(+9)						a	i		#viio6(+9)	#vii	o	6	+9				o	1	1	5, 2, 8	3	8	5	0	8	0.0	0.0	1.25	0.0
53	53	0	0	2/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	1	5	0.16666666666666666	0.0625	0.9375	0.0625
53	53	1/4	1/4	2/4	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2	2	2	5	0.2857142857142857	0.125	0.875	0.125
54	54	0	0	2/4	2	1	V|HC}						a	i		V	V					HC	}	M	1	1	4, 8, 5		4	4	3	8	0.2727272727272727	0.1875	1.0625	0.15
55	55	0	0	2/4	2	1	i{						a	i		i	i						{	m	1	1	3, 0, 4		3	3	2	12	0.14285714285714285	0.125	1.875	0.0625
56	56	0	0	2/4	2	1	V7						a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4	4	0	14	0.0	0.0	2.0	0.0
57	57	0	0	2/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	1	6	0.14285714285714285	0.0625	0.9375	0.0625
57	57	1/4	1/4	2/4	2	1	#viio6(+9)						a	i		#viio6(+9)	#vii	o	6	+9				o	1	1	5, 2, 8	3	8	5	0	7	0.0	0.0	1.0	0.0
58	58	0	0	2/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	6	0.14285714285714285	0.0625	0.9375	0.0625
58	58	1/4	1/4	2/4	2	1	#viio6(+9)						a	i		#viio6(+9)	#vii	o	6	+9				o	1	1	5, 2, 8	3	8	5	0	7	0.0	0.0	1.0	0.0
59	59	0	0	2/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	1	5	0.16666666666666666	0.0625	0.4375	0.125
59	59	1/4	1/4	2/4	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4	4	1	5	0.16666666666666666	0.0625	0.4375	0.125
60	60	0	0	2/4	2	1	i|PAC}						a	i		i	i					PAC	}	m	1	1	3, 0, 4		3	3	2	17	0.10526315789473684	0.125	2.25	0.05263157894736842
62	62	0	0	2/4	2	1	#viio6(+9)						a	i		#viio6(+9)	#vii	o	6	+9				o	1	1	5, 2, 8	3	8	5	0	14	0.0	0.0	1.625	0.0
63	63	0	0	2/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	6	0.14285714285714285	0.0625	0.9375	0.0625
63	63	1/4	1/4	2/4	2	1	#viio6(+9)						a	i		#viio6(+9)	#vii	o	6	+9				o	1	1	5, 2, 8	3	8	5	0	7	0.0	0.0	1.0	0.0
64	64	0	0	2/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	1	3	0.25	0.0625	0.4375	0.125
64	64	1/4	1/4	2/4	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2	2	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
65	65	0	0	2/4	2	1	V|HC}						a	i		V	V					HC	}	M	1	1	4, 8, 5		4	4	2	8	0.2	0.125	0.875	0.125
66	66	0	0	2/4	2	1	i{						a	i		i	i						{	m	1	1	3, 0, 4		3	3	2	12	0.14285714285714285	0.125	1.5	0.07692307692307693
67	67	0	0	2/4	2	1	#viio6(+9)						a	i		#viio6(+9)	#vii	o	6	+9				o	1	1	5, 2, 8	3	8	5	0	14	0.0	0.0	1.625	0.0
68	68	0	0	2/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	6	0.14285714285714285	0.0625	0.9375	0.0625
68	68	1/4	1/4	2/4	2	1	#viio6(+9)						a	i		#viio6(+9)	#vii	o	6	+9				o	1	1	5, 2, 8	3	8	5	0	7	0.0	0.0	1.0	0.0
69	69	0	0	2/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	0	2	0.0	0.0	0.25	0.0
69	69	1/8	1/8	2/4	2	1	iio6					iv	a	i		iio6	ii	o	6					o	1	1	2, -1, 5		5	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
69	69	1/4	1/4	2/4	2	1	V(64)						a	i		V(64)	V			64				M	1	1	4, 3, 0		4	4	0	4	0.0	0.0	0.5	0.0
69	69	3/8	3/8	2/4	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	0.5	0.0
70	70	0	0	2/4	2	1	i|IAC}						a	i		i	i					IAC	}	m	1	1	3, 0, 4		3	3	4	13	0.23529411764705882	0.25	2.0	0.1111111111111111
72	72	0	0	2/4	2	1	V6(4)						a	i		V6(4)	V		6	4				M	1	1	3, 5, 4		4	3	2	3	0.4	0.125	0.375	0.25
72	72	1/4	1/4	2/4	2	1	V6						a	i		V6	V		6					M	1	1	8, 5, 4		4	8	2	3	0.4	0.125	0.375	0.25
73	73	0	0	2/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	1	6	0.14285714285714285	0.0625	0.9375	0.0625
73	73	1/4	1/4	2/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8	5	1	6	0.14285714285714285	0.0625	0.9375	0.0625
74	74	0	0	2/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	2	5	0.2857142857142857	0.125	0.875	0.125
74	74	1/4	1/4	2/4	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2	2	2	5	0.2857142857142857	0.125	0.875	0.125
75	75	0	0	2/4	2	1	V|HC}						a	i		V	V					HC	}	M	1	1	4, 8, 5		4	4	3	8	0.2727272727272727	0.1875	1.0625	0.15
76	76	0	0	2/4	2	1	i{						a	i		i	i						{	m	1	1	3, 0, 4		3	3	4	6	0.4	0.25	0.75	0.25
77	77	0	0	2/4	2	1	V6(4)						a	i		V6(4)	V		6	4				M	1	1	3, 5, 4		4	3	2	3	0.4	0.125	0.375	0.25
77	77	1/4	1/4	2/4	2	1	V6						a	i		V6	V		6					M	1	1	8, 5, 4		4	8	2	3	0.4	0.125	0.375	0.25
78	78	0	0	2/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	1	6	0.14285714285714285	0.0625	0.9375	0.0625
78	78	1/4	1/4	2/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8	5	1	6	0.14285714285714285	0.0625	0.9375	0.0625
79	79	0	0	2/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	0	4	0.0	0.0	0.5	0.0
79	79	1/8	1/8	2/4	2	1	iio65						a	i		iio65	ii	o	65					o7	1	1	2, -1, -4, 5		5	2	0	3	0.0	0.0	0.25	0.0
79	79	1/4	1/4	2/4	2	1	V(64)						a	i		V(64)	V			64				M	1	1	4, 3, 0		4	4	0	4	0.0	0.0	0.5	0.0
79	79	3/8	3/8	2/4	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	0.5	0.0
80	80	0	0	2/4	2	1	i|PAC}						a	i		i	i					PAC	}	m	1	1	3, 0, 4		3	3	2	13	0.13333333333333333	0.08333333333333333	1.5416666666666667	0.05128205128205128
82	82	0	0	2/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8	5	2	6	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
82	82	1/4	1/4	2/4	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	0.25	0.0
82	82	3/8	3/8	2/4	2	1	#viio64	-1.28723	4.1795		/	V2	a	i		#viio64	#vii	o	64					o	1	1	2, 8, 5		8	2	0	3	0.0	0.0	0.375	0.0
83	83	0	0	2/4	2	1	i6	0.772336	4.65981	-1.55956	/		a	i		i6	i		6					m	1	1	0, 4, 3		3	0	2	6	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
83	83	1/4	1/4	2/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8	5	2	6	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
84	84	0	0	2/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	1	5	0.16666666666666666	0.0625	0.9375	0.0625
84	84	1/4	1/4	2/4	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2	2	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
85	85	0	0	2/4	2	1	V|HC}						a	i		V	V					HC	}	M	1	1	4, 8, 5		4	4	4	7	0.36363636363636365	0.16666666666666666	0.7083333333333334	0.19047619047619047
85	85	3/8	3/8	2/4	2	1	V7						a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4	4	1	2	0.3333333333333333	0.041666666666666664	0.08333333333333333	0.3333333333333333
86	86	0	0	2/4	2	1	i|PAC{						a	i		i	i					PAC	{	m	1	1	3, 0, 4		3	3	2	10	0.16666666666666666	0.08333333333333333	1.2916666666666667	0.0606060606060606
87	87	0	0	2/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8	5	2	6	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
87	87	1/4	1/4	2/4	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4	4	0	2	0.0	0.0	0.25	0.0
87	87	3/8	3/8	2/4	2	1	#viio64	-1.6055	4.38058		/	V2	a	i		#viio64	#vii	o	64					o	1	1	2, 8, 5		8	2	0	3	0.0	0.0	0.375	0.0
88	88	0	0	2/4	2	1	i6	0	4.52045	-1.9	/		a	i		i6	i		6					m	1	1	0, 4, 3		3	0	2	6	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
88	88	1/4	1/4	2/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8	5	2	6	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
89	89	0	0	2/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
89	89	1/8	1/8	2/4	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2	2	1	3	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
89	89	1/4	1/4	2/4	2	1	V(64)						a	i		V(64)	V			64				M	1	1	4, 3, 0		4	4	0	3	0.0	0.0	0.375	0.0
89	89	3/8	3/8	2/4	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4	4	0	3	0.0	0.0	0.375	0.0
90	90	0	0	2/4	2	1	i|PAC}						a	i		i	i					PAC	}	m	1	1	3, 0, 4		3	3	0	11	0.0	0.0	2.0	0.0
92	92	0	0	2/4	2	1	#viio6(2)						a	i		#viio6(2)	#vii	o	6	2				o	1	1	5, 2, 3		8	5	0	3	0.0	0.0	0.75	0.0
92	92	1/8	1/8	2/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8	5	0	4	0.0	0.0	0.625	0.0
93	93	0	0	2/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	5	0.16666666666666666	0.0625	0.4375	0.125
93	93	1/4	1/4	2/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8	5	1	5	0.16666666666666666	0.0625	0.4375	0.125
94	94	0	0	2/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	1	3	0.25	0.0625	0.4375	0.125
94	94	1/4	1/4	2/4	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2	2	2	3	0.4	0.125	0.375	0.25
95	95	0	0	2/4	2	1	V|HC}						a	i		V	V					HC	}	M	1	1	4, 8, 5		4	4	2	5	0.2857142857142857	0.08333333333333333	0.4166666666666667	0.16666666666666666
95	95	1/4	1/4	2/4	2	1	V7						a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4	4	2	4	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
96	96	0	0	2/4	2	1	i{						a	i		i	i						{	m	1	1	3, 0, 4		3	3	0	6	0.0	0.0	1.25	0.0
97	97	0	0	2/4	2	1	#viio6(2)						a	i		#viio6(2)	#vii	o	6	2				o	1	1	5, 2, 3		8	5	0	3	0.0	0.0	0.75	0.0
97	97	1/8	1/8	2/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8	5	0	4	0.0	0.0	0.625	0.0
98	98	0	0	2/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	5	0.16666666666666666	0.0625	0.4375	0.125
98	98	1/4	1/4	2/4	2	1	#viio6						a	i		#viio6	#vii	o	6					o	1	1	5, 2, 8		8	5	1	5	0.16666666666666666	0.0625	0.4375	0.125
99	99	0	0	2/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.25	0.0
99	99	1/8	1/8	2/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	0	3	0.0	0.0	0.25	0.0
99	99	1/4	1/4	2/4	2	1	iio6						a	i		iio6	ii	o	6					o	1	1	2, -1, 5		5	2	0	2	0.0	0.0	0.25	0.0
99	99	3/8	3/8	2/4	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
100	100	0	0	2/4	2	1	i|PAC}						a	i		i	i					PAC	}	m	1	1	3, 0, 4		3	3	2	15	0.11764705882352941	0.125	1.875	0.0625
102	102	0	0	2/4	2	1	#viio43(+2)						a	i		#viio43(+2)	#vii	o	43	+2				o7	1	1	2, -1, 8, 5	3	8	2	0	11	0.0	0.0	1.125	0.0
103	103	0	0	2/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	5	0.16666666666666666	0.0625	0.4375	0.125
103	103	1/4	1/4	2/4	2	1	V43						a	i		V43	V		43					Mm7	1	1	5, 2, 4, 8		4	5	1	5	0.16666666666666666	0.0625	0.4375	0.125
104	104	0	0	2/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	1	4	0.2	0.0625	0.4375	0.125
104	104	1/4	1/4	2/4	2	1	iio6					iv	a	i		iio6	ii	o	6					o	1	1	2, -1, 5		5	2	3	2	0.6	0.1875	0.3125	0.375
105	105	0	0	2/4	2	1	V|HC}						a	i		V	V					HC	}	M	1	1	4, 8, 5		4	4	3	6	0.3333333333333333	0.1875	0.8125	0.1875
106	106	0	0	2/4	2	1	i{						a	i		i	i						{	m	1	1	3, 0, 4		3	3	2	8	0.2	0.125	0.75	0.14285714285714285
107	107	0	0	2/4	2	1	#viio43						a	i		#viio43	#vii	o	43					o7	1	1	2, -1, 8, 5		8	2	2	8	0.2	0.125	0.75	0.14285714285714285
108	108	0	0	2/4	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	5	0.16666666666666666	0.0625	0.4375	0.125
108	108	1/4	1/4	2/4	2	1	V43						a	i		V43	V		43					Mm7	1	1	5, 2, 4, 8		4	5	1	5	0.16666666666666666	0.0625	0.4375	0.125
109	109	0	0	2/4	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
