mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	volta	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
4	4	1/4	1/4	4/4	2	1	#viio43			g	i		#viio43	#vii	o	43					o7	1	1	0, -3, 6, 3		6	0	2	5	0.2857142857142857	0.0625	0.4375	0.125
4	4	1/2	1/2	4/4	2	1	i6			g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	2	5	0.2857142857142857	0.0625	0.4375	0.125
4	4	3/4	3/4	4/4	2	1	#viio43			g	i		#viio43	#vii	o	43					o7	1	1	0, -3, 6, 3		6	0	2	5	0.2857142857142857	0.0625	0.4375	0.125
5	5	0	0	4/4	2	1	i6			g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	2	5	0.2857142857142857	0.0625	0.4375	0.125
5	5	1/4	1/4	4/4	2	1	#viio43			g	i		#viio43	#vii	o	43					o7	1	1	0, -3, 6, 3		6	0	2	5	0.2857142857142857	0.0625	0.4375	0.125
5	5	1/2	1/2	4/4	2	1	i6			g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	2	5	0.2857142857142857	0.0625	0.4375	0.125
5	5	3/4	3/4	4/4	2	1	v.V7			g	v		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	2	5	0.2857142857142857	0.0625	0.4375	0.125
6	6	0	0	4/4	2	1	i			g	v		i	i							m	1	1	2, -1, 3		2	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
6	6	1/8	1/8	4/4	2	1	iv			g	v		iv	iv							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.25	0.0
6	6	1/4	1/4	4/4	2	1	V7			g	v		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	2	5	0.2857142857142857	0.0625	0.4375	0.125
6	6	1/2	1/2	4/4	2	1	i			g	v		i	i							m	1	1	2, -1, 3		2	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
6	6	5/8	5/8	4/4	2	1	iv			g	v		iv	iv							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.25	0.0
6	6	3/4	3/4	4/4	2	1	V7			g	v		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	2	5	0.2857142857142857	0.0625	0.4375	0.125
7	7	0	0	4/4	2	1	i			g	v		i	i							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	0.375	0.0
7	7	1/8	1/8	4/4	2	1	iv			g	v		iv	iv							m	1	1	1, -2, 2		1	1	1	3	0.25	0.0625	0.375	0.14285714285714285
7	7	1/4	1/4	4/4	2	1	V			g	v		V	V							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.375	0.0
7	7	3/8	3/8	4/4	2	1	iv6			g	v		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	0	3	0.0	0.0	0.3125	0.0
7	7	1/2	1/2	4/4	2	1	V|HC}			g	v		V	V					HC	}	M	1	1	3, 7, 4		3	3	1	4	0.2	0.0625	0.4375	0.125
7	7	3/4	3/4	4/4	2	1	iv{			g	v		iv	iv						{	m	1	1	1, -2, 2		1	1	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
8	8	0	0	4/4	2	1	V(^4)			g	v		V(^4)	V			^4				M	1	1	3, 7, 2		3	3	0	4	0.0	0.0	0.5	0.0
8	8	1/8	1/8	4/4	2	1	V			g	v		V	V							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.375	0.0
8	8	1/4	1/4	4/4	2	1	iv(#6)			g	v		iv(#6)	iv			#6				m	1	1	1, -2, 2	11	1	1	1	2	0.3333333333333333	0.0625	0.3125	0.16666666666666666
8	8	3/8	3/8	4/4	2	1	iv			g	v		iv	iv							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.375	0.0
8	8	1/2	1/2	4/4	2	1	V(^4)			g	v		V(^4)	V			^4				M	1	1	3, 7, 2		3	3	0	3	0.0	0.0	0.375	0.0
8	8	5/8	5/8	4/4	2	1	V			g	v		V	V							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.375	0.0
8	8	3/4	3/4	4/4	2	1	iv(#6)			g	v		iv(#6)	iv			#6				m	1	1	1, -2, 2	11	1	1	1	2	0.3333333333333333	0.0625	0.3125	0.16666666666666666
8	8	7/8	7/8	4/4	2	1	iv			g	v		iv	iv							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.25	0.0
9	9	0	0	4/4	2	1	V			g	v		V	V							M	1	1	3, 7, 4		3	3	2	6	0.25	0.125	0.5625	0.18181818181818182
9	9	3/8	3/8	4/4	2	1	V(64)			g	v		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	2	0.0	0.0	0.125	0.0
9	9	1/2	1/2	4/4	2	1	V			g	v		V	V							M	1	1	3, 7, 4		3	3	2	16	0.1111111111111111	0.125	1.375	0.08333333333333333
10	10	3/8	3/8	4/4	2	1	V(4)			g	v		V(4)	V			4				M	1	1	3, 2, 4		3	3	0	2	0.0	0.0	0.125	0.0
10	10	1/2	1/2	4/4	2	1	V			g	v		V	V							M	1	1	3, 7, 4		3	3	1	7	0.125	0.0625	0.625	0.09090909090909091
10	10	7/8	7/8	4/4	2	1	V(64)			g	v		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	2	0.0	0.0	0.125	0.0
11	11	0	0	4/4	2	1	V			g	v		V	V							M	1	1	3, 7, 4		3	3	2	16	0.1111111111111111	0.125	1.375	0.08333333333333333
11	11	7/8	7/8	4/4	2	1	V(4)			g	v		V(4)	V			4				M	1	1	3, 2, 4		3	3	0	2	0.0	0.0	0.125	0.0
12	12	0	0	4/4	2	1	V			g	v		V	V							M	1	1	3, 7, 4		3	3	2	6	0.25	0.125	0.625	0.16666666666666666
12	12	3/8	3/8	4/4	2	1	V2			g	v		V2	V		2					Mm7	1	1	1, 3, 7, 4		3	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
12	12	1/2	1/2	4/4	2	1	i6			g	v		i6	i		6					m	1	1	-1, 3, 2		2	-1	2	6	0.25	0.0625	0.6875	0.08333333333333333
12	12	3/4	3/4	4/4	2	1	iv7			g	v		iv7	iv		7					mm7	1	1	1, -2, 2, -1		1	1	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
13	13	0	0	4/4	2	1	i6			g	v		i6	i		6					m	1	1	-1, 3, 2		2	-1	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
13	13	1/4	1/4	4/4	2	1	iv7			g	v		iv7	iv		7					mm7	1	1	1, -2, 2, -1		1	1	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
13	13	1/2	1/2	4/4	2	1	i6			g	v		i6	i		6					m	1	1	-1, 3, 2		2	-1	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
13	13	3/4	3/4	4/4	2	1	iv6			g	v		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
14	14	0	0	4/4	2	1	VI			g	v		VI	VI							M	1	1	-2, 2, -1		-2	-2	0	6	0.0	0.0	0.5625	0.0
14	14	1/4	1/4	4/4	2	1	i64			g	v		i64	i		64					m	1	1	3, 2, -1		2	3	0	4	0.0	0.0	0.375	0.0
14	14	3/8	3/8	4/4	2	1	iv			g	v		iv	iv							m	1	1	1, -2, 2		1	1	0	4	0.0	0.0	0.375	0.0
14	14	1/2	1/2	4/4	2	1	i6			g	v		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	0.375	0.0
14	14	5/8	5/8	4/4	2	1	VI			g	v		VI	VI							M	1	1	-2, 2, -1		-2	-2	0	4	0.0	0.0	0.375	0.0
14	14	3/4	3/4	4/4	2	1	i64			g	v		i64	i		64					m	1	1	3, 2, -1		2	3	0	4	0.0	0.0	0.375	0.0
14	14	7/8	7/8	4/4	2	1	iv			g	v		iv	iv							m	1	1	1, -2, 2		1	1	0	4	0.0	0.0	0.375	0.0
15	15	0	0	4/4	2	1	i6			g	v		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	0.375	0.0
15	15	1/8	1/8	4/4	2	1	VI			g	v		VI	VI							M	1	1	-2, 2, -1		-2	-2	0	4	0.0	0.0	0.375	0.0
15	15	1/4	1/4	4/4	2	1	i64			g	v		i64	i		64					m	1	1	3, 2, -1		2	3	0	4	0.0	0.0	0.375	0.0
15	15	3/8	3/8	4/4	2	1	iv			g	v		iv	iv							m	1	1	1, -2, 2		1	1	0	4	0.0	0.0	0.375	0.0
15	15	1/2	1/2	4/4	2	1	i6			g	v		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	0.375	0.0
15	15	5/8	5/8	4/4	2	1	VI			g	v		VI	VI							M	1	1	-2, 2, -1		-2	-2	0	4	0.0	0.0	0.375	0.0
15	15	3/4	3/4	4/4	2	1	i64			g	v		i64	i		64					m	1	1	3, 2, -1		2	3	0	4	0.0	0.0	0.375	0.0
15	15	7/8	7/8	4/4	2	1	iv7			g	v		iv7	iv		7					mm7	1	1	1, -2, 2, -1		1	1	0	4	0.0	0.0	0.375	0.0
16	16	0	0	4/4	2	1	i6			g	v		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	0.375	0.0
16	16	1/8	1/8	4/4	2	1	VI			g	v		VI	VI							M	1	1	-2, 2, -1		-2	-2	0	4	0.0	0.0	0.375	0.0
16	16	1/4	1/4	4/4	2	1	i64			g	v		i64	i		64					m	1	1	3, 2, -1		2	3	0	4	0.0	0.0	0.375	0.0
16	16	3/8	3/8	4/4	2	1	iv7			g	v		iv7	iv		7					mm7	1	1	1, -2, 2, -1		1	1	0	4	0.0	0.0	0.375	0.0
16	16	1/2	1/2	4/4	2	1	i6			g	v		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	0.375	0.0
16	16	5/8	5/8	4/4	2	1	VI			g	v		VI	VI							M	1	1	-2, 2, -1		-2	-2	0	4	0.0	0.0	0.375	0.0
16	16	3/4	3/4	4/4	2	1	i64			g	v		i64	i		64					m	1	1	3, 2, -1		2	3	0	4	0.0	0.0	0.375	0.0
16	16	7/8	7/8	4/4	2	1	iv7			g	v		iv7	iv		7					mm7	1	1	1, -2, 2, -1		1	1	0	4	0.0	0.0	0.375	0.0
17	17	0	0	4/4	2	1	i6			g	v		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	8	0.0	0.0	0.75	0.0
17	17	1/4	1/4	4/4	2	1	V64			g	v		V64	V		64					M	1	1	4, 3, 7		3	4	0	4	0.0	0.0	0.375	0.0
17	17	3/8	3/8	4/4	2	1	#vi%65			g	v		#vi%65	#vi	%	65					%7	1	1	2, -1, 3, 5		5	2	0	4	0.0	0.0	0.375	0.0
17	17	1/2	1/2	4/4	2	1	V			g	v		V	V							M	1	1	3, 7, 4		3	3	0	4	0.0	0.0	0.375	0.0
17	17	5/8	5/8	4/4	2	1	i6			g	v		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	0.375	0.0
17	17	3/4	3/4	4/4	2	1	V64			g	v		V64	V		64					M	1	1	4, 3, 7		3	4	0	4	0.0	0.0	0.375	0.0
17	17	7/8	7/8	4/4	2	1	#vi%65			g	v		#vi%65	#vi	%	65					%7	1	1	2, -1, 3, 5		5	2	0	4	0.0	0.0	0.375	0.0
18	18	0	0	4/4	2	1	V			g	v		V	V							M	1	1	3, 7, 4		3	3	0	4	0.0	0.0	0.375	0.0
18	18	1/8	1/8	4/4	2	1	i6			g	v		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	0.375	0.0
18	18	1/4	1/4	4/4	2	1	V64			g	v		V64	V		64					M	1	1	4, 3, 7		3	4	0	4	0.0	0.0	0.375	0.0
18	18	3/8	3/8	4/4	2	1	#vi%65			g	v		#vi%65	#vi	%	65					%7	1	1	2, -1, 3, 5		5	2	0	4	0.0	0.0	0.375	0.0
18	18	1/2	1/2	4/4	2	1	V			g	v		V	V							M	1	1	3, 7, 4		3	3	1	3	0.25	0.0625	0.3125	0.16666666666666666
18	18	5/8	5/8	4/4	2	1	ii%65			g	v		ii%65	ii	%	65					%7	1	1	1, -2, 2, 4		4	1	1	3	0.25	0.0625	0.3125	0.16666666666666666
18	18	3/4	3/4	4/4	2	1	V(64)			g	v		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	4	0.0	0.0	0.375	0.0
18	18	7/8	7/8	4/4	2	1	V7			g	v		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	4	0.0	0.0	0.375	0.0
19	19	0	0	4/4	2	1	i|PAC}{			g	v		i	i					PAC	}{	m	1	1	2, -1, 3		2	2	0	7	0.0	0.0	0.6875	0.0
19	19	1/4	1/4	4/4	2	1	iv		iio6	g	v		iv	iv							m	1	1	1, -2, 2		1	1	2	3	0.4	0.125	0.375	0.25
19	19	1/2	1/2	4/4	2	1	V			g	v		V	V							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.25	0.0
19	19	5/8	5/8	4/4	2	1	iv6			g	v		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	0	3	0.0	0.0	0.25	0.0
19	19	3/4	3/4	4/4	2	1	V			g	v		V	V							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.25	0.0
19	19	7/8	7/8	4/4	2	1	iv			g	v		iv	iv							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.25	0.0
20	20	0	0	4/4	2	1	#viio64			g	v		#viio64	#vii	o	64					o	1	1	1, 7, 4		7	1	1	3	0.25	0.0625	0.3125	0.16666666666666666
20	20	1/8	1/8	4/4	2	1	i6			g	v		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	0.375	0.0
20	20	1/4	1/4	4/4	2	1	iv		iio6	g	v		iv	iv							m	1	1	1, -2, 2		1	1	2	3	0.4	0.125	0.375	0.25
20	20	1/2	1/2	4/4	2	1	V			g	v		V	V							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.25	0.0
20	20	5/8	5/8	4/4	2	1	iv6			g	v		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	0	3	0.0	0.0	0.25	0.0
20	20	3/4	3/4	4/4	2	1	V			g	v		V	V							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.25	0.0
20	20	7/8	7/8	4/4	2	1	iv			g	v		iv	iv							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.25	0.0
21	21	0	0	4/4	2	1	#viio64			g	v		#viio64	#vii	o	64					o	1	1	1, 7, 4		7	1	1	3	0.25	0.0625	0.3125	0.16666666666666666
21	21	1/8	1/8	4/4	2	1	i6			g	v		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	4	0.0	0.0	0.375	0.0
21	21	1/4	1/4	4/4	2	1	iv		iio6	g	v		iv	iv							m	1	1	1, -2, 2		1	1	2	3	0.4	0.125	0.375	0.25
21	21	1/2	1/2	4/4	2	1	V			g	v		V	V							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.25	0.0
21	21	5/8	5/8	4/4	2	1	iv6			g	v		iv6	iv		6					m	1	1	-2, 2, 1		1	-2	0	3	0.0	0.0	0.25	0.0
21	21	3/4	3/4	4/4	2	1	V			g	v		V	V							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.25	0.0
21	21	7/8	7/8	4/4	2	1	iv			g	v		iv	iv							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.25	0.0
22	22	0	0	4/4	2	1	#viio64			g	v		#viio64	#vii	o	64					o	1	1	1, 7, 4		7	1	0	8	0.0	0.0	0.75	0.0
22	22	1/4	1/4	4/4	2	1	V7			g	v		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	1	4	0.2	0.0625	0.4375	0.125
22	22	1/2	1/2	4/4	2	1	i			g	v		i	i							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	0.375	0.0
22	22	5/8	5/8	4/4	2	1	iio6			g	v		iio6	ii	o	6					o	1	1	1, -2, 4		4	1	0	4	0.0	0.0	0.375	0.0
22	22	3/4	3/4	4/4	2	1	V(64)			g	v		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	4	0.0	0.0	0.375	0.0
22	22	7/8	7/8	4/4	2	1	V7			g	v		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	4	0.0	0.0	0.375	0.0
23	23	0	0	4/4	2	1	i|IAC}{			g	v		i	i					IAC	}{	m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	0.4375	0.0
23	23	1/8	1/8	4/4	2	1	iio6			g	v		iio6	ii	o	6					o	1	1	1, -2, 4		4	1	0	4	0.0	0.0	0.4375	0.0
23	23	1/4	1/4	4/4	2	1	V(64)			g	v		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	4	0.0	0.0	0.375	0.0
23	23	3/8	3/8	4/4	2	1	V7			g	v		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	4	0.0	0.0	0.375	0.0
23	23	1/2	1/2	4/4	2	1	i			g	v		i	i							m	1	1	2, -1, 3		2	2	0	4	0.0	0.0	0.375	0.0
23	23	5/8	5/8	4/4	2	1	iio6			g	v		iio6	ii	o	6					o	1	1	1, -2, 4		4	1	0	4	0.0	0.0	0.375	0.0
23	23	3/4	3/4	4/4	2	1	V(64)			g	v		V(64)	V			64				M	1	1	3, 2, -1		3	3	0	4	0.0	0.0	0.375	0.0
23	23	7/8	7/8	4/4	2	1	V7			g	v		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	4	0.0	0.0	0.375	0.0
24	24	0	0	4/4	2	1	I(4)}	1		g	v		I(4)	I			4			}	M	1	1	2, 1, 3		2	2	0	4	0.0	0.0	0.625	0.0
24	24	1/8	1/8	4/4	2	1	I|IAC	1		g	v		I	I					IAC		M	1	1	2, 6, 3		2	2	1	1	0.5	0.0625	0.0625	0.5
24	24	1/4	1/4	4/4	2	1	i.V	1		g	i		V	V							M	1	1	2, 6, 3		2	2	2	3	0.4	0.125	0.375	0.25
24	24	1/2	1/2	4/4	2	1	i6	1		g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	1	2	0.3333333333333333	0.0625	0.25	0.2
24	24	5/8	5/8	4/4	2	1	iio6	1		g	i		iio6	ii	o	6					o	1	1	0, -3, 3		3	0	0	2	0.0	0.0	0.1875	0.0
24	24	3/4	3/4	4/4	2	1	i6	1		g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	1	2	0.3333333333333333	0.0625	0.25	0.2
24	24	7/8	7/8	4/4	2	1	#viio6	1		g	i		#viio6	#vii	o	6					o	1	1	3, 0, 6		6	3	0	2	0.0	0.0	0.1875	0.0
25	24	0	0	4/4	2	1	I(4)}	2		g	v		I(4)	I			4			}	M	1	1	2, 1, 3		2	2	0	4	0.0	0.0	0.625	0.0
25	24	1/8	1/8	4/4	2	1	I|IAC	2		g	v		I	I					IAC		M	1	1	2, 6, 3		2	2	1	1	0.5	0.0625	0.0625	0.5
25	24	1/4	1/4	4/4	2	1	i.V	2		g	i		V	V							M	1	1	2, 6, 3		2	2	2	3	0.4	0.125	0.375	0.25
25	24	1/2	1/2	4/4	2	1	i6	2		g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	1	2	0.3333333333333333	0.0625	0.25	0.2
25	24	5/8	5/8	4/4	2	1	#viio6	2		g	i		#viio6	#vii	o	6					o	1	1	3, 0, 6		6	3	0	2	0.0	0.0	0.1875	0.0
25	24	3/4	3/4	4/4	2	1	i6	2		g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	1	2	0.3333333333333333	0.0625	0.25	0.2
25	24	7/8	7/8	4/4	2	1	viio/V	2		g	i		viio/V	vii	o			V			o	1	1	7, 4, 1		7	7	1	1	0.5	0.0625	0.125	0.3333333333333333
26	25	0	0	4/4	2	1	V{			g	i		V	V						{	M	1	1	2, 6, 3		2	2	2	6	0.25	0.125	0.375	0.25
26	25	1/2	1/2	4/4	2	1	V7			g	i		V7	V		7					Mm7	1	1	2, 6, 3, 0		2	2	9	25	0.2647058823529412	0.5625	1.9375	0.225
28	27	0	0	4/4	2	1	III.vi			g	III		vi	vi							m	1	0	1, -2, 2		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
28	27	1/8	1/8	4/4	2	1	IV6			g	III		IV6	IV		6					M	1	0	1, -2, -3		-3	1	0	3	0.0	0.0	0.25	0.0
28	27	1/4	1/4	4/4	2	1	V6			g	III		V6	V		6					M	1	0	3, 0, -1		-1	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
28	27	3/8	3/8	4/4	2	1	V			g	III		V	V							M	1	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
28	27	1/2	1/2	4/4	2	1	I			g	III		I	I							M	1	0	-2, 2, -1		-2	-2	1	2	0.3333333333333333	0.0625	0.1875	0.25
28	27	5/8	5/8	4/4	2	1	IV			g	III		IV	IV							M	1	0	-3, 1, -2		-3	-3	0	3	0.0	0.0	0.25	0.0
28	27	3/4	3/4	4/4	2	1	V			g	III		V	V							M	1	0	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
28	27	7/8	7/8	4/4	2	1	V6			g	III		V6	V		6					M	1	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.25	0.0
29	28	0	0	4/4	2	1	I			g	III		I	I							M	1	0	-2, 2, -1		-2	-2	1	2	0.3333333333333333	0.0625	0.1875	0.25
29	28	1/8	1/8	4/4	2	1	IV			g	III		IV	IV							M	1	0	-3, 1, -2		-3	-3	0	3	0.0	0.0	0.25	0.0
29	28	1/4	1/4	4/4	2	1	V			g	III		V	V							M	1	0	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
29	28	3/8	3/8	4/4	2	1	V6			g	III		V6	V		6					M	1	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.25	0.0
29	28	1/2	1/2	4/4	2	1	I			g	III		I	I							M	1	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.1875	0.0
29	28	5/8	5/8	4/4	2	1	vi			g	III		vi	vi							m	1	0	1, -2, 2		1	1	0	4	0.0	0.0	0.375	0.0
29	28	3/4	3/4	4/4	2	1	I64			g	III		I64	I		64					M	1	0	-1, -2, 2		-2	-1	0	4	0.0	0.0	0.375	0.0
29	28	7/8	7/8	4/4	2	1	ii65			g	III		ii65	ii		65					mm7	1	0	-3, 1, -2, 0		0	-3	0	4	0.0	0.0	0.375	0.0
30	29	0	0	4/4	2	1	I6			g	III		I6	I		6					M	1	0	2, -1, -2		-2	2	0	4	0.0	0.0	0.375	0.0
30	29	1/8	1/8	4/4	2	1	vi			g	III		vi	vi							m	1	0	1, -2, 2		1	1	0	4	0.0	0.0	0.375	0.0
30	29	1/4	1/4	4/4	2	1	I64			g	III		I64	I		64					M	1	0	-1, -2, 2		-2	-1	0	4	0.0	0.0	0.375	0.0
30	29	3/8	3/8	4/4	2	1	ii65			g	III		ii65	ii		65					mm7	1	0	-3, 1, -2, 0		0	-3	0	4	0.0	0.0	0.375	0.0
30	29	1/2	1/2	4/4	2	1	I6			g	III		I6	I		6					M	1	0	2, -1, -2		-2	2	0	4	0.0	0.0	0.375	0.0
30	29	5/8	5/8	4/4	2	1	vi			g	III		vi	vi							m	1	0	1, -2, 2		1	1	0	4	0.0	0.0	0.375	0.0
30	29	3/4	3/4	4/4	2	1	I64			g	III		I64	I		64					M	1	0	-1, -2, 2		-2	-1	0	4	0.0	0.0	0.375	0.0
30	29	7/8	7/8	4/4	2	1	ii65			g	III		ii65	ii		65					mm7	1	0	-3, 1, -2, 0		0	-3	0	4	0.0	0.0	0.375	0.0
31	30	0	0	4/4	2	1	I6			g	III		I6	I		6					M	1	0	2, -1, -2		-2	2	0	4	0.0	0.0	0.375	0.0
31	30	1/8	1/8	4/4	2	1	vii.iv6			g	vii		iv6	iv		6					m	1	1	-5, -1, -2		-2	-5	0	4	0.0	0.0	0.375	0.0
31	30	1/4	1/4	4/4	2	1	V7			g	vii		V7	V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	4	0.0	0.0	0.375	0.0
31	30	3/8	3/8	4/4	2	1	iv6			g	vii		iv6	iv		6					m	1	1	-5, -1, -2		-2	-5	0	4	0.0	0.0	0.375	0.0
31	30	1/2	1/2	4/4	2	1	V7			g	vii		V7	V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	4	0.0	0.0	0.375	0.0
31	30	5/8	5/8	4/4	2	1	iv6			g	vii		iv6	iv		6					m	1	1	-5, -1, -2		-2	-5	0	4	0.0	0.0	0.375	0.0
31	30	3/4	3/4	4/4	2	1	V7			g	vii		V7	V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	4	0.0	0.0	0.375	0.0
31	30	7/8	7/8	4/4	2	1	iv6			g	vii		iv6	iv		6					m	1	1	-5, -1, -2		-2	-5	0	4	0.0	0.0	0.375	0.0
32	31	0	0	4/4	2	1	V7			g	vii		V7	V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	8	0.0	0.0	0.75	0.0
32	31	1/4	1/4	4/4	2	1	IV65			g	vii		IV65	IV		65					Mm7	1	1	2, -1, -4, -2		-2	2	0	4	0.0	0.0	0.375	0.0
32	31	3/8	3/8	4/4	2	1	V6			g	vii		V6	V		6					M	1	1	4, 1, 0		0	4	0	3	0.0	0.0	0.25	0.0
32	31	1/2	1/2	4/4	2	1	i			g	vii		i	i							m	1	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
