mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	1/8	3/4	2	1	b.V{	4.54719e-15	3.68204	/	b	i		V	V						{	M	1	1	6, 10, 7		6	6	1	1	0.5	0.0625	0.0625	0.5
1	0	1/8	1/4	3/4	2	1	i6				b	i		i6	i		6					m	1	1	2, 6, 5		5	2	0	3	0.0	0.0	0.625	0.0
1	0	3/8	1/2	3/4	2	1	#viio6(2)				b	i		#viio6(2)	#vii	o	6	2				o	1	1	7, 4, 5		10	7	0	1	0.0	0.0	0.25	0.0
1	0	1/2	5/8	3/4	2	1	#viio6	-1.82041	4.04612	/	b	i		#viio6	#vii	o	6					o	1	1	7, 4, 10		10	7	0	1	0.0	0.0	0.125	0.0
2	1	0	0	3/4	2	1	i				b	i		i	i							m	1	1	5, 2, 6		5	5	1	3	0.25	0.0625	0.3125	0.16666666666666666
2	1	1/4	1/4	3/4	2	1	iv				b	i		iv	iv							m	1	1	4, 1, 5		4	4	0	3	0.0	0.0	0.5	0.0
2	1	1/2	1/2	3/4	2	1	#viio6				b	i		#viio6	#vii	o	6					o	1	1	7, 4, 10		10	7	0	3	0.0	0.0	0.5	0.0
3	2	0	0	3/4	2	1	i				b	i		i	i							m	1	1	5, 2, 6		5	5	1	3	0.25	0.0625	0.4375	0.125
3	2	1/4	1/4	3/4	2	1	iio6				b	i		iio6	ii	o	6					o	1	1	4, 1, 7		7	4	0	4	0.0	0.0	0.75	0.0
3	2	3/8	3/8	3/4	2	1	iv				b	i		iv	iv							m	1	1	4, 1, 5		4	4	0	2	0.0	0.0	0.375	0.0
3	2	1/2	1/2	3/4	2	1	V(64)				b	i		V(64)	V			64				M	1	1	6, 5, 2		6	6	0	3	0.0	0.0	0.5	0.0
3	2	5/8	5/8	3/4	2	1	V7				b	i		V7	V		7					Mm7	1	1	6, 10, 7, 4		6	6	0	3	0.0	0.0	0.375	0.0
4	3	0	0	3/4	2	1	i|PAC}{				b	i		i	i					PAC	}{	m	1	1	5, 2, 6		5	5	0	15	0.0	0.0	1.5	0.0
