mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
15	15	3/4	3/4	2/2	2	1	I						C	V		I	I							M	0	0	1, 5, 2		1	1	0	1	0.0	0.0	0.25	0.0
16	16	0	0	2/2	2	1	IV(#2)					ii6(#4)	C	V		IV(#2)	IV			#2				M	0	0	0, 9, 1		0	0	0	2	0.0	0.0	0.75	0.0
16	16	1/4	1/4	2/2	2	1	IV					ii6	C	V		IV	IV							M	0	0	0, 4, 1		0	0	3	5	0.375	0.25	1.0	0.2
17	17	0	0	2/2	2	1	V|HC}						C	V		V	V					HC	}	M	0	0	2, 6, 3		2	2	2	3	0.4	0.125	1.375	0.08333333333333333
17	17	3/4	3/4	2/2	2	1	I{						C	V		I	I						{	M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
18	18	0	0	2/2	2	1	V65						C	V		V65	V		65					Mm7	0	0	6, 3, 0, 2		2	6	4	6	0.4	0.5	1.0	0.3333333333333333
18	18	3/4	3/4	2/2	2	1	V						C	V		V	V							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
19	19	0	0	2/2	2	1	I						C	V		I	I							M	0	0	1, 5, 2		1	1	3	8	0.2727272727272727	0.25	2.5	0.09090909090909091
20	20	0	0	2/2	2	1	V65						C	V		V65	V		65					Mm7	0	0	6, 3, 0, 2		2	6	4	6	0.4	0.5	1.0	0.3333333333333333
20	20	3/4	3/4	2/2	2	1	V						C	V		V	V							M	0	0	2, 6, 3		2	2	8	6	0.5714285714285714	2.0	1.0	0.6666666666666666
21	21	3/4	3/4	2/2	2	1	I6						C	V		I6	I		6					M	0	0	5, 2, 1		1	5	2	2	0.5	0.16666666666666666	0.3333333333333333	0.3333333333333333
22	22	0	0	2/2	2	1	IV						C	V		IV	IV							M	0	0	0, 4, 1		0	0	2	5	0.2857142857142857	0.20833333333333334	0.7916666666666666	0.20833333333333334
22	22	1/2	1/2	2/2	2	1	V(4)						C	V		V(4)	V			4				M	0	0	2, 1, 3		2	2	0	2	0.0	0.0	0.5	0.0
22	22	3/4	3/4	2/2	2	1	V						C	V		V	V							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
23	23	0	0	2/2	2	1	I(^2)}						C	V		I(^2)	I			^2			}	M	0	0	1, 3, 2		1	1	1	1	0.5	0.25	0.75	0.25
23	23	1/4	1/4	2/2	2	1	I|PAC						C	V		I	I					PAC		M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
23	23	3/4	3/4	2/2	2	1	i/i{						C	V		i/i	i				i		{	m	0	0	1, -2, 2		1	1	0	2	0.0	0.0	0.5	0.0
24	24	0	0	2/2	2	1	V65/i						C	V		V65/i	V		65		i			Mm7	0	0	6, 3, 0, 2		2	6	4	6	0.4	0.5	1.0	0.3333333333333333
24	24	3/4	3/4	2/2	2	1	V/i						C	V		V/i	V				i			M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
25	25	0	0	2/2	2	1	i/i						C	V		i/i	i				i			m	0	0	1, -2, 2		1	1	3	8	0.2727272727272727	0.25	2.5	0.09090909090909091
26	26	0	0	2/2	2	1	V65/i						C	V		V65/i	V		65		i			Mm7	0	0	6, 3, 0, 2		2	6	4	6	0.4	0.5	1.0	0.3333333333333333
26	26	3/4	3/4	2/2	2	1	V/i						C	V		V/i	V				i			M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
27	27	0	0	2/2	2	1	i/i						C	V		i/i	i				i			m	0	0	1, -2, 2		1	1	4	7	0.36363636363636365	0.3333333333333333	1.9166666666666667	0.14814814814814814
27	27	3/4	3/4	2/2	2	1	i6/i						C	V		i6/i	i		6		i			m	0	0	-2, 2, 1		1	-2	2	2	0.5	0.16666666666666666	0.3333333333333333	0.3333333333333333
28	28	0	0	2/2	2	1	iv/i						C	V		iv/i	iv				i			m	0	0	0, -3, 1		0	0	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
28	28	1/4	1/4	2/2	2	1	iio6/i						C	V		iio6/i	ii	o	6		i			o	0	0	0, -3, 3		3	0	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
28	28	1/2	1/2	2/2	2	1	V(4)/i						C	V		V(4)/i	V			4	i			M	0	0	2, 1, 3		2	2	0	2	0.0	0.0	0.5	0.0
28	28	3/4	3/4	2/2	2	1	V/i						C	V		V/i	V				i			M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
29	29	0	0	2/2	2	1	I|PAC}{	0.3	3.5	/			C	V		I	I					PAC	}{	M	0	0	1, 5, 2		1	1	1	4	0.2	0.0625	0.9375	0.0625
29	29	1/2	1/2	2/2	2	1	IV6						C	V		IV6	IV		6					M	0	0	4, 1, 0		0	4	2	5	0.2857142857142857	0.125	0.875	0.125
30	30	0	0	2/2	2	1	I6						C	V		I6	I		6					M	0	0	5, 2, 1		1	5	1	7	0.125	0.0625	1.4375	0.041666666666666664
30	30	1/2	1/2	2/2	2	1	IV						C	V		IV	IV							M	0	0	0, 4, 1		0	0	3	5	0.375	0.375	1.125	0.25
31	31	0	0	2/2	2	1	I6(+7)						C	V		I6(+7)	I		6	+7				M	0	0	5, 2, 1	6	1	5	1	7	0.125	0.0625	1.4375	0.041666666666666664
31	31	1/2	1/2	2/2	2	1	IV						C	V		IV	IV							M	0	0	0, 4, 1		0	0	3	5	0.375	0.375	1.125	0.25
32	32	0	0	2/2	2	1	I6						C	V		I6	I		6					M	0	0	5, 2, 1		1	5	2	5	0.2857142857142857	0.16666666666666666	2.0833333333333335	0.07407407407407407
32	32	3/4	3/4	2/2	2	1	viio6						C	V		viio6	vii	o	6					o	0	0	3, 0, 6		6	3	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
33	33	0	0	2/2	2	1	I						C	V		I	I							M	0	0	1, 5, 2		1	1	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
33	33	1/4	1/4	2/2	2	1	ii6						C	V		ii6	ii		6					m	0	0	0, 4, 3		3	0	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
33	33	1/2	1/2	2/2	2	1	V(64)						C	V		V(64)	V			64				M	0	0	2, 1, 5		2	2	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
33	33	3/4	3/4	2/2	2	1	V						C	V		V	V							M	0	0	2, 6, 3		2	2	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
34	34	0	0	2/2	2	1	I|PAC}{						C	V		I	I					PAC	}{	M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	1.0	0.0
34	34	1/2	1/2	2/2	2	1	IV						C	V		IV	IV							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
35	35	0	0	2/2	2	1	I6						C	V		I6	I		6					M	0	0	5, 2, 1		1	5	0	5	0.0	0.0	1.5	0.0
35	35	1/2	1/2	2/2	2	1	IV						C	V		IV	IV							M	0	0	0, 4, 1		0	0	1	4	0.2	0.25	1.25	0.16666666666666666
36	36	0	0	2/2	2	1	I6(+7)						C	V		I6(+7)	I		6	+7				M	0	0	5, 2, 1	6	1	5	0	5	0.0	0.0	1.5	0.0
36	36	1/2	1/2	2/2	2	1	IV						C	V		IV	IV							M	0	0	0, 4, 1		0	0	1	4	0.2	0.25	1.25	0.16666666666666666
37	37	0	0	2/2	2	1	I6						C	V		I6	I		6					M	0	0	5, 2, 1		1	5	2	5	0.2857142857142857	0.16666666666666666	2.0833333333333335	0.07407407407407407
37	37	3/4	3/4	2/2	2	1	viio6						C	V		viio6	vii	o	6					o	0	0	3, 0, 6		6	3	2	3	0.4	0.16666666666666666	0.5833333333333334	0.2222222222222222
38	38	0	0	2/2	2	1	I						C	V		I	I							M	0	0	1, 5, 2		1	1	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
38	38	1/4	1/4	2/2	2	1	ii						C	V		ii	ii							m	0	0	3, 0, 4		3	3	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
38	38	1/2	1/2	2/2	2	1	V(64)						C	V		V(64)	V			64				M	0	0	2, 1, 5		2	2	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
38	38	3/4	3/4	2/2	2	1	V						C	V		V	V							M	0	0	2, 6, 3		2	2	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
39	39	0	0	2/2	2	1	I|PAC}						C	V		I	I					PAC	}	M	0	0	1, 5, 2		1	1	0	11	0.0	0.0	0.6875	0.0
40	40	1/4	1/4	2/2	2	1	IV						C	V		IV	IV							M	0	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.0	0.5	0.0
40	40	1/2	1/2	2/2	2	1	V(64)						C	V		V(64)	V			64				M	0	0	2, 1, 5		2	2	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
40	40	3/4	3/4	2/2	2	1	V						C	V		V	V							M	0	0	2, 6, 3		2	2	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
41	41	0	0	2/2	2	1	i|DC						C	V		i	i					DC		m	0	0	1, -2, 2		1	1	0	11	0.0	0.0	0.75	0.0
42	42	1/4	1/4	2/2	2	1	iv/i						C	V		iv/i	iv				i			m	0	0	0, -3, 1		0	0	1	2	0.3333333333333333	0.0	0.5	0.0
42	42	1/2	1/2	2/2	2	1	V(64)/i						C	V		V(64)/i	V			64	i			M	0	0	2, 1, -2		2	2	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
42	42	3/4	3/4	2/2	2	1	V/i						C	V		V/i	V				i			M	0	0	2, 6, 3		2	2	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
43	43	0	0	2/2	2	1	I/i|DC						C	V		I/i	I				i	DC		M	0	0	1, 5, 2		1	1	0	12	0.0	0.0	0.75	0.0
44	44	1/4	1/4	2/2	2	1	IV{						C	V		IV	IV						{	M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
44	44	1/2	1/2	2/2	2	1	V(64)						C	V		V(64)	V			64				M	0	0	2, 1, 5		2	2	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
44	44	3/4	3/4	2/2	2	1	V						C	V		V	V							M	0	0	2, 6, 3		2	2	2	3	0.4	0.3333333333333333	0.4166666666666667	0.4444444444444444
45	45	0	0	2/2	2	1	I						C	V		I	I							M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
45	45	1/4	1/4	2/2	2	1	ii6						C	V		ii6	ii		6					m	0	0	0, 4, 3		3	0	0	5	0.0	0.0	0.75	0.0
45	45	1/2	1/2	2/2	2	1	I6						C	V		I6	I		6					M	0	0	5, 2, 1		1	5	0	5	0.0	0.0	0.75	0.0
45	45	3/4	3/4	2/2	2	1	viio6						C	V		viio6	vii	o	6					o	0	0	3, 0, 6		6	3	0	5	0.0	0.0	0.75	0.0
46	46	0	0	2/2	2	1	I						C	V		I	I							M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	0.75	0.0
46	46	1/4	1/4	2/2	2	1	IV						C	V		IV	IV							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	0.5	0.0
46	46	1/2	1/2	2/2	2	1	V(64)						C	V		V(64)	V			64				M	0	0	2, 1, 5		2	2	0	4	0.0	0.0	0.5	0.0
46	46	3/4	3/4	2/2	2	1	V						C	V		V	V							M	0	0	2, 6, 3		2	2	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
47	47	0	0	2/2	2	1	I|PAC						C	V		I	I					PAC		M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
47	47	1/4	1/4	2/2	2	1	ii						C	V		ii	ii							m	0	0	3, 0, 4		3	3	0	4	0.0	0.0	0.5	0.0
47	47	1/2	1/2	2/2	2	1	I6						C	V		I6	I		6					M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	0.5	0.0
47	47	3/4	3/4	2/2	2	1	viio6						C	V		viio6	vii	o	6					o	0	0	3, 0, 6		6	3	0	4	0.0	0.0	0.5	0.0
48	48	0	0	2/2	2	1	I						C	V		I	I							M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
48	48	1/4	1/4	2/2	2	1	IV						C	V		IV	IV							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	0.5	0.0
48	48	1/2	1/2	2/2	2	1	V(64)						C	V		V(64)	V			64				M	0	0	2, 1, 5		2	2	0	4	0.0	0.0	0.5	0.0
48	48	3/4	3/4	2/2	2	1	V						C	V		V	V							M	0	0	2, 6, 3		2	2	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
49	49	0	0	2/2	2	1	I|PAC}				1		C	V		I	I					PAC	}	M	0	0	1, 5, 2		1	1	2	21	0.08695652173913043	0.25	2.0	0.1111111111111111
51	51	0	0	2/2	2	1	V.I|PAC}{				2		C	V		I	I					PAC	}{	M	0	0	1, 5, 2		1	1	0	12	0.0	0.0	2.5	0.0
52	52	3/4	3/4	2/2	2	1	I6						C	V		I6	I		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.5	0.0
53	53	0	0	2/2	2	1	IV						C	V		IV	IV							M	0	0	0, 4, 1		0	0	2	4	0.3333333333333333	0.25	0.75	0.25
53	53	1/2	1/2	2/2	2	1	V(4)						C	V		V(4)	V			4				M	0	0	2, 1, 3		2	2	0	2	0.0	0.0	0.5	0.0
53	53	3/4	3/4	2/2	2	1	V						C	V		V	V							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
54	54	0	0	2/2	2	1	I(^7)						C	V		I(^7)	I			^7				M	0	0	1, 5, 2	6	1	1	0	2	0.0	0.0	0.75	0.0
54	54	1/4	1/4	2/2	2	1	I|PAC						C	V		I	I					PAC		M	0	0	1, 5, 2		1	1	0	1	0.0	0.0	0.375	0.0
54	54	1/2	1/2	2/2	2	1	I6						C	V		I6	I		6					M	0	0	5, 2, 1		1	5	1	3	0.25	0.125	0.75	0.14285714285714285
55	55	0	0	2/2	2	1	IV						C	V		IV	IV							M	0	0	0, 4, 1		0	0	2	4	0.3333333333333333	0.25	0.75	0.25
55	55	1/2	1/2	2/2	2	1	V(4)						C	V		V(4)	V			4				M	0	0	2, 1, 3		2	2	0	2	0.0	0.0	0.5	0.0
55	55	3/4	3/4	2/2	2	1	V						C	V		V	V							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.5	0.0
56	56	0	0	2/2	2	1	I|PAC}{						C	V		I	I					PAC	}{	M	0	0	1, 5, 2		1	1	1	4	0.2	0.5	1.25	0.2857142857142857
56	56	3/4	3/4	2/2	2	1	iii.iv64/iv	-2.3	3.5	/			C	iii		iv64/iv	iv		64		iv			m	0	1	3, 2, -1		2	3	0	2	0.0	0.0	0.5	0.0
57	57	0	0	2/2	2	1	V65/iv						C	iii		V65/iv	V		65		iv			Mm7	0	1	8, 5, 2, 4		4	8	2	5	0.2857142857142857	0.625	1.875	0.25
57	57	3/4	3/4	2/2	2	1	iv64/iv						C	iii		iv64/iv	iv		64		iv			m	0	1	3, 2, -1		2	3	0	2	0.0	0.0	0.5	0.0
58	58	0	0	2/2	2	1	V65						C	iii		V65	V		65					Mm7	0	1	9, 6, 3, 5		5	9	12	1	0.9230769230769231	3.125	0.125	0.9615384615384616
59	59	0	0	2/2	2	1	i/iv					iv	C	iii		i/iv	i				iv			m	0	1	3, 0, 4		3	3	1	4	0.2	0.125	0.875	0.125
59	59	1/2	1/2	2/2	2	1	#viio43						C	iii		#viio43	#vii	o	43					o7	0	1	3, 0, 9, 6		9	3	0	6	0.0	0.0	1.0	0.0
60	60	0	0	2/2	2	1	i6(4)						C	iii		i6(4)	i		6	4				m	0	1	3, 5, 4		4	3	1	2	0.3333333333333333	0.125	0.5	0.2
60	60	1/4	1/4	2/2	2	1	i6						C	iii		i6	i		6					m	0	1	1, 5, 4		4	1	2	6	0.25	0.25	1.125	0.18181818181818182
61	61	0	0	2/2	2	1	iio(2)						C	iii		iio(2)	ii	o		2				o	0	1	1, 3, 0		6	1	1	2	0.3333333333333333	0.125	0.5	0.2
61	61	1/4	1/4	2/2	2	1	iio						C	iii		iio	ii	o						o	0	1	6, 3, 0		6	6	0	2	0.0	0.0	0.375	0.0
61	61	1/2	1/2	2/2	2	1	#viio65						C	iii		#viio65	#vii	o	65					o7	0	1	6, 3, 0, 9		9	6	0	6	0.0	0.0	1.0	0.0
62	62	0	0	2/2	2	1	i(2)						C	iii		i(2)	i			2				m	0	1	6, 1, 5		4	6	0	3	0.0	0.0	0.75	0.0
62	62	1/4	1/4	2/2	2	1	i						C	iii		i	i							m	0	1	4, 1, 5		4	4	0	7	0.0	0.0	1.25	0.0
63	63	0	0	2/2	2	1	iv						C	iii		iv	iv							m	0	1	3, 0, 4		3	3	3	7	0.3	0.375	1.625	0.1875
64	64	0	0	2/2	2	1	V|HC}						C	iii		V	V					HC	}	M	0	1	5, 9, 6		5	5	2	4	0.3333333333333333	0.125	1.125	0.1
64	64	3/4	3/4	2/2	2	1	i{						C	iii		i	i						{	m	0	1	4, 1, 5		4	4	0	2	0.0	0.0	0.5	0.0
65	65	0	0	2/2	2	1	V65						C	iii		V65	V		65					Mm7	0	1	9, 6, 3, 5		5	9	4	6	0.4	0.5	1.0	0.3333333333333333
65	65	3/4	3/4	2/2	2	1	V						C	iii		V	V							M	0	1	5, 9, 6		5	5	0	3	0.0	0.0	0.75	0.0
66	66	0	0	2/2	2	1	i						C	iii		i	i							m	0	1	4, 1, 5		4	4	3	9	0.25	0.25	2.25	0.1
67	67	0	0	2/2	2	1	V65						C	iii		V65	V		65					Mm7	0	1	9, 6, 3, 5		5	9	4	6	0.4	0.5	1.0	0.3333333333333333
67	67	3/4	3/4	2/2	2	1	V						C	iii		V	V							M	0	1	5, 9, 6		5	5	0	3	0.0	0.0	0.75	0.0
68	68	0	0	2/2	2	1	i}						C	iii		i	i						}	m	0	1	4, 1, 5		4	4	3	7	0.3	0.25	1.75	0.125
68	68	3/4	3/4	2/2	2	1	I.i/vi{						C	I		i/vi	i				vi		{	m	0	0	3, 0, 4		3	3	0	2	0.0	0.0	0.5	0.0
69	69	0	0	2/2	2	1	V65/vi						C	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8	4	6	0.4	0.5	1.0	0.3333333333333333
69	69	3/4	3/4	2/2	2	1	V/vi						C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.75	0.0
70	70	0	0	2/2	2	1	i/vi						C	I		i/vi	i				vi			m	0	0	3, 0, 4		3	3	3	9	0.25	0.25	2.25	0.1
71	71	0	0	2/2	2	1	V65/vi						C	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8	4	6	0.4	0.5	1.0	0.3333333333333333
71	71	3/4	3/4	2/2	2	1	V/vi						C	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.75	0.0
72	72	0	0	2/2	2	1	i/vi					vi}	C	I		i/vi	i				vi			m	0	0	3, 0, 4		3	3	3	5	0.375	0.25	1.75	0.125
72	72	1/2	1/2	2/2	2	1	i(#7)/vi	-4.55103	4.04612	/		vi(#7){	C	I		i(#7)/vi	i			#7	vi			m	0	0	3, 0, 4	8	3	3	0	1	0.0	0.0	0.25	0.0
72	72	3/4	3/4	2/2	2	1	i/vi	2.00245	3.98204	/		vi	C	I		i/vi	i				vi			m	0	0	3, 0, 4		3	3	0	2	0.0	0.0	0.5	0.0
73	73	0	0	2/2	2	1	IV{						C	I		IV	IV						{	M	0	0	-1, 3, 0		-1	-1	4	10	0.2857142857142857	0.25	1.75	0.125
74	74	0	0	2/2	2	1	iii6(2)						C	I		iii6(2)	iii		6	2				m	0	0	1, 5, -1		4	1	0	6	0.0	0.0	1.5	0.0
74	74	1/2	1/2	2/2	2	1	iii6(#92)						C	I		iii6(#92)	iii		6	#92				m	0	0	1, 5, -1	6	4	1	0	3	0.0	0.0	0.75	0.0
74	74	3/4	3/4	2/2	2	1	iii6(2)						C	I		iii6(2)	iii		6	2				m	0	0	1, 5, -1		4	1	0	3	0.0	0.0	0.75	0.0
75	75	0	0	2/2	2	1	iii6						C	I		iii6	iii		6					m	0	0	1, 5, 4		4	1	4	14	0.2222222222222222	0.25	2.75	0.08333333333333333
76	76	0	0	2/2	2	1	ii6(2)						C	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1	0	6	0.0	0.0	1.5	0.0
76	76	1/2	1/2	2/2	2	1	ii6(^92)						C	I		ii6(^92)	ii		6	^92				m	0	0	-1, 3, 4	4	2	-1	0	3	0.0	0.0	0.75	0.0
76	76	3/4	3/4	2/2	2	1	ii6(2)						C	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1	0	3	0.0	0.0	0.75	0.0
77	77	0	0	2/2	2	1	ii6						C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1	4	14	0.2222222222222222	0.25	2.75	0.08333333333333333
