mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/8	2	1	d.i{		d	i		i	i						{	m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.375	0.0
1	1	1/8	1/8	3/8	2	1	#viio6		d	i		#viio6	#vii	o	6					o	1	1	4, 1, 7		7	4	1	4	0.2	0.03125	0.71875	0.041666666666666664
2	2	0	0	3/8	2	1	i6		d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	2	6	0.25	0.125	0.5	0.2
3	3	0	0	3/8	2	1	i6		d	i		i6	i		6					m	1	1	-1, 3, 2		2	-1	0	3	0.0	0.0	0.375	0.0
3	3	1/8	1/8	3/8	2	1	iio		d	i		iio	ii	o						o	1	1	4, 1, -2		4	4	0	3	0.0	0.0	0.625	0.0
3	3	1/4	1/4	3/8	2	1	V7		d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	1	0.0	0.0	0.125	0.0
4	4	0	0	3/8	2	1	i}		d	i		i	i						}	m	1	1	2, -1, 3		2	2	1	3	0.25	0.125	0.625	0.16666666666666666
5	5	0	0	3/8	2	1	V7{		d	i		V7	V		7				{	Mm7	1	1	3, 7, 4, 1		3	3	0	7	0.0	0.0	0.75	0.0
6	6	0	0	3/8	2	1	i		d	i		i	i							m	1	1	2, -1, 3		2	2	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
7	7	0	0	3/8	2	1	V7		d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	7	0.0	0.0	0.75	0.0
8	8	0	0	3/8	2	1	i		d	i		i	i							m	1	1	2, -1, 3		2	2	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
9	9	0	0	3/8	2	1	V7		d	i		V7	V		7					Mm7	1	1	3, 7, 4, 1		3	3	0	7	0.0	0.0	0.75	0.0
10	10	0	0	3/8	2	1	i}		d	i		i	i						}	m	1	1	2, -1, 3		2	2	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
11	11	0	0	3/8	2	1	III.V7{		d	III		V7	V		7				{	Mm7	1	0	0, 4, 1, -2		0	0	30	42	0.4166666666666667	1.9375	5.5625	0.25833333333333336
21	21	0	0	3/8	2	1	I		d	III		I	I							M	1	0	-1, 3, 0		-1	-1	5	8	0.38461538461538464	0.140625	0.546875	0.20454545454545456
22	22	0	0	3/8	2	1	ii6		d	III		ii6	ii		6					m	1	0	-2, 2, 1		1	-2	0	4	0.0	0.0	0.375	0.0
22	22	1/8	1/8	3/8	2	1	V(6)		d	III		V(6)	V			6				M	1	0	0, 4, 3		0	0	0	3	0.0	0.0	0.5625	0.0
22	22	1/4	1/4	3/8	2	1	V		d	III		V	V							M	1	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.03125	0.15625	0.16666666666666666
23	23	0	0	3/8	2	1	I|PAC}		d	III		I	I					PAC	}	M	1	0	-1, 3, 0		-1	-1	1	5	0.16666666666666666	0.0625	0.625	0.09090909090909091
24	24	0	0	3/8	2	1	I6		d	III		I6	I		6					M	1	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.25	0.0
24	24	1/8	1/8	3/8	2	1	ii		d	III		ii	ii							m	1	0	1, -2, 2		1	1	0	2	0.0	0.0	0.375	0.0
24	24	1/4	1/4	3/8	2	1	V7		d	III		V7	V		7					Mm7	1	0	0, 4, 1, -2		0	0	0	1	0.0	0.0	0.125	0.0
25	25	0	0	3/8	2	1	I		d	III		I	I							M	1	0	-1, 3, 0		-1	-1	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
26	26	0	0	3/8	2	1	I6		d	III		I6	I		6					M	1	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.25	0.0
26	26	1/8	1/8	3/8	2	1	ii		d	III		ii	ii							m	1	0	1, -2, 2		1	1	0	2	0.0	0.0	0.375	0.0
26	26	1/4	1/4	3/8	2	1	V7		d	III		V7	V		7					Mm7	1	0	0, 4, 1, -2		0	0	0	1	0.0	0.0	0.125	0.0
27	27	0	0	3/8	2	1	I		d	III		I	I							M	1	0	-1, 3, 0		-1	-1	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
28	28	0	0	3/8	2	1	I6		d	III		I6	I		6					M	1	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.25	0.0
28	28	1/8	1/8	3/8	2	1	ii		d	III		ii	ii							m	1	0	1, -2, 2		1	1	1	2	0.3333333333333333	0.0	0.375	0.0
28	28	1/4	1/4	3/8	2	1	V7		d	III		V7	V		7					Mm7	1	0	0, 4, 1, -2		0	0	0	1	0.0	0.0	0.125	0.0
29	29	0	0	3/8	2	1	I		d	III		I	I							M	1	0	-1, 3, 0		-1	-1	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
30	30	0	0	3/8	2	1	I6		d	III		I6	I		6					M	1	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.25	0.0
30	30	1/8	1/8	3/8	2	1	ii		d	III		ii	ii							m	1	0	1, -2, 2		1	1	0	2	0.0	0.0	0.375	0.0
30	30	1/4	1/4	3/8	2	1	V7		d	III		V7	V		7					Mm7	1	0	0, 4, 1, -2		0	0	0	1	0.0	0.0	0.125	0.0
31	31	0	0	3/8	2	1	I}{		d	III		I	I						}{	M	1	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
31	31	1/8	1/8	3/8	2	1	V6		d	III		V6	V		6					M	1	0	4, 1, 0		0	4	0	3	0.0	0.0	0.25	0.0
31	31	1/4	1/4	3/8	2	1	IV6(+2)		d	III		IV6(+2)	IV		6	+2				M	1	0	2, -1, -2	0	-2	2	0	3	0.0	0.0	0.25	0.0
32	32	0	0	3/8	2	1	iii6		d	III		iii6	iii		6					m	1	0	0, 4, 3		3	0	0	3	0.0	0.0	0.25	0.0
32	32	1/8	1/8	3/8	2	1	ii6(+11)		d	III		ii6(+11)	ii		6	+11				m	1	0	-2, 2, 1	0	1	-2	0	3	0.0	0.0	0.25	0.0
32	32	1/4	1/4	3/8	2	1	I6		d	III		I6	I		6					M	1	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.25	0.0
33	33	0	0	3/8	2	1	viio6		d	III		viio6	vii	o	6					o	1	0	1, -2, 4		4	1	2	5	0.2857142857142857	0.125	0.375	0.25
33	33	1/4	1/4	3/8	2	1	I		d	III		I	I							M	1	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
34	34	0	0	3/8	2	1	ii6		d	III		ii6	ii		6					m	1	0	-2, 2, 1		1	-2	0	4	0.0	0.0	0.375	0.0
34	34	1/8	1/8	3/8	2	1	V(6)		d	III		V(6)	V			6				M	1	0	0, 4, 3		0	0	0	3	0.0	0.0	0.5625	0.0
34	34	1/4	1/4	3/8	2	1	V		d	III		V	V							M	1	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.03125	0.15625	0.16666666666666666
35	35	0	0	3/8	2	1	I|PAC}{		d	III		I	I					PAC	}{	M	1	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.375	0.0
