mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/4	4/4	2	1	g.i{						g	i		i	i						{	m	1	1	1, -2, 2		1	1	7	14	0.3333333333333333	0.5	1.4375	0.25806451612903225
2	1	7/8	7/8	4/4	2	1	iv						g	i		iv	iv							m	1	1	0, -3, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
3	2	0	0	4/4	2	1	V|HC}{						g	i		V	V					HC	}{	M	1	1	2, 6, 3		2	2	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
3	2	1/2	1/2	4/4	2	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	3	10	0.23076923076923078	0.1875	1.0	0.15789473684210525
4	3	1/4	1/4	4/4	2	1	i65						g	i		i65	i		65					mm7	1	1	-2, 2, -1, 1		1	-2	1	4	0.2	0.0625	0.4375	0.125
4	3	1/2	1/2	4/4	2	1	iv						g	i		iv	iv							m	1	1	0, -3, 1		0	0	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
5	4	0	0	4/4	2	1	VII						g	i		VII	VII							M	1	1	-1, 3, 0		-1	-1	3	10	0.23076923076923078	0.1875	1.0	0.15789473684210525
5	4	3/4	3/4	4/4	2	1	V65/III						g	i		V65/III	V		65		III			Mm7	1	1	3, 0, -3, -1		-1	3	1	4	0.2	0.0625	0.4375	0.125
6	5	0	0	4/4	2	1	III						g	i		III	III							M	1	1	-2, 2, -1		-2	-2	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
6	5	1/2	1/2	4/4	2	1	VI						g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	2	6	0.25	0.125	0.5625	0.18181818181818182
7	6	0	0	4/4	2	1	VI						g	i		VI	VI							M	1	1	-3, 1, -2		-3	-3	1	4	0.2	0.0625	0.4375	0.125
7	6	1/4	1/4	4/4	2	1	VIM65						g	i		VIM65	VI	M	65					MM7	1	1	1, -2, 2, -3		-3	1	1	4	0.2	0.0625	0.4375	0.125
7	6	1/2	1/2	4/4	2	1	iio						g	i		iio	ii	o						o	1	1	3, 0, -3		3	3	4	5	0.4444444444444444	0.25	0.5	0.3333333333333333
8	7	0	0	4/4	2	1	V						g	i		V	V							M	1	1	2, 6, 3		2	2	3	10	0.23076923076923078	0.1875	1.0	0.15789473684210525
8	7	3/4	3/4	4/4	2	1	V65						g	i		V65	V		65					Mm7	1	1	6, 3, 0, 2		2	6	1	4	0.2	0.0625	0.4375	0.125
9	8	0	0	4/4	2	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	2	4	0.3333333333333333	0.125	0.5	0.2
9	8	3/8	3/8	4/4	2	1	iio6					iv	g	i		iio6	ii	o	6					o	1	1	0, -3, 3		3	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
9	8	1/2	1/2	4/4	2	1	V|HC}{						g	i		V	V					HC	}{	M	1	1	2, 6, 3		2	2	0	3	0.0	0.0	0.375	0.0
9	8	5/8	5/8	4/4	2	1	V2						g	i		V2	V		2					Mm7	1	1	0, 2, 6, 3		2	0	0	2	0.0	0.0	0.125	0.0
9	8	3/4	3/4	4/4	2	1	i6						g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	3	0.0	0.0	0.25	0.0
9	8	7/8	7/8	4/4	2	1	V64						g	i		V64	V		64					M	1	1	3, 2, 6		2	3	0	3	0.0	0.0	0.25	0.0
10	9	0	0	4/4	2	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.25	0.0
10	9	1/8	1/8	4/4	2	1	V6						g	i		V6	V		6					M	1	1	6, 3, 2		2	6	0	3	0.0	0.0	0.25	0.0
10	9	1/4	1/4	4/4	2	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.25	0.0
10	9	3/8	3/8	4/4	2	1	V43						g	i		V43	V		43					Mm7	1	1	3, 0, 2, 6		2	3	0	3	0.0	0.0	0.25	0.0
10	9	1/2	1/2	4/4	2	1	i6						g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	3	0.0	0.0	0.25	0.0
10	9	5/8	5/8	4/4	2	1	iv(+2)						g	i		iv(+2)	iv			+2				m	1	1	0, -3, 1	2	0	0	0	3	0.0	0.0	0.25	0.0
10	9	3/4	3/4	4/4	2	1	i6						g	i		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	3	0.0	0.0	0.25	0.0
10	9	7/8	7/8	4/4	2	1	V43						g	i		V43	V		43					Mm7	1	1	3, 0, 2, 6		2	3	0	3	0.0	0.0	0.25	0.0
11	10	0	0	4/4	2	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.25	0.0
11	10	1/8	1/8	4/4	2	1	V6						g	i		V6	V		6					M	1	1	6, 3, 2		2	6	0	3	0.0	0.0	0.25	0.0
11	10	1/4	1/4	4/4	2	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.125	0.0
11	10	3/8	3/8	4/4	2	1	V6						g	i		V6	V		6					M	1	1	6, 3, 2		2	6	0	3	0.0	0.0	0.25	0.0
11	10	1/2	1/2	4/4	2	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.25	0.0
11	10	5/8	5/8	4/4	2	1	V6						g	i		V6	V		6					M	1	1	6, 3, 2		2	6	0	3	0.0	0.0	0.25	0.0
11	10	3/4	3/4	4/4	2	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.125	0.0
11	10	7/8	7/8	4/4	2	1	V6						g	i		V6	V		6					M	1	1	6, 3, 2		2	6	0	3	0.0	0.0	0.25	0.0
12	11	0	0	4/4	2	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.25	0.0
12	11	1/8	1/8	4/4	2	1	V6						g	i		V6	V		6					M	1	1	6, 3, 2		2	6	0	3	0.0	0.0	0.25	0.0
12	11	1/4	1/4	4/4	2	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	0	2	0.0	0.0	0.125	0.0
12	11	3/8	3/8	4/4	2	1	V6						g	i		V6	V		6					M	1	1	6, 3, 2		2	6	0	3	0.0	0.0	0.25	0.0
12	11	1/2	1/2	4/4	2	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	0	5	0.0	0.0	0.5	0.0
12	11	3/4	3/4	4/4	2	1	iv6						g	i		iv6	iv		6					m	1	1	-3, 1, 0		0	-3	0	6	0.0	0.0	0.5	0.0
13	12	0	0	4/4	2	1	V|HC}{						g	i		V	V					HC	}{	M	1	1	2, 6, 3		2	2	1	4	0.2	0.0625	0.4375	0.125
13	12	1/4	1/4	4/4	2	1	i						g	i		i	i							m	1	1	1, -2, 2		1	1	1	4	0.2	0.0625	0.4375	0.125
13	12	1/2	1/2	4/4	2	1	iv(9)						g	i		iv(9)	iv			9				m	1	1	0, -3, 1	2	0	0	1	5	0.16666666666666666	0.0625	0.9375	0.0625
13	12	3/4	3/4	4/4	2	1	V7/III						g	i		V7/III	V		7		III			Mm7	1	1	-1, 3, 0, -3		-1	-1	1	4	0.2	0.0625	0.4375	0.125
14	13	0	0	4/4	2	1	III(9)						g	i		III(9)	III			9				M	1	1	-2, 2, -1	0	-2	-2	1	5	0.16666666666666666	0.0625	0.9375	0.0625
14	13	1/4	1/4	4/4	2	1	VIM7						g	i		VIM7	VI	M	7					MM7	1	1	-3, 1, -2, 2		-3	-3	1	4	0.2	0.0625	0.4375	0.125
14	13	1/2	1/2	4/4	2	1	iio(9)						g	i		iio(9)	ii	o		9				o	1	1	3, 0, -3	-2	3	3	1	5	0.16666666666666666	0.0625	0.9375	0.0625
