mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
5	5	3/8	3/8	12/8	2	1	VI6						a	i		VI6	VI		6					M	1	1	3, 0, -1		-1	3	2	3	0.4	0.25	0.875	0.2222222222222222
5	5	3/4	3/4	12/8	2	1	v6(2)						a	i		v6(2)	v		6	2				m	1	1	1, 5, -1		4	1	1	4	0.2	0.125	1.0	0.1111111111111111
5	5	9/8	9/8	12/8	2	1	v6						a	i		v6	v		6					m	1	1	1, 5, 4		4	1	2	3	0.4	0.25	0.875	0.2222222222222222
6	6	0	0	12/8	2	1	iv6(2)						a	i		iv6(2)	iv		6	2				m	1	1	-1, 3, 4		2	-1	0	5	0.0	0.0	1.125	0.0
6	6	3/8	3/8	12/8	2	1	vi6						a	i		vi6	vi		6					m	1	1	-4, 0, -1		-1	-4	3	2	0.6	0.625	0.5	0.5555555555555556
6	6	3/4	3/4	12/8	2	1	III6(2)						a	i		III6(2)	III		6	2				M	1	1	4, 1, 2		0	4	1	4	0.2	0.125	1.0	0.1111111111111111
6	6	9/8	9/8	12/8	2	1	III6						a	i		III6	III		6					M	1	1	4, 1, 0		0	4	2	3	0.4	0.25	0.875	0.2222222222222222
7	7	0	0	12/8	2	1	bII6(2)						a	i		bII6(2)	bII		6	2				M	1	1	2, -1, 0		-2	2	1	4	0.2	0.125	1.0	0.1111111111111111
7	7	3/8	3/8	12/8	2	1	bII6						a	i		bII6	bII		6					M	1	1	2, -1, -2		-2	2	2	3	0.4	0.25	0.875	0.2222222222222222
7	7	3/4	3/4	12/8	2	1	i6(2)						a	i		i6(2)	i		6	2				m	1	1	0, 4, 5		3	0	0	5	0.0	0.0	1.125	0.0
7	7	9/8	9/8	12/8	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	4	0.2	0.125	1.0	0.1111111111111111
8	8	0	0	12/8	2	1	V43}						a	i		V43	V		43				}	Mm7	1	1	5, 2, 4, 8		4	5	1	6	0.14285714285714285	0.125	1.75	0.06666666666666667
8	8	3/8	3/8	12/8	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
8	8	3/4	3/4	12/8	2	1	V(64)						a	i		V(64)	V			64				M	1	1	4, 3, 0		4	4	0	3	0.0	0.0	1.125	0.0
8	8	9/8	9/8	12/8	2	1	V|HC						a	i		V	V					HC		M	1	1	4, 8, 5		4	4	0	3	0.0	0.0	1.125	0.0
9	9	0	0	12/8	2	1	V					V7{	a	i		V	V							M	1	1	4, 8, 5		4	4	3	7	0.3	0.375	1.125	0.25
9	9	3/4	3/4	12/8	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	5	5	0.5	0.5	0.625	0.4444444444444444
10	10	0	0	12/8	2	1	V					V7	a	i		V	V							M	1	1	4, 8, 5		4	4	3	7	0.3	0.375	1.125	0.25
10	10	3/4	3/4	12/8	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	4	6	0.4	0.375	0.75	0.3333333333333333
11	11	0	0	12/8	2	1	v.V7						a	v		V7	V		7					Mm7	1	1	5, 9, 6, 3		5	5	2	8	0.2	0.25	1.25	0.16666666666666666
11	11	3/4	3/4	12/8	2	1	i						a	v		i	i							m	1	1	4, 1, 5		4	4	5	5	0.5	0.5	0.625	0.4444444444444444
12	12	0	0	12/8	2	1	V7						a	v		V7	V		7					Mm7	1	1	5, 9, 6, 3		5	5	2	8	0.2	0.25	1.25	0.16666666666666666
12	12	3/4	3/4	12/8	2	1	i						a	v		i	i							m	1	1	4, 1, 5		4	4	5	6	0.45454545454545453	0.625	0.875	0.4166666666666667
13	13	0	0	12/8	2	1	V|HC}{						a	v		V	V					HC	}{	M	1	1	5, 9, 6		5	5	0	9	0.0	0.0	1.5	0.0
13	13	3/4	3/4	12/8	2	1	VI6						a	v		VI6	VI		6					M	1	1	4, 1, 0		0	4	5	5	0.5	0.625	0.875	0.4166666666666667
14	14	0	0	12/8	2	1	V						a	v		V	V							M	1	1	5, 9, 6		5	5	0	9	0.0	0.0	1.5	0.0
14	14	3/4	3/4	12/8	2	1	VI6						a	v		VI6	VI		6					M	1	1	4, 1, 0		0	4	5	5	0.5	0.625	0.875	0.4166666666666667
15	15	0	0	12/8	2	1	V						a	v		V	V							M	1	1	5, 9, 6		5	5	0	9	0.0	0.0	1.5	0.0
15	15	3/4	3/4	12/8	2	1	VI6						a	v		VI6	VI		6					M	1	1	4, 1, 0		0	4	5	5	0.5	0.625	0.875	0.4166666666666667
16	16	0	0	12/8	2	1	V						a	v		V	V							M	1	1	5, 9, 6		5	5	0	3	0.0	0.0	0.625	0.0
16	16	1/4	1/4	12/8	2	1	V7						a	v		V7	V		7					Mm7	1	1	5, 9, 6, 3		5	5	0	2	0.0	0.0	0.25	0.0
16	16	3/8	3/8	12/8	2	1	i						a	v		i	i							m	1	1	4, 1, 5		4	4	2	5	0.2857142857142857	0.25	0.875	0.2222222222222222
16	16	3/4	3/4	12/8	2	1	iv						a	v		iv	iv							m	1	1	3, 0, 4		3	3	1	3	0.25	0.125	0.875	0.125
16	16	1	1	12/8	2	1	iio6						a	v		iio6	ii	o	6					o	1	1	3, 0, 6		6	3	0	1	0.0	0.0	0.125	0.0
16	16	9/8	9/8	12/8	2	1	V(4)						a	v		V(4)	V			4				M	1	1	5, 4, 6		5	5	0	4	0.0	0.0	0.875	0.0
16	16	11/8	11/8	12/8	2	1	V7						a	v		V7	V		7					Mm7	1	1	5, 9, 6, 3		5	5	0	2	0.0	0.0	0.25	0.0
17	17	0	0	12/8	2	1	i|PAC}{						a	v		i	i					PAC	}{	m	1	1	4, 1, 5		4	4	1	10	0.09090909090909091	0.125	2.0	0.058823529411764705
17	17	3/4	3/4	12/8	2	1	VI6						a	v		VI6	VI		6					M	1	1	4, 1, 0		0	4	5	5	0.5	0.625	0.875	0.4166666666666667
18	18	0	0	12/8	2	1	V						a	v		V	V							M	1	1	5, 9, 6		5	5	0	9	0.0	0.0	1.5	0.0
18	18	3/4	3/4	12/8	2	1	VI6						a	v		VI6	VI		6					M	1	1	4, 1, 0		0	4	5	5	0.5	0.625	0.875	0.4166666666666667
19	19	0	0	12/8	2	1	V						a	v		V	V							M	1	1	5, 9, 6		5	5	0	9	0.0	0.0	1.5	0.0
19	19	3/4	3/4	12/8	2	1	VI6						a	v		VI6	VI		6					M	1	1	4, 1, 0		0	4	5	5	0.5	0.625	0.875	0.4166666666666667
20	20	0	0	12/8	2	1	V						a	v		V	V							M	1	1	5, 9, 6		5	5	0	3	0.0	0.0	0.625	0.0
20	20	1/4	1/4	12/8	2	1	V7						a	v		V7	V		7					Mm7	1	1	5, 9, 6, 3		5	5	0	2	0.0	0.0	0.25	0.0
20	20	3/8	3/8	12/8	2	1	i						a	v		i	i							m	1	1	4, 1, 5		4	4	2	5	0.2857142857142857	0.25	0.875	0.2222222222222222
20	20	3/4	3/4	12/8	2	1	iv						a	v		iv	iv							m	1	1	3, 0, 4		3	3	1	4	0.2	0.125	1.25	0.09090909090909091
20	20	1	1	12/8	2	1	iio6	-0.688073	4.64679	/			a	v		iio6	ii	o	6					o	1	1	3, 0, 6		6	3	0	1	0.0	0.0	0.125	0.0
20	20	9/8	9/8	12/8	2	1	V(4)						a	v		V(4)	V			4				M	1	1	5, 4, 6		5	5	0	4	0.0	0.0	0.875	0.0
20	20	11/8	11/8	12/8	2	1	V7						a	v		V7	V		7					Mm7	1	1	5, 9, 6, 3		5	5	0	2	0.0	0.0	0.25	0.0
21	21	0	0	12/8	2	1	i|PAC}{						a	v		i	i					PAC	}{	m	1	1	4, 1, 5		4	4	2	7	0.2222222222222222	0.25	1.625	0.13333333333333333
21	21	5/8	5/8	12/8	2	1	viio/VII						a	v		viio/VII	vii	o			VII			o	1	1	7, 4, 1		7	7	0	2	0.0	0.0	0.25	0.0
21	21	3/4	3/4	12/8	2	1	VII						a	v		VII	VII							M	1	1	2, 6, 3		2	2	2	4	0.3333333333333333	0.25	1.0	0.2
21	21	1	1	12/8	2	1	viio64/IV						a	v		viio64/IV	vii	o	64		IV			o	1	1	2, 8, 5		8	2	0	2	0.0	0.0	0.25	0.0
21	21	9/8	9/8	12/8	2	1	IV6						a	v		IV6	IV		6					M	1	1	7, 4, 3		3	7	2	4	0.3333333333333333	0.25	1.0	0.2
21	21	11/8	11/8	12/8	2	1	#viio						a	v		#viio	#vii	o						o	1	1	9, 6, 3		9	9	0	2	0.0	0.0	0.25	0.0
22	22	0	0	12/8	2	1	i						a	v		i	i							m	1	1	4, 1, 5		4	4	4	4	0.5	0.5	1.0	0.3333333333333333
22	22	3/8	3/8	12/8	2	1	i6						a	v		i6	i		6					m	1	1	1, 5, 4		4	1	2	6	0.25	0.25	1.25	0.16666666666666666
22	22	3/4	3/4	12/8	2	1	iv						a	v		iv	iv							m	1	1	3, 0, 4		3	3	2	6	0.25	0.25	1.25	0.16666666666666666
22	22	9/8	9/8	12/8	2	1	VI						a	v		VI	VI							M	1	1	0, 4, 1		0	0	2	6	0.25	0.25	1.25	0.16666666666666666
23	23	0	0	12/8	2	1	V						a	v		V	V							M	1	1	5, 9, 6		5	5	4	10	0.2857142857142857	1.0	1.75	0.36363636363636365
23	23	5/8	5/8	12/8	2	1	viio/VII						a	v		viio/VII	vii	o			VII			o	1	1	7, 4, 1		7	7	0	2	0.0	0.0	0.25	0.0
23	23	3/4	3/4	12/8	2	1	VII						a	v		VII	VII							M	1	1	2, 6, 3		2	2	2	4	0.3333333333333333	0.25	1.0	0.2
23	23	1	1	12/8	2	1	viio/IV						a	v		viio/IV	vii	o			IV			o	1	1	8, 5, 2		8	8	0	2	0.0	0.0	0.25	0.0
23	23	9/8	9/8	12/8	2	1	IV6						a	v		IV6	IV		6					M	1	1	7, 4, 3		3	7	2	4	0.3333333333333333	0.25	1.0	0.2
23	23	11/8	11/8	12/8	2	1	viio						a	v		viio	vii	o						o	1	1	2, -1, -4		2	2	2	0	1.0	0.25	0.0	1.0
24	24	0	0	12/8	2	1	i						a	v		i	i							m	1	1	4, 1, 5		4	4	4	4	0.5	0.5	1.0	0.3333333333333333
24	24	3/8	3/8	12/8	2	1	i6						a	v		i6	i		6					m	1	1	1, 5, 4		4	1	2	6	0.25	0.25	1.25	0.16666666666666666
24	24	3/4	3/4	12/8	2	1	iv						a	v		iv	iv							m	1	1	3, 0, 4		3	3	2	6	0.25	0.25	1.25	0.16666666666666666
24	24	9/8	9/8	12/8	2	1	V(64)						a	v		V(64)	V			64				M	1	1	5, 4, 1		5	5	2	4	0.3333333333333333	0.25	1.0	0.2
24	24	11/8	11/8	12/8	2	1	V						a	v		V	V							M	1	1	5, 9, 6		5	5	0	2	0.0	0.0	0.25	0.0
25	25	0	0	12/8	2	1	i|PAC}{						a	v		i	i					PAC	}{	m	1	1	4, 1, 5		4	4	0	4	0.0	0.0	1.5	0.0
25	25	3/8	3/8	12/8	2	1	VI						a	v		VI	VI							M	1	1	0, 4, 1		0	0	2	6	0.25	0.25	1.25	0.16666666666666666
25	25	3/4	3/4	12/8	2	1	iv						a	v		iv	iv							m	1	1	3, 0, 4		3	3	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
25	25	9/8	9/8	12/8	2	1	V(4)						a	v		V(4)	V			4				M	1	1	5, 4, 6		5	5	0	4	0.0	0.0	0.875	0.0
25	25	11/8	11/8	12/8	2	1	V7						a	v		V7	V		7					Mm7	1	1	5, 9, 6, 3		5	5	0	2	0.0	0.0	0.25	0.0
26	26	0	0	12/8	2	1	i(#74)						a	v		i(#74)	i			#74				m	1	1	4, 3, 5	9	4	4	0	3	0.0	0.0	1.0	0.0
26	26	1/4	1/4	12/8	2	1	i(4)						a	v		i(4)	i			4				m	1	1	4, 3, 5		4	4	0	1	0.0	0.0	0.125	0.0
26	26	3/8	3/8	12/8	2	1	VI						a	v		VI	VI							M	1	1	0, 4, 1		0	0	2	5	0.2857142857142857	0.25	0.875	0.2222222222222222
26	26	3/4	3/4	12/8	2	1	iv						a	v		iv	iv							m	1	1	3, 0, 4		3	3	2	3	0.4	0.25	0.875	0.2222222222222222
26	26	9/8	9/8	12/8	2	1	V(4)						a	v		V(4)	V			4				M	1	1	5, 4, 6		5	5	0	4	0.0	0.0	0.875	0.0
26	26	11/8	11/8	12/8	2	1	V7						a	v		V7	V		7					Mm7	1	1	5, 9, 6, 3		5	5	0	2	0.0	0.0	0.25	0.0
27	27	0	0	12/8	2	1	i.V7}				1		a	i		V7	V		7				}	Mm7	1	1	4, 8, 5, 2		4	4	4	14	0.2222222222222222	0.5	2.0	0.2
28	27	0	0	12/8	2	1	i.V7}				2		a	i		V7	V		7				}	Mm7	1	1	4, 8, 5, 2		4	4	4	11	0.26666666666666666	0.5	1.625	0.23529411764705882
28	27	9/8	9/8	12/8	2	1	i				2		a	i		i	i							m	1	1	3, 0, 4		3	3	3	2	0.6	0.375	0.375	0.5
29	28	0	0	12/8	2	1	V7						a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4	4	4	11	0.26666666666666666	0.5	1.625	0.23529411764705882
29	28	9/8	9/8	12/8	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	3	2	0.6	0.375	0.375	0.5
30	29	0	0	12/8	2	1	V}{						a	i		V	V						}{	M	1	1	4, 8, 5		4	4	0	11	0.0	0.0	2.25	0.0
30	29	3/4	3/4	12/8	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	1	11	0.08333333333333333	0.0	2.25	0.0
31	30	0	0	12/8	2	1	iv7						a	i		iv7	iv		7					mm7	1	1	2, -1, 3, 0		2	2	1	11	0.08333333333333333	0.0	2.25	0.0
31	30	3/4	3/4	12/8	2	1	V7/III						a	i		V7/III	V		7		III			Mm7	1	1	1, 5, 2, -1		1	1	1	11	0.08333333333333333	0.0	2.25	0.0
32	31	0	0	12/8	2	1	IM7/III						a	i		IM7/III	I	M	7		III			MM7	1	1	0, 4, 1, 5		0	0	1	11	0.08333333333333333	0.0	1.875	0.0
32	31	3/4	3/4	12/8	2	1	IV/III					ii6/III	a	i		IV/III	IV				III			M	1	1	-1, 3, 0		-1	-1	3	5	0.375	0.375	1.125	0.25
33	32	0	0	12/8	2	1	V/III|HC}{						a	i		V/III	V				III	HC	}{	M	1	1	1, 5, 2		1	1	0	9	0.0	0.0	1.5	0.0
33	32	3/4	3/4	12/8	2	1	vi6/III						a	i		vi6/III	vi		6		III			m	1	1	0, 4, 3		3	0	4	4	0.5	0.5	0.75	0.4
33	32	11/8	11/8	12/8	2	1	viio/V/III						a	i		viio/V/III	vii	o			V/III			o	1	1	6, 3, 0		6	6	0	2	0.0	0.0	0.25	0.0
34	33	0	0	12/8	2	1	V/III						a	i		V/III	V				III			M	1	1	1, 5, 2		1	1	0	9	0.0	0.0	1.5	0.0
34	33	3/4	3/4	12/8	2	1	vi6/III						a	i		vi6/III	vi		6		III			m	1	1	0, 4, 3		3	0	4	4	0.5	0.5	0.75	0.4
34	33	11/8	11/8	12/8	2	1	viio/V/III						a	i		viio/V/III	vii	o			V/III			o	1	1	6, 3, 0		6	6	0	2	0.0	0.0	0.25	0.0
35	34	0	0	12/8	2	1	V/III						a	i		V/III	V				III			M	1	1	1, 5, 2		1	1	0	7	0.0	0.0	1.25	0.0
35	34	5/8	5/8	12/8	2	1	V6/iv						a	i		V6/iv	V		6		iv			M	1	1	7, 4, 3		3	7	0	2	0.0	0.0	0.25	0.0
35	34	3/4	3/4	12/8	2	1	VI6/iv						a	i		VI6/iv	VI		6		iv			M	1	1	2, -1, -2		-2	2	5	5	0.5	0.625	0.875	0.4166666666666667
36	35	0	0	12/8	2	1	V/iv						a	i		V/iv	V				iv			M	1	1	3, 7, 4		3	3	0	9	0.0	0.0	1.5	0.0
36	35	3/4	3/4	12/8	2	1	VI6/iv						a	i		VI6/iv	VI		6		iv			M	1	1	2, -1, -2		-2	2	5	5	0.5	0.625	0.875	0.4166666666666667
37	36	0	0	12/8	2	1	V/iv|HC}						a	i		V/iv	V				iv	HC	}	M	1	1	3, 7, 4		3	3	0	8	0.0	0.0	1.375	0.0
37	36	3/4	3/4	12/8	2	1	iv{						a	i		iv	iv						{	m	1	1	2, -1, 3		2	2	2	3	0.4	0.25	0.875	0.2222222222222222
37	36	9/8	9/8	12/8	2	1	bII6						a	i		bII6	bII		6					M	1	1	2, -1, -2		-2	2	2	3	0.4	0.25	0.875	0.2222222222222222
38	37	0	0	12/8	2	1	i6(2)						a	i		i6(2)	i		6	2				m	1	1	0, 4, 5		3	0	0	5	0.0	0.0	1.125	0.0
38	37	3/8	3/8	12/8	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	4	0.2	0.125	1.0	0.1111111111111111
38	37	3/4	3/4	12/8	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2	2	2	3	0.4	0.25	0.875	0.2222222222222222
38	37	9/8	9/8	12/8	2	1	bII6						a	i		bII6	bII		6					M	1	1	2, -1, -2		-2	2	2	3	0.4	0.25	0.875	0.2222222222222222
39	38	0	0	12/8	2	1	i6(2)						a	i		i6(2)	i		6	2				m	1	1	0, 4, 5		3	0	0	5	0.0	0.0	1.125	0.0
39	38	3/8	3/8	12/8	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	4	0.2	0.125	1.0	0.1111111111111111
39	38	3/4	3/4	12/8	2	1	V43						a	i		V43	V		43					Mm7	1	1	5, 2, 4, 8		4	5	2	12	0.14285714285714285	0.25	3.5	0.06666666666666667
40	39	0	0	12/8	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	3	9	0.25	0.375	2.625	0.125
40	39	3/4	3/4	12/8	2	1	V43						a	i		V43	V		43					Mm7	1	1	5, 2, 4, 8		4	5	2	12	0.14285714285714285	0.25	3.5	0.06666666666666667
41	40	0	0	12/8	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	3	9	0.25	0.375	2.625	0.125
41	40	3/4	3/4	12/8	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2	2	6	10	0.375	0.75	2.25	0.25
42	41	0	0	12/8	2	1	V(4)}{						a	i		V(4)	V			4			}{	M	1	1	4, 3, 5		4	4	0	5	0.0	0.0	1.375	0.0
42	41	1/4	1/4	12/8	2	1	V|HC						a	i		V	V					HC		M	1	1	4, 8, 5		4	4	0	5	0.0	0.0	0.625	0.0
42	41	3/4	3/4	12/8	2	1	VI6						a	i		VI6	VI		6					M	1	1	3, 0, -1		-1	3	7	5	0.5833333333333334	0.875	0.625	0.5833333333333334
43	42	0	0	12/8	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4	4	0	9	0.0	0.0	1.5	0.0
43	42	3/4	3/4	12/8	2	1	VI6						a	i		VI6	VI		6					M	1	1	3, 0, -1		-1	3	7	5	0.5833333333333334	0.875	0.625	0.5833333333333334
44	43	0	0	12/8	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4	4	0	9	0.0	0.0	1.5	0.0
44	43	3/4	3/4	12/8	2	1	VI6						a	i		VI6	VI		6					M	1	1	3, 0, -1		-1	3	7	5	0.5833333333333334	0.875	0.625	0.5833333333333334
45	44	0	0	12/8	2	1	V|HC}{						a	i		V	V					HC	}{	M	1	1	4, 8, 5		4	4	1	3	0.25	0.125	0.625	0.16666666666666666
45	44	3/8	3/8	12/8	2	1	i64						a	i		i64	i		64					m	1	1	4, 3, 0		3	4	2	3	0.4	0.125	0.625	0.16666666666666666
45	44	3/4	3/4	12/8	2	1	iv7						a	i		iv7	iv		7					mm7	1	1	2, -1, 3, 0		2	2	0	6	0.0	0.0	1.875	0.0
45	44	9/8	9/8	12/8	2	1	V43/III						a	i		V43/III	V		43		III			Mm7	1	1	2, -1, 1, 5		1	2	1	3	0.25	0.125	0.625	0.16666666666666666
46	45	0	0	12/8	2	1	IIIM7						a	i		IIIM7	III	M	7					MM7	1	1	0, 4, 1, 5		0	0	0	6	0.0	0.0	1.875	0.0
46	45	3/8	3/8	12/8	2	1	VIM43						a	i		VIM43	VI	M	43					MM7	1	1	0, 4, -1, 3		-1	0	1	3	0.25	0.125	0.625	0.16666666666666666
46	45	3/4	3/4	12/8	2	1	ii%7						a	i		ii%7	ii	%	7					%7	1	1	5, 2, -1, 3		5	5	0	5	0.0	0.0	1.125	0.0
46	45	9/8	9/8	12/8	2	1	V64						a	i		V64	V		64					M	1	1	5, 4, 8		4	5	1	3	0.25	0.125	0.625	0.16666666666666666
47	46	0	0	12/8	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	1	4	0.2	0.125	1.0	0.1111111111111111
47	46	3/8	3/8	12/8	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	4	0.2	0.125	1.0	0.1111111111111111
47	46	3/4	3/4	12/8	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2	2	1	4	0.2	0.125	1.25	0.09090909090909091
47	46	1	1	12/8	2	1	iio6						a	i		iio6	ii	o	6					o	1	1	2, -1, 5		5	2	0	1	0.0	0.0	0.125	0.0
47	46	9/8	9/8	12/8	2	1	V(4)						a	i		V(4)	V			4				M	1	1	4, 3, 5		4	4	0	5	0.0	0.0	1.25	0.0
47	46	11/8	11/8	12/8	2	1	V7						a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4	4	0	2	0.0	0.0	0.25	0.0
48	47	0	0	12/8	2	1	V|PAC}{						a	i		V	V					PAC	}{	M	1	1	4, 8, 5		4	4	4	1	0.8	1.0	0.125	0.8888888888888888
48	47	3/8	3/8	12/8	2	1	i64						a	i		i64	i		64					m	1	1	4, 3, 0		3	4	1	3	0.25	0.125	0.625	0.16666666666666666
48	47	3/4	3/4	12/8	2	1	iv7						a	i		iv7	iv		7					mm7	1	1	2, -1, 3, 0		2	2	0	6	0.0	0.0	1.875	0.0
48	47	9/8	9/8	12/8	2	1	V43/III						a	i		V43/III	V		43		III			Mm7	1	1	2, -1, 1, 5		1	2	1	3	0.25	0.125	0.625	0.16666666666666666
49	48	0	0	12/8	2	1	IIIM7						a	i		IIIM7	III	M	7					MM7	1	1	0, 4, 1, 5		0	0	0	6	0.0	0.0	1.875	0.0
49	48	3/8	3/8	12/8	2	1	VIM43						a	i		VIM43	VI	M	43					MM7	1	1	0, 4, -1, 3		-1	0	1	3	0.25	0.125	0.625	0.16666666666666666
49	48	3/4	3/4	12/8	2	1	ii%7						a	i		ii%7	ii	%	7					%7	1	1	5, 2, -1, 3		5	5	0	5	0.0	0.0	1.125	0.0
49	48	9/8	9/8	12/8	2	1	V64						a	i		V64	V		64					M	1	1	5, 4, 8		4	5	1	3	0.25	0.125	0.625	0.16666666666666666
50	49	0	0	12/8	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3	3	1	4	0.2	0.125	1.0	0.1111111111111111
50	49	3/8	3/8	12/8	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3	0	1	4	0.2	0.125	1.0	0.1111111111111111
50	49	3/4	3/4	12/8	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2	2	1	4	0.2	0.125	1.25	0.09090909090909091
50	49	1	1	12/8	2	1	iio6						a	i		iio6	ii	o	6					o	1	1	2, -1, 5		5	2	0	1	0.0	0.0	0.125	0.0
50	49	9/8	9/8	12/8	2	1	V(4)						a	i		V(4)	V			4				M	1	1	4, 3, 5		4	4	0	5	0.0	0.0	1.25	0.0
50	49	11/8	11/8	12/8	2	1	V7						a	i		V7	V		7					Mm7	1	1	4, 8, 5, 2		4	4	0	2	0.0	0.0	0.25	0.0
51	50	0	0	12/8	2	1	i|PAC}{						a	i		i	i					PAC	}{	m	1	1	3, 0, 4		3	3	2	7	0.2222222222222222	0.25	1.625	0.13333333333333333
51	50	5/8	5/8	12/8	2	1	viio/VII						a	i		viio/VII	vii	o			VII			o	1	1	6, 3, 0		6	6	0	2	0.0	0.0	0.25	0.0
51	50	3/4	3/4	12/8	2	1	VII						a	i		VII	VII							M	1	1	1, 5, 2		1	1	4	10	0.2857142857142857	0.5	2.25	0.18181818181818182
51	50	11/8	11/8	12/8	2	1	#viio/iv						a	i		#viio/iv	#vii	o			iv			o	1	1	7, 4, 1		7	7	0	2	0.0	0.0	0.25	0.0
52	51	0	0	12/8	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2	2	6	8	0.42857142857142855	0.75	2.0	0.2727272727272727
52	51	5/8	5/8	12/8	2	1	#viio						a	i		#viio	#vii	o						o	1	1	8, 5, 2		8	8	0	2	0.0	0.0	0.25	0.0
