mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	c.i{		c	i		i	i						{	m	1	1	0, -3, 1		0	0	5	11	0.3125	0.28125	1.90625	0.12857142857142856
2	2	0	0	3/4	2	1	V		c	i		V	V							M	1	1	1, 5, 2		1	1	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
2	2	1/4	1/4	3/4	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0	3	8	0.2727272727272727	0.15625	1.34375	0.10416666666666667
3	3	0	0	3/4	2	1	V		c	i		V	V							M	1	1	1, 5, 2		1	1	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
3	3	1/4	1/4	3/4	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0	3	8	0.2727272727272727	0.15625	1.34375	0.10416666666666667
4	4	0	0	3/4	2	1	V(4)		c	i		V(4)	V			4				M	1	1	1, 0, 2		1	1	0	3	0.0	0.0	0.625	0.0
4	4	1/8	1/8	3/4	2	1	V		c	i		V	V							M	1	1	1, 5, 2		1	1	0	3	0.0	0.0	0.875	0.0
4	4	1/2	1/2	3/4	2	1	V7		c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1	1	4	0.2	0.0	0.75	0.0
5	5	0	0	3/4	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0	2	4	0.3333333333333333	0.0625	0.6875	0.08333333333333333
5	5	1/4	1/4	3/4	2	1	IV		c	i		IV	IV							M	1	1	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.875	0.0
5	5	1/2	1/2	3/4	2	1	V7(4)		c	i		V7(4)	V		7	4				Mm7	1	1	1, 0, 2, -1		1	1	0	2	0.0	0.0	0.5	0.0
5	5	5/8	5/8	3/4	2	1	V7		c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	1	0.0	0.0	0.125	0.0
6	6	0	0	3/4	2	1	iv6(#4)|DC		c	i		iv6(#4)	iv		6	#4		DC		m	1	1	-4, 5, -1		-1	-4	0	3	0.0	0.0	0.625	0.0
6	6	1/8	1/8	3/4	2	1	iv6		c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4	0	3	0.0	0.0	0.875	0.0
6	6	1/2	1/2	3/4	2	1	#viio		c	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5	1	4	0.2	0.0625	0.6875	0.08333333333333333
7	7	0	0	3/4	2	1	i		c	i		i	i							m	1	1	0, -3, 1		0	0	2	4	0.3333333333333333	0.0625	0.6875	0.08333333333333333
7	7	1/4	1/4	3/4	2	1	IV		c	i		IV	IV							M	1	1	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.875	0.0
7	7	1/2	1/2	3/4	2	1	V7(4)		c	i		V7(4)	V		7	4				Mm7	1	1	1, 0, 2, -1		1	1	0	2	0.0	0.0	0.5	0.0
